,ReturnMean,TimeElapsed,DenMISELogFirst,URet,ReturnLastEpisode,ReturnStepMax,DenMISELogLast,IWLastEpisode,IWMin,DenMISEMeanLog,IWNorm2,SqrtESSClassic,Iteration,ReturnAbsMax,IWMax,Bound,LQGsigma,LQGmu01,IWNorm1,IWFirstEpisode,ReturnMin,IWMean,MISE,target_sum_log_mean,TimestepsSoFar,LQGmu1,ReturnMax
10,9.198278,9.799159288406374,14.704122,9.369556973885944,8.529800999999999,0.99262077,15.980732000000001,1.1,,12.961355000000001,3.3,3.0,11,15.644507999999998,1.1,8.210922,0.11,0.526,9.9,,,0.9,7.6868114,-95.41999,220,1.0,15.644507999999998
11,9.142864,9.920386791229248,14.61711,9.372613162150424,8.533317,0.99262077,14.424725,1.090909,,13.075025,3.449757,3.1622777,12,15.644507999999998,1.090909,8.260981,0.11,0.526,10.909089999999999,,,0.9090908000000001,7.763765299999999,-86.25901,240,1.0,15.644507999999998
12,9.097895,10.047795295715332,14.537067,9.399888412199688,8.558255,0.99262077,12.522103999999999,1.0833335,,13.025538000000001,3.5930101999999997,3.3166246,13,15.644507999999998,1.0833343999999998,8.3040495,0.11,0.526,11.916666000000001,,,0.9166665999999999,7.829973,-78.65430500000001,260,1.0,15.644507999999998
13,9.054275,10.186341524124147,14.462959,9.32272670762826,8.487219,0.99262077,15.572153,1.0769233,,13.201514999999999,3.7305714999999995,3.4641016000000002,14,15.644507999999998,1.0769233,8.334425999999999,0.11,0.526,12.923079,,,0.92307705,7.8805323000000005,-71.91856,280,1.0,15.644507999999998
14,9.020916999999999,10.32654094696045,14.393967000000002,9.39803445243334,8.553907,0.99262077,13.019141000000001,1.0714283000000002,,13.18425,3.8630898,3.6055512000000003,15,15.644507999999998,1.0714283000000002,8.364714,0.11,0.526,13.928567999999999,,,0.92857116,7.928627499999999,-66.25144,300,1.0,15.644507999999998
15,8.989179,10.47162914276123,14.329428,9.347572604324338,8.513098,0.99262077,13.008314,1.0666671,,13.168806,3.9911017,3.7416577000000006,16,15.644507999999998,1.0666671,8.387818,0.11,0.526,14.933335999999999,,,0.9333334999999999,7.967594999999999,-61.29367,320,1.0,15.644507999999998
16,8.961766,10.615973234176638,14.268804000000001,9.364636960574991,8.523164999999999,0.99262077,14.407951999999998,1.0625004999999998,,13.237786999999999,4.1150455,3.8729835,17,15.644507999999998,1.0625004999999998,8.408294,0.11,0.526,15.937504,,,0.93750024,8.002319,-56.837067000000005,340,1.0,15.644507999999998
17,8.937026,10.799100637435913,14.211645,9.354285692891224,8.516451,0.99262077,17.501844000000002,1.0588226,,13.471217999999999,4.235293,4.0,18,15.644507999999998,1.0588236,8.425641,0.11,0.526,16.941172,,,0.9411761999999999,8.032558,-52.70395,360,1.0,15.644507999999998
18,8.914764,11.053693056106567,14.157577499999999,9.350870392330243,8.514043,0.99262077,15.814913,1.0555558999999999,,13.591482000000001,4.3521676,4.123106,19,15.644507999999998,1.0555558999999999,8.440658,0.11,0.526,17.944448,,,0.94444466,8.059311,-49.094845,380,1.0,15.644507999999998
19,8.895643,11.346965074539185,14.106284,9.370902328206594,8.532336,0.99262077,15.369588,1.0526316,,13.677615,4.465936,4.242641000000001,20,15.644507999999998,1.0526316,8.454806,0.11,0.526,18.947363,,,0.94736814,8.084204,-45.86906,400,1.0,15.644507999999998
20,8.879691000000001,11.550671100616455,14.057494,9.400272217347553,8.56066,0.99262077,8.539377,1.0499998,,13.430437,4.5768433,4.3588986,21,15.644507999999998,1.0499998,8.468744000000001,0.11,0.526,19.949997,,,0.94999987,8.1080265,-43.275859999999994,420,1.0,15.644507999999998
21,8.864677,11.967835903167725,14.010974,9.389018771829967,8.549387,0.99262077,16.177736,1.0476192,,13.553045000000001,4.6850953,4.4721364999999995,22,15.644507999999998,1.0476192,8.480630999999999,0.11,0.526,20.952385,,,0.95238113,8.129046,-40.57131,440,1.0,15.644507999999998
22,8.851424,12.357034683227539,13.966522,9.400169405550967,8.559844,0.99262077,16.309067000000002,1.0454555,,13.670805999999999,4.790874,4.582576,23,15.644507999999998,1.0454555,8.491736999999999,0.11,0.526,21.954544,,,0.9545454,8.148626,-38.096317,460,1.0,15.644507999999998
23,8.83925,12.706117630004885,13.923963,9.399493943036985,8.559237,0.99262077,15.681204000000001,1.0434783,,13.752682,4.8943458,4.690416,24,15.644507999999998,1.0434793,8.501699,0.11,0.526,22.956516,,,0.9565215,8.166477,-35.853813,480,1.0,15.644507999999998
24,8.827211,13.104717016220093,13.883141,9.379596084069828,8.538298,0.99262077,17.080896,1.0416676999999999,,13.884072,4.9956574,4.7958317,25,15.644507999999998,1.0416676999999999,8.509826,0.11,0.526,23.958332000000002,,,0.95833325,8.181972,-33.734790000000004,500,1.0,15.644507999999998
25,8.814739,13.366134405136108,13.84392,9.342287291211194,8.502951,0.99262077,11.792084,1.0400001,,13.802011499999999,5.094939,4.8989797,26,15.644507999999998,1.0400001,8.515761999999999,0.11,0.526,24.960003,,,0.9600001,8.194811,-31.98225,520,1.0,15.644507999999998
26,8.804195,13.632514715194702,13.80618,9.366514013103517,8.530049,0.99262077,15.786781,1.0384619000000002,,13.874042000000001,5.192309,5.0000005,27,15.644507999999998,1.0384619000000002,8.522174,0.11,0.526,25.961546,,,0.96153873,8.207707000000001,-30.21163,540,1.0,15.644507999999998
27,8.795079,13.92144227027893,13.769812,9.389942981617496,8.548941000000001,0.99262077,11.358913000000001,1.0370368,,13.782844,5.287871400000001,5.0990195,28,15.644507999999998,1.0370378,8.528702000000001,0.11,0.526,26.96296,,,0.9629628,8.220342,-28.725668,560,1.0,15.644507999999998
28,8.783738,14.427956581115724,13.734720000000001,9.298554221030132,8.466183000000001,0.99262077,12.875562,1.0357144,,13.750282,5.38173,5.196152,29,15.644507999999998,1.0357144,8.531719,0.11,0.526,27.964289,,,0.9642858,8.229124,-27.289932,580,1.0,15.644507999999998
29,8.776483,14.8017098903656,13.700819000000001,9.407010375731627,8.566061,0.99262077,16.401728,1.0344824000000001,,13.837475,5.473967,5.2915025,30,15.644507999999998,1.0344834,8.537883,0.11,0.526,28.965511,,,0.96551704,8.240739999999999,-25.832415,600,1.0,15.644507999999998
30,8.770133999999999,15.270654678344727,13.668029,9.420514933092676,8.579703,0.99262077,16.523670000000003,1.0333326999999999,,13.923015,5.564669599999999,5.385164700000001,31,15.644507999999998,1.0333347,8.544014,0.11,0.526,29.966663,,,0.9666665999999999,8.252039,-24.465029,620,1.0,15.644507999999998
31,8.7638,15.748234987258911,13.636281,9.41149832962167,8.567407000000001,0.99262077,14.857377,1.0322582,,13.951172,5.65391,5.477226,32,15.644507999999998,1.0322591,8.549282,0.11,0.526,30.967743,,,0.96774197,8.262215,-23.235212,640,1.0,15.644507999999998
32,8.758047,16.243147373199466,13.605509,9.416464103429817,8.573996000000001,0.99262077,14.889564000000002,1.0312496,,13.978632000000001,5.741756400000001,5.5677642999999994,33,15.644507999999998,1.0312506,8.554356,0.11,0.526,31.968746000000003,,,0.9687498999999999,8.271956,-22.078985,660,1.0,15.644507999999998
33,8.75106,16.775214672088627,13.575656,9.357920914318159,8.520453,0.99262077,19.90854,1.0303019,,14.1521225,5.8282739999999995,5.656854,34,15.644507999999998,1.030304,8.557438000000001,0.11,0.526,32.969696,,,0.96969694,8.279487,-20.84318,680,1.0,15.644507999999998
34,8.745122,17.313398122787476,13.546667999999999,9.384941724160468,8.543241,0.99262077,13.965882999999998,1.0294121999999999,,14.145937,5.913521299999999,5.744562999999999,35,15.644507999999998,1.0294121999999999,8.560953999999999,0.11,0.526,33.970596,,,0.97058845,8.287246000000001,-19.847807,700,1.0,15.644507999999998
35,8.738201,17.778690814971927,13.518497,9.330042537246682,8.4959955,0.99262077,16.04259,1.0285720999999999,,14.197803500000001,5.9975505,5.8309517,36,15.644507999999998,1.0285720999999999,8.562861,0.11,0.526,34.971428,,,0.9714286,8.293209,-18.850069,720,1.0,15.644507999999998
36,8.731601,18.126366376876828,13.491098000000001,9.332697439616656,8.493946000000001,0.99262077,11.647925,1.0277779,,14.128117999999999,6.0804157,5.91608,37,15.644507999999998,1.0277779,8.564558,0.11,0.526,35.972225,,,0.9722223,8.298785,-18.025059,740,1.0,15.644507999999998
37,8.726689,18.429661273956302,13.464429999999998,9.385134914605377,8.545019,0.99262077,20.4883,1.0270274,,14.29476,6.162163,6.0,38,15.644507999999998,1.0270274,8.567496,0.11,0.526,36.972977,,,0.97297305,8.305441,-17.010849,760,1.0,15.644507999999998
38,8.722081,18.91666316986084,13.438455,9.386715584375505,8.54696,0.99262077,15.770413000000001,1.0263156,,14.3319025,6.2428360000000005,6.0827622,39,15.644507999999998,1.0263165,8.570286,0.11,0.526,37.973686,,,0.97368425,8.311796000000001,-16.169638,780,1.0,15.644507999999998
39,8.717264,19.457772493362427,13.413136999999999,9.367586511844381,8.529395,0.99262077,18.140304999999998,1.0256413,,14.426457999999998,6.3224764,6.1644144,40,15.644507999999998,1.0256413,8.572442,0.11,0.526,38.974365,,,0.97435915,8.317376,-15.3112545,800,1.0,15.644507999999998
40,8.713102000000001,20.293520212173465,13.388444,9.38411125574194,8.546608,0.99262077,18.106453,1.025,,14.51559,6.4011226,6.244998000000001,41,15.644507999999998,1.0250009,8.574881,0.11,0.526,39.975,,,0.97499996,8.323106,-14.495586999999999,820,1.0,15.644507999999998
41,8.707966,20.79919457435608,13.3643465,9.333537650710463,8.4973755,0.99262077,17.122648,1.0243901,,14.577067000000001,6.4788120000000005,6.324555999999999,42,15.644507999999998,1.024391,8.575963,0.11,0.526,40.975609999999996,,,0.9756097,8.327355,-13.742199,840,1.0,15.644507999999998
42,8.704535,21.03916907310486,13.3408165,9.401563533616564,8.560396,0.99262077,3.2510955000000004,1.0238093000000001,,14.313104999999998,6.5555806,6.403124299999999,43,15.644507999999998,1.02381,8.578463000000001,0.11,0.526,41.976196,,,0.9761905999999999,8.332906,-13.346459,860,1.0,15.644507999999998
43,8.700861,21.234987258911133,13.317827,9.384054868593424,8.5429325,0.99262077,12.862646,1.0232556000000002,,14.279599,6.631455,6.4807405,44,15.644507999999998,1.0232565,8.580403,0.11,0.526,42.976738,,,0.97674406,8.337788,-12.750275,880,1.0,15.644507999999998
44,8.697241,21.52647852897644,13.295354000000001,9.374814844568274,8.537974,0.99262077,11.859652,1.0227277,,14.225306,6.7064705,6.5574392999999995,45,15.644507999999998,1.0227287,8.582116000000001,0.11,0.526,43.977272,,,0.9772726999999999,8.342338,-12.202886999999999,900,1.0,15.644507999999998
45,8.6949215,22.00036072731018,13.2733755,9.436309482662956,8.590516000000001,0.99262077,11.626614,1.0222226,,14.168319,6.780655,6.6332493,46,15.644507999999998,1.0222235999999998,8.584891,0.11,0.526,44.977776,,,0.9777777,8.347854,-11.684377,920,1.0,15.644507999999998
46,8.691813,22.585341930389404,13.251869000000001,9.39048233941642,8.548866,0.99262077,15.9182625,1.0217392,,14.205078,6.8540344,6.708203999999999,47,15.644507999999998,1.0217402,8.586613,0.11,0.526,45.97826,,,0.9782609,8.352223,-11.096630000000001,940,1.0,15.644507999999998
47,8.687814,23.040882110595703,13.230816,9.333862912526774,8.499830000000001,0.99262077,14.282820000000001,1.0212765,,14.206245000000001,6.926634299999999,6.7823305,48,15.644507999999998,1.0212774,8.587193,0.11,0.526,46.97872,,,0.97872335,8.355364999999999,-10.567453,960,1.0,15.644507999999998
48,8.684569999999999,23.711008548736572,13.2101965,9.36713083874749,8.528855,0.99262077,15.199959,1.0208335,,14.226091,6.9984813,6.8556547000000005,49,15.644507999999998,1.0208344,8.588327,0.11,0.526,47.97917,,,0.97916675,8.358979,-10.041167,980,1.0,15.644507999999998
49,8.681713,24.228639841079712,13.189994,9.379809226594322,8.541707,0.99262077,10.669338,1.020408,,14.154539999999999,7.069595,6.928203599999999,50,15.644507999999998,1.0204091,8.589654,0.11,0.526,48.97959,,,0.97959185,8.362707,-9.626553,1000,1.0,15.644507999999998
50,8.678951,24.78294658660889,13.170191,9.383412381175358,8.540914,0.99262077,17.497206,1.0199995000000002,,14.219682999999998,7.1400003,6.9999994999999995,51,15.644507999999998,1.0200014000000002,8.590891000000001,0.11,0.526,49.98,,,0.98,8.366272,-9.094325999999999,1020,1.0,15.644507999999998
51,8.676373,24.997451543807983,13.150773000000001,9.384827436190339,8.544851,0.99262077,19.911776,1.0196085,,14.32876,7.2097163,7.0710679999999995,52,15.644507999999998,1.0196085,8.592136,0.11,0.526,50.980391999999995,,,0.98039216,8.369775,-8.536142,1040,1.0,15.644507999999998
52,8.6735115,25.284703731536865,13.131723999999998,9.366079990328231,8.524704,0.99262077,14.978944,1.0192302,,14.340659,7.278764,7.141429,53,15.644507999999998,1.0192313,8.592924,0.11,0.526,51.980774,,,0.98076934,8.372753,-8.092102,1060,1.0,15.644507999999998
53,8.670226,25.577460765838623,13.113032,9.329923537566,8.496108999999999,0.99262077,16.16808,1.0188679,,14.374144,7.347161,7.211103,54,15.644507999999998,1.0188688,8.593123,0.11,0.526,52.98113299999999,,,0.9811321,8.37508,-7.6424932,1080,1.0,15.644507999999998
54,8.667157000000001,25.847740650177002,13.094683999999999,9.336618877302008,8.501425999999999,0.99262077,15.692533,1.018519,,14.397772,7.4149265,7.2801089999999995,55,15.644507999999998,1.01852,8.593396,0.11,0.526,53.981472,,,0.9814813,8.377419,-7.2178864,1100,1.0,15.644507999999998
55,8.663992,26.067362546920773,13.076665,9.324225003115602,8.489903,0.99262077,16.27921,1.018182,,14.431039000000002,7.482078,7.3484693,56,15.644507999999998,1.018183,8.593433000000001,0.11,0.526,54.98181999999999,,,0.9818181999999999,8.379466,-6.797974000000001,1120,1.0,15.644507999999998
56,8.662491000000001,26.52660298347473,13.058966,9.421009687921641,8.578444500000002,0.99262077,17.449251,1.0178578,,14.483670000000002,7.5486320000000005,7.416198,57,15.644507999999998,1.0178578,8.595034,0.11,0.526,55.982147,,,0.9821429,8.38302,-6.3722734,1140,1.0,15.644507999999998
57,8.660498,27.50354385375977,13.041574,9.388208931962184,8.5468445,0.99262077,15.302344,1.0175433,,14.497478,7.6146006999999996,7.4833145000000005,58,15.644507999999998,1.0175452,8.596003999999999,0.11,0.526,56.982452,,,0.9824560999999999,8.385892,-5.998273,1160,1.0,15.644507999999998
58,8.658745,28.3786678314209,13.024479,9.397404396967199,8.557134,0.99262077,18.02768,1.0172425999999999,,14.557015,7.680003999999999,7.5498343,59,15.644507999999998,1.0172425999999999,8.597106,0.11,0.526,57.982758,,,0.9827585999999999,8.388845,-5.5907636,1180,1.0,15.644507999999998
59,8.656764,29.06533598899841,13.007672,9.37703084448774,8.539889,0.99262077,16.79254,1.0169476,,14.593986,7.744855,7.615773,60,15.644507999999998,1.0169496999999998,8.597863,0.11,0.526,58.983059999999995,,,0.983051,8.391406,-5.217428,1200,1.0,15.644507999999998
60,8.655025,29.786128282547,12.991142,9.390521301309187,8.550642,0.99262077,10.753288000000001,1.0166664,,14.530745499999998,7.809164,7.681146000000001,61,15.644507999999998,1.0166684000000001,8.59876,0.11,0.526,59.98333,,,0.9833333000000001,8.394059,-4.955342,1220,1.0,15.644507999999998
61,8.653346,30.482692003250122,12.974882000000001,9.392933666387963,8.550971,0.99262077,11.521833,1.0163931000000002,,14.481945000000001,7.872949,7.745967,62,15.644507999999998,1.0163950000000002,8.599618,0.11,0.526,60.98360400000001,,,0.9836065,8.39663,-4.6893187,1240,1.0,15.644507999999998
62,8.650766,31.08207035064697,12.958881,9.325830949569248,8.490867,0.99262077,18.538162,1.0161295,,14.54607,7.936222,7.8102503,63,15.644507999999998,1.0161295,8.599469000000001,0.11,0.526,61.983880000000006,,,0.9838710999999999,8.398152,-4.320375,1260,1.0,15.644507999999998
63,8.648066499999999,31.664377450942997,12.943133,9.312396454947985,8.4779415,0.99262077,15.152859,1.0158726999999999,,14.555299,7.998994000000001,7.8740087,64,15.644507999999998,1.0158737,8.599105999999999,0.11,0.526,62.984145999999996,,,0.9841273000000001,8.39942,-4.0158596,1280,1.0,15.644507999999998
64,8.64676,32.147196054458625,12.927629,9.401882881150154,8.563143,0.99262077,8.738650999999999,1.0156257,,14.465568,8.0612755,7.937253999999999,65,15.644507999999998,1.0156257,8.600073,0.11,0.526,63.984390000000005,,,0.98437524,8.401978,-3.8193980000000005,1300,1.0,15.644507999999998
65,8.645739,32.454190254211426,12.912362,9.422033055016806,8.5793915,0.99262077,12.275932000000001,1.0153846,,14.432154999999998,8.123077,8.0,66,15.644507999999998,1.0153855,8.601249000000001,0.11,0.526,64.98461999999999,,,0.98461545,8.404707,-3.5752980000000005,1320,1.0,15.644507999999998
66,8.643730999999999,32.689828395843506,12.897324000000001,9.347591350839783,8.5112095,0.99262077,17.636744,1.0151511,,14.479754999999999,8.184412,8.062259,67,15.644507999999998,1.015153,8.601342,0.11,0.526,65.98485,,,0.9848485,8.406319,-3.2584758,1340,1.0,15.644507999999998
67,8.641356,32.998286724090576,12.882508999999999,9.31401508154816,8.482249000000001,0.99262077,16.844257,1.0149266,,14.514304999999998,8.245292999999998,8.124038,68,15.644507999999998,1.0149266,8.600992,0.11,0.526,66.98507,,,0.9850745000000001,8.407452000000001,-2.9626292999999997,1360,1.0,15.644507999999998
68,8.639938,33.748441696166985,12.86791,9.382459837362012,8.543502,0.99262077,17.0421,1.0147059,,14.550723000000001,8.305725,8.185352,69,15.644507999999998,1.0147069,8.601544,0.11,0.526,67.98528,,,0.985294,8.409453,-2.6724942000000005,1380,1.0,15.644507999999998
69,8.637786,35.045310497283936,12.853521,9.322872533715078,8.489258,0.99262077,16.594065,1.0144931000000001,,14.579703,8.365722,8.246211,70,15.644507999999998,1.0144940999999998,8.601282000000001,0.11,0.526,68.985504,,,0.9855072,8.410609,-2.397052,1400,1.0,15.644507999999998
70,8.636522,35.94801568984985,12.839336,9.386227418682306,8.54802,0.99262077,10.004474,1.014286,,14.515061,8.425289999999999,8.306624000000001,71,15.644507999999998,1.0142870000000002,8.60186,0.11,0.526,69.98572,,,0.9857143,8.412574000000001,-2.2221825,1420,1.0,15.644507999999998
71,8.635311,37.263291597366326,12.825351,9.388498491383864,8.549341,0.99262077,18.03611,1.0140848,,14.563765,8.48444,8.366599,72,15.644507999999998,1.0140858,8.602428999999999,0.11,0.526,70.98591,,,0.9859154,8.414499000000001,-1.9406234,1440,1.0,15.644507999999998
72,8.634041999999999,37.9413628578186,12.811557,9.380860199001544,8.542653999999999,0.99262077,15.060414000000002,1.0138886,,14.570376000000001,8.54318,8.426148,73,15.644507999999998,1.0138896000000002,8.602881,0.11,0.526,71.98611,,,0.98611104,8.41628,-1.7075433999999998,1460,1.0,15.644507999999998
73,8.632028,38.93213415145874,12.797952,9.321391145417808,8.484997,0.99262077,15.894479,1.0136981,,14.58808,8.601519,8.48528,74,15.644507999999998,1.0137,8.602521000000001,0.11,0.526,72.9863,,,0.9863013,8.41722,-1.4694943,1480,1.0,15.644507999999998
74,8.630268,39.7544629573822,12.784529,9.336416197452387,8.500132,0.99262077,18.163334,1.0135144,,14.635568,8.659463,8.544005,75,15.644507999999998,1.0135144,8.602369,0.11,0.526,73.986496,,,0.9864866,8.418341999999999,-1.2075443000000001,1500,1.0,15.644507999999998
75,8.628882,40.5365972518921,12.771283,9.36334710512686,8.524883,0.99262077,12.624141999999999,1.0133326999999999,,14.608923999999998,8.717023,8.602325,76,15.644507999999998,1.0133345999999999,8.602542,0.11,0.526,74.986664,,,0.9866666,8.419762,-1.0253742000000001,1520,1.0,15.644507999999998
76,8.627481,41.32222962379456,12.758211,9.361543894868095,8.521085000000001,0.99262077,20.14084,1.0131588,,14.680594000000001,8.774205,8.6602545,77,15.644507999999998,1.0131588,8.602653,0.11,0.526,75.98685,,,0.98684216,8.421095,-0.7503181999999999,1540,1.0,15.644507999999998
77,8.626194,42.418861389160156,12.745308,9.366875711909666,8.527047999999999,0.99262077,12.481434,1.0129858,,14.652231,8.831014999999999,8.717798,78,15.644507999999998,1.0129888,8.602829,0.11,0.526,76.98701,,,0.9870129000000001,8.42247,-0.5805148,1560,1.0,15.644507999999998
78,8.624875,43.51533937454224,12.732569,9.358767467812973,8.521949000000001,0.99262077,13.006652,1.0128207,,14.631236,8.887464,8.774964,79,15.644507999999998,1.0128226,8.602929,0.11,0.526,77.987175,,,0.98717946,8.423745,-0.40836382,1580,1.0,15.644507999999998
79,8.623529,44.306517839431756,12.71999,9.35267204570478,8.5172205,0.99262077,16.561647,1.0126584,,14.655207,8.943553999999999,8.831760000000001,80,15.644507999999998,1.0126604,8.602961,0.11,0.526,78.98733,,,0.9873415999999999,8.424928999999999,-0.19608155,1600,1.0,15.644507999999998
80,8.622592,45.06537294387818,12.707567,9.388533853821064,8.547608,0.99262077,20.228405,1.0125,,14.723856,8.999296000000001,8.888194,81,15.644507999999998,1.012502,8.603363,0.11,0.526,79.98749000000001,,,0.98749983,8.426461999999999,0.05622581,1620,1.0,15.644507999999998
81,8.621211,46.017448902130134,12.695297,9.346866026959963,8.509411,0.99262077,17.60667,1.0123475,,14.758860999999998,9.054694,8.944271,82,15.644507999999998,1.0123475,8.603277,0.11,0.526,80.98764,,,0.98765415,8.427485,0.27040473,1640,1.0,15.644507999999998
82,8.620058,46.788588762283325,12.683176,9.362334918804127,8.52554,0.99262077,15.406413,1.0121959999999999,,14.766511999999999,9.109755999999999,8.999998,83,15.644507999999998,1.0121969000000002,8.603385000000001,0.11,0.526,81.98779,,,0.9878046999999999,8.428681,0.45291248,1660,1.0,15.644507999999998
83,8.619017,47.45647811889648,12.6712,9.373217707193456,8.532536,0.99262077,18.989893,1.0120482,,14.816645999999999,9.164485,9.055387,84,15.644507999999998,1.0120502,8.603569,0.11,0.526,82.98795,,,0.9879518,8.429934,0.67373437,1680,1.0,15.644507999999998
84,8.61766,48.6991286277771,12.659366,9.33873266962569,8.503725,0.99262077,17.456152,1.0119054,,14.847557,9.218891000000001,9.1104355,85,15.644507999999998,1.0119064,8.603399000000001,0.11,0.526,83.98810999999999,,,0.98809546,8.430814,0.87131345,1700,1.0,15.644507999999998
85,8.616217,50.24831199645996,12.647669,9.328050442484995,8.493508,0.99262077,17.805595,1.0117645,,14.881813000000001,9.272977000000001,9.165152,86,15.644507999999998,1.0117664000000002,8.603106,0.11,0.526,84.988235,,,0.9882353000000001,8.43155,1.0683593999999998,1720,1.0,15.644507999999998
86,8.614957,51.61216044425965,12.636108,9.342062479059637,8.506594,0.99262077,15.266108,1.0116276,,14.886095999999998,9.326749000000001,9.219544,87,15.644507999999998,1.0116295,8.602967,0.11,0.526,85.98836999999999,,,0.9883721,8.432424000000001,1.2316846000000001,1740,1.0,15.644507999999998
87,8.614153,52.65189671516418,12.62468,9.383614053191893,8.544209,0.99262077,20.406132,1.0114925,,14.948691,9.380211,9.273621,88,15.644507999999998,1.0114963,8.603256,0.11,0.526,86.98852,,,0.9885059000000002,8.433707,1.4497056000000001,1760,1.0,15.644507999999998
88,8.612897,53.36597466468811,12.613380000000001,9.338393543343157,8.502321,0.99262077,17.831846,1.0113652,,14.980957,9.4333725,9.327378,89,15.644507999999998,1.0113652,8.603060000000001,0.11,0.526,87.98863,,,0.9886363000000001,8.434488,1.6339015,1780,1.0,15.644507999999998
89,8.611936,53.68516278266907,12.602207,9.364693088189052,8.526437,0.99262077,17.972668,1.011236,,15.014073000000002,9.486235,9.380833,90,15.644507999999998,1.0112379,8.603131,0.11,0.526,88.98878,,,0.98876417,8.43552,1.8155674,1800,1.0,15.644507999999998
90,8.611233,53.99664330482483,12.591157,9.389451909921776,8.547937,0.99262077,17.183342,1.0111125,,15.0377865,9.538803999999999,9.433978999999999,91,15.644507999999998,1.0111125,8.603437,0.11,0.526,89.98888000000001,,,0.98888874,8.43677,1.9845655,1820,1.0,15.644507999999998
91,8.610495,54.82607913017273,12.580228,9.382782840434556,8.543307,0.99262077,18.725057999999997,1.0109891,,15.077745000000002,9.591084,9.486834,92,15.644507999999998,1.010991,8.603678,0.11,0.526,90.98901,,,0.9890110000000001,8.43794,2.1666465,1840,1.0,15.644507999999998
92,8.609933,56.30690908432007,12.569417,9.400747725317618,8.558261,0.99262077,19.878172,1.0108694999999999,,15.129245000000001,9.643081,9.539392,93,15.644507999999998,1.0108714,8.604074,0.11,0.526,91.989136,,,0.9891305,8.439248,2.3572092000000002,1860,1.0,15.644507999999998
