,IWLastEpisode,ReturnMean,ReturnStepMax,DenMISELogLast,IWNorm2,ReturnAbsMax,IWMean,TimeElapsed,DenMISELogFirst,IWMax,URet,LQGmu1,ReturnLastEpisode,Bound,IWFirstEpisode,ReturnMax,SqrtESSClassic,DenMISEMeanLog,IWNorm1,IWMin,MISE,LQGsigma,TimestepsSoFar,Iteration,LQGmu01,ReturnMin,target_sum_log_mean
17,4.0151386,15.275216,0.9997609000000001,16.089570000000002,12.053933,16.809362,1.3235847,17.8249990940094,11.986378,7.2791004,18.06470130884676,-0.193,16.326178,38.969826,5.7410419999999996e-11,16.809362,1.9764938000000003,11.485445,23.824524,,21.960548,0.11,360,18,-0.02,,-50.924009999999996
18,5.1346765,15.348374,0.9998745000000001,12.5449505,10.623571,16.809362,1.2577493999999998,18.299064159393307,11.932311,5.1697445,18.42281763925188,-0.191,16.665233999999998,35.819435,1.2068593000000001e-10,16.809362,2.2494544999999997,11.550052,23.89724,,20.874159,0.11,380,19,-0.019,,-46.6288
19,5.598789,15.410009,0.9998745000000001,14.566629999999998,10.381364,16.809362,1.0595318999999999,19.04345154762268,11.881018,6.205817,18.33049405668129,-0.219,16.581073999999997,34.117354999999996,1.3658573e-16,16.809362,2.0412192,11.708341,21.19064,,17.647434,0.11,400,20,-0.022,,-59.359455000000004
20,4.318058000000001,15.469029999999998,0.9998745000000001,15.409003,10.882448,16.809362,1.304211,19.465043783187863,11.832228,5.166575,18.40864172654299,-0.206,16.649439,35.044216,1.3339266999999999e-13,16.809362,2.5167527,11.883128,27.388432,,21.686239999999998,0.11,420,21,-0.021,,-48.324259999999995
21,1.1703668,15.529086999999999,0.9999243,13.824285999999999,1.1817043,16.809362,0.06680346,20.145002841949466,11.785707,1.1703668,18.55756734971124,-0.274,16.790281,28.151688,1.148309e-30,16.809362,1.243692,11.980899,1.4696763000000002,,1.1202971000000002,0.11,440,22,-0.028,,-84.39371
22,4.081103,15.588092000000001,0.9999243,13.244693,4.0811195,16.886198,0.17795347,20.68069338798523,11.741256,4.081103,18.657922824102034,-0.324,16.886198,36.679848,,16.886198,1.0028939000000001,11.996171,4.09293,,3.0049071,0.11,460,23,-0.034,,-109.38946000000001
23,15.171829999999998,15.65051,0.9999243,16.69845,16.926928,17.086126,0.9478591999999999,21.332054376602173,11.698696,15.171829999999998,18.863424217066505,-0.308,17.086126,41.558918,,17.086126,1.3439308,12.158141,22.748621,,16.131826,0.11,480,24,-0.032,,-94.912575
24,7.7196929999999995,15.706071,0.99999267,11.117938,15.068648000000001,17.086126,0.9789413,22.05125570297241,11.657874000000001,12.7132225,18.813379542488452,-0.267,17.039518,37.616820000000004,8.403203699999999e-29,17.086126,1.624136,12.107942,24.473534,,16.576555,0.11,500,25,-0.027,,-68.91363
25,0.5292929,15.751973999999999,0.99999267,16.96572,11.418566,17.086126,1.2643156999999998,22.82952618598938,11.618653,4.5322566,18.668799921709933,-0.199,16.899576,32.89817,5.585545e-12,17.086126,2.8788384999999996,12.289274,32.872208,,21.028019,0.11,520,26,-0.02,,-33.568867
26,3.5418034,15.785057,0.99999267,13.039591999999999,10.986175999999999,17.086126,1.2455668,23.93479657173157,11.580913,4.1611709999999995,18.400450651342037,-0.2,16.645195,31.887884000000003,2.6959802000000005e-12,17.086126,3.0611477000000002,12.324314999999999,33.630306,,20.724669,0.11,540,27,-0.02,,-32.42352
27,1.9452862000000002,15.81321,0.99999267,14.803739000000002,9.88358,17.086126,1.1326511000000001,24.91030049324036,11.544545,3.5669687000000003,18.32769556461718,-0.196,16.573326,29.473637,2.1058488e-11,17.086126,3.2087796,12.419572,31.71423,,18.824026,0.11,560,28,-0.02,,-29.114063
28,0.9586614999999999,15.840882999999998,0.99999267,7.858114200000001,9.474705,17.086126,1.0110407,25.89994740486145,11.509454,5.0797267,18.36735158957843,-0.216,16.615768,27.929268,8.735540999999999e-16,17.086126,3.0945745,12.265458,29.320179,,16.886635000000002,0.11,580,29,-0.022,,-35.603764
29,3.1101775000000003,15.865236,0.99999267,14.928185999999998,9.760997999999999,17.086126,1.1445972,26.9253933429718,11.475553,3.1206832,18.327422823414167,-0.199,16.571472,28.739409999999996,4.9109553e-12,17.086126,3.5178692000000003,12.353502,34.337914000000005,,19.025505,0.11,600,30,-0.02,,-27.477959999999996
30,,15.885857000000001,0.99999267,5.851371,5.5677646e-10,17.086126,,27.844906330108643,11.442762,,18.26123882352216,-0.976,16.50443,6.137518,,17.086126,5.5677642999999994,12.147341,3.1e-09,,,0.11,620,31,-0.217,,-390.52805
31,34.773872,15.921973999999999,0.99999267,12.56863,34.773872,17.086126,1.0866835,28.034528732299805,11.411014,34.773872,18.80514295119,-0.972,17.041629999999998,52.691109999999995,,17.086126,1.0,12.129749,34.773872,,18.518857999999998,0.11,640,32,-0.209,,-372.7765
32,3.5253272000000005e-08,15.956304999999999,0.99999267,7.15068,4.317604e-07,17.086126,1.41049545e-08,28.411693334579468,11.380241999999999,4.3021023999999996e-07,18.815132816026583,-0.861,17.054867,31.474777000000003,,17.086126,1.0857028,11.971319,4.687635e-07,,2.4038556e-07,0.11,660,33,-0.129,,-292.6911
33,19.122301,15.989144,0.99999267,14.252514000000001,19.122301,17.086126,0.5624206,29.321830987930298,11.3503895,19.122301,18.850711584341788,-0.817,17.072851,43.774376000000004,,17.086126,1.0,12.0094385,19.122301,,9.602122999999999,0.11,680,34,-0.114,,-265.7402
34,,16.021179999999998,0.99999267,11.001917,5.916080000000001e-10,17.11037,,30.39543843269348,11.321402,,18.889315782711282,0.568,17.11037,5.7843614,,17.11037,5.9160794999999995,11.965243,3.4999998e-09,,,0.11,700,35,0.064,,-635.795
35,,15.8187275,0.99999267,-12.7938595,6e-10,17.11037,,31.32825493812561,11.293231,,9.576876869305195,0.568,8.732913,5.703457,,17.11037,6.0,11.250102,3.5999999e-09,,,0.11,720,36,0.064,,-621.55804
36,35.319645,15.620291,0.99999267,5.15881,35.319645,17.11037,0.954585,32.29756689071655,11.265832000000001,35.319645,9.311953704304624,0.664,8.476562,42.31234,,17.11037,1.0,11.058813,35.319645,,8.0915985,0.11,740,37,0.08,,-664.76404
37,8.884642999999999,15.4345,0.99999267,11.520787,24.972967,17.11037,0.8479924000000001,33.24078345298767,11.239163000000001,23.339071,9.402186248098355,1.0,8.560258000000001,33.728268,,17.11037,1.2903438,11.06264,32.223713000000004,,7.2076287,0.11,760,38,0.762,,-1055.559
38,8.465763,15.257972,0.99999267,14.025151999999999,18.614265,17.11037,0.78706354,34.16858720779419,11.213188,14.839213,9.389969984286255,1.0,8.549923,27.455421,,17.11037,1.6490299,11.130958,30.695478,,6.7033777,0.11,780,39,0.762,,-1028.079
39,6.458699,15.090570000000001,0.99999267,14.565152,15.961409,17.11037,0.7747542,34.59143304824829,11.18787,11.024838,9.40263232620272,1.0,8.561886,24.232754,,17.11037,1.9415686,11.209438,30.990170000000003,,6.6074470000000005,0.11,800,40,0.762,,-1001.9663
40,9.2624655,14.929077,0.99999267,11.589711,16.340576000000002,17.11037,0.8697799999999999,35.052969694137566,11.1631775,9.2624655,9.302032869204423,1.0,8.469389,23.086222,,17.11037,2.1823575,11.21182,35.66098,,7.4055905,0.11,820,41,0.762,,-977.1911
41,5.581825299999999,14.77696,0.99999267,7.662269599999999,15.141407999999998,17.11037,0.8691904,35.45707941055298,11.13908,7.739847,9.382904138090698,1.0,8.540152,21.59861,,17.11037,2.411004,11.122810000000001,36.505997,,7.4050455,0.11,840,42,0.762,,-953.7013
42,5.780344,14.631345000000001,0.99999267,12.234653,14.63003,17.11037,0.8909705,36.06441354751587,11.115549,6.6910777,9.354299643133466,1.0,8.515492,20.65858,,17.11037,2.618705,11.144525999999999,38.311733000000004,,7.590770699999999,0.11,860,43,0.762,,-931.1968400000001
43,4.838565,14.492859,0.99999267,12.939387,14.080206,17.11037,0.8987065000000001,36.685118913650506,11.09256,5.9247559999999995,9.375690697683655,1.0,8.538002,19.844236,,17.11037,2.8084168,11.181891,39.543087,,7.6591725,0.11,880,44,0.762,,-909.70337
44,4.215412000000001,14.360818,0.99999267,12.482371,13.58169,17.11037,0.90057695,37.37245965003967,11.070087,5.340318700000001,9.38984497337242,1.0,8.550980000000001,19.146717000000002,,17.11037,2.9838674,11.207732,40.525963,,7.678130599999999,0.11,900,45,0.762,,-889.1784
45,3.7122843,14.234884,0.99999267,19.006560999999998,13.132619,17.11037,0.89863145,37.850879192352295,11.048108000000001,4.879878,9.409329969481332,1.0,8.56782,18.536998999999998,,17.11037,3.1476622000000005,11.374419999999999,41.337047999999996,,7.665203999999999,0.11,920,46,0.762,,-869.4067
46,4.1728663,14.113114999999999,0.99999267,12.860371,12.982524,17.11037,0.9127433,38.397842168807976,11.026602,4.5077596,9.34769104568057,1.0,8.511736,18.140434,,17.11037,3.3043602,11.403289,42.898933,,7.784196400000001,0.11,940,47,0.762,,-850.6046
47,3.9849756000000003,13.99624,0.99999267,14.512898000000002,12.862433,17.11037,0.92538834,38.765115022659295,11.0055485,4.2007723,9.339450443722802,1.0,8.503142,17.799529999999997,,17.11037,3.4533620000000003,11.465721,44.41864,,7.8901305,0.11,960,48,0.762,,-832.55255
48,3.1126819,13.885501000000001,0.99999267,17.558195,12.571439999999999,17.11037,0.92230475,39.69549536705017,10.984929,3.9431982000000003,9.41429933385783,1.0,8.570041999999999,17.386051000000002,,17.11037,3.5948892,11.588047999999999,45.192932,,7.866775,0.11,980,49,0.762,,-815.1802
49,3.4661746,13.7781105,0.99999267,15.958267000000001,12.46096,17.11037,0.93021274,40.17226767539978,10.964725999999999,3.7239892,9.356211584451136,1.0,8.515929,17.101727,,17.11037,3.7325082000000003,11.673471000000001,46.510635,,7.9334316,0.11,1000,50,0.762,,-798.5326
50,3.1207488,13.675473,0.99999267,17.943651000000003,12.313353,17.11037,0.9331978999999999,40.74535155296326,10.944924,3.5351691,9.385754874010336,1.0,8.543688000000001,16.813574,,17.11037,3.8651612,11.794659,47.593094,,7.959934700000001,0.11,1020,51,0.762,,-782.5009
51,3.1832957000000004,13.576248999999999,0.99999267,16.533739999999998,12.235437,17.11037,0.93956226,41.63362121582031,10.925506,3.3708315000000004,9.353142193709877,1.0,8.515779,16.58345,,17.11037,3.993093,11.884157,48.857240000000004,,8.013468,0.11,1040,52,0.762,,-767.1127
52,2.8079252,13.481539999999999,0.99999267,16.662722,12.104873,17.11037,0.9402676,42.69861531257629,10.906458,3.2265005,9.397103616511508,1.0,8.556675,16.333358999999998,,17.11037,4.1168694,11.972855000000001,49.834183,,8.021039,0.11,1060,53,0.762,,-752.305
53,2.9870634,13.389332999999999,0.99999267,13.605405,12.059097999999999,17.11037,0.94616926,43.34026169776917,10.887766000000001,3.0987346000000002,9.340043875000587,1.0,8.502367,16.146744,,17.11037,4.2368955999999995,12.001689,51.093140000000005,,8.0699,0.11,1080,54,0.762,,-738.10114
54,2.4522011000000004,13.30192,0.99999267,16.479298,11.920929,17.11037,0.94338745,44.33280062675476,10.869416000000001,2.9848366000000004,9.424049457526603,1.0,8.5815735,15.910832000000001,,17.11037,4.352539,12.081847999999999,51.886309999999995,,8.048585000000001,0.11,1100,55,0.762,,-724.3652
55,2.865309,13.215765,0.99999267,11.104776,11.910244,17.11037,0.9498099,45.16890692710877,10.851398,2.8826666000000003,9.308995940800846,1.0,8.47728,15.763433,,17.11037,4.465849400000001,12.063144,53.189354,,8.100671,0.11,1120,56,0.762,,-711.2130000000001
56,2.6846766,13.133246,0.99999267,17.940859,11.877841,17.11037,0.9537370999999999,46.04645943641663,10.833698,2.7904987,9.349899504317376,1.0,8.512217999999999,15.610388,,17.11037,4.5768433,12.165153,54.363014,,8.133455999999999,0.11,1140,57,0.762,,-698.4035
57,2.6453493,13.053289,0.99999267,11.712117,11.857585,17.11037,0.9578181,47.08498668670654,10.816307,2.7069330000000003,9.331260858837402,1.0,8.495722,15.471085,,17.11037,4.6850557,12.15633,55.553447999999996,,8.166851,0.11,1160,58,0.762,,-686.1433
58,2.5517125,12.976147000000001,0.99999267,8.540068,11.835022,17.11037,0.96102244,47.98733043670654,10.799211999999999,2.6308203,9.338051412462363,1.0,8.501843,15.336037,,17.11037,4.790893,12.094123,56.700325,,8.193163,0.11,1180,59,0.762,,-674.35315
59,2.4155443,12.902042,0.99999267,14.972081,11.800924,17.11037,0.9626638000000001,49.070629835128784,10.782405,2.5612063,9.3692431481624,1.0,8.52993,15.199035999999998,,17.11037,4.894517400000001,12.1412525,57.75983000000001,,8.207388,0.11,1200,60,0.762,,-662.84973
60,2.1951263,12.831064,0.99999267,18.580828,11.740407000000001,17.11037,0.9614627,50.101497411727905,10.765875999999999,2.497292,9.415595207956292,1.0,8.572375,15.049185000000001,,17.11037,4.9955015,12.246034,58.649223,,8.1988735,0.11,1220,61,0.762,,-651.66583
61,2.219977,12.762159,0.99999267,19.362318,11.701972999999999,17.11037,0.9616023000000001,51.34246587753296,10.749616,2.4384048,9.400091639252539,1.0,8.559016999999999,14.918021,,17.11037,5.094811,12.360028999999999,59.61934,,8.201238,0.11,1240,62,0.762,,-640.8299
62,2.2587783,12.694954,0.99999267,13.500589999999999,11.685697,17.11037,0.9631068000000002,52.47858214378357,10.733614999999999,2.3839736,9.369669113815856,1.0,8.528138,14.804751999999999,,17.11037,5.1923075,12.377376,60.675728,,8.214089999999999,0.11,1260,63,0.762,,-630.4308
63,2.3072047,12.629271000000001,0.99999267,14.697360999999999,11.691106,17.11037,0.9659398000000001,53.215982913970954,10.717867,2.3335133,9.323512561027526,1.0,8.491222,14.708585999999999,,17.11037,5.287793,12.412908999999999,61.82015,,8.236937,0.11,1280,64,0.762,,-620.33765
64,2.1869520000000002,12.566112,0.99999267,11.812061,11.683289,17.11037,0.9673314000000001,53.62778353691101,10.702361999999999,2.2866032000000005,9.363060386034242,1.0,8.523937,14.607389000000001,,17.11037,5.38175,12.403008,62.876540000000006,,8.248725,0.11,1300,65,0.762,,-610.6002
65,2.1195858,12.505102,0.99999267,19.130802,11.673233,17.11037,0.96818435,54.417079210281365,10.687095,2.2428790000000003,9.380978589390264,1.0,8.539446,14.507839,,17.11037,5.4740763,12.504325999999999,63.900166000000006,,8.25642,0.11,1320,66,0.762,,-601.0475
66,2.1432827000000003,12.445567,0.99999267,19.067469,11.677196,17.11037,0.9698715,55.27735543251038,10.672057,2.2020310000000003,9.3517682968025,1.0,8.516285,14.419959,,17.11037,5.5648117,12.601692,64.98139,,8.270472,0.11,1340,67,0.762,,-591.7806
67,2.1018941000000004,12.387765,0.99999267,15.467444,11.681875,17.11037,0.9713294,56.34793734550476,10.657242,2.1637812000000003,9.352665973178784,1.0,8.515055,14.334933,,17.11037,5.654092299999999,12.643282000000001,66.0504,,8.282549000000001,0.11,1360,68,0.762,,-582.83954
68,2.0193968,12.332006,0.99999267,13.313566,11.679718,17.11037,0.9719546,56.90084600448608,10.642643,2.1278918,9.377371991741194,1.0,8.540445,14.248029,,17.11037,5.7419934,12.652476,67.064865,,8.288297,0.11,1380,69,0.762,,-574.18945
69,2.0923162,12.276823,0.99999267,12.779369,11.698047,17.11037,0.9740131,57.77594542503357,10.628255000000001,2.0941508,9.303932781030998,1.0,8.469144,14.1755085,,17.11037,5.828401599999999,12.653791,68.180916,,8.3041315,0.11,1400,70,0.762,,-565.79364
70,2.0044768,12.223896,0.99999267,14.361145,11.707053,17.11037,0.9750968000000001,58.53048062324524,10.61407,2.0623683999999995,9.354424395561812,1.0,8.5189495,14.099903,,17.11037,5.913689,12.677379,69.23187,,8.313203999999999,0.11,1420,71,0.762,,-557.6127
71,1.9527023999999997,12.172657000000001,0.99999267,21.387045,11.713572000000001,17.11037,0.9757677,59.6479926109314,10.600083,2.03238,9.374940890699936,1.0,8.534744,14.024775,,17.11037,5.997767,12.797912,70.25527,,8.319195,0.11,1440,72,0.762,,-549.5617
72,1.8770039,12.123109,0.99999267,14.141801000000001,11.713774,17.11037,0.9757120000000001,60.589662075042725,10.58629,2.0040371,9.39524690753667,1.0,8.555655,13.947348000000002,,17.11037,6.0806174,12.815906,71.226974,,8.319509,0.11,1460,73,0.762,,-541.8311
73,1.8885853,12.074669,0.99999267,13.900572,11.721883,17.11037,0.97614753,61.11236310005188,10.572683999999999,1.9772111,9.378147703587292,1.0,8.53858,13.876698000000001,,17.11037,6.162399,12.830155,72.23491999999999,,8.323545,0.11,1480,74,0.762,,-534.3127
74,1.879214,12.027424,0.99999267,16.49709,11.733836,17.11037,0.97674125,62.26213121414185,10.559261,1.9517808,9.372371388322724,1.0,8.531283,13.8101,,17.11037,6.243107,12.878655,73.25559,,8.328735,0.11,1500,75,0.762,,-526.9601
75,1.9254504000000001,11.980616,0.99999267,14.840010999999999,11.758161999999999,17.11037,0.9781979999999999,63.546420574188225,10.546016999999999,1.9276386000000003,9.306536139643509,1.0,8.469952000000001,13.752107999999998,,17.11037,6.322676,12.904085,74.34305,,8.339725,0.11,1520,76,0.762,,-519.8225
76,1.8299979,11.935868,0.99999267,13.876951000000002,11.7712965,17.11037,0.9786,64.35126423835753,10.532945,1.9046922999999998,9.375188170248228,1.0,8.535009,13.689255,,17.11037,6.4013515,12.916367999999999,75.3522,,8.343392999999999,0.11,1540,77,0.762,,-512.88354
77,1.8270648,11.8921995,0.99999267,20.742142,11.788349,17.11037,0.97919893,65.32872986793518,10.5200405,1.8828539,9.368687347550829,1.0,8.529753,13.630344000000001,,17.11037,6.4790683,13.016359,76.37751999999999,,8.348606,0.11,1560,78,0.762,,-506.03445
78,1.8207299,11.84945,0.99999267,11.690569,11.808409,17.11037,0.9799260000000001,66.18886327743529,10.507301,1.8620453000000001,9.351140130192297,1.0,8.515007,13.574446,,17.11037,6.55585,12.999252,77.41415400000001,,8.354567,0.11,1580,79,0.762,,-499.4734
79,1.7748487000000002,11.808019999999999,0.99999267,16.360557999999997,11.825151,17.11037,0.9802675,66.55033349990846,10.494723,1.8421955,9.376978448631638,1.0,8.535046000000001,13.517838500000002,,17.11037,6.6317463000000005,13.040957,78.4214,,8.357698,0.11,1600,80,0.762,,-493.01825
80,1.764345,11.767567999999999,0.99999267,16.963184,11.843960000000001,17.11037,0.9806771000000001,67.04600286483765,10.482301,1.8232372,9.37264921036266,1.0,8.531391000000001,13.463732,,17.11037,6.706780999999999,13.089081,79.434845,,8.361322,0.11,1620,81,0.762,,-486.71518
81,1.7249851000000003,11.728292,0.99999267,14.117220999999999,11.860358,17.11037,0.9807889999999999,67.81859135627747,10.470031,1.8051158999999999,9.387188783503117,1.0,8.546969,13.409314000000002,,17.11037,6.7809669999999995,13.10133,80.4247,,8.362727,0.11,1640,82,0.762,,-480.6008
82,1.7941148,11.6888895,0.99999267,15.455867000000001,11.890317999999999,17.11037,0.9819216999999999,68.96270537376404,10.457908999999999,1.7941148,9.290623985386134,1.0,8.457825,13.363523999999998,,17.11037,6.854274,13.1294155,81.4995,,8.370911,0.11,1660,83,0.762,,-474.6172
83,1.7618532,11.650767,0.99999267,15.605711,11.918071000000001,17.11037,0.9827938,69.39180779457092,10.445933,1.7773131999999998,9.320380086601348,1.0,8.486614999999999,13.317855999999999,,17.11037,6.926849400000001,13.158629999999999,82.55468,,8.377552,0.11,1680,84,0.762,,-468.77448
84,1.6493881000000001,11.614510000000001,0.99999267,17.600319,11.932346,17.11037,0.98247224,70.12725400924683,10.434097999999999,1.7612063999999998,9.410246160349212,1.0,8.56888,13.265317999999999,,17.11037,6.9986353,13.210636,83.51014,,8.375688,0.11,1700,85,0.762,,-463.04654000000005
85,1.7307526000000002,11.578116,0.99999267,14.55516,11.961122999999999,17.11037,0.98327833,71.02135157585144,10.422402,1.745755,9.320303244227828,1.0,8.484772999999999,13.222216,,17.11037,7.069731699999999,13.226020000000002,84.56193499999999,,8.381758,0.11,1720,86,0.762,,-457.4867
86,1.720418,11.542514,0.99999267,13.570402,11.990732000000001,17.11037,0.98408246,71.83766818046571,10.410842,1.7309177,9.312114551528893,1.0,8.480656,13.180507,,17.11037,7.140112400000001,13.229743,85.61516999999999,,8.387761,0.11,1740,87,0.762,,-452.066
87,1.6950171000000003,11.507933999999999,0.99999267,17.077906,12.018917,17.11037,0.98470825,73.01757383346558,10.399413000000001,1.7166582,9.334559286177189,1.0,8.499325,13.139042000000002,,17.11037,7.2098284,13.273249,86.65433,,8.39264,0.11,1760,88,0.762,,-446.72882000000004
88,1.6740173999999999,11.4742365,0.99999267,16.5465,12.046318,17.11037,0.98521066,74.3772761821747,10.388113,1.7029467,9.345694131190614,1.0,8.508984,13.098042999999999,,17.11037,7.278883500000001,13.309814999999999,87.68375,,8.39667,0.11,1780,89,0.762,,-441.5177
89,1.6562731,11.441371,0.99999267,17.688602,12.073361,17.11037,0.98562807,75.57411551475525,10.37694,1.6897490000000002,9.353660763833764,1.0,8.5162525,13.057718,,17.11037,7.347293400000001,13.358266,88.70653,,8.40012,0.11,1800,90,0.762,,-436.40975999999995
90,1.6060164,11.409593,0.99999267,14.025873,12.095647999999999,17.11037,0.9856037,76.27242398262023,10.365890499999999,1.6770375,9.389982877291354,1.0,8.549551,13.015429,,17.11037,7.415058,13.365407000000001,89.68993,,8.400395,0.11,1820,91,0.762,,-431.4547
91,1.6261288,11.378221,0.99999267,16.803783,12.122717,17.11037,0.9859225,77.47180461883545,10.354961,1.6647866000000002,9.361720717295764,1.0,8.523425999999999,12.976734,,17.11037,7.482222999999999,13.402588,90.70487,,8.403128,0.11,1840,92,0.762,,-426.57705999999996
92,1.6093127,11.347594,0.99999267,17.661179,12.149407,17.11037,0.9861646999999999,78.57427930831909,10.344151,1.6529706000000002,9.369396168352038,1.0,8.530058,12.938596,,17.11037,7.548789500000001,13.448194500000001,91.71332,,8.40532,0.11,1860,93,0.762,,-421.7952
93,1.6286973999999999,11.317164,0.99999267,14.172229000000002,12.180469500000001,17.11037,0.98671514,79.83859968185425,10.333455,1.6415669999999998,9.321457342415359,1.0,8.487111,12.903402,,17.11037,7.614749400000001,13.455717000000002,92.75121999999999,,8.409394,0.11,1880,94,0.762,,-417.15204
