,TimeElapsed,Iteration,IWMax,Bound,URet,IWFirstEpisode,DenMISELogFirst,LQGmu1,DenMISEMeanLog,IWNorm2,MISE,IWMean,ReturnMin,ReturnStepMax,SqrtESSClassic,ReturnAbsMax,ReturnMax,IWNorm1,LQGsigma,LQGmu01,DenMISELogLast,TimestepsSoFar,ReturnLastEpisode,IWLastEpisode,ReturnMean,target_sum_log_mean,IWMin
18,31.93907785415649,19,1.1176475000000001,8.441236,9.39828050466212,,16.436445000000003,0.987,15.308570999999999,4.4705863,8.0401945,0.94117606,,0.99792725,4.0,15.961216,15.961216,17.882345,0.11,0.247,17.850082,380,8.558013,1.1176465,9.282779,-107.71515,
19,33.10783529281616,20,1.1111116,8.456762,9.372566289516161,,16.38515,0.987,15.383028,4.5812263,8.067696,0.94444406,,0.99792725,4.123106,15.961216,15.961216,18.888882000000002,0.11,0.247,16.857737,400,8.535217,1.1111106000000002,9.245401,-101.48124,
20,34.42823648452759,21,1.1052641,8.471494999999999,9.397205152591248,,16.33636,0.987,15.450880999999999,4.6892357,8.0933895,0.9473686,,0.99792725,4.2426405,15.961216,15.961216,19.894741,0.11,0.247,16.864637,420,8.555786999999999,1.1052620000000002,9.212563000000001,-95.84096,
21,35.27194380760193,22,1.1,8.480547999999999,9.30972694226515,,16.289839999999998,0.987,15.354989000000002,4.794789,8.112528,0.95,,0.99792725,4.3588986,15.961216,15.961216,20.9,0.11,0.247,13.394870000000001,440,8.476177,1.1,9.179089999999999,-90.87136,
22,36.411585807800286,23,1.0952393,8.489941,9.341639795315883,,16.24539,0.987,15.030616,4.898052,8.131239,0.95238054,,0.99792725,4.4721355,15.961216,15.961216,21.904753,0.11,0.247,7.9453163,460,8.505519999999999,1.0952382999999999,9.149804,-86.57101999999999,
23,37.358057975769036,24,1.090909,8.500001,9.380548487618457,,16.20283,0.987,15.137692000000001,4.9991727,8.149944,0.9545453000000002,,0.99792725,4.582576,15.961216,15.961216,22.909088,0.11,0.247,17.648970000000002,480,8.542710000000001,1.090909,9.124509,-82.22489,
24,38.4671814441681,25,1.0869566000000002,8.508733,9.375194388018881,,16.162008,0.987,15.274985999999998,5.0982785,8.166724,0.9565218000000001,,0.99792725,4.690416,15.961216,15.961216,23.913045999999998,0.11,0.247,18.616264,500,8.535862,1.0869566000000002,9.100963,-78.18791,
25,39.51735353469849,26,1.0833343999999998,8.516114,9.35995700231125,,16.122787,0.987,15.333552,5.1954827,8.181623,0.9583331,,0.99792725,4.7958317,15.961216,15.961216,24.91666,0.11,0.247,16.841883,520,8.524358,1.0833324,9.078786000000001,-74.52985,
26,40.25854754447936,27,1.0800005,8.522898,9.366397552698642,,16.085047,0.987,15.519697,5.2908998,8.19545,0.96000034,,0.99792725,4.8989797,15.961216,15.961216,25.92001,0.11,0.247,20.401826999999997,540,8.527177,1.0800005,9.058356,-71.01101,
27,41.30245471000672,28,1.0769233,8.529710000000001,9.384100289601736,,16.048679999999997,0.987,15.539548000000002,5.384616,8.208878,0.9615386,,0.99792725,5.0,15.961216,15.961216,26.92308,0.11,0.247,16.11613,560,8.544607000000001,1.0769233,9.040008,-67.89668,
28,42.162484645843506,29,1.0740744,8.535406,9.366947474180204,,16.013588000000002,0.987,15.6571865,5.476724,8.220804,0.96296287,,0.99792725,5.0990195,15.961216,15.961216,27.925921999999996,0.11,0.247,18.990108,580,8.530968,1.0740739,9.022454,-64.898125,
29,43.00298118591309,30,1.0714294,8.541182000000001,9.389765488989338,,15.979687,0.987,15.497188000000001,5.567305,8.232460000000001,0.96428555,,0.99792725,5.1961527,15.961216,15.961216,28.928565999999996,0.11,0.247,10.894822999999999,600,8.547193,1.0714283000000002,9.006611999999999,-62.36939,
30,44.35022139549256,31,1.0689665000000002,8.545812,9.368068690281968,,15.946897,0.987,15.335629999999998,5.656432,8.242654,0.965517,,0.99792725,5.291503,15.961216,15.961216,29.931026,0.11,0.247,10.5251465,620,8.528096000000001,1.0689656,8.991177,-60.0158,
31,45.41916561126709,32,1.0666671,8.550201,9.371305244419872,,15.915148,0.987,15.3245125,5.744177,8.2523155,0.9666669,,0.99792725,5.385165,15.961216,15.961216,30.93334,0.11,0.247,15.014825,640,8.532341,1.0666661,8.976838,-57.669075,
32,46.555859088897705,33,1.0645168,8.553597,9.349889390082307,,15.884376999999999,0.987,15.385754,5.830596,8.260717999999999,0.9677421,,0.99792725,5.477226,15.961216,15.961216,31.93549,0.11,0.247,17.37924,660,8.512837,1.0645168,8.962778,-55.392990000000005,
33,48.08611369132996,34,1.0625004999999998,8.55663,9.349219994042015,,15.854524,0.987,15.477689999999999,5.9157515,8.268514,0.96875024,,0.99792725,5.567764,15.961216,15.961216,32.937508,0.11,0.247,18.544280999999998,680,8.5101,1.0625004999999998,8.949463,-53.21658299999999,
34,49.357245922088616,35,1.0606073,8.559549,9.349946727080123,,15.825535999999998,0.987,15.569835000000001,5.9996915,8.27597,0.9696966,,0.99792725,5.656854,15.961216,15.961216,33.93938,0.11,0.247,18.734417,700,8.514786,1.0606053,8.937044,-51.15916,
35,50.46770119667053,36,1.0588245,8.563448,9.396139817080776,,15.797365,0.987,15.537279000000002,6.082477,8.284199000000001,0.9705879999999999,,0.99792725,5.7445626,15.961216,15.961216,34.94117,0.11,0.247,14.428529999999999,720,8.555683,1.0588236,8.92645,-49.33569,
36,51.60532569885254,37,1.0571437,8.567946000000001,9.427524550830592,,15.769966,0.987,15.479423,6.1641498,8.292835,0.97142875,,0.99792725,5.830952,15.961216,15.961216,35.942863,0.11,0.247,13.426382,740,8.586405000000001,1.0571437,8.917259,-47.637917,
37,52.99364376068115,38,1.0555558999999999,8.570599000000001,9.368299598144556,,15.743298000000001,0.987,15.509260999999999,6.2447524,8.299445,0.9722224,,0.99792725,5.9160794999999995,15.961216,15.961216,36.94445,0.11,0.247,16.64224,760,8.530761,1.0555558999999999,8.907088,-45.944912,
38,54.221317529678345,39,1.0540551,8.573588,9.392955005513297,,15.717322,0.987,15.561519,6.324323000000001,8.306227999999999,0.97297275,,0.99792725,6.0,15.961216,15.961216,37.94594,0.11,0.247,17.575329999999997,780,8.550511,1.0540551,8.897946000000001,-44.314834999999995,
39,55.46885895729065,40,1.0526327,8.575728,9.364835918232679,,15.692004,0.987,15.676135,6.402907,8.312006,0.973684,,0.99792725,6.0827622,15.961216,15.961216,38.947359999999996,0.11,0.247,20.173567000000002,800,8.525787,1.0526327,8.888641,-42.701344,
40,57.09177279472351,41,1.0512823,8.5764265,9.311443717593116,,15.667311999999999,0.987,15.505332000000001,6.480539,8.316197,0.9743591,,0.99792725,6.164414,15.961216,15.961216,39.948723,0.11,0.247,8.699824000000001,820,8.475416000000001,1.0512823,8.878563,-41.446434,
41,58.49702906608582,42,1.0500008,8.5789585,9.394034100931892,,15.643214000000002,0.987,15.483085,6.557247,8.322087,0.9749999,,0.99792725,6.2449985,15.961216,15.961216,40.949996999999996,0.11,0.247,14.596826,840,8.551833,1.0500008,8.870784,-40.11091,
42,60.20923662185669,43,1.0487809,8.581909,9.41970300187578,,15.619682999999998,0.987,15.510591,6.633072,8.328269,0.9756101,,0.99792725,6.324555999999999,15.961216,15.961216,41.951233,0.11,0.247,16.691082,860,8.57543,1.0487809,8.863914999999999,-38.788821999999996,
43,61.694295167922974,44,1.0476192,8.583441,9.359840909346012,,15.596694,0.987,15.526178,6.708035499999999,8.332912,0.97619057,,0.99792725,6.403124299999999,15.961216,15.961216,42.952385,0.11,0.247,16.221110999999997,880,8.52335,1.0476192,8.856175,-37.53754,
44,62.883410215377815,45,1.0465128000000001,8.584436,9.339597242009246,,15.574222,0.987,15.5395155,6.78217,8.336908,0.97674406,,0.99792725,6.4807405,15.961216,15.961216,43.953484,0.11,0.247,16.15038,900,8.504817,1.0465109000000001,8.848367,-36.343468,
45,65.19141340255736,46,1.0454555,8.586405000000001,9.390539191091165,,15.552242000000001,0.987,15.576463,6.8555036,8.341772,0.9772726999999999,,0.99792725,6.557439,15.961216,15.961216,44.954544,0.11,0.247,17.262583,920,8.550871,1.0454555,8.8419,-35.17715,
46,66.79898691177368,47,1.044445,8.587785,9.366417702745132,,15.530736,0.987,15.388714000000002,6.928063000000001,8.345948,0.977778,,0.99792725,6.633249,15.961216,15.961216,45.955566,0.11,0.247,6.7752666,940,8.529611000000001,1.0444446,8.835256,-34.28362,
47,68.28770923614502,48,1.0434793,8.589057,9.36618496576876,,15.509682999999999,0.987,15.4079895,6.999864,8.349922,0.97826076,,0.99792725,6.708203999999999,15.961216,15.961216,46.956516,0.11,0.247,16.336338,960,8.528875,1.0434793,8.828873,-33.22815,
48,69.80065774917604,49,1.0425540999999998,8.590347999999999,9.373932220134167,,15.489063,0.987,15.443876999999999,7.070939,8.353827,0.97872317,,0.99792725,6.782328999999999,15.961216,15.961216,47.957436,0.11,0.247,17.188478,980,8.533499,1.0425521999999998,8.8228445,-32.19839,
49,71.47150874137878,50,1.0416676999999999,8.591569999999999,9.373153867260676,,15.468860999999999,0.987,15.524904999999999,7.141305,8.357578,0.9791664000000001,,0.99792725,6.8556547000000005,15.961216,15.961216,48.95832,0.11,0.247,19.516676,1000,8.533902000000001,1.0416657,8.817066,-31.163277,
50,72.77204203605652,51,1.0408177,8.593216,9.400672478756,,15.449059,0.987,15.413799,7.210985000000001,8.361675,0.97959167,,0.99792725,6.928203999999999,15.961216,15.961216,49.959175,0.11,0.247,9.879544000000001,1020,8.558327,1.0408167,8.811993,-30.357729,
51,74.24050736427306,52,1.0400011999999998,8.594444000000001,9.38301209277501,,15.42964,0.987,15.354778,7.28,8.365278,0.97999996,,0.99792725,6.9999994999999995,15.961216,15.961216,50.96,0.11,0.247,12.365361,1040,8.541701,1.0400001,8.806794,-29.535378,
52,76.04245662689209,53,1.0392169,8.595017,9.347935476105203,,15.410592000000001,0.987,15.338932000000002,7.348364,8.368155,0.9803921,,0.99792725,7.0710683,15.961216,15.961216,51.96078,0.11,0.247,14.535088,1060,8.512075999999999,1.0392148,8.801234,-28.703133,
53,77.94413876533507,54,1.0384619000000002,8.59605,9.375280395805742,,15.3919,0.987,15.428328500000001,7.4160995,8.371423,0.98076934,,0.99792725,7.1414285,15.961216,15.961216,52.961543999999996,0.11,0.247,20.186134,1080,8.53797,1.0384619000000002,8.796358,-27.797075,
54,79.56441712379457,55,1.0377372999999999,8.59651,9.349351546915354,,15.37355,0.987,15.398226999999999,7.4832177,8.374053,0.9811319,,0.99792725,7.211103,15.961216,15.961216,53.962254,0.11,0.247,13.792136,1100,8.511022,1.0377363000000002,8.79117,-27.040234,
55,81.52390313148499,56,1.0370388000000001,8.597503,9.383057165000203,,15.355532,0.987,15.392266000000001,7.5497426999999995,8.377153999999999,0.9814814000000001,,0.99792725,7.2801100000000005,15.961216,15.961216,54.96295500000001,0.11,0.247,15.083498,1120,8.54147,1.0370368,8.786712,-26.287374,
56,83.62116479873656,57,1.0363646,8.598917,9.409009293020166,,15.337832,0.987,15.390501,7.6156864,8.380618,0.9818181999999999,,0.99792725,7.3484693,15.961216,15.961216,55.963640000000005,0.11,0.247,15.310270000000001,1140,8.567617,1.0363646,8.782867999999999,-25.556967,
57,85.53631162643433,58,1.0357153000000001,8.599965,9.392597997620557,,15.32044,0.987,15.383541000000001,7.681063000000001,8.38366,0.98214287,,0.99792725,7.4161983,15.961216,15.961216,56.964287,0.11,0.247,15.005094,1160,8.550915,1.0357144,8.778869,-24.857018,
58,87.27772450447083,59,1.0350883,8.601107,9.402781029534225,,15.303347,0.987,15.396346,7.745887799999999,8.386742,0.9824563000000001,,0.99792725,7.483316,15.961216,15.961216,57.964923999999996,0.11,0.247,16.157063,1180,8.559266000000001,1.0350883,8.7751465,-24.161278,
59,88.65120506286621,60,1.0344844000000002,8.602208000000001,9.399661575471935,,15.286539000000001,0.987,15.412034,7.8101726,8.389731,0.98275846,,0.99792725,7.5498343,15.961216,15.961216,58.96550799999999,0.11,0.247,16.355362,1200,8.560321,1.0344824000000001,8.771564999999999,-23.485437,
60,90.9511923789978,61,1.0338986,8.601782,9.307072407458461,,15.270010000000001,0.987,15.427367000000002,7.8739357000000005,8.391145,0.9830509,,0.99792725,7.615772200000001,15.961216,15.961216,59.966103000000004,0.11,0.247,16.364683,1220,8.472928999999999,1.0338986,8.766669,-22.83161,
61,93.01647233963013,62,1.0333347,8.601726,9.331091068983081,,15.25375,0.987,15.39778,7.937182400000001,8.392881,0.98333323,,0.99792725,7.681146000000001,15.961216,15.961216,60.96666,0.11,0.247,13.610132,1240,8.495455,1.0333326999999999,8.762296000000001,-22.24331,
62,95.13102793693542,63,1.0327879,8.602592,9.394542488097015,,15.237748999999999,0.987,15.473239999999999,7.999933,8.395496000000001,0.9836065,,0.99792725,7.7459664,15.961216,15.961216,61.967209999999994,0.11,0.247,20.168402,1260,8.552377,1.0327870000000001,8.758964,-21.569597,
63,96.7999303340912,64,1.0322591,8.603144,9.373976782081217,,15.222001,0.987,15.482847,8.062194,8.397752,0.98387086,,0.99792725,7.8102484,15.961216,15.961216,62.967735,0.11,0.247,16.104746,1280,8.535332,1.0322572,8.755469999999999,-20.980438,
64,98.30030751228331,65,1.0317473,8.603381,9.352005507937355,,15.206496,0.987,15.515846,8.123977,8.3996525,0.9841269,,0.99792725,7.874007000000001,15.961216,15.961216,63.96825,0.11,0.247,17.644045000000002,1300,8.517519,1.0317454,8.751808,-20.385735,
65,100.37329483032228,66,1.0312515,8.603512,9.350996009536527,,15.191229000000002,0.987,15.491717000000001,8.185292,8.401406,0.9843748999999999,,0.99792725,7.937253999999999,15.961216,15.961216,64.96874,0.11,0.247,13.939285,1320,8.511859,1.0312496,8.748174,-19.865194,
66,102.42693018913269,67,1.0307697,8.603959,9.370390665230447,,15.176191000000001,0.987,15.431601,8.246153999999999,8.403439,0.9846155000000001,,0.99792725,8.000001,15.961216,15.961216,65.96924,0.11,0.247,11.479529,1340,8.533461,1.0307688,8.744968,-19.396912,
67,104.99687266349792,68,1.030304,8.603657,9.318467837473902,,15.161376,0.987,15.361442000000002,8.306569,8.404685,0.9848486999999999,,0.99792725,8.062259,15.961216,15.961216,66.96970999999999,0.11,0.247,10.676338000000001,1360,8.485689,1.030304,8.741156,-18.954216,
68,106.87285089492798,69,1.029852,8.603826,9.354959235427362,,15.146776999999998,0.987,15.433716,8.366546000000001,8.406366,0.98507446,,0.99792725,8.124039,15.961216,15.961216,67.97014,0.11,0.247,20.36361,1380,8.517441,1.029852,8.737913,-18.383966,
69,108.87708353996277,70,1.0294131,8.604636,9.401045843698789,,15.132388,0.987,15.391329999999998,8.4261,8.408656,0.9852941999999999,,0.99792725,8.185352,15.961216,15.961216,68.9706,0.11,0.247,12.481765,1400,8.561958,1.0294121999999999,8.7354,-17.942614000000003,
70,111.09690833091736,71,1.0289860999999998,8.604847999999999,9.360662714214264,,15.118204,0.987,15.372081,8.485232,8.410314999999999,0.98550737,,0.99792725,8.246212,15.961216,15.961216,69.97102,0.11,0.247,14.039481,1420,8.523095,1.0289860999999998,8.7324095,-17.49176,
71,113.09830498695374,72,1.0285720999999999,8.604837,9.340173443922305,,15.104218,0.987,15.358360999999999,8.543957,8.411719,0.9857144,,0.99792725,8.306623,15.961216,15.961216,70.971436,0.11,0.247,14.398751,1440,8.508646,1.0285711,8.729302,-17.048445,
72,115.17486333847046,73,1.02817,8.605654,9.407547048295724,,15.090425,0.987,15.349509,8.60228,8.413919,0.9859155000000001,,0.99792725,8.3666,15.961216,15.961216,71.97183000000001,0.11,0.247,14.726579999999998,1460,8.567953,1.028169,8.727091999999999,-16.61279,
73,117.40724539756776,74,1.0277789000000002,8.605821,9.362614656408878,,15.076818,0.987,15.374873000000001,8.660210000000001,8.4154415,0.9861110999999999,,0.99792725,8.426149,15.961216,15.961216,72.97222,0.11,0.247,17.240566,1480,8.523513000000001,1.0277779,8.72434,-16.15494,
74,119.12823176383972,75,1.0273986,8.605907,9.354603485214398,,15.063395499999999,0.987,15.410198000000001,8.717756,8.416855,0.9863014999999999,,0.99792725,8.485281,15.961216,15.961216,73.97261,0.11,0.247,18.038363,1500,8.518523,1.0273976,8.721596,-15.698670000000002,
75,121.14627075195312,76,1.0270283000000002,8.605789999999999,9.340602401279527,,15.050151000000001,0.987,15.406288,8.774923,8.418037,0.98648643,,0.99792725,8.544003,15.961216,15.961216,74.97296999999999,0.11,0.247,15.126766,1520,8.504499000000001,1.0270274,8.7187395,-15.292722,
76,123.31890678405762,77,1.0266680000000001,8.605694,9.342590465561056,,15.037078,0.987,15.453588,8.831721,8.419213000000001,0.9866666999999999,,0.99792725,8.6023245,15.961216,15.961216,75.97333499999999,0.11,0.247,19.061989999999998,1540,8.506158000000001,1.026667,8.715978999999999,-14.846213,
77,125.6718533039093,78,1.0263165,8.605694,9.350297804553826,,15.024175,0.987,15.469764000000001,8.888156,8.420461,0.9868421999999999,,0.99792725,8.6602545,15.961216,15.961216,76.973694,0.11,0.247,16.728687,1560,8.513977,1.0263145,8.713389,-14.441073999999999,
78,127.2688331604004,79,1.025976,8.606028,9.382854803310792,,15.011435500000001,0.987,15.543026000000001,8.944235,8.422018,0.9870131999999999,,0.99792725,8.717799000000001,15.961216,15.961216,77.97404499999999,0.11,0.247,21.270771,1580,8.54036,1.025974,8.711199,-13.988701999999998,
79,129.2670297622681,80,1.0256424000000002,8.60619,9.368350348824402,,14.998857500000002,0.987,15.507822,8.999964,8.423378,0.9871796,,0.99792725,8.774964,15.961216,15.961216,78.974365,0.11,0.247,12.739587,1600,8.528198,1.0256404000000001,8.708911,-13.654282,
80,131.57179355621338,81,1.0253177,8.606341,9.368296507226523,,14.986435,0.987,15.469088000000001,9.05535,8.4247055,0.9873417999999999,,0.99792725,8.831760000000001,15.961216,15.961216,79.974686,0.11,0.247,12.383428,1620,8.528208,1.0253166999999999,8.70668,-13.33252,
81,134.14955115318298,82,1.0250019000000001,8.606449000000001,9.365181642242263,,14.974165,0.987,15.522342000000002,9.110399000000001,8.425966,0.98749995,,0.99792725,8.888194,15.961216,15.961216,80.975,0.11,0.247,19.848572,1640,8.525534,1.025,8.704471,-12.92757,
82,136.60670185089108,83,1.024693,8.606424,9.351126829631736,,14.962043,0.987,15.545179999999998,9.165117,8.4270735,0.98765427,,0.99792725,8.944272,15.961216,15.961216,81.9753,0.11,0.247,17.43058,1660,8.515735000000001,1.0246911,8.702197,-12.561516000000001,
83,139.68536305427548,84,1.0243921,8.606434,9.355350764027962,,14.950067,0.987,15.498598000000001,9.219512,8.428194,0.9878049000000001,,0.99792725,9.0,15.961216,15.961216,82.97561,0.11,0.247,11.644703,1680,8.518981,1.024391,8.700016999999999,-12.273060000000001,
84,141.84770154953003,85,1.0240970999999999,8.6063385,9.350099968642676,,14.938232000000001,0.987,15.507465,9.273587,8.429189,0.98795193,,0.99792725,9.055387,15.961216,15.961216,83.975914,0.11,0.247,16.264513,1700,8.510660000000001,1.0240951999999999,8.697788000000001,-11.937043,
85,143.82889914512634,86,1.023811,8.605953,9.322269670858237,,14.926537,0.987,15.489536,9.32735,8.429872999999999,0.9880953000000001,,0.99792725,9.110434,15.961216,15.961216,84.9762,0.11,0.247,13.977762,1720,8.486696,1.02381,8.6953335,-11.635434,
86,146.54213881492615,87,1.0235308,8.605785000000001,9.342231644840592,,14.914976000000001,0.987,15.489189000000001,9.380802000000001,8.430757,0.9882354,,0.99792725,9.165153,15.961216,15.961216,85.97648000000001,0.11,0.247,15.471165,1740,8.504976,1.0235298000000002,8.693146,-11.323596,
87,149.6105580329895,88,1.0232575000000002,8.606148,9.393612464682096,,14.903547,0.987,15.522039999999999,9.433953,8.432152,0.9883719000000001,,0.99792725,9.219542500000001,15.961216,15.961216,86.97673,0.11,0.247,18.392,1760,8.550768,1.0232556000000002,8.691528,-10.985658,
88,152.1394760608673,89,1.0229901,8.6063795,9.378854670137526,,14.892247,0.987,15.530246,9.486805,8.433398,0.9885058000000001,,0.99792725,9.273619,15.961216,15.961216,87.97700999999999,0.11,0.247,16.264019,1780,8.540649,1.0229882,8.689833,-10.679227000000001,
89,154.85822701454163,90,1.0227287,8.606398,9.361905319541806,,14.881074,0.987,15.560877,9.539365,8.434413000000001,0.98863643,,0.99792725,9.32738,15.961216,15.961216,88.97728000000001,0.11,0.247,18.298569,1800,8.522662,1.0227268,8.687975,-10.357001,
90,157.91051483154297,91,1.0224732,8.606666,9.38832152291559,,14.870025,0.987,15.37372,9.591638,8.435661,0.98876417,,0.99792725,9.380832,15.961216,15.961216,89.97754,0.11,0.247,-1.4588454,1820,8.545417,1.022468,8.686408,-10.258975999999999,
91,160.61925721168518,92,1.0222235999999998,8.606924000000001,9.384156777641762,,14.859096,0.987,15.395833999999999,9.643624,8.436883,0.9888888000000001,,0.99792725,9.433981,15.961216,15.961216,90.97776999999999,0.11,0.247,17.419437,1840,8.545767999999999,1.0222216999999998,8.684878999999999,-9.957885000000001,
92,161.9812433719635,93,1.0219799,8.607091,9.378997698053595,,14.848285,0.987,15.443802999999999,9.695335,8.437998,0.98901105,,0.99792725,9.486833,15.961216,15.961216,91.97803,0.11,0.247,19.868026999999998,1860,8.538287,1.021978,8.683304,-9.636942,
93,164.4592001438141,94,1.0217402,8.607137,9.365684473672284,,14.837589000000001,0.987,15.439934,9.746771,8.438974,0.9891304,,0.99792725,9.539391,15.961216,15.961216,92.97825999999999,0.11,0.247,15.091248499999999,1880,8.527797,1.0217383,8.681649,-9.373648,
94,166.36512279510495,95,1.0215064,8.607472,9.398974068116651,,14.827007,0.987,15.491817999999999,9.797936,8.440227,0.9892474,,0.99792725,9.591662,15.961216,15.961216,93.9785,0.11,0.247,20.379920000000002,1900,8.555365,1.0215044,8.68032,-9.060228,
95,169.1287980079651,96,1.0212785,8.607625,9.380031111156594,,14.816536,0.987,15.502445999999999,9.848835000000001,8.441281,0.98936176,,0.99792725,9.643651,15.961216,15.961216,94.97873,0.11,0.247,16.522876999999998,1920,8.539553999999999,1.0212785,8.678853,-8.793517999999999,
96,170.6632707118988,97,1.0210545,8.607408,9.343311924945509,,14.806172,0.987,15.507813,9.899472,8.441951,0.98947364,,0.99792725,9.695359,15.961216,15.961216,95.97894000000001,0.11,0.247,16.033820000000002,1940,8.504854,1.0210525,8.67706,-8.537353,
