,IWMin,LQGmu1,IWMax,IWLastEpisode,ReturnMax,SqrtESSClassic,DenMISELogLast,URet,TimeElapsed,ReturnMean,IWNorm2,IWFirstEpisode,DenMISEMeanLog,LQGmu01,IWNorm1,MISE,ReturnMin,LQGsigma,ReturnStepMax,target_sum_log_mean,ReturnLastEpisode,IWMean,Iteration,TimestepsSoFar,Bound,DenMISELogFirst,ReturnAbsMax
17,,-0.111,3.5205371,0.060926787999999996,16.795307,2.6546842999999996,17.629972,18.144052346999867,31.41469168663025,16.148834,5.9563559999999995,3.5205371,16.76535,-0.011,15.812245,13.846953,,0.11,0.99998575,15.368046,16.395027,0.8784581,18,360,14.482807000000001,17.537802,16.795307
18,,-0.117,2.344186,0.6684371,16.795307,3.1662605,17.35545,17.84401743591371,32.83463907241821,16.147394,5.1823773,2.344186,16.7888,-0.012,16.408756,13.718316,,0.11,0.99998575,15.975313,16.121473,0.86361873,19,380,14.251434,17.662370000000003,16.795307
19,,-0.122,2.0957892,1.6991862000000002,16.795307,3.6165316,16.43345,18.188184012790195,34.04758930206299,16.161983,5.166466000000001,1.4614329,16.763742,-0.012,18.684689000000002,14.969774,,0.11,0.99998575,16.319257999999998,16.439194,0.93423444,20,400,15.436518,17.727419,16.795307
20,,-0.126,1.9086436000000002,1.5034702,16.795307,3.9553529999999997,16.652227,17.977372959541817,35.45195531845093,16.165915,5.2776184,0.9171056999999999,16.754944000000002,-0.013,20.874844,16.003618,,0.11,0.99998575,16.5114,16.244526,0.9940402,21,420,16.43038,17.749153,16.795307
21,,-0.131,1.7018199,0.58311576,16.795307,4.2446194,13.575520000000001,17.59075500300991,36.72657012939453,16.153528,5.400849299999999,0.41699404,16.609835,-0.013,22.92455,16.843153,,0.11,0.99998575,16.467505,15.893423,1.042025,22,440,17.240831,17.745378,16.795307
22,,-0.139,1.6839416,0.98429316,16.795307,4.3437285,7.6829057,17.81247185194033,38.055575609207146,16.150888000000002,5.85401,0.10425368,16.223233999999998,-0.014,25.42823,17.954485000000002,,0.11,0.99998575,16.001773999999997,16.092817,1.1055752,23,460,18.34309,17.719704,16.795307
23,,-0.147,2.1097846000000002,1.9574194999999999,16.795307,4.0801806,17.358616,18.209027616301924,39.28152966499329,16.163774,6.7922378,0.014593507,16.274527,-0.015,27.713558000000003,18.85282,,0.11,0.99998575,15.71444,16.46014,1.1547316,24,480,19.266525,17.681665,16.795307
24,,-0.131,1.6654139,0.7987794,16.795307,4.5543613,18.031542,17.943713168138608,41.32051825523377,16.16582,5.5632105,0.5175538,16.350279999999998,-0.013,25.336872,16.374437,,0.11,0.99998575,16.210457,16.21489,1.013475,25,500,16.745070000000002,17.641453,16.795307
25,,-0.135,1.5760891000000001,1.4571048999999998,16.795307,4.7482677,16.622057,17.985185533936793,42.854456901550286,16.168898000000002,5.872580999999999,0.23193635,16.361082,-0.014,27.884586,17.38975,,0.11,0.99998575,16.248722,16.245863,1.0724841,26,520,17.745245,17.622723,16.795307
26,,-0.142,1.6582298,1.0930626,16.795307,4.703082599999999,20.103106,18.07539043051123,43.74240159988403,16.175037,6.49403,0.062255267,16.50214,-0.014,30.541958,18.410857999999998,,0.11,0.99998575,16.272184,16.334667,1.1311836000000002,27,540,18.76977,17.593863,16.795307
27,,-0.167,6.641958,1.5867668,16.795307,2.9929981,16.034412,18.156401751241244,45.28012132644653,16.183575,8.765572,3.1822678e-05,16.489769,-0.017,26.23534,15.427739,,0.11,0.99998575,14.321909,16.414099,0.93697643,28,560,15.991719,17.5598,16.795307
28,,-0.163,4.7136059999999995,4.443099,16.795307,3.523654,17.726195999999998,18.175485770493587,46.643073081970215,16.191893,8.964819,0.00013403062,16.529306,-0.016,31.58892,17.888672,,0.11,0.99998575,14.925279000000002,16.424767000000003,1.0892731000000002,29,580,18.367718,17.524708,16.795307
29,,-0.159,3.3168092000000002,1.6773765,16.795307,4.0783324,10.481143,18.336520727803308,48.210585117340095,16.204979,8.217874,0.0006185839,16.329756,-0.016,33.51522,18.320154000000002,,0.11,0.99998575,15.206142000000002,16.584452,1.117174,30,600,18.734047,17.490812,16.795307
30,,-0.151,2.0117195,1.7194797,16.795307,4.749807,10.346469,18.25482948942755,49.51407408714294,16.214546,7.575482000000001,0.007588136,16.139902,-0.015,35.982075,18.982405,,0.11,0.99998677,15.633014000000001,16.501607999999997,1.1607121,31,620,19.337785999999998,17.458042000000003,16.795307
31,,-0.596,1.0315848999999999e-32,,16.795307,5.656854,14.268857,18.146680373110016,51.17770433425903,16.220514,5.6568544e-10,,16.086048,-0.069,3.2e-09,5.4143080000000005e-33,,0.11,0.99998677,-144.67075,16.40549,3.2237028e-34,32,640,0.29839763,17.426538,16.795307
32,,-0.59,34.94728,34.94728,16.908464000000002,1.0,5.260701,18.682701250074327,52.11246371269226,16.241362,34.94728,,15.728168,-0.068,34.94728,17.906208,,0.11,0.99998677,-137.57381999999998,16.908464000000002,1.0590085,33,660,19.605572,17.395767000000003,16.908464000000002
33,,-0.579,19.15974,17.471415,17.17219,1.412714,15.765731,18.95293798390637,53.43535280227661,16.268738,25.929634,,15.721539499999999,-0.066,36.631157,18.352478,,0.11,0.99998677,-128.45439,17.17219,1.077387,34,680,19.574148,17.365913,17.17219
34,,0.18,,,17.17219,5.9160794999999995,16.313429,18.942561993497666,54.378063917160034,16.29426,5.916080000000001e-10,,15.734909,0.018,3.4999998e-09,,,0.11,0.99998677,-223.44272,17.162027,,35,700,0.29172528,17.336926000000002,17.17219
35,,0.18,4.786098499999999e-38,4.786098499999999e-38,17.17219,6.0,-12.7938595,10.367219506731015,55.10171103477478,16.10503,6e-10,,14.915056,0.018,3.5999999e-09,1.2605983e-38,,0.11,0.99998677,-219.97838,9.481948,,36,720,0.28764498,17.308756,17.17219
36,,0.179,22.683641,22.683641,17.17219,1.0,10.564183,9.787680530689352,56.44239330291748,15.910654000000001,22.683641,,14.770804,0.018,22.683641,5.46439,,0.11,0.99998677,-212.49411,8.913136999999999,0.6130714,37,740,7.19026,17.281357,17.17219
37,,0.178,18.777693,12.582939999999999,17.17219,1.3874049,14.149625,9.753672115943175,58.261170625686646,15.725666,22.603807,,14.741075,0.018,31.360634,7.345236,,0.11,0.99998677,-204.90157,8.881136,0.82527983,38,760,8.589191,17.254688,17.17219
38,,0.176,16.336372,12.345908999999999,17.17219,1.6904271,15.223719000000001,9.771806609665775,59.49672293663025,15.550548000000001,22.538666,,14.745771,0.018,38.09997,8.69431,,0.11,0.99998677,-197.72046,8.896061999999999,0.97692233,39,780,9.715277,17.228711999999998,17.17219
39,,0.174,16.082794,7.461156,17.17219,1.8903883000000001,18.166601,9.757914849005232,61.18776941299439,15.383881,21.934079999999998,,14.827637,0.018,41.46393,9.223544,,0.11,0.99998677,-190.20168,8.883854,1.0365982,40,800,10.136516,17.203394,17.17219
40,,0.17,20.34945,1.6360492,17.17219,1.7390616,7.3194536999999995,9.725806979235443,62.85058426856994,15.224604000000001,23.469406,,14.642660999999999,0.017,40.814743,8.859571,,0.11,0.99998677,-180.8745,8.85346,0.99548155,41,820,9.851986,17.178701,17.17219
41,,0.167,18.561192000000002,17.146564,17.17219,1.8565941000000004,12.170987,9.785808269621576,64.18503761291504,15.074229999999998,26.626606,,14.580907999999999,0.017,49.4348,10.481109,,0.11,0.99998677,-172.78748000000002,8.9089575,1.177019,42,840,11.410698,17.154604,17.17219
42,,0.166,26.1511,26.1511,17.17219,1.9460756000000001,13.612791,9.807966090065117,65.71574068069458,14.931323999999998,33.172134,,14.559060999999998,0.017,64.55548,13.383282999999999,,0.11,0.99998677,-167.34736999999998,8.929273,1.5012902,43,860,14.270129,17.131075,17.17219
43,,0.164,22.281864000000002,6.1723566,17.17219,2.0795515,14.375842,9.775072666674967,66.77836394309998,14.794269,28.60195,,14.561373999999999,0.017,59.479225,12.049585,,0.11,0.99998677,-161.4226,8.900858,1.3518006,44,880,12.87951,17.108086,17.17219
44,,0.159,27.041991999999997,1.8656999,17.17219,1.7958022,15.03771,9.767005801943196,68.2442684173584,14.663135,30.280904999999997,,14.576269,0.016,54.378517,10.775936,,0.11,0.99998677,-153.00412,8.893249,1.2084115,45,900,11.736994000000001,17.085611,17.17219
45,,0.154,22.970451,20.366905,17.17219,1.8338468,14.585441000000001,9.805793039072043,70.14770793914795,14.5384655,31.75824,,14.577515,0.016,58.239746,11.297692,,0.11,0.99998677,-145.06613000000002,8.928353999999999,1.2660815,46,920,12.238812,17.063633,17.17219
46,,0.159,11.710685,11.51318,17.17219,2.5314915,4.147164,9.798008893297832,71.9734754562378,14.418963,22.826614000000003,,14.357544,0.016,57.78538,10.964265,,0.11,0.99998677,-146.0294,8.921864,1.2294762,47,940,11.646025,17.042127999999998,17.17219
47,,0.165,6.0365605,5.868684,17.17219,3.2207637000000005,14.375914000000002,9.792514061366358,74.14405393600464,14.304329999999998,15.49386,,14.360776000000001,0.017,49.90206,9.261852000000001,,0.11,0.99998677,-148.11871000000002,8.916598,1.0396261999999998,48,960,9.797709,17.021072,17.17219
48,,0.161,7.4549107999999995,5.3362865,17.17219,3.0996778,15.346789999999999,9.78488189059212,75.70034456253052,14.194204000000001,18.335043,,14.380923999999998,0.016,56.832726,10.339285,,0.11,0.99998677,-140.92882,8.908128999999999,1.1598516,49,980,10.896075,17.000454,17.17219
49,,0.165,4.967959400000001,4.8066835,17.17219,3.5477157,17.808867000000003,9.79300308241649,77.4953145980835,14.088642000000002,14.775391,,14.451591500000001,0.017,52.418884000000006,9.339348,,0.11,0.99998677,-141.70729,8.916121,1.0483776,50,1000,9.825822,16.980251000000003,17.17219
50,,0.162,5.448613,5.448613,17.17219,3.5340736000000006,8.712394,9.797686872971424,79.08946418762206,13.987295000000001,16.57062,,14.339392000000002,0.016,58.56179,10.234813,,0.11,0.99998677,-135.98244,8.919919,1.1482704,51,1020,10.723165,16.96045,17.17219
51,,0.163,4.848986,4.848986,17.17219,3.7179801,10.85816,9.793722295876476,80.62259459495543,13.889772,15.847605999999999,,14.274528,0.016,58.92108,10.099001,,0.11,0.99998677,-133.53058000000001,8.916129,1.1330978,52,1040,10.563196000000001,16.941029999999998,17.17219
52,,0.154,8.896614999999999,1.0648427,17.17219,3.0594669999999997,13.330932,9.773565208212762,82.9210150241852,13.795608999999999,18.37927,,14.258586,0.015,56.230774,9.462923,,0.11,0.99998677,-123.725525,8.899148,1.060958,53,1060,10.027031,16.921982,17.17219
53,,0.163,4.251193499999999,3.8502970000000003,17.17219,4.007925,18.637154000000002,9.808293233521562,84.70842838287355,13.705526999999998,14.898544000000001,,14.339948999999999,0.016,59.71224599999999,9.855306,,0.11,0.99998677,-127.93563,8.931159,1.1057823999999998,54,1080,10.285919999999999,16.90329,17.17219
54,,0.153,7.431812299999999,1.1496819,17.17219,3.2966165999999997,12.791675999999999,9.775190677462748,86.31663370132445,13.618143,17.116278,,14.313227,0.015,56.42580400000001,9.151321000000001,,0.11,0.99998677,-118.42464,8.899412,1.0259236999999999,55,1100,9.674849499999999,16.884941,17.17219
55,,0.158,5.144803,5.144803,17.17219,3.9745187999999994,13.156717,9.811132538535738,87.99940156936646,13.534459,16.209919,,14.292394,0.016,64.42663,10.258691,,0.11,0.99998677,-119.78687,8.931855,1.1504755,56,1120,10.6929245,16.866922,17.17219
56,,0.152,10.249222,10.249222,17.17219,3.3325812999999993,13.621251,9.817032458216103,89.79010128974916,13.453832,19.326881,,14.282715,0.015,64.4084,10.084813,,0.11,0.99998677,-112.71937,8.938714,1.129972,57,1140,10.602691,16.849222,17.17219
57,,0.165,3.6654782,0.905374,17.17219,4.3900623,12.799549,9.819276450348328,91.98353505134584,13.376001,12.60263,,14.258616,0.017,55.326331999999994,8.498124,,0.11,0.99998677,-120.09700000000001,8.939635,0.9539023000000001,58,1160,8.891255000000001,16.831831,17.17219
58,,0.162,3.517329,3.2269316000000003,17.17219,4.5793643,15.291256,9.8020237443872,94.37563276290894,13.300537,13.646045999999998,,14.275095,0.016,62.49021,9.441985,,0.11,0.99998677,-115.40173,8.923623,1.0591561999999999,59,1180,9.818864999999999,16.814737,17.17219
59,,0.159,3.9772265,3.9691973,17.17219,4.526514,15.348979,9.804859954511915,95.92528891563416,13.227665,15.4728985,,14.293689,0.016,70.03829,10.411661,,0.11,0.99998677,-111.07078600000001,8.928221,1.1673049,60,1200,10.792941,16.797929999999997,17.17219
60,,0.143,12.207359,0.0029412452000000004,17.17219,2.6275717999999997,16.626688,9.758131000948485,98.8226089477539,13.156457999999999,17.292814,,14.334289000000002,0.014,45.438109999999995,6.653528,,0.11,0.99998677,-98.87576999999999,8.883974,0.74488705,61,1220,7.310359,16.7814,17.17219
61,,0.144,10.685308000000001,2.7138836,17.17219,3.0337207000000004,12.319834,9.802286116550473,101.11423349380492,13.088199000000001,16.884348000000003,,14.297223,0.015,51.222396999999994,7.3781953,,0.11,0.99998677,-97.98200000000001,8.924425,0.8261677,62,1240,7.9470906,16.76514,17.17219
62,,0.148,11.145496000000001,11.145496000000001,17.17219,3.5354504999999996,17.35126,9.836693128896423,102.62801265716551,13.022599000000001,20.610306,,14.342524,0.015,72.866714,10.331244,,0.11,0.99998677,-98.21096999999999,8.9554615,1.1566145,63,1260,10.819405999999999,16.74914,17.17219
63,,0.153,5.5999537,5.585755000000001,17.17219,4.34389,14.125601000000001,9.817629969659565,103.99293756484984,12.958794000000001,17.984535,,14.340928,0.015,78.12285,10.897345,,0.11,0.99998677,-99.10123399999999,8.93898,1.2206695,64,1280,11.294655,16.73339,17.17219
64,,0.556,,,17.17219,8.062258,16.473694000000002,9.797516275267693,106.10531544685364,12.896689,8.062258e-10,,14.376674,0.063,6.5e-09,,,0.11,0.99998677,-385.8954,8.921984,,65,1300,0.21406782,16.717888000000002,17.17219
65,,0.488,70.40856,70.40856,17.17219,1.0,6.757911,9.392423090311087,107.88625240325928,12.830855999999999,70.40856,,14.246201999999998,0.053,70.40856,9.123052000000001,,0.11,0.99998677,-347.11032,8.551821,1.0667964,66,1320,10.848922,16.70262,17.17219
66,,0.134,17.826427,,17.17219,1.6280341999999999,7.7968574,9.40324279009023,109.69589161872864,12.767161,18.525382999999998,,14.145966,0.014,30.159958000000003,4.027552,,0.11,0.99998677,-90.27516,8.563234,0.4501486,67,1340,5.0876465,16.687582,17.17219
67,,0.137,15.64296,0.40115777,17.17219,2.0475244999999997,0.57464486,9.790272838195852,111.92924094200134,12.710472,17.25705,,13.937925,0.014,35.334232,4.647169,,0.11,0.99998677,-89.874825,8.912326,0.5196211,68,1360,5.4900746,16.672766,17.17219
68,,0.139,12.999624,9.855096000000001,17.17219,2.6456093999999997,18.212791,9.831172495218462,114.63353991508484,12.655987,18.670052,,13.99261,0.014,49.39366,6.401407,,0.11,0.99998677,-89.034035,8.950938,0.7158502,69,1380,7.053759599999999,16.658167000000002,17.17219
69,,0.143,9.53916,7.084772,17.17219,3.5098417,9.88408,9.847740300675627,117.0762231349945,12.603292999999999,19.494198,,13.929483,0.014,68.42155,8.738991,,0.11,0.99998677,-89.16695,8.967445,0.97745067,70,1400,9.230714,16.64378,17.17219
70,,0.146,6.806195699999999,6.628011999999999,17.17219,4.2075543,12.265667,9.820666651822748,119.50578832626344,12.55172,18.895014,,13.905319,0.015,79.5018,10.005188,,0.11,0.99998677,-89.16034,8.94163,1.1197437,71,1420,10.415372,16.629595000000002,17.17219
71,,0.15,5.0542994000000006,3.9132059999999997,17.17219,4.812983999999999,13.253971,9.803293481855643,121.25624799728394,12.501392,18.062179999999998,,13.897564000000001,0.015,86.93298,10.781439,,0.11,0.99998677,-89.62549,8.928125,1.2074026000000002,72,1440,11.140025,16.615607999999998,17.17219
72,,0.152,4.3160696,2.2888417000000003,17.17219,5.0876822,13.486684,9.831580427331772,122.8355622291565,12.452783,17.2738,,13.894456,0.015,87.883606,10.747489,,0.11,0.99998677,-89.28166,8.952865,1.203885,73,1460,11.086714,16.601814,17.17219
73,,-0.493,23.76289,,17.17219,1.543385,16.033587,9.803634749251898,124.60570669174194,12.405117,26.897045000000002,,13.925844,-0.054,41.512496999999996,9.547452,,0.11,0.99998677,-1090.7539,8.92554,0.56097966,74,1480,10.6656885,16.58821,17.17219
74,,-0.501,19.576586,2.0946803999999997e-26,17.17219,1.6263626,-13.527828,18.4636097353581,126.98708701133728,12.462278,23.835281,,13.553282000000001,-0.055,38.76481,8.805635,,0.11,0.99998677,-1081.1825,16.69228,0.5168640999999999,75,1500,9.866819,16.574785000000002,17.17219
75,,-0.509,21.939722,21.939722,17.17219,1.9004064999999999,12.0289955,18.83210334783953,129.05525732040405,12.522684,31.283112,,13.526373999999999,-0.056,59.450626,13.338804999999999,,0.11,0.99998677,-1071.1016,17.053066,0.7822451,76,1520,14.246963500000001,16.56154,17.17219
76,,-0.536,15.539013,15.008007000000001,17.17219,2.2339432,16.076538,18.821723711148763,130.9839494228363,12.581414,33.228756,,13.555795999999999,-0.06,74.231155,16.450893,,0.11,0.99998677,-1068.9816,17.04495,0.964041,77,1540,17.22346,16.548470000000002,17.17219
77,,-0.504,18.97939,18.97939,17.17219,2.297295,14.315592,18.876298673302728,133.0929613113403,12.639302,33.48105,,13.564098999999999,-0.055,76.91585,16.824564000000002,,0.11,0.99998677,-1040.6063,17.096657,0.9861006,78,1560,17.575827,16.535566,17.17219
78,,-0.704,2.0821921999999997,0.00606227,17.17219,1.7531644,18.619164,18.815216285566773,134.96941757202148,12.6949625,3.0730307,,13.626963,-0.087,5.387528,1.167223,,0.11,0.99999523,-1090.2646,17.036438,0.06819656,79,1580,2.1516542000000003,16.522827,17.17219
79,,-0.691,14.902479000000001,14.902479000000001,17.17219,1.465239,10.133397,18.813867627389282,137.32303524017334,12.749229,15.556002,,13.571714000000002,-0.085,22.79326,4.8615894,,0.11,0.99999523,-1073.6318,17.036345999999998,0.28491575,80,1600,6.0394654,16.510248,17.17219
80,,-0.681,16.682888000000002,16.682888000000002,17.17219,1.8167852999999998,9.649054,18.87274188514029,139.21111702919006,12.802869,22.698719,,13.514326,-0.083,41.2387,8.6950445,,0.11,0.99999523,-1057.9343,17.093973000000002,0.50911975,81,1620,9.645002,16.497826,17.17219
81,,-0.667,17.824522,17.824522,17.17219,2.1551254,16.941435000000002,18.908536777496828,141.6275544166565,12.855615,27.922607,,13.549781,-0.08,60.176719999999996,12.544999,,0.11,0.99999917,-1041.752,17.127958,0.73386246,82,1640,13.345820000000002,16.485556,17.17219
82,,-0.645,13.172629999999998,13.124842000000001,17.17219,2.5930097,14.7343445,18.833267851464374,144.1735224723816,12.906217999999999,28.168009,,13.560294,-0.077,73.03992,15.035329999999998,,0.11,0.99999917,-1023.7673300000001,17.055698,0.879999,83,1660,15.700915,16.473434,17.17219
83,,-0.558,11.356286,5.144479799999999,17.17219,3.1715713,9.265527,18.835118820056433,146.21016812324527,12.955639,25.798916000000002,,13.507182,-0.063,81.8231,16.628365,,0.11,0.99999917,-986.4869,17.057642,0.9740844999999999,84,1680,17.172532999999998,16.461458,17.17219
84,,-0.531,11.819124,11.819124,17.17219,3.1433892000000005,14.128103,18.800028346413775,148.54576396942142,13.003495,28.636837,,13.513735,-0.059,90.01671999999999,18.064083,,0.11,0.99999917,-965.0139999999999,17.023441000000002,1.0590203,85,1700,18.613129999999998,16.449623000000003,17.17219
85,,-0.492,16.685577,6.549738,17.17219,2.8028412,11.834247,18.92959630445987,151.63442349433902,13.051706,31.691465,,13.494345000000001,-0.054,88.82614000000001,17.619104,,0.11,0.99999917,-936.9232,17.149704,1.0328621,86,1720,18.234861,16.437927,17.17219
86,,-0.476,30.0561,30.0561,17.17219,2.5303252,12.497406,18.908436028068547,154.31318235397342,13.098594,40.927215999999994,,13.482621,-0.052,103.559166,20.328785,,0.11,0.99999917,-918.2296,17.130804,1.1903353,87,1740,21.010859,16.426367000000003,17.17219
87,,-0.414,53.167930000000005,3.8860946000000003,17.177279000000002,1.5046955,16.097604999999998,18.958768451807686,156.5147430896759,13.144942000000002,54.757144999999994,,13.513482999999999,-0.044,82.39283,16.018629999999998,,0.11,0.99999917,-868.3868,17.177279000000002,0.93628216,88,1760,17.165958,16.414938,17.177279000000002
88,,-0.42,33.148216,10.047773,17.177279000000002,2.0282197,13.812394,18.91126234885563,159.39910531044006,13.189741,37.343456,,13.514592000000002,-0.045,75.74074,14.556412,,0.11,0.99999917,-863.095,17.13208,0.8510194999999999,89,1780,15.407592999999999,16.403639000000002,17.177279000000002
89,,-0.428,23.398563,23.064974,17.177279000000002,2.4971201,15.105343,18.80313309515082,162.2189059257507,13.232357999999998,37.628098,,13.529859,-0.046,93.96188000000001,17.833029,,0.11,0.99999917,-859.0606,17.025219,1.0440209,90,1800,18.524378,16.392464,17.177279000000002
90,,-0.438,17.282694,14.580272,17.177279000000002,2.9557457,-4.0129585,18.810963560042477,163.8222413063049,13.274159,34.319225,,13.336782000000001,-0.047,101.4389,19.033382,,0.11,0.99999917,-855.5931400000001,17.036259,1.1147132,91,1820,19.617458,16.381414000000003,17.177279000000002
91,,-0.45,12.429758,1.1101743,17.177279000000002,3.2752277999999997,17.808957999999997,18.93969628428736,165.53469371795651,13.316382,29.724407,,13.385997,-0.048,97.3542,18.069859,,0.11,0.99999917,-853.6856,17.158682000000002,1.0581979,92,1840,18.596961999999998,16.370485000000002,17.177279000000002
92,,-0.473,8.942272,7.663117999999999,17.177279000000002,3.7867288999999995,17.917961,18.807381521663448,167.64490866661072,13.356309,26.973839,,13.434888,-0.051,102.14262,18.752796,,0.11,0.99999917,-856.17505,17.029510000000002,1.0983076999999999,93,1860,19.2087,16.359674,17.177279000000002
93,,-0.436,12.563360000000001,5.823969,17.177279000000002,3.342483,13.202938,18.93792557881042,169.28515315055847,13.396752,26.729597,,13.433101,-0.047,89.34322,16.231697,,0.11,0.99999917,-826.49585,17.158016,0.95045984,94,1880,16.748194,16.348979999999997,17.177279000000002
94,,-0.448,9.621552000000001,9.621552000000001,17.177279000000002,3.7375502999999997,17.98409,18.861125442301347,170.8808741569519,13.435547,26.728834000000003,,13.480139999999999,-0.048,99.90035999999999,17.95986,,0.11,0.99999917,-824.8598599999999,17.082193,1.0515827,95,1900,18.421762,16.338398,17.177279000000002
95,,-0.47,7.2697973,6.7757309999999995,17.177279000000002,4.194746,14.743198000000001,18.877319925895296,171.829035282135,13.473695000000001,25.118484,,13.493499,-0.051,105.36566,18.747868,,0.11,0.99999917,-827.4471,17.097873999999997,1.097559,96,1920,19.159426,16.327927,17.177279000000002
