,LQGsigma,IWMean,ReturnStepMax,ReturnMean,target_sum_log_mean,ReturnAbsMax,TimeElapsed,ReturnLastEpisode,IWFirstEpisode,ReturnMin,IWLastEpisode,Iteration,IWMin,ReturnMax,IWNorm1,LQGmu01,Bound,TimestepsSoFar,DenMISELogLast,IWNorm2,URet,MISE,IWMax,DenMISELogFirst,LQGmu1,SqrtESSClassic,DenMISEMeanLog
10,0.11,0.9,0.99233466,9.197633999999999,-90.88115,15.807039999999999,8.588139057159424,8.545993,,,1.1,11,,15.807039999999999,9.9,1.0,23.482899,220,20.825745,3.3,9.38625892358411,7.675859,1.1,11.113605999999999,1.0,3.0,12.150229
11,0.11,0.9090908000000001,0.99233466,9.142719,-81.97691,15.807039999999999,8.710447311401367,8.538658,,,1.090909,12,,15.807039999999999,10.909089999999999,1.0,22.75017,240,15.882651999999998,3.449757,9.379479220727518,7.754295,1.090909,11.026595,1.0,3.1622777,12.452988000000001
12,0.11,0.91666645,0.99233466,9.095135,-74.18526,15.807039999999999,8.784054040908812,8.524119,,,1.0833324,13,,15.807039999999999,11.916664,1.0,22.116451,260,19.234545,3.5930092000000005,9.360806005529788,7.8184457,1.0833335,10.946552,1.0,3.3166248999999994,12.967692
13,0.11,0.92307705,0.99233466,9.050507000000001,-67.70942,15.807039999999999,8.924965620040895,8.470346000000001,,,1.0769233,14,,15.807039999999999,12.923079,1.0,21.557894,280,16.402418,3.7305714999999995,9.301084130393486,7.8685946,1.0769233,10.872444,1.0,3.4641016000000002,13.207106
14,0.11,0.92857116,0.99233466,9.015411,-62.759319999999995,15.807039999999999,9.152968168258669,8.524075999999999,,,1.0714288,15,,15.807039999999999,13.928567999999999,1.0,21.067664999999998,300,6.4731793,3.8630898,9.356480528754362,7.915412,1.0714288,10.803452,1.0,3.6055512000000003,12.753071
15,0.11,0.93333364,0.99233466,8.985743,-57.8009,15.807039999999999,9.604270458221436,8.540718,,,1.0666671,16,,15.807039999999999,14.933338000000001,1.0,20.63093,320,16.510809,3.9911022000000003,9.37736215181045,7.957103,1.0666671,10.738913,1.0,3.7416577000000006,12.98348
16,0.11,0.93750036,0.99233466,8.959446,-53.472626,15.807039999999999,10.000712394714355,8.538686,,,1.0625004999999998,17,,15.807039999999999,15.937505999999999,1.0,20.237534,340,15.719211999999999,4.1150459999999995,9.376705631716883,7.993453,1.0625004999999998,10.6782875,1.0,3.8729837,13.140497
17,0.11,0.94117653,0.99233466,8.936291,-49.51376,15.807039999999999,10.523265838623047,8.542669,,,1.0588226,18,,15.807039999999999,16.941177,1.0,19.881035,360,17.729765,4.235294000000001,9.384558070745626,8.025757,1.0588245,10.62113,1.0,4.0000005,13.391994
18,0.11,0.9444448000000001,0.99233466,8.914859,-46.166626,15.807039999999999,10.984553575515747,8.529069999999999,,,1.0555558999999999,19,,15.807039999999999,17.94445,1.0,19.55503,380,14.027704,4.352168,9.364743809008043,8.05372,1.0555558999999999,10.567062,1.0,4.123106,13.422364000000002
19,0.11,0.94736826,0.99233466,8.89622,-43.05431,15.807039999999999,11.294054746627808,8.542089,,,1.0526307,20,,15.807039999999999,18.947364999999998,1.0,19.256685,400,16.028444,4.465936699999999,9.381070278028718,8.079421,1.0526327,10.515769,1.0,4.242641000000001,13.549895999999999
20,0.11,0.94999987,0.99233466,8.877824,-40.175205,15.807039999999999,11.709405422210693,8.509901,,,1.0499998,21,,15.807039999999999,19.949997,1.0,18.980097,420,17.358027,4.5768433,9.348091654525565,8.1009445,1.0500003,10.466978999999998,1.0,4.3588986,13.728735
21,0.11,0.95238113,0.99233466,8.862378999999999,-37.652386,15.807039999999999,12.183005571365356,8.538034,,,1.0476192,22,,15.807039999999999,20.952385,1.0,18.725445,440,15.280323000000001,4.685096,9.375719891836804,8.121761,1.0476192,10.420459,1.0,4.472136,13.796992999999999
22,0.11,0.9545455,0.99233466,8.848573,-35.389072,15.807039999999999,12.542141437530518,8.544834,,,1.0454545,23,,15.807039999999999,21.954546,1.0,18.489128,460,14.359319000000001,4.790875,9.382886654201428,8.140991,1.0454555,10.376007000000001,1.0,4.582575299999999,13.819376
23,0.11,0.95652175,0.99233466,8.834572,-33.105816,15.807039999999999,13.006500005722046,8.512551,,,1.0434793,24,,15.807039999999999,22.956522,1.0,18.26736,480,19.366575,4.894346700000001,9.34760561356085,8.1571455,1.0434793,10.333447,1.0,4.690416,14.048617000000002
24,0.11,0.95833343,0.99233466,8.820793,-31.238075,15.807039999999999,13.430633306503296,8.490112,,,1.0416667,25,,15.807039999999999,23.958336,1.0,18.059006,500,13.546857999999999,4.995658000000001,9.320376335336157,8.17102,1.0416676999999999,10.292625,1.0,4.795832,14.026812
25,0.11,0.9600001,0.99233466,8.809963,-29.279684000000003,15.807039999999999,13.812997817993164,8.539197,,,1.0400001,26,,15.807039999999999,24.960003,1.0,17.865541,520,19.640852,5.094939,9.380775458959569,8.185746,1.0400001,10.253405,1.0,4.8989797,14.241135
26,0.11,0.9615386999999999,0.99233466,8.799396,-27.59739,15.807039999999999,14.146360397338867,8.524643,,,1.0384619000000002,27,,15.807039999999999,25.961544,1.0,17.683006,540,16.10458,5.192309,9.365661980522473,8.198783,1.0384619000000002,10.215665,1.0,5.0,14.308672
27,0.11,0.9629628,0.99233466,8.788241000000001,-26.06687,15.807039999999999,14.526351928710938,8.487088,,,1.0370368,28,,15.807039999999999,26.96296,1.0,17.509504,560,15.220777499999999,5.287871400000001,9.323470184373562,8.209457,1.0370378,10.1792965,1.0,5.0990195,14.339875
28,0.11,0.9642858,0.99233466,8.7777195,-24.85644,15.807039999999999,15.0296368598938,8.483118,,,1.0357144,29,,15.807039999999999,27.964289,1.0,17.345432000000002,580,9.000592999999999,5.38173,9.31608755556689,8.219233000000001,1.0357144,10.144205,1.0,5.196152,14.154487
29,0.11,0.96551704,0.99233466,8.76954,-23.47778,15.807039999999999,15.400981903076172,8.532307000000001,,,1.0344824000000001,30,,15.807039999999999,28.965511,1.0,17.191776,600,16.469463,5.473967,9.373132889874997,8.230025,1.0344834,10.110304,1.0,5.2915025,14.230463
30,0.11,0.9666665999999999,0.99233466,8.760079,-22.538462,15.807039999999999,15.76265811920166,8.476275999999999,,,1.0333332,31,,15.807039999999999,29.966663,1.0,17.044117,620,5.608235,5.564669599999999,9.30904521639176,8.2382345,1.0333347,10.077514,1.0,5.385164700000001,13.951215
31,0.11,0.96774185,0.99233466,8.753985,-21.28727,15.807039999999999,16.13610529899597,8.565071000000001,,,1.0322591,32,,15.807039999999999,30.967740000000003,1.0,16.906651999999998,640,17.467922,5.65391,9.403708882854401,8.248778999999999,1.0322591,10.045766,1.0,5.4772253,14.060070999999999
32,0.11,0.96874976,0.99233466,8.745965,-20.344234,15.807039999999999,16.730995655059814,8.48932,,,1.0312496,33,,15.807039999999999,31.968742,1.0,16.77338,660,9.802175,5.7417555,9.319472940863065,8.256294,1.0312506,10.014994,1.0,5.5677642999999994,13.930067999999999
33,0.11,0.96969706,0.99233466,8.739305,-19.223368,15.807039999999999,17.28638482093811,8.519513,,,1.030304,34,,15.807039999999999,32.9697,1.0,16.647223,680,17.735428,5.8282742999999995,9.356596991702737,8.264274,1.030304,9.985141,1.0,5.656854599999999,14.041070999999999
34,0.11,0.97058845,0.99233466,8.732569999999999,-18.269306,15.807039999999999,17.676131725311283,8.503587,,,1.0294121999999999,35,,15.807039999999999,33.970596,1.0,16.526267999999998,700,14.139793,5.913521299999999,9.341300393167133,8.271312,1.0294121999999999,9.956153,1.0,5.744562999999999,14.043026000000001
35,0.11,0.97142863,0.99233466,8.72738,-17.383291,15.807039999999999,18.101062774658203,8.545694000000001,,,1.0285711,36,,15.807039999999999,34.97143,1.0,16.411807999999997,720,13.599097,5.9975510000000005,9.386840195184648,8.279152,1.0285720999999999,9.927982,1.0,5.830952,14.029879000000001
36,0.11,0.9722223,0.99233466,8.72023,-16.695185000000002,15.807039999999999,18.526278734207157,8.462833,,,1.0277779,37,,15.807039999999999,35.972225,1.0,16.299887,740,8.049182,6.0804160000000005,9.296898599416485,8.284253999999999,1.0277779,9.900583000000001,1.0,5.9160794999999995,13.867466
37,0.11,0.97297305,0.99233466,8.715907000000001,-15.894657999999998,15.807039999999999,19.17929553985596,8.555984500000001,,,1.0270274,38,,15.807039999999999,36.972977,1.0,16.195118,760,13.698181,6.162163,9.397553280039904,8.291598,1.0270274,9.873916,1.0,6.0,13.862282
38,0.11,0.97368425,0.99233466,8.711646,-15.072129,15.807039999999999,19.941176652908325,8.549733,,,1.0263145,39,,15.807039999999999,37.973686,1.0,16.094376,780,16.157989999999998,6.2428360000000005,9.389780464187712,8.29839,1.0263165,9.8479395,1.0,6.0827622,13.920454000000001
39,0.11,0.97435904,0.99233466,8.707902,-14.284560999999998,15.807039999999999,20.603894710540768,8.561886,,,1.0256413,40,,15.807039999999999,38.97436,1.0,15.9978695,800,16.405262,6.3224764,9.40263232620272,8.305147,1.0256413,9.822622,1.0,6.164414,13.981914999999999
40,0.11,0.97499996,0.99233466,8.702085,-13.59919,15.807039999999999,21.069687128067017,8.469389,,,1.025,41,,15.807039999999999,39.975,1.0,15.902707999999999,820,13.790989000000001,6.4011226,9.302032869204423,8.309252,1.0250009,9.797930000000001,1.0,6.244998000000001,13.976633999999999
41,0.11,0.9756097,0.99233466,8.698229,-13.052024000000001,15.807039999999999,21.589486122131348,8.540152,,,1.0243901,42,,15.807039999999999,40.975609999999996,1.0,15.81282,840,9.357688000000001,6.4788120000000005,9.382904138090698,8.314883,1.024391,9.773831,1.0,6.324555999999999,13.866063
42,0.11,0.9761907,0.99233466,8.693978999999999,-12.423160000000001,15.807039999999999,21.856892108917236,8.515492,,,1.0238091,43,,15.807039999999999,41.9762,1.0,15.725597,860,13.965587,6.555581599999999,9.354299643133466,8.319662,1.02381,9.750301,1.0,6.403124,13.867811999999999
43,0.11,0.97674406,0.99233466,8.690434,-11.810906,15.807039999999999,22.333380937576294,8.538002,,,1.0232556000000002,44,,15.807039999999999,42.976738,1.0,15.641975,880,14.493016,6.631455,9.375690697683655,8.324738,1.0232565,9.727312,1.0,6.4807405,13.881479
44,0.11,0.97727257,0.99233466,8.687335000000001,-11.239083,15.807039999999999,22.999563694000244,8.550980000000001,,,1.0227268,45,,15.807039999999999,43.977264,1.0,15.561532000000001,900,13.898646,6.7064699999999995,9.38984497337242,8.329879,1.0227287,9.704839,1.0,6.5574384000000006,13.881345000000001
45,0.11,0.9777777,0.99233466,8.684737,-10.553054,15.807039999999999,23.892089128494266,8.56782,,,1.0222216999999998,46,,15.807039999999999,44.977776,1.0,15.484169,920,20.296229999999998,6.780654400000001,9.409329969481332,8.335167,1.0222235999999998,9.68286,1.0,6.633249799999999,14.020304999999999
46,0.11,0.9782609,0.99233466,8.681056,-10.024500999999999,15.807039999999999,24.91292381286621,8.511736,,,1.0217392,47,,15.807039999999999,45.97826,1.0,15.408129999999998,940,14.267467499999999,6.8540344,9.34769104568057,8.339006,1.0217402,9.661354,1.0,6.708203999999999,14.025092
47,0.11,0.97872335,0.99233466,8.67735,-9.484503,15.807039999999999,25.716251373291016,8.503142,,,1.0212765,48,,15.807039999999999,46.97872,1.0,15.33436,960,15.874376000000002,6.926634299999999,9.339450443722802,8.342497999999999,1.0212774,9.640301,1.0,6.7823305,14.063165
48,0.11,0.9791667,0.99233466,8.675158999999999,-8.909436999999999,15.807039999999999,26.42222023010254,8.570041999999999,,,1.0208324,49,,15.807039999999999,47.979168,1.0,15.264319,980,18.673060999999997,6.9984803,9.41429933385783,8.347239,1.0208344,9.619681,1.0,6.8556550000000005,14.156811
49,0.11,0.97959167,0.99233466,8.671975,-8.387221,15.807039999999999,26.90574383735657,8.515929,,,1.020408,50,,15.807039999999999,48.979584,1.0,15.195329999999998,1000,17.181116,7.069594400000001,9.356211584451136,8.35068,1.0204091,9.599478999999999,1.0,6.9282026,14.216879999999998
50,0.11,0.9799999,0.99233466,8.66946,-7.848616000000001,15.807039999999999,27.417827606201172,8.543688000000001,,,1.0199995000000002,51,,15.807039999999999,49.979996,1.0,15.128987,1020,19.061922,7.14,9.385754874010336,8.354541000000001,1.0200014000000002,9.579676,1.0,6.9999994999999995,14.3114805
51,0.11,0.9803921,0.99233466,8.666505,-7.357457000000001,15.807039999999999,27.88102102279663,8.515779,,,1.0196085,52,,15.807039999999999,50.98039,1.0,15.064060999999999,1040,17.672237,7.209715400000001,9.353142193709877,8.357702,1.0196085,9.560258000000001,1.0,7.0710683,14.375727
52,0.11,0.98076934,0.99233466,8.664433,-6.884765600000001,15.807039999999999,28.535698652267453,8.556675,,,1.0192313,53,,15.807039999999999,51.980774,1.0,15.001814000000001,1060,17.676119,7.278764,9.397103616511508,8.361528999999999,1.0192313,9.541209,1.0,7.141429,14.437628
53,0.11,0.9811321,0.99233466,8.661431,-6.4850535,15.807039999999999,29.297224760055546,8.502367,,,1.0188679,54,,15.807039999999999,52.98113299999999,1.0,14.940311999999999,1080,14.681004000000001,7.347161,9.340043875000587,8.364186,1.0188688,9.522517,1.0,7.211103,14.441779
54,0.11,0.9814813,0.99233466,8.659979,-6.0512122999999995,15.807039999999999,29.82119965553284,8.5815735,,,1.0185181,55,,15.807039999999999,53.981472,1.0,14.882005,1100,17.357935,7.4149265,9.424049457526603,8.368212,1.01852,9.5041685,1.0,7.2801089999999995,14.494457
55,0.11,0.9818181999999999,0.99233466,8.656716000000001,-5.7260575,15.807039999999999,30.66023659706116,8.47728,,,1.018182,56,,15.807039999999999,54.98181999999999,1.0,14.823393,1120,12.139434,7.482078,9.308995940800846,8.370196,1.018182,9.48615,1.0,7.3484693,14.452072
56,0.11,0.98214287,0.99233466,8.6541815,-5.293522,15.807039999999999,31.29553723335266,8.512217999999999,,,1.0178578,57,,15.807039999999999,55.98214300000001,1.0,14.766995999999999,1140,18.910719,7.5486317,9.349899504317376,8.372732000000001,1.0178578,9.468451,1.0,7.416197299999999,14.529976000000001
57,0.11,0.982456,0.99233466,8.651449000000001,-4.983548000000001,15.807039999999999,31.87416338920593,8.495722,,,1.0175433,58,,15.807039999999999,56.98245,1.0,14.711803,1160,12.667529,7.6146006999999996,9.331260858837402,8.374888,1.0175452,9.451058,1.0,7.483314,14.497557
58,0.11,0.9827585999999999,0.99233466,8.648914,-4.7384577000000005,15.807039999999999,32.426674842834466,8.501843,,,1.0172416,59,,15.807039999999999,57.982758,1.0,14.658159,1180,9.459738,7.6800046,9.338051412462363,8.377078,1.0172425999999999,9.433964,1.0,7.549834,14.411874
59,0.11,0.98305094,0.99233466,8.646931,-4.39525,15.807039999999999,33.089770793914795,8.52993,,,1.0169496999999998,60,,15.807039999999999,58.98305500000001,1.0,14.606368,1200,15.837198,7.7448545,9.3692431481624,8.379669999999999,1.0169496999999998,9.417157000000001,1.0,7.615773,14.435342000000002
60,0.11,0.9833333000000001,0.99233466,8.645708,-4.005704,15.807039999999999,33.769363403320305,8.572375,,,1.0166664,61,,15.807039999999999,59.98333,1.0,14.556582999999998,1220,19.350538,7.809164,9.415595207956292,8.38288,1.0166684000000001,9.400627,1.0,7.681146000000001,14.51564
61,0.11,0.9836065,0.99233466,8.644311,-3.6159372000000003,15.807039999999999,34.398940563201904,8.559016999999999,,,1.0163931000000002,62,,15.807039999999999,60.98360400000001,1.0,14.507807999999999,1240,20.143555,7.872948599999999,9.400091639252539,8.385767999999999,1.0163950000000002,9.384367,1.0,7.7459674,14.606144
62,0.11,0.9838710999999999,0.99233466,8.642466,-3.3313123999999994,15.807039999999999,34.727589845657356,8.528138,,,1.0161295,63,,15.807039999999999,61.983880000000006,1.0,14.459717000000001,1260,14.299414,7.936222,9.369669113815856,8.388065,1.0161295,9.368366,1.0,7.8102503,14.601015
63,0.11,0.9841271999999999,0.99233466,8.640102,-3.0365515,15.807039999999999,35.54932761192322,8.491222,,,1.0158737,64,,15.807039999999999,62.984142000000006,1.0,14.412189499999998,1280,15.517648999999999,7.998993400000001,9.323512561027526,8.389702,1.0158737,9.352618,1.0,7.8740087,14.615085999999998
64,0.11,0.98437506,0.99233466,8.638316,-2.796074,15.807039999999999,36.093980073928826,8.523937,,,1.0156246,65,,15.807039999999999,63.98438,1.0,14.366299,1300,12.579066000000001,8.061274000000001,9.363060386034242,8.391799,1.0156257,9.337114,1.0,7.9372544000000005,14.583518
65,0.11,0.9846156999999999,0.99233466,8.636819000000001,-2.4524665,15.807039999999999,36.73100090026856,8.539446,,,1.0153855,66,,15.807039999999999,64.984634,1.0,14.3217125,1320,19.866754999999998,8.123078,9.380978589390264,8.394072999999999,1.0153855,9.321847,1.0,8.000001,14.663329999999998
66,0.11,0.9848484000000001,0.99233466,8.635019,-2.119895,15.807039999999999,37.75047302246094,8.516285,,,1.015153,67,,15.807039999999999,65.98484,1.0,14.277788000000001,1340,19.814768,8.184413000000001,9.3517682968025,8.395922,1.015153,9.306808,1.0,8.062257,14.739988
67,0.11,0.98507464,0.99233466,8.633255,-1.8503332,15.807039999999999,38.81024193763733,8.515055,,,1.0149266,68,,15.807039999999999,66.98508000000001,1.0,14.234836999999999,1360,16.195467,8.245292999999998,9.352665973178784,8.3977,1.0149266,9.291994,1.0,8.124039,14.761169
68,0.11,0.985294,0.99233466,8.631910000000001,-1.6203803999999997,15.807039999999999,39.47644400596619,8.540445,,,1.0147059,69,,15.807039999999999,67.98528,1.0,14.1932125,1380,14.001766,8.305725,9.377371991741194,8.399799,1.0147069,9.277395,1.0,8.185352,14.749947
69,0.11,0.9855072,0.99233466,8.629584,-1.404123,15.807039999999999,40.126853942871094,8.469144,,,1.014492,70,,15.807039999999999,68.985504,1.0,14.151461,1400,13.503252999999999,8.365722,9.303932781030998,8.4008045,1.0144940999999998,9.263005999999999,1.0,8.246211,14.731926999999999
70,0.11,0.9857143,0.99233466,8.628026,-1.1722821,15.807039999999999,41.119530439376824,8.5189495,,,1.0142851000000002,71,,15.807039999999999,69.98572,1.0,14.111325,1420,15.042344,8.425289999999999,9.354424395561812,8.4024935,1.0142870000000002,9.248821000000001,1.0,8.306624000000001,14.736094
71,0.11,0.9859155000000001,0.99233466,8.626731,-0.8496636000000001,15.807039999999999,42.050628423690796,8.534744,,,1.0140848,72,,15.807039999999999,70.985916,1.0,14.072265,1440,22.042273,8.484441,9.374940890699936,8.404356,1.0140858,9.234836,1.0,8.366599,14.837372
72,0.11,0.98611116,0.99233466,8.625757,-0.6356753,15.807039999999999,42.9783411026001,8.555655,,,1.0138896000000002,73,,15.807039999999999,71.986115,1.0,14.034309,1460,14.757684,8.54318,9.39524690753667,8.406457000000001,1.0138896000000002,9.221042,1.0,8.426149,14.836085999999998
73,0.11,0.98630154,0.99233466,8.624578999999999,-0.43064755,15.807039999999999,43.892350912094116,8.53858,,,1.0136981,74,,15.807039999999999,72.98631,1.0,13.996901000000001,1480,14.522795,8.601519999999999,9.378147703587292,8.408267,1.0137,9.207436999999999,1.0,8.485281,14.831665
74,0.11,0.9864866,0.99233466,8.623335,-0.19653320000000002,15.807039999999999,45.07933282852173,8.531283,,,1.0135144,75,,15.807039999999999,73.986496,1.0,13.960151999999999,1500,17.114520000000002,8.659464,9.372371388322724,8.409930000000001,1.0135144,9.194014,1.0,8.544004,14.861920000000001
75,0.11,0.98666686,0.99233466,8.621317,0.009936684,15.807039999999999,46.38234400749207,8.469952000000001,,,1.0133326999999999,76,,15.807039999999999,74.98668,1.0,13.923324,1520,15.481926000000001,8.717024,9.306536139643509,8.410730000000001,1.0133345999999999,9.180767999999999,1.0,8.602325,14.869901
76,0.11,0.9868423000000001,0.99233466,8.620196,0.19787519,15.807039999999999,47.28699135780335,8.535009,,,1.0131578,77,,15.807039999999999,75.986855,1.0,13.888085,1540,14.468194,8.774206,9.375188170248228,8.412366,1.0131588,9.167696000000001,1.0,8.6602545,14.864510000000001
77,0.11,0.9870129999999999,0.99233466,8.619036999999999,0.46899024,15.807039999999999,48.20342826843262,8.529753,,,1.0129868,78,,15.807039999999999,76.987015,1.0,13.853464,1560,21.33195,8.831016,9.368687347550829,8.413889,1.0129888,9.154793,1.0,8.717798,14.947257999999998
78,0.11,0.98717946,0.99233466,8.61772,0.6186206999999999,15.807039999999999,49.174705505371094,8.515007,,,1.0128196,79,,15.807039999999999,77.987175,1.0,13.819324499999999,1580,12.277068,8.887464,9.351140130192297,8.415186,1.0128217,9.142054,1.0,8.774964,14.913295000000002
79,0.11,0.9873415999999999,0.99233466,8.616686,0.8225662,15.807039999999999,50.1184823513031,8.535046000000001,,,1.0126584,80,,15.807039999999999,78.98733,1.0,13.786088000000001,1600,16.921694,8.943555,9.376978448631638,8.416702,1.0126594,9.129475,1.0,8.831759,14.938238
80,0.11,0.98749983,0.99233466,8.615633,1.0288433000000001,15.807039999999999,51.55135011672974,8.531391000000001,,,1.0125,81,,15.807039999999999,79.98749000000001,1.0,13.753429,1620,17.518541,8.999297,9.37264921036266,8.418136,1.012501,9.117052000000001,1.0,8.888193,14.969937
81,0.11,0.98765415,0.99233466,8.614796,1.1951071000000002,15.807039999999999,52.414733171463006,8.546969,,,1.0123446,82,,15.807039999999999,80.98764,1.0,13.721570999999999,1640,14.650170000000001,9.054694999999999,9.387188783503117,8.419727,1.0123475,9.104782,1.0,8.94427,14.965886
82,0.11,0.98780483,0.99233466,8.612905,1.3739654,15.807039999999999,53.3303165435791,8.457825,,,1.0121950000000002,83,,15.807039999999999,81.9878,1.0,13.689205,1660,16.028257,9.109755999999999,9.290623985386134,8.420192,1.0121969000000002,9.092661,1.0,8.999999,14.978537
83,0.11,0.9879518,0.99233466,8.611400999999999,1.5501331,15.807039999999999,54.92306590080261,8.486614999999999,,,1.0120482,84,,15.807039999999999,82.98795,1.0,13.657778,1680,16.1601,9.164485,9.320380086601348,8.420992,1.0120492,9.080685,1.0,9.055387,14.992457
84,0.11,0.98809546,0.99233466,8.610902000000001,1.7448457,15.807039999999999,56.09410285949707,8.56888,,,1.0119054,85,,15.807039999999999,83.98810999999999,1.0,13.627895,1700,18.088888,9.218892,9.410246160349212,8.422752000000001,1.0119064,9.0688505,1.0,9.110435,15.028746
85,0.11,0.9882353000000001,0.99233466,8.609435000000001,1.9001813000000003,15.807039999999999,57.30810499191284,8.484772999999999,,,1.0117645,86,,15.807039999999999,84.988235,1.0,13.597551000000001,1720,15.092020000000002,9.272977000000001,9.320303244227828,8.423483000000001,1.0117664000000002,9.057153999999999,1.0,9.165152,15.029342999999999
86,0.11,0.9883721,0.99233466,8.607954,2.0405580000000003,15.807039999999999,58.4371018409729,8.480656,,,1.0116285,87,,15.807039999999999,85.98836999999999,1.0,13.567689999999999,1740,14.101408,9.326749000000001,9.312114551528893,8.424147999999999,1.0116295,9.045592999999998,1.0,9.219544,15.01854
87,0.11,0.9885059000000002,0.99233466,8.60672,2.2174337000000004,15.807039999999999,59.25849032402039,8.499325,,,1.0114925,88,,15.807039999999999,86.98852,1.0,13.53856,1760,17.594172,9.380212,9.334559286177189,8.42501,1.0114954,9.034164,1.0,9.27362,15.047676999999998
88,0.11,0.9886363000000001,0.99233466,8.605621000000001,2.3842232000000005,15.807039999999999,60.499695539474494,8.508984,,,1.0113633,89,,15.807039999999999,87.98863,1.0,13.510044,1780,17.050426,9.4333725,9.345694131190614,8.425966,1.0113652,9.022865,1.0,9.327378,15.070051999999999
89,0.11,0.9887640999999999,0.99233466,8.6046295,2.5598788,15.807039999999999,61.20929384231568,8.5162525,,,1.0112339,90,,15.807039999999999,88.98877,1.0,13.482088000000001,1800,18.182001,9.486235,9.353660763833764,8.42698,1.0112379,9.011692,1.0,9.380832,15.104501999999998
90,0.11,0.98888886,0.99233466,8.604024,2.6910849,15.807039999999999,62.46168088912964,8.549551,,,1.0111105,91,,15.807039999999999,89.988884,1.0,13.454970999999999,1820,14.488581,9.538803999999999,9.389982877291354,8.428342,1.0111125,9.000642,1.0,9.43398,15.0976095
91,0.11,0.9890110000000001,0.99233466,8.6031475,2.849768,15.807039999999999,63.42881941795349,8.523425999999999,,,1.0109891,92,,15.807039999999999,90.98901,1.0,13.428010999999998,1840,17.279057,9.591084,9.361720717295764,8.429386000000001,1.010991,8.989713,1.0,9.486834,15.1212
92,0.11,0.9891305,0.99233466,8.602362,3.0141463,15.807039999999999,64.37111234664917,8.530058,,,1.0108694999999999,93,,15.807039999999999,91.989136,1.0,13.401564000000002,1860,18.126175,9.643081,9.369396168352038,8.430480000000001,1.0108714,8.978902,1.0,9.539392,15.153394
