,ReturnAbsMax,TimestepsSoFar,DenMISEMeanLog,Iteration,DenMISELogFirst,ReturnStepMax,IWFirstEpisode,SqrtESSClassic,IWNorm2,ReturnMin,IWMean,LQGmu1,target_sum_log_mean,LQGsigma,IWMin,IWMax,IWNorm1,ReturnLastEpisode,DenMISELogLast,MISE,ReturnMax,TimeElapsed,URet,ReturnMean,LQGmu01,Bound,IWLastEpisode
0,15.058442000000001,20,18.60218,1,18.60218,0.9625284,1.1786454,1.0,1.1786454,,1.1786454,-0.112,18.766545999999998,0.11,,1.1786454,1.1786454,15.058442000000001,18.60218,17.748564000000002,15.058442000000001,0.5842537879943848,16.687925283112616,15.058442000000001,-0.011,62.92389,1.1786454
1,15.961216,40,19.795714999999998,2,18.687737,0.99792725,1.1258023000000001,1.4119086,1.6914115,,1.1940593000000002,-0.111,19.971436999999998,0.11,,1.2623162,2.3881185,15.961216,20.903694,18.550465,15.961216,17.236761093139652,17.67070237983399,15.509829000000002,-0.011,52.46459,1.2623162
2,16.0055,60,20.33344,3,18.728815,0.9980803,1.3729664e-17,1.254357,7.321516e-10,,2.0612649e-10,-0.01,-10.21446,0.11,,6.183608e-10,9.183795e-10,16.0055,21.283989000000002,3.2991574e-09,16.0055,18.288794755935672,17.720907327642998,15.675053,-0.001,38.279773999999996,6.183608e-10
3,16.0055,80,17.834528,4,18.441132999999997,0.9980803,1.433964e-16,1.0,6.6878495,,1.6719624,-0.013,-3.1652257,0.11,,6.6878495,6.6878495,13.631915,11.200834,22.79205,16.0055,19.10724639892578,15.065926057136778,15.1642685,-0.001,70.80855,6.6878495
4,16.0055,100,16.852176999999998,5,18.217989000000003,0.9980803,2.730712e-15,1.250475,5.7711554000000005,,1.4433372,-0.016,1.5455115,0.11,,5.5143805,7.216686,9.812753,12.832524000000001,18.375173999999998,16.0055,20.054101467132572,10.783520825310438,14.093966,-0.002,56.77378,1.7023053
5,16.0055,120,16.658079999999998,6,18.035667,0.9980803,1.4370868e-14,1.4987136,7.901296,,1.97363,-0.018,4.770528,0.11,,6.703181,11.84178,11.808869,15.562880999999999,24.165045000000003,16.0055,20.916664361953735,13.051130273876247,13.713116000000001,-0.002,56.20352,6.703181
6,16.0055,140,16.952555,7,17.881517000000002,0.9980803,1.2381594e-13,1.6537393,7.8940177,,1.8649495999999999,-0.021,7.513870699999999,0.11,,6.618468300000001,13.054647000000001,11.657132,18.211048,22.759674,16.0055,22.220179557800293,12.8809112403812,13.419404,-0.002,51.794785,2.1750548
7,16.0055,160,16.509644,8,17.747985999999997,0.9980803,2.1922594e-12,1.8051733,8.974008999999999,,2.024955,-0.025,9.097311999999999,0.11,,7.090714,16.19964,11.309265,12.905071000000001,24.355435999999997,16.0055,23.283840656280518,12.542126936432275,13.155636999999999,-0.002,50.954823,4.0748143
8,16.0055,180,16.894339000000002,9,17.630203,0.9980803,3.8397259999999995e-09,1.5139606,5.547091,,0.93311965,-0.036,11.014292999999999,0.11,,5.156484,8.398077,11.372547,19.32406,11.265019,16.0055,24.365200519561768,12.587112673747662,12.957516,-0.004,42.98084,0.29491633
9,16.0055,200,16.434366,10,17.524843,0.9980803,5.5626238e-08,1.2883961000000002,10.942964,,1.4098871000000002,-0.041,11.176941000000001,0.11,,10.705872,14.098870999999999,14.870714000000001,12.453091,20.047832,16.0055,25.52481365203857,16.46770695251013,13.148836,-0.004,57.316265,10.705872
10,16.0055,220,16.352733999999998,11,17.429533,0.9980803,0.0025776173,1.1536402,1.7826633,,0.18695927,-0.064,6.241318,0.11,,1.7629541000000002,2.056552,12.639994,15.445267000000001,2.8027346,16.0055,26.65779709815979,14.015202685038565,13.102578,-0.006,44.42447,0.023962868
11,16.0055,240,16.197012,12,17.342754,0.9980803,1.6707465e-09,2.278041,7.467313000000001,,1.4175702,-0.034,12.065549,0.11,,4.5726547,17.010842999999998,14.955257000000001,15.266115,18.161564000000002,16.0055,27.869910478591922,16.590473388318742,13.2569685,-0.003,39.239544,0.40584580000000003
12,16.0055,260,15.694887,13,17.262712,0.9980803,5.918788000000001e-07,2.0110633,9.504141,,1.4702636999999998,-0.045,11.700578,0.11,,6.6050124000000014,19.113428,14.420876000000002,9.373391999999999,20.919346,16.0055,29.204972505569454,15.987968051005677,13.3464985,-0.004,44.79552,6.6050124000000014
13,16.0055,280,15.697273999999998,14,17.188604,0.9980803,0.0010024151,1.7119119999999999,10.5914955,,1.2951219999999999,-0.061,9.075453999999999,0.11,,9.198135,18.131708,14.443055,15.432234,19.099985,16.0055,30.35878753662109,16.013682301345398,13.424825,-0.006,47.14845,3.1093292000000003
14,16.0055,300,15.745989000000002,15,17.119684,0.9980803,0.008471540999999999,1.8345202,8.542117999999999,,1.0447125,-0.067,7.917018,0.11,,6.342438700000001,15.670689000000001,14.233042999999999,16.311592,15.255092999999999,16.0055,31.718616247177124,15.756736849268112,13.478704,-0.007,41.428967,6.342438700000001
15,16.0055,320,15.682654000000001,16,17.05571,0.9980803,0.05611752,2.1402185,5.285458,,0.70700216,-0.073,6.295358,0.11,,3.1069639,11.312035,14.712225,14.786744,10.454458,16.0055,33.10564112663269,16.321562410548857,13.5558,-0.007,32.889786,2.8976636
16,16.0055,340,15.701682,17,16.998587,0.99845695,0.07411633,2.1477882999999998,7.175710700000001,,0.9065828000000001,-0.074,6.685714999999999,0.11,,5.601796,15.411907000000001,15.497578,16.318082999999998,13.668375,16.0055,34.761008501052856,17.1765906494592,13.670022,-0.007,36.024628,5.601796
17,16.0055,360,15.749286999999999,18,16.945778,0.99845695,0.0011762339,2.6702087000000003,8.730388,,1.2951087,-0.061,10.9052515,0.11,,4.0346456,23.311956,15.314095000000002,16.700342000000003,19.022614,16.0055,36.107229948043816,16.980947046078768,13.761358999999999,-0.006,37.004917,1.7944999
18,16.0055,380,15.817798000000002,19,16.891776999999998,0.99845695,5.3323083,2.0503538,9.867236,,1.0648066,-0.099,-3.7090408999999998,0.11,,6.64085,20.231325,14.920765,16.833263,16.62278,16.0055,37.72669196128845,16.537961064592587,13.822381,-0.01,40.041424,0.51004326
19,16.13648,400,15.730435,20,17.087849,0.99845695,0.0006650711,1.0341008,0.10328509,,0.005340359,-0.16,-49.672333,0.11,,0.10325539999999998,0.106807195,16.13648,14.094167,0.08523016,16.13648,39.50345587730408,17.86757280273818,13.938085999999998,-0.016,46.898309999999995,0.0023160612
20,16.449867,420,15.503989,21,17.039092999999998,0.9999126,,4.582576,4.5825757e-10,,,0.404,-619.23016,0.11,,,2.0999999999999998e-09,16.449867,11.945564,,16.449867,41.13134241104126,18.19945355183508,14.057695,0.043,10.768966,
21,16.449867,440,14.1957035,22,16.992573,0.9999126,,4.6904154,4.690416e-10,,,0.404,-595.57983,0.11,,2.4056836000000004e-38,2.2e-09,8.696781,-12.301383,,16.449867,42.390901803970344,9.538901999952179,13.814017000000002,0.043,10.521371,2.4056836000000004e-38
22,16.449867,460,13.779195000000001,23,16.94812,0.9999126,,1.0,14.195053,,0.61717623,0.435,-603.95557,0.11,,14.195053,14.195053,8.575738000000001,5.593942,5.2927413,16.449867,43.404244899749756,9.41877466051273,13.586266,0.047,54.642340000000004,14.195053
23,16.449867,480,13.838014000000001,24,16.905561,0.9999126,,1.2774135,1.09454446e-08,,4.825774e-10,0.259,-350.89865,0.11,,1.0799755e-08,1.3981858e-08,8.595,15.689048000000001,4.1471253e-09,16.449867,45.12693166732788,9.437992335765415,13.378295999999999,0.027,38.632442,1.0799755e-08
24,16.449867,500,13.821235999999999,25,16.864738,0.9999126,,1.0,22.037693,,0.8815076999999999,0.254,-328.29785,0.11,,22.037693,22.037693,8.743414,14.398295999999998,7.707387,16.449867,46.96870970726013,9.60403693911044,13.192901,0.026,57.056988,22.037693
25,16.449867,520,13.828978,26,16.825518,0.9999126,,1.4139966999999998,17.924661999999998,,0.97482353,0.254,-315.89975,0.11,,12.894684,25.345411,8.750793,14.370957,8.526945,16.449867,48.35421371459961,9.609265594420703,13.02205,0.026,43.427734,12.894684
26,16.449867,540,13.986908999999999,27,16.787777,0.9999126,,1.72727,15.361517000000001,,0.98272175,0.264,-315.8734,0.11,,9.741144,26.533487,8.753065,18.280342,8.59762,16.449867,50.59167146682739,9.614326146855618,12.86394,0.027,37.168488,8.1783
27,16.449867,560,13.986505,28,16.75141,0.9999126,,1.9783627000000001,9.999227000000001,,0.70650345,0.271,-314.2522,0.11,,6.1206274,19.782097,8.753128,14.107957,6.181568599999999,16.449867,52.08049011230469,9.613215797839434,12.717125999999999,0.028,31.126236,4.1702166
28,16.449867,580,14.074016,29,16.716317999999998,0.9999126,,1.2926857,1.9543557,,0.08711613,1.0,-756.2787,0.11,,1.8236476000000001,2.5263677,8.731489999999999,16.85727,0.74755186,16.449867,53.704887866973884,9.587686214453036,12.579691,0.996,38.923576000000004,3.7169288e-13
29,16.449867,600,13.779612,30,16.682417,0.9999126,,1.32349,6.838078,,0.30167094,1.0,-730.80206,0.11,,6.565457,9.050127999999999,8.557132000000001,6.140093299999999,2.5834346000000004,16.449867,55.12206292152405,9.399704630096519,12.445605,0.996,39.870909999999995,6.565457
30,16.449867,620,13.570573000000001,31,16.649628,0.9999126,,1.4660798000000002,14.535951,,0.6874471999999999,1.0,-706.8861,0.11,,13.296610999999999,21.310863,8.528096000000001,8.004328999999998,5.8720365,16.449867,56.23068857192993,9.368068690281968,12.319234,0.996,39.532959999999996,13.296610999999999
31,16.449867,640,13.534962,32,16.617878,0.9999126,,1.8212535,14.554932,,0.8283819,1.0,-684.3247,0.11,,9.615828500000001,26.50822,8.532341,12.815952000000001,7.0742474,16.449867,57.42355895042419,9.371305244419872,12.200892999999999,0.996,34.170753000000005,9.615828500000001
32,16.449867,660,13.582523000000002,33,16.587107,0.9999126,,2.1061575,14.292832999999998,,0.9122109,1.0,-663.0591,0.11,,8.112404,30.102959000000002,8.512837,15.348367000000001,7.78436,16.449867,58.4516122341156,9.349889390082307,12.089133,0.996,31.215465999999996,8.112404
33,16.449867,680,13.669665,34,16.557254999999998,0.9999126,,2.3560076000000003,13.800768,,0.9563151,1.0,-643.01013,0.11,,6.7178106,32.514713,8.5101,16.700144,8.156891,16.449867,59.25877285003662,9.349219994042015,11.983869,0.996,29.103174,6.7178106
34,16.449867,700,13.763029999999999,35,16.528267,0.9999126,,2.5792837000000004,13.325315,,0.98199344,1.0,-624.10144,0.11,,5.7744599999999995,34.36977,8.514786,17.040215,8.37415,16.449867,60.17884922027588,9.349946727080123,11.884751,0.996,27.507214,5.772135700000001
35,16.449867,720,13.742472,36,16.500095,0.9999126,,2.7822835,12.530097,,0.9683966999999999,1.0,-606.3629,0.11,,5.098305,34.86228,8.555683,13.092666,8.261868,16.449867,61.55073308944702,9.396139817080776,11.792277,0.996,25.998953,4.0270033
36,16.449867,740,13.726444,37,16.472696,0.9999126,,2.8937552,11.460325,,0.89630747,1.0,-589.61035,0.11,,4.589904,33.163376,8.586405000000001,13.223154000000001,7.649208,16.449867,63.01658701896668,9.427524550830592,11.705632000000001,0.996,24.703035,1.2953729999999999
37,16.449867,760,13.763848000000001,38,16.446028,0.9999126,,3.0778213,11.338355,,0.91835344,1.0,-573.6549,0.11,,4.1937194,34.89743,8.530761,15.282817000000001,7.837461,16.449867,64.48796510696411,9.368299598144556,11.622083,0.996,23.8714,4.1102805
38,16.449867,780,13.828344,39,16.420053,0.9999126,,3.2517683999999996,11.106618,,0.92605513,1.0,-558.4938,0.11,,3.876286,36.11615,8.550511,16.389587,7.905017,16.449867,65.55076909065247,9.392955005513297,11.543324,0.996,23.081253,3.4500477
39,16.449867,800,13.9538555,40,16.394735,0.9999126,,3.4132986000000005,11.031841,,0.9413742,1.0,-544.0258,0.11,,3.6162534,37.65497,8.525787,18.948431,8.035171499999999,16.449867,66.76560926437378,9.364835918232679,11.467886,0.996,22.49321,3.5838232000000003
40,16.449867,820,13.794970000000001,41,16.370043,0.9999126,,3.5662667999999997,10.973544,,0.9545021,1.0,-530.5435,0.11,,3.4142902000000004,39.134586,8.475416000000001,7.521865400000001,8.142494000000001,16.449867,68.04671955108643,9.311443717593116,11.394899,0.996,21.980381,3.4142902000000004
41,16.449867,840,13.788545999999998,42,16.345945,0.9999126,,3.7137038999999996,10.815128,,0.9562901,1.0,-517.5628,0.11,,3.2286954,40.164184999999996,8.551833,13.592657999999998,8.159467999999999,16.449867,69.28433156013489,9.394034100931892,11.327208,0.996,21.447979,2.866118
42,16.449867,860,13.841666,43,16.322414000000002,0.9999126,,3.839946,10.491463000000001,,0.9368989,1.0,-505.13718,0.11,,3.069597,40.28665,8.57543,16.13636,7.996078,16.449867,70.8030984401703,9.41970300187578,11.263213,0.996,20.847717000000003,1.8264061999999999
43,16.449867,880,13.870733,44,16.299425,0.9999126,,3.975653,10.481928,,0.9471025,1.0,-493.2871,0.11,,2.9317002,41.672509999999996,8.52335,15.200832,8.082657000000001,16.449867,72.54086160659791,9.359840909346012,11.200942999999999,0.996,20.495613,2.9060626
44,16.449867,900,13.897941000000001,45,16.276953,0.9999126,,4.1061945,10.477116,,0.95602393,1.0,-481.96527000000003,0.11,,2.811032,43.021076,8.504817,15.164041500000002,8.157181,16.449867,74.2062873840332,9.339597242009246,11.141029,0.996,20.17551,2.8061104
45,16.449867,920,13.950513,46,16.254972,0.9999126,,4.233231,10.431828999999999,,0.96000755,1.0,-471.1115,0.11,,2.7045538,44.160346999999994,8.550871,16.375292,8.192386,16.449867,75.87928271293642,9.390539191091165,11.084722,0.996,19.850054,2.5389322999999995
46,16.449867,940,13.777621,47,16.233467,0.9999126,,4.355482599999999,10.421209,,0.96573186,1.0,-460.94277999999997,0.11,,2.6099,45.389396999999995,8.529611000000001,5.878785,8.241185,16.449867,77.69524216651918,9.366417702745132,11.030356,0.996,19.57164,2.5598959999999997
47,16.449867,960,13.811751999999998,48,16.212414000000003,0.9999126,,4.4738620000000004,10.418398,,0.97105163,1.0,-450.99857000000003,0.11,,2.5252056,46.610477,8.528875,15.463419,8.2864895,16.449867,79.27466416358949,9.36618496576876,10.978244,0.996,19.317139,2.4979732000000006
48,16.449867,980,13.862737,49,16.191793,0.9999126,,4.588958,10.414156,,0.97530866,1.0,-441.44293,0.11,,2.448977,47.790123,8.533499,16.351475,8.322954,16.449867,81.08909296989441,9.373932220134167,10.9283495,0.996,19.076942000000003,2.4077083999999997
49,16.449867,1000,13.958831,50,16.17159,0.9999126,,4.7008852999999995,10.414421,,0.97914004,1.0,-432.2229,0.11,,2.3800051,48.957,8.533902000000001,18.703941,8.355784,16.449867,82.62576889991759,9.373153867260676,10.880462,0.996,18.853722,2.3479807
50,16.449867,1020,13.865371,51,16.151789,0.9999126,,4.8097596,10.358778,,0.9769261,1.0,-423.55344,0.11,,2.317302,49.82323,8.558327,9.224453,8.337966,16.449867,84.35519647598268,9.400672478756,10.834928999999999,0.996,18.59827,2.0039034
51,16.449867,1040,13.82165,52,16.13237,0.9999126,,4.9163733,10.357924,,0.9792966000000001,1.0,-415.16962,0.11,,2.2600486,50.923424,8.541701,11.625272,8.358587,16.449867,86.11505508422852,9.38301209277501,10.790828999999999,0.996,18.396393,2.179968
52,16.449867,1060,13.820367000000001,53,16.113323,0.9999126,,5.020137999999999,10.375250999999999,,0.98273945,1.0,-407.06125,0.11,,2.207565,52.085190000000004,8.512075999999999,13.784179,8.387102,16.449867,87.95575141906738,9.347935476105203,10.747832,0.996,18.21743,2.2020182999999998
