,ReturnMin,MISE,IWLastEpisode,TimestepsSoFar,IWNorm2,IWMean,IWFirstEpisode,ReturnMean,TimeElapsed,DenMISEMeanLog,ReturnMax,LQGmu1,DenMISELogFirst,IWMax,ReturnStepMax,SqrtESSClassic,LQGmu01,IWNorm1,Iteration,Bound,ReturnLastEpisode,ReturnAbsMax,target_sum_log_mean,URet,IWMin,LQGsigma,DenMISELogLast
0,,18.183247,1.1503258,20,1.1503258,1.1503258,1.1503258,15.807039999999999,0.9441959857940674,13.511501,15.807039999999999,-0.09,13.511501,1.1503258,0.99233466,1.0,-0.009,1.1503258,1,19.771914000000002,15.807039999999999,15.807039999999999,13.6515465,17.497854397219367,,0.11,13.511501
1,,31.84171,3.2004821,40,3.3317535000000005,2.0632467,0.92601115,15.565791,29.65275454521179,16.495003,15.807039999999999,-0.085,13.583974,3.2004821,0.99233466,1.238535,-0.009,4.1264935,2,33.12441,15.324542000000001,15.807039999999999,17.038220000000003,16.976274135923074,,0.11,19.406029999999998
2,,28.56578,0.9887389999999999,60,4.3380336999999995,1.8665060000000002,0.40653569,15.381248999999999,31.420451402664185,15.781665,15.807039999999999,-0.074,13.559002,4.204243,0.99233466,1.2907963,-0.007,5.599518,3,29.796546999999997,15.012166,15.807039999999999,15.956559,16.62938344721279,,0.11,13.829822
3,,15.677901,0.9419006999999999,80,2.099324,1.0181923000000002,1.2656878,15.386249,33.227137088775635,15.884576999999998,15.807039999999999,-0.089,13.398403,1.2656878,0.99233466,1.9400383999999997,-0.009,4.072769,4,16.496786,15.401247,15.807039999999999,15.866542,17.06362024930784,,0.11,15.768355
4,,18.299173,1.3133538,100,2.6876626,1.1968803,1.0779096000000001,15.309954999999999,34.94222402572632,14.854187,15.807039999999999,-0.085,13.450176999999998,1.3133538,0.99233466,2.2266195,-0.009,5.9844017,5,19.012660999999998,15.004781,15.807039999999999,15.029561,16.60073295802193,,0.11,10.723362
5,,18.011047,1.2277052,120,2.9223318,1.1900103000000002,1.0383124,15.156522,37.08127570152283,15.489235,15.807039999999999,-0.085,13.4630785,1.2771033999999999,0.99233466,2.4432755,-0.008,7.1400619999999995,6,18.661268,14.389357,15.807039999999999,15.660539000000002,15.993069188100138,,0.11,18.50384
6,,17.851983999999998,0.508001,140,3.755383,1.1829461000000001,0.28850827,15.187688,39.672939777374275,15.116294,15.807039999999999,-0.07,13.468535999999999,2.668422,0.99233466,2.2050009,-0.007,8.2806225,7,18.572468,15.374679,15.807039999999999,15.043169,17.022300359746236,,0.11,12.718374
7,,,,160,2.8284272e-10,,,15.188445000000002,41.74349021911621,15.099473000000001,15.807039999999999,0.351,13.375394,,0.99233466,2.828427,0.037,8e-10,8,0.56167877,15.193748999999999,15.807039999999999,-507.4975,16.823946823140712,,0.11,14.854484
8,,1.8254098999999998e-28,1.8690960999999998e-28,180,3e-10,2.0767733999999998e-29,,14.477468,43.515477657318115,12.04955,15.807039999999999,0.351,13.257610999999999,1.8690960999999998e-28,0.99233466,3.0,0.037,8.999999599999999e-10,9,0.52955574,8.789644000000001,15.807039999999999,-459.47055,9.636036312252513,,0.11,-11.407565
9,,14.969242999999999,17.183151000000002,200,17.183151000000002,1.7183151,,13.900879000000002,44.69953584671021,12.013211,15.807039999999999,0.339,13.15225,17.183151000000002,0.99233466,1.0,0.035,17.183151000000002,10,16.55791,8.711582,15.807039999999999,-397.5559,9.568163553465007,,0.11,12.6343975
10,,19.276304,4.9580345,220,20.03223,2.2151822999999995,,13.424801,46.95730352401733,12.696110000000001,15.807039999999999,0.328,13.056939999999999,19.408972,0.99233466,1.2163901000000001,0.034,24.367006,11,20.582355,8.664015,15.807039999999999,-347.25793,9.515963682653355,,0.11,19.478195
11,,21.497324,4.5680822999999995,240,22.610159,2.4710123999999998,,13.028411,49.07990074157715,12.895866999999999,15.807039999999999,0.315,12.969928999999999,21.916113,0.99233466,1.3114525,0.033,29.65215,12,22.708704,8.6681185,15.807039999999999,-303.22574,9.521587185236404,,0.11,14.661416000000001
12,,18.396411999999998,1.1534896000000001,260,24.254735999999998,2.1129922999999997,,12.69313,51.11166000366211,13.343974,15.807039999999999,0.292,12.889886,24.174906,0.99233466,1.1325169,0.03,27.468899,13,19.799189000000002,8.669761,15.807039999999999,-256.3669,9.521055950627233,,0.11,18.085928
13,,6.112717,3.1154082,280,4.928031,0.70560443,,12.404456,53.14849901199341,13.701007,15.807039999999999,0.347,12.815778,3.1154082,0.99233466,2.0045455000000003,0.036,9.878461999999999,14,6.9052496,8.651705,15.807039999999999,-285.04486,9.500753812256768,,0.11,18.012539
14,,7.9137645,2.7707376,300,5.9565529999999995,0.9138531999999999,,12.153425,54.564775705337524,13.006339,15.807039999999999,0.339,12.746785000000001,2.8012547000000003,0.99233466,2.3012972,0.035,13.707798,15,8.6041,8.63899,15.807039999999999,-259.2762,9.483145680379911,,0.11,3.596572
15,,8.4563265,2.558855,320,6.1507654,0.976354,,11.935073,56.863205671310425,13.176007,15.807039999999999,0.335,12.682247,2.5654964,0.99233466,2.5397917999999997,0.035,15.621664,16,9.081838000000001,8.659786,15.807039999999999,-239.31784,9.508569359642678,,0.11,15.845879
16,,8.789735,2.4166687000000002,340,6.2632403,1.0147097,,11.742507000000002,58.63219571113586,13.2765875,15.807039999999999,0.332,12.621622,2.4579560000000003,0.99233466,2.7541757000000002,0.035,17.250065,17,9.366556,8.661453999999999,15.807039999999999,-222.15507999999997,9.511798626797988,,0.11,14.946567000000002
17,,9.123569999999999,2.438684,360,6.417287,1.0529705,,11.571707,62.64763951301575,13.479573,15.807039999999999,0.328,12.564464,2.4484365,0.99233466,2.9535022,0.034,18.953470000000003,18,9.661463000000001,8.668104,15.807039999999999,-206.07869,9.522153022056576,,0.11,16.949554
18,,6.419123e-18,1.1203545e-27,380,4.358899e-10,7.368493e-19,,11.418455999999999,66.93910884857178,13.474842,15.807039999999999,0.173,12.510396,1.4000135999999998e-17,0.99233466,4.358899,0.017,1.9000002e-09,19,0.36446527,8.659948,15.807039999999999,-123.575584,9.508852558588485,,0.11,13.368698
19,,9.391248,,400,5.8908567000000005,0.6210266,0.2257597,11.291988,69.65313124656677,13.425334,15.807039999999999,-0.063,12.459104,4.743712,0.99233466,2.1084423,-0.006,12.420531,20,10.144727,8.889097,15.807039999999999,-585.6917,9.763573923016057,,0.11,13.459241
20,,17.900564000000003,3.7508755e-07,420,9.029667,1.1834472,1.6783718,11.41332,73.3343858718872,12.18373,15.807039999999999,-0.077,12.421536999999999,4.0654597,0.99233466,2.7523042999999996,-0.008,24.852392000000002,21,18.477777,13.839951999999998,15.807039999999999,-614.4350599999999,15.352197779047325,,0.11,-12.254856
21,,16.82017,2.9133496,440,8.165687,1.1055571000000002,2.7017696,11.594472999999999,76.46859979629518,12.279297,15.807039999999999,-0.084,12.451907,3.018961,0.99233466,2.9785929,-0.008,24.322256,22,17.35353,15.398693,15.807039999999999,-612.1492,17.06868515638856,,0.11,14.163203
22,,16.333460000000002,1.319669,460,8.084354,1.0757335,1.5300778999999998,11.768969,80.21223402023315,12.355313,15.807039999999999,-0.077,12.523288,3.3478003,0.9926493000000001,3.0604633999999997,-0.008,24.741870000000002,23,16.852554,15.607879,15.807039999999999,-560.0865,17.301100547798537,,0.11,13.963663
23,,14.377156,2.6451778,480,7.3874187000000004,0.9465976,0.93250614,11.92041,83.97995448112488,12.599736,15.807039999999999,-0.072,12.545134,3.531661,0.9926493000000001,3.0752747000000005,-0.007,22.718342,24,14.89375,15.403557999999999,15.807039999999999,-520.72296,17.047732428596813,,0.11,18.181810000000002
24,,6.124603,3.0840408999999998,500,4.250182,0.4018277,0.104991816,12.057797,88.23610782623291,12.579077,15.807039999999999,-0.059,12.542431,3.0840408999999998,0.9926493000000001,2.363591,-0.006,10.045691999999999,25,6.7967443,15.355087,15.807039999999999,-455.8629,17.00754833673918,,0.11,12.160551
25,,5.332162,4.307467,520,4.9151926,0.356032,0.031325955,12.157223,92.43930172920228,12.747401,15.807039999999999,-0.054,12.507400500000001,4.307467,0.9926493000000001,1.8833102,-0.005,9.256832000000001,26,6.1757126,14.642870000000002,15.807039999999999,-420.7119,16.245347482418115,,0.11,17.547813
26,,10.266744000000001,0.00027319047,540,6.395792,0.6664386999999999,3.3192297999999996,12.217044999999999,96.01127123832704,12.752252,15.807039999999999,-0.094,12.470864,3.7845169999999997,0.9926493000000001,2.813388,-0.009,17.993845,27,10.831425,13.772403,15.807039999999999,-528.8637,15.274061769017427,,0.11,13.519913
27,,17.333828,2.4604115,560,8.662053,1.1412847,1.6787047,12.318812,98.99165177345276,12.729652999999999,15.807039999999999,-0.078,12.550442,2.8222560000000003,0.9926493000000001,3.6891913,-0.008,31.95597,28,17.764456,15.066582999999998,15.807039999999999,-461.37018,16.705399659236882,,0.11,12.461236
28,,13.594723000000002,0.9021336999999999,580,7.2779983999999995,0.889639,2.72059,12.41055,101.96335363388063,12.553689,15.807039999999999,-0.087,12.573576,2.7790812999999996,0.9926493000000001,3.5448663000000002,-0.009,25.799532,29,14.042882999999998,14.979168,15.807039999999999,-469.8612,16.586254176479848,,0.11,7.5132270000000005
29,,2.4444898e-19,,600,5.477225299999999e-10,2.7499868e-20,,12.494794,106.11022710800172,12.640509,15.807039999999999,0.097,12.629344999999999,8.249960299999999e-19,0.9926493000000001,5.477226,0.01,3e-09,30,0.29004959999999996,14.937833,15.807039999999999,-138.31013000000002,16.56984975492076,,0.11,15.281752
30,,8.504465,29.259743,620,29.259743,0.9438627,,12.382389,109.90013527870178,12.099546,15.807039999999999,0.096,12.596555,29.259743,0.9926493000000001,1.0,0.01,29.259743,31,10.093132,9.010278999999999,15.807039999999999,-134.22041000000002,9.894679827657354,,0.11,-3.1456678
31,,7.040880000000001e-06,2.4936491e-05,640,2.4936591e-05,7.793014999999999e-07,1.4014798e-29,12.277778999999999,113.1805670261383,12.169607000000001,15.807039999999999,0.053,12.564805999999999,2.4936491e-05,0.9926493000000001,1.0001707,0.005,2.494085e-05,32,1.5884032,9.034862,15.807039999999999,-156.38605,9.922011094173287,,0.11,14.661045999999999
32,,19.358,69.80187,660,69.80187,2.1152184,7.037005999999999e-31,12.183052,117.03882551193236,11.908455,15.807039999999999,0.056,12.534035000000001,69.80187,0.9926493000000001,1.0000048000000001,0.006,69.80221,33,20.94666,9.151774000000001,15.807039999999999,-148.36621,10.044731773884227,,0.11,4.5362873
33,,11.165678,5.1396837,680,35.959312,1.2217303999999998,1.5259653e-36,12.091463000000001,120.00995492935179,11.995935000000001,15.807039999999999,0.07,12.504182,35.580740000000006,0.9926493000000001,1.1551621,0.007,41.538834,34,12.540955,9.069036500000001,15.807039999999999,-133.23021,9.960607841387269,,0.11,14.731635999999998
34,,12.177434,6.130067299999999,700,36.744186,1.3476273,,12.00498,124.53194284439087,11.965652,15.807039999999999,0.088,12.475194,35.867004,0.9926493000000001,1.2836576000000002,0.009,47.166954,35,13.415044,9.064565,15.807039999999999,-120.32056399999999,9.955275328263374,,0.11,11.0408745
35,,3.7698262000000002,0.0007588892,720,11.578334,0.41468130000000003,4.9409307999999996e-29,11.922613,129.66898584365842,11.944398,15.807039999999999,0.052,12.447023,10.883201,0.9926493000000001,1.2893502000000001,0.005,14.928526000000002,36,5.0019717,9.039767,15.807039999999999,-139.06451,9.928745226268909,,0.11,11.181668
36,,13.936976999999999,17.01605,740,30.641169,1.5324924,1.12967725e-32,11.845127,132.77457952499392,11.735284,15.807039999999999,0.061,12.419624,20.39292,0.9926493000000001,1.850524,0.006,56.702217000000005,37,14.795473000000001,9.055639999999999,15.807039999999999,-127.58827,9.946928623722227,,0.11,4.822675
37,,13.0577135,2.7545430999999997e-05,760,32.646370000000005,1.4446938999999999,,11.773282,136.0267984867096,11.761330000000001,15.807039999999999,0.087,12.392956,25.477673,0.9926493000000001,1.6816071,0.009,54.89836999999999,38,14.002445000000002,9.11502,15.807039999999999,-110.42071499999999,10.013687551800274,,0.11,12.441794999999999
38,,13.123769,,780,14.728832999999998,0.89866304,0.11211164,11.703546000000001,140.7630779743195,11.78253,15.807039999999999,-0.059,12.366981,11.707,0.9926493000000001,2.3795407,-0.006,35.04786,39,13.791405,9.053567999999999,15.807039999999999,-338.19635,9.942420834195591,,0.11,12.399693
39,,8.650108,0.0050529568,800,7.428975599999999,0.56329244,3.730882,11.779485000000001,146.23910236358645,11.599471000000001,15.807039999999999,-0.095,12.344533,4.260008999999999,0.9926493000000001,3.0329482999999997,-0.01,22.531698000000002,40,9.173911,14.741087,15.807039999999999,-434.4716,16.350824017321596,,0.11,4.610903700000001
