,ReturnAbsMax,IWMin,IWFirstEpisode,IWLastEpisode,MISE,target_sum_log_mean,IWMax,IWNorm1,DenMISEMeanLog,Iteration,ReturnLastEpisode,TimeElapsed,IWNorm2,ReturnMean,ReturnStepMax,Bound,TimestepsSoFar,LQGsigma,LQGmu01,URet,DenMISELogLast,DenMISELogFirst,IWMean,SqrtESSClassic,LQGmu1,ReturnMin,ReturnMax
14,16.437645,,0.7627824000000001,1.4955106000000002,16.849539,14.220414000000002,1.5565243,15.915782,14.520624,15,15.887464000000001,18.17276644706726,4.5739155,15.807491,0.9999646999999999,17.324308,300,0.11,-0.012,17.595583699468452,12.354231,16.310665,1.0610521000000002,3.4796843999999996,-0.118,,16.437645
15,16.437645,,0.06767329,0.9475018,18.177664,13.321466000000001,2.9791005,18.103813,14.435410999999998,16,15.917260999999998,19.191515922546387,5.919721599999999,15.814352,0.9999646999999999,18.717861,320,0.11,-0.014,17.60660603677604,13.108057,16.295729,1.1314883,3.0582203999999997,-0.134,,16.437645
16,16.437645,,1.0531487,1.5138032,16.87388,14.23731,1.5826802,18.099995,14.446067000000001,17,15.854270000000001,20.901103496551517,4.8393383000000005,15.816701,0.9999646999999999,17.315582,340,0.11,-0.012,17.55665184422239,14.517605,16.239325,1.0647056000000001,3.7401795,-0.116,,16.437645
17,16.437645,,0.0974146,0.47356728,16.654535,13.715084,2.443969,18.707756,14.632267,18,15.729279,22.2379367351532,5.488128,15.811844,0.9999646999999999,17.139181,360,0.11,-0.013,17.431318935711552,17.743153,16.242271,1.0393198000000001,3.4087680000000002,-0.133,,16.437645
18,16.437645,,0.18380111,1.3287375,16.937885,14.093959,1.8284453,20.132229000000002,14.705569,19,16.092922,23.770246744155887,5.272118,15.826637,0.9999646999999999,17.370514,380,0.11,-0.013,17.81456599547453,16.002403,16.193602,1.0595909,3.8186226000000003,-0.129,,16.437645
19,16.437645,,0.7117349000000001,1.2242549999999999,17.66236,14.5301,1.4951056,22.205536,14.715164000000001,20,16.188143,25.28857970237732,5.356065,15.844713,0.9999646999999999,18.060839,400,0.11,-0.012,17.92350942682634,14.849042,16.151936,1.1102768,4.145868,-0.12,,16.437645
20,16.437645,,0.35655690000000007,1.2320883999999999,17.522748999999997,14.115188,1.5650427,23.026619,14.444322,21,16.328205,27.007699966430664,5.4553,15.867737,0.9999646999999999,17.914139000000002,420,0.11,-0.013,18.065458398253856,8.927311,16.138115,1.0965056,4.220962999999999,-0.126,,16.437645
21,16.437645,,0.0017918567000000001,1.5627087,15.231182,11.900651,5.5391793,20.639954,14.520774,22,15.985956,28.827236652374268,8.62128,15.873109,0.9999646999999999,15.921239000000002,440,0.11,-0.015,17.693428214334173,16.039106,16.10843,0.93817973,2.3940709,-0.151,,16.437645
22,16.558245,,0.00014714178999999998,15.329004999999999,21.24268,10.742768,15.329004999999999,29.74975,14.514517000000001,23,16.558245,30.331149101257324,16.822594,15.902899,0.9999646999999999,22.183716,460,0.11,-0.016,18.3060716368464,14.484166,16.06406,1.2934674,1.7684401,-0.159,,16.558245
23,16.558245,,2.9947714e-05,13.723911,24.711588,10.062634,13.723911,36.08745,14.469776000000001,24,16.433207,32.116564750671394,18.904295,15.924994,0.9999646999999999,25.583357,480,0.11,-0.017,18.179633484431893,13.322585,16.021507,1.5036436000000002,1.908955,-0.165,,16.558245
24,16.558245,,3.4426304e-09,1.1268323999999998,14.142223999999999,5.0491343,10.849335,21.471933,14.530793,25,16.256397,33.46770524978638,13.583291000000001,15.93825,0.9999646999999999,15.194987,500,0.11,-0.019,17.989715126160227,15.706092000000002,15.980685999999999,0.85887736,1.5807607,-0.189,,16.558245
25,16.558245,,2.2999367999999998e-08,0.6726012,12.965189,6.36907,8.615324000000001,20.487404,14.39913,26,16.443926,35.27624773979186,11.456137,15.957698,0.9999646999999999,13.895757000000001,520,0.11,-0.019,18.193682809065074,11.347121000000001,15.941464999999999,0.7879771,1.7883345000000002,-0.184,,16.558245
26,16.558245,,4.5155593e-06,4.079134,17.730783,9.553298,6.2679730000000005,29.176544,14.352143,27,16.436623,36.6123583316803,11.174272,15.975437,0.9999646999999999,18.36814,540,0.11,-0.017,18.179394214639593,13.40514,15.903726,1.0806128000000002,2.6110466,-0.17,,16.558245
27,16.808573000000003,,1.7263771999999997e-21,0.9406655,1.2284288,-11.560025999999999,1.0843774,2.0712557,14.175969,28,16.808573000000003,38.01311445236206,1.4359363,16.005192,0.9999646999999999,2.3995848,560,0.11,-0.025,18.57282211742188,9.396869,15.867358,0.07397342,1.4424424999999998,-0.245,,16.808573000000003
28,16.808573000000003,,2.3883698e-19,1.8666325000000001,3.715698,-7.7121954,2.5450244,6.5152529999999995,14.033634,29,16.404129,39.258568525314324,3.7054682,16.018948,0.9999646999999999,4.6764803,580,0.11,-0.024,18.14875613726533,10.958131,15.832267000000002,0.2246639,1.7582806,-0.237,,16.808573000000003
29,16.880497000000002,,6.311017500000001e-22,19.060543,11.9874115,-10.532761,19.060543,21.348352,14.000214000000001,30,16.880497000000002,40.56852912902832,19.105320000000003,16.047667,0.9999646999999999,13.505711999999999,600,0.11,-0.025,18.648639628152786,13.797264000000002,15.798364999999999,0.71161175,1.1174035,-0.247,,16.880497000000002
30,17.05294,,1.635885e-22,17.069994,17.440737,-10.473222,17.069994,31.888706,13.984649,31,17.05294,42.03517174720764,21.500349,16.080092999999998,0.99997574,18.59629,620,0.11,-0.025,18.83019587058647,13.934195,15.765575,1.0286679,1.4831716000000001,-0.25,,17.05294
31,17.05294,,3.0316868e-23,9.068382000000001,18.562595,-10.664715,14.424706,35.10556,13.940644,32,16.806835,43.33412194252014,19.927789999999998,16.102806,0.99997574,19.535488,640,0.11,-0.026,18.574671507889107,12.714058999999999,15.733827,1.0970488,1.7616383999999998,-0.252,,17.05294
32,17.05294,,6.2270246000000005e-24,9.8566,20.282595,-10.783268,12.676212,39.553978,13.907016,33,16.911118,44.97122287750244,19.689188,16.127298,0.99997574,21.135733,660,0.11,-0.026,18.68343499756063,12.874257,15.703054000000002,1.1986054,2.0089188,-0.255,,17.05294
33,17.05294,,7.6930416e-25,5.163718,20.362757000000002,-11.034234,12.262139999999999,40.89177,14.035919,34,16.946062,46.613147258758545,18.817223000000002,16.15138,0.99997574,21.151438,680,0.11,-0.026,18.719325145117683,18.224018,15.673201999999998,1.2026991000000002,2.1731032999999997,-0.259,,17.05294
34,17.05294,,5.5573026e-26,5.503898599999999,20.945347,-11.733891,12.558089,43.3097,13.988522,35,16.846579000000002,47.967801332473755,18.756182,16.171244,0.99998635,21.68758,700,0.11,-0.027,18.613496650030235,12.289571,15.644214999999999,1.23742,2.3090894,-0.263,,17.05294
35,17.05294,,1.1623164999999999e-27,3.6907265,21.019365,-13.001857000000001,14.136038000000001,44.6932,14.011751,36,16.85141,49.6918261051178,19.203926,16.190136,0.99998635,21.755793,720,0.11,-0.028,18.61615915846225,14.695962,15.616043,1.2414777,2.3272947999999998,-0.27,,17.05294
36,17.05294,,1.4817654999999998e-30,0.5525015999999999,19.691817999999998,-15.828541,18.342848,42.980587,13.943173999999999,37,16.817156,51.37544703483582,21.313608,16.207085,0.99998635,20.541716,740,0.11,-0.029,18.579147258508307,11.339491,15.588644,1.1616375,2.0165796,-0.281,,17.05294
37,17.05294,,8.221116e-35,8.0880785,20.659554,-19.970537,22.917194,46.253178000000005,14.064747,38,16.920070000000003,52.98338198661804,25.444597,16.225845,0.99999684,21.602388,760,0.11,-0.031,18.693610695668088,18.520174,15.561976000000001,1.2171888000000002,1.8177995999999998,-0.296,,17.05294
38,17.05294,,8.9347894e-38,18.897879999999997,23.720245000000002,-22.57643,19.412323,54.551064000000004,14.042097,39,16.912385999999998,54.803217649459846,28.328053999999998,16.243448,0.99999684,24.610256,780,0.11,-0.032,18.685832121330787,13.120482,15.536001,1.3987452,1.9256904,-0.307,,17.05294
39,17.05294,,2.846426e-34,7.2255197,19.820719,-17.531589999999998,9.466677,46.808876,14.100754,40,16.953135999999997,56.42495346069336,17.710564,16.26119,0.99999684,20.469182999999997,800,0.11,-0.03,18.727207336894224,16.180870000000002,15.510682999999998,1.1702218999999998,2.6429918,-0.294,,17.05294
40,17.05294,,1.1861946000000002e-36,12.1603,22.431057,-19.334272,12.1603,54.24949,14.148891,41,16.977346,58.166807889938354,21.056587,16.278660000000002,0.99999684,23.09629,820,0.11,-0.031,18.752626334829568,15.978825,15.485991,1.3231583,2.5763667000000003,-0.303,,17.05294
41,17.05294,,,1.8631217,21.906357,-23.807002999999998,16.595976,54.242638,14.196585999999998,42,16.871510999999998,59.860474348068244,23.888601,16.292773999999998,0.99999684,22.661156,840,0.11,-0.033,18.641922562578568,15.931192000000001,15.461893,1.2914914,2.2706494,-0.32,,17.05294
42,17.05294,,,26.46991,28.146691999999998,-24.122501,26.46991,71.4721,13.868754000000001,43,16.8875,61.5736186504364,32.872116,16.306606,0.99999684,28.934958,860,0.11,-0.033,18.661007771226274,-0.06850010000000001,15.438362,1.6621418000000001,2.1742470000000003,-0.322,,17.05294
43,17.080753,,,10.931768,27.285066999999998,-24.423351,21.346663,70.79618,13.804283999999999,44,17.080753,63.28824257850647,29.231820000000003,16.3242,0.99999684,27.993885,880,0.11,-0.034,18.857549907240266,10.583200999999999,15.415373,1.6090041000000002,2.4218876,-0.326,,17.080753
44,17.080753,,,16.508476,29.03042,-24.451801,17.482982999999997,76.99544,13.712852499999999,45,16.996464000000003,64.9038827419281,29.629276,16.339138000000002,0.9999985999999998,29.691029999999998,900,0.11,-0.034,18.771088974912885,9.249725,15.3928995,1.7110096999999997,2.598627,-0.329,,17.080753
45,17.080753,,,8.613073,28.419113,-24.626676999999997,15.64848,77.00516999999999,13.634576000000001,46,17.052277,66.97680282592772,27.792274,16.354643,0.9999985999999998,29.038689,920,0.11,-0.035,18.82681506587608,9.57093,15.370921,1.6740255000000002,2.7707403,-0.332,,17.080753
46,17.080753,,,7.784061400000001,28.182609999999997,-24.85042,14.795760999999999,78.002655,13.652702,47,17.0262,68.30007934570311,26.871693,16.36893,0.9999985999999998,28.774,940,0.11,-0.035,18.80139922459368,13.957810999999998,15.349414999999999,1.659631,2.9027814999999997,-0.336,,17.080753
47,17.080753,,,5.739848,27.708944,-25.343329999999998,14.746182000000001,78.33563000000001,13.641117999999999,48,16.954601,69.99523138999939,26.309275,16.381132,0.9999985999999998,28.285497999999997,960,0.11,-0.035,18.726857276579548,12.568213,15.3283615,1.6319923,2.9774911,-0.34,,17.080753
48,17.080753,,,8.378544999999999,28.174194,-25.897306,14.804564000000001,81.269554,13.643011999999999,49,17.068462,71.91355991363525,26.593958,16.395159,0.9999985999999998,28.735946999999996,980,0.11,-0.036,18.846398765750976,13.222782999999998,15.307742000000001,1.6585623,3.0559406000000005,-0.345,,17.080753
49,17.083672,,,13.448164000000002,29.897427,-26.248579,14.014595000000002,87.924644,13.546954999999999,50,17.083672,73.97454690933229,28.132214,16.408929999999998,0.9999985999999998,30.446787,1000,0.11,-0.036,18.860924909946327,8.300533,15.2875395,1.758493,3.125408,-0.349,,17.083672
50,17.083672,,,2.9314485,28.4983,-26.736691999999998,13.967444,85.48163000000001,13.61405,51,17.028156,75.51995944976807,27.282420000000002,16.42107,0.9999985999999998,29.046290999999997,1020,0.11,-0.037,18.80443133066088,16.338929999999998,15.267736,1.6761104,3.1332128,-0.354,,17.083672
51,17.083672,,,7.989185000000001,28.87578,-27.304888000000002,14.074406,88.27927,13.708014499999999,52,17.07545,77.33450651168823,27.677184999999998,16.433654999999998,0.9999985999999998,29.414083,1040,0.11,-0.038,18.852269493045824,17.940057999999997,15.248319,1.6976782,3.1896042999999996,-0.359,,17.083672
52,17.099445000000003,,,2.6056511,27.818785,-28.453882,14.971757,86.67374000000001,13.722211999999999,53,17.099445000000003,78.96932196617126,27.897146000000003,16.446218,0.9999985999999998,28.371927000000003,1060,0.11,-0.038,18.876531190696078,13.878048999999999,15.229270000000001,1.6353536,3.1069033,-0.366,,17.099445000000003
53,17.099445000000003,,,1.9689619999999999,26.696749,-30.437975,17.04276,84.76054,13.760012,54,17.024025,80.85261821746826,29.322409000000004,16.456919,0.9999985999999998,27.291275,1080,0.11,-0.04,18.797563759318688,15.239993,15.210578,1.5696396000000001,2.8906403,-0.376,,17.099445000000003
54,17.099445000000003,,,1.6346884,25.4428,-34.640167,21.98558,82.31283,13.785484,55,17.041124,82.62761092185973,33.543346,16.467539000000002,0.9999985999999998,26.143131,1100,0.11,-0.042,18.8170446687982,14.709035,15.192229000000001,1.4965969,2.4539242000000003,-0.394,,17.099445000000003
55,17.099445000000003,,,0.019332813,10.644237,-65.306564,24.401508,35.205013,13.821441,56,17.014505,84.85504031181334,25.555635000000002,16.477306,0.9999985999999998,11.891753999999999,1120,0.11,-0.055,18.79046836333176,15.447037,15.174210999999998,0.6286609999999999,1.3775831,-0.503,,17.099445000000003
56,17.139477,,,67.283035,26.705303000000004,-67.326195,67.283035,89.07423,13.801312,57,17.139477,86.27140522003174,69.05447,16.488924,0.9999985999999998,28.04073,1140,0.11,-0.057,18.92019404468863,13.119303,15.156510999999998,1.5627058,1.2899126,-0.515,,17.139477
57,17.175394,,,0.7143325,2.4393656000000004,-115.83365,7.5015383,8.253860000000001,13.775592000000001,58,17.175394,87.6427071094513,7.535557000000001,16.50076,0.9999985999999998,4.015333,1160,0.11,-0.083,18.956343376200568,12.1712265,15.139119,0.14230794,1.0953218999999998,-0.681,,17.175394
58,17.269835,,,67.70089,21.29301,-117.14033500000001,67.70089,72.78228,13.770857999999999,59,17.269835,89.07944321632385,67.85821,16.513794,0.9999985999999998,22.911266,1180,0.11,-0.085,19.05274318884116,14.353285000000001,15.122025,1.233598,1.0725641000000001,-0.692,,17.269835
59,17.269835,,,5.236908000000001,10.009884,-142.68636,29.490425,34.791396999999996,13.763995000000001,60,17.223896,90.0331928730011,29.951853000000003,16.525629000000002,0.9999985999999998,11.504131,1200,0.11,-0.104,19.00569742346775,13.503206,15.105217999999999,0.57985663,1.1615775,-0.778,,17.269835
60,17.269835,,,26.39143,15.809463000000001,-136.8443,26.39143,56.046112,13.654729000000001,61,17.148332999999997,92.36757063865662,35.535538,16.53584,0.9999985999999998,16.909958,1220,0.11,-0.101,18.92745906127284,7.605972,15.088689000000002,0.91878873,1.5771848999999998,-0.768,,17.269835
61,17.269835,,,13.139382000000001,16.678963,-131.15929,20.023923999999997,60.089659999999995,13.578564000000002,62,17.208443,94.38016629219057,31.372908000000002,16.546685999999998,0.9999985999999998,17.585165,1240,0.11,-0.099,18.989752322987627,9.140752,15.072428,0.9691880999999999,1.9153360000000001,-0.758,,17.269835
62,17.269835,,,13.765359,19.642054,-122.639824,15.9002905,71.997986,13.611142000000001,63,17.086899,95.95411348342896,32.104633,16.555262,0.9999985999999998,20.416012,1260,0.11,-0.094,18.863728302807086,15.761992000000001,15.056428,1.1428251,2.2426043,-0.738,,17.269835
63,17.269835,,,10.625405,19.682869,-114.06513999999999,14.051870000000001,73.367165,13.607435,64,17.02661,97.91248035430908,29.591784000000004,16.562626,0.9999985999999998,20.382935999999997,1280,0.11,-0.09,18.804307576418356,13.335920999999999,15.040679,1.146362,2.4793086,-0.717,,17.269835
64,17.269835,,,2.2378004000000002,20.908587,-91.12768,23.642881,79.30086999999999,13.499410999999998,65,17.220236,100.35676646232605,35.300274,16.572742,0.9999985999999998,21.681214999999998,1300,0.11,-0.076,19.002307816434094,6.526582,15.025175,1.2200133999999998,2.2464662,-0.642,,17.269835
65,17.269835,,,9.579628,19.487267000000003,-109.29393,10.639569999999999,74.916084,13.454227,66,17.106189999999998,102.89120888710022,26.111202,16.580826000000002,0.9999985999999998,20.09222,1320,0.11,-0.089,18.886360759015695,10.413644,15.009908,1.1350921,2.8691165,-0.713,,17.269835
66,17.269835,,,0.0018617637,19.296698000000003,-29.231302000000003,15.745679999999998,75.932236,13.485920000000002,67,17.152855,105.1875581741333,26.817034000000003,16.589363,0.9999985999999998,19.909689999999998,1340,0.11,-0.043,18.933750586044905,15.506635000000001,14.99487,1.133317,2.8314927000000005,-0.402,,17.269835
67,17.269835,,,7.0759134,20.265701,-21.5469,7.0759134,80.91773,13.505087,68,17.070636999999998,107.63969898223877,19.355852,16.596441,0.9999985999999998,20.680882999999998,1360,0.11,-0.039,18.84806024779063,14.719802,14.980054999999998,1.1899667,4.1805305,-0.369,,17.269835
68,17.269835,,,17.102812,21.846085000000002,-36.561516,17.102812,88.46889499999999,13.536482999999999,69,17.031832,110.20401620864868,33.843734999999995,16.60275,0.9999985999999998,22.510069,1380,0.11,-0.047,18.80840611141566,15.512777,14.965456,1.2821579,2.6140406,-0.442,,17.269835
69,17.269835,,,3.7188575,19.908345999999998,-16.658468,4.854849,81.84827,13.560554999999999,70,17.095018,112.25661540031432,17.829320000000003,16.609783,0.9999985999999998,20.286436,1400,0.11,-0.036,18.872760996974748,15.037684,14.951067000000002,1.169261,4.5906553,-0.349,,17.269835
70,17.269835,,2.4409713e-28,0.060032137,12.960004,-4.875970400000001,6.1974545,54.456093,13.487607,71,16.990837,114.46358323097229,15.538703,16.615149,0.9999985999999998,13.45527,1420,0.11,-0.028,18.76185069657805,8.236104,14.936882,0.7669872,3.5045457000000004,-0.273,,17.269835
71,17.269835,,9.990209e-37,5.0294695,15.011673000000002,-8.484944,5.0294695,63.706093,13.526183999999999,72,16.943655,116.56286644935608,13.890285999999998,16.619713,0.9999985999999998,15.390117000000002,1440,0.11,-0.031,18.71507063790689,16.513987,14.922896,0.8848069,4.586377,-0.304,,17.269835
72,17.269835,,,3.9073737,17.114874,-10.251491999999999,4.461595,73.568405,13.527033,73,16.810732,118.59244060516356,15.088157,16.622328,0.9999985999999998,17.470845999999998,1460,0.11,-0.033,18.579046765890496,13.714554000000001,14.909103,1.0077863999999999,4.875904,-0.318,,17.269835
73,17.269835,,,0.8117979999999999,18.810326,-12.531788,4.26339,81.87431,13.547355,74,16.887981,120.71184349060059,16.531841,16.62592,0.9999985999999998,19.16079,1480,0.11,-0.035,18.655738649673985,15.036982,14.895497,1.1064097,4.9525223,-0.334,,17.269835
74,17.269835,,,0.62547016,19.821317999999998,-19.850416,6.8634509999999995,87.299324,13.592135,75,16.916725,123.38272547721864,19.800613000000002,16.629797,0.9999985999999998,20.214993,1500,0.11,-0.04,18.689213034248084,16.81701,14.882074,1.163991,4.4089203,-0.378,,17.269835
75,17.269835,,,0.90905964,16.61747,-8.990033,4.269229,74.409035,13.563958,76,16.976685,125.55137062072754,14.554595999999998,16.634361,0.9999985999999998,16.956974,1520,0.11,-0.033,18.750573781647514,11.313239999999999,14.868829000000002,0.97906625,5.112408,-0.316,,17.269835
76,17.269835,,,0.69415975,18.542465,-12.340102,4.0235294999999995,83.97739399999999,13.634251,77,16.92525,128.04921102523807,16.175966,16.63814,0.9999985999999998,18.876797,1540,0.11,-0.035,18.695366469391832,19.008791,14.855757,1.0906155,5.1914916,-0.34,,17.269835
77,17.269835,,,2.1571302000000006,17.327667,-9.963611,3.6579807,79.57833000000001,13.614260999999999,78,16.887106,129.55342936515808,14.875271,16.641329000000002,0.9999985999999998,17.652110999999998,1560,0.11,-0.034,18.658322299566112,11.999403,14.842854,1.0202351,5.349705999999999,-0.327,,17.269835
78,17.269835,,,4.163247,19.116047000000002,-14.730376999999999,4.581616400000001,88.767685,13.596622,79,16.958417999999998,132.38027000427246,17.269926,16.645344,0.9999985999999998,19.453727999999998,1580,0.11,-0.037,18.732629505178352,12.211961,14.830114000000002,1.1236416,5.140015,-0.358,,17.269835
79,17.269835,,,4.3040752,19.362842999999998,-26.006007999999998,12.191106,90.9317,13.616658,80,17.08638,133.75406432151794,26.531706,16.650858,0.9999985999999998,19.869274,1600,0.11,-0.045,18.864926559129092,15.092768,14.817535000000001,1.1366463,3.4272845000000003,-0.421,,17.269835
80,17.269835,,,7.1878842999999994,18.88691,-26.719063000000002,11.274597,89.80359,13.674985999999999,81,17.012192000000002,135.77041482925415,25.681921,16.655317,0.9999985999999998,19.383278,1620,0.11,-0.046,18.786450174057528,18.249363,14.805113,1.1086863,3.4967629999999996,-0.428,,17.269835
81,17.269835,,,6.711285,20.061106,-21.246794,7.665325,96.56633000000001,13.70002,82,17.098473000000002,138.0357642173767,22.439564,16.660723,0.9999985999999998,20.464434,1640,0.11,-0.043,18.87638103640797,15.659776,14.792843,1.1776381999999999,4.303396,-0.402,,17.269835
82,17.269835,,,1.1090323000000002e-06,19.369963000000002,-88.603424,11.639626,93.66103000000001,13.70536,83,16.967133,140.93234300613403,30.784601000000002,16.664413,0.9999985999999998,19.940448999999997,1660,0.11,-0.089,18.742230172197694,13.995318,14.780722,1.1284462,3.0424637999999997,-0.711,,17.269835
83,17.269835,,,,,-167.48038,,8.399999999999999e-09,13.736985,84,17.115149,143.27768778800962,9.1651514e-10,16.669779000000002,0.9999985999999998,0.1893786,1680,0.11,0.01,18.89381542883372,16.291006,14.768745000000001,,9.165152,0.099,,17.269835
84,17.269835,,,1.3330268e-16,1.4844635000000002e-17,-166.1007,1.3330268e-16,8.500001e-09,13.403056,85,9.465631,145.9649188518524,9.219544599999999e-10,16.585026,0.9999985999999998,0.1882613,1700,0.11,0.01,10.359353202142943,-13.652991,14.756910999999999,1.5682668e-18,9.219545,0.099,,17.269835
85,17.269835,,,62.19424,6.51165,-166.28793000000002,62.19424,62.19424,13.399088,86,9.00408,146.9656662940979,62.19424,16.496874,0.9999985999999998,8.247334,1720,0.11,0.01,9.889325102077805,14.056092999999999,14.745215,0.7231888000000001,1.0,0.101,,17.269835
86,17.269835,,,42.869377,9.387829,-166.52092,47.835373,90.70475,13.374557000000001,87,9.004739,149.6642029285431,64.23399,16.410759,0.9999985999999998,10.616981,1740,0.11,0.01,9.889724435607398,11.714833,14.733654000000001,1.0425833,1.4120989,0.104,,17.269835
87,17.269835,,,0.4411826,1.5988662,-182.70703,9.786388,15.6252,13.418735,88,9.017954,152.4708948135376,11.18492,16.32675,0.9999985999999998,2.8413133999999998,1760,0.11,0.012,9.904503559490024,17.41776,14.722225,0.17755910000000003,1.396988,0.121,,17.269835
88,17.269835,,,113.82477,12.178676,-183.4359,113.82477,120.782455,13.409251000000001,89,8.972133,155.6012992858887,113.93623999999998,16.244114,0.9999985999999998,13.815976999999998,1780,0.11,0.012,9.854281725159169,13.399068,14.710926,1.3571062,1.0600882,0.124,,17.269835
89,17.269835,,,47.091015000000006,10.436581,-181.40726,51.165295,104.64145,13.417088,90,8.976974499999999,158.65207171440125,69.69028,16.163368,0.9999985999999998,11.59253,1800,0.11,0.012,9.859593005172039,14.208667000000002,14.699753,1.1626828000000002,1.5015215,0.124,,17.269835
90,17.269835,,,8.571635,6.291558,-186.93471,32.96691,63.785477,13.422201999999999,91,8.9859705,160.3788704872131,40.41615,16.084494,0.9999985999999998,7.3913326,1820,0.11,0.013,9.870022492112582,13.936342000000002,14.688703,0.7009393,1.5782176,0.132,,17.269835
91,17.269835,,,27.474890000000002,9.337344,-180.96974,27.474890000000002,95.699905,13.442067000000002,92,8.97275,162.67416834831238,47.97818,16.007193,0.9999985999999998,10.207512,1840,0.11,0.013,9.854725407942944,15.625364000000001,14.677773,1.0402163,1.9946548,0.128,,17.269835
