,ReturnMean,IWNorm1,MISE,IWNorm2,IWMin,ReturnLastEpisode,Bound,LQGmu01,LQGmu1,DenMISELogFirst,ReturnAbsMax,TimeElapsed,TimestepsSoFar,ReturnMin,SqrtESSClassic,ReturnStepMax,URet,LQGsigma,IWFirstEpisode,IWLastEpisode,DenMISELogLast,IWMean,DenMISEMeanLog,IWMax,ReturnMax,Iteration,target_sum_log_mean
0,15.644507999999998,0.00017653624,0.002761821,0.00017653624,,15.644507999999998,46.936287,-0.005,-0.048,17.102016,15.644507999999998,0.4025847911834717,20,,1.0,0.99262077,17.332240856619553,0.11,0.00017653614,0.00017653614,17.102016,0.00017653614,17.102016,0.00017653614,15.644507999999998,1,8.4600315
1,14.785009,5.7316644e-05,0.0004483438,5.7316544999999996e-05,,13.925510000000001,46.933895,-0.016,-0.161,16.409046,15.644507999999998,14.364227294921875,40,,1.0000016999999999,0.99262077,15.44408711457042,0.11,5.7316447e-05,5.6173189999999996e-27,6.6447606,2.8658224000000002e-05,11.526902999999999,5.7316447e-05,15.644507999999998,2,-23.578529999999997
2,15.276845000000002,1.3068761,7.083493700000001,1.3068761,,16.260517,55.865044,-0.019,-0.187,16.003609,16.260517,15.074674844741821,60,,1.0,0.9994504999999999,18.00473187484171,0.11,5.529775e-09,1.3068761,0.27928000000000003,0.43562534,7.507395,1.3068761,16.260517,3,-27.899359000000004
3,15.593420000000002,4.320125,17.729951999999997,3.0704293,,16.543142,53.002922,-0.018,-0.179,15.715926999999999,16.543142,15.920891761779785,80,,1.4070101000000002,0.9998949,18.29564722418566,0.11,2.2848141000000002e-07,2.3789203,15.629249,1.0800313,9.412497,2.3789203,16.543142,4,-13.497157000000001
4,15.768353,3.2871410000000005,10.863119000000001,2.801797,,16.46809,53.164795,-0.021,-0.211,15.492784,16.543142,16.714659214019775,100,,1.173226,0.9998949,18.217514749717648,0.11,2.342146e-13,0.39382955,19.582497,0.6574281999999999,11.440447,2.7712950000000003,16.543142,5,-17.525822
5,15.926792,5.479432,15.2170725,4.1152368,,16.718985,52.886623,-0.022,-0.221,15.310462,16.718985,17.530598640441895,120,,1.3314986,0.9998949,18.480269715391763,0.11,1.3900954e-15,3.8543015,16.565653,0.9132386999999998,12.232867,3.8543015,16.718985,6,-15.073028
6,16.002298,0.08350931,0.1993603,0.079828724,,16.455328,48.145695,-0.029,-0.279,15.156312,16.718985,18.624829769134518,140,,1.0461061,0.9998949,18.20182458693112,0.11,4.8266745999999994e-30,5.3750085e-05,14.806914,0.011929901000000001,12.574457,0.07974318400000001,16.718985,7,-31.437786
7,16.126423000000003,9.494000999999999,19.470482,4.953667,,16.99531,46.073315,-0.017,-0.171,15.02278,16.99531,19.887672901153568,160,,1.9165602,0.9998949,18.76939631314672,0.11,8.798761e-06,6.1243367e-07,15.119017999999999,1.1867502,12.77717,3.3178476999999997,16.99531,8,1.1299868
8,16.196896,8.519147,15.552897,4.1547513,,16.760680999999998,40.418514,-0.017,-0.171,14.904998,16.99531,20.636404037475586,180,,2.050459,0.9998949,18.52098910656065,0.11,9.827332e-06,0.3921625,19.850151,0.9465719000000001,13.572876999999998,2.637122,16.99531,9,3.103935
9,16.224604,10.357136,17.260715,5.42877,,16.473963,43.98537,-0.022,-0.215,14.799639,16.99531,21.778221130371094,200,,1.9078237,0.9998949,18.209568736747226,0.11,4.589722e-14,0.42726725,8.830822999999999,1.0357136,13.08935,3.6845474,16.99531,10,-2.5379806
10,16.27099,12.618107,19.099813,5.315648599999999,,16.734867,40.57873,-0.021,-0.209,14.704329000000001,16.99531,22.86973524093628,220,,2.3737662,0.9999716000000001,18.49910320031732,0.11,1.1297016999999999e-12,2.5616632000000004,16.32096,1.1471006000000001,13.379582999999998,2.7684450000000003,16.99531,11,0.3516804
11,16.285301,14.132971,19.555048,5.3109093000000005,,16.442715,38.714620000000004,-0.021,-0.207,14.617317000000002,16.99531,24.084452152252197,240,,2.6611207,0.9999716000000001,18.194763869715292,0.11,2.9205813e-12,2.3564152999999997,13.653217999999999,1.1777476,13.40974,2.3564152999999997,16.99531,12,1.801404
12,16.32763,14.203976,18.202293,5.3015870000000005,,16.835562,37.232624,-0.022,-0.215,14.537273999999998,16.99531,25.275656938552856,260,,2.679193,0.9999716000000001,18.601837100920424,0.11,7.92283e-14,2.4935057,11.9500475,1.0926135000000001,13.307432,2.4935057,16.99531,13,1.563223
13,16.340216,16.557875,19.559797,5.2446933,,16.503841,35.70955,-0.019,-0.192,14.463166000000001,16.99531,26.391018390655518,280,,3.1570720000000003,0.9999716000000001,18.25539686749851,0.11,4.1943640000000004e-09,2.0269581999999997,15.787303,1.1827053,13.488435999999998,2.1443662999999997,16.99531,14,5.2722692
14,16.357632000000002,17.3218,19.060604,5.664016999999999,,16.601469,35.73238,-0.018,-0.182,14.394174,16.99531,27.72597980499268,300,,3.0582182,0.9999716000000001,18.35457705036959,0.11,2.6311193e-07,2.1208193,12.374933,1.1547867,13.424338,2.314018,16.99531,15,6.492738
15,16.3727,18.84712,19.477385,5.566725,,16.598722,34.536694,-0.019,-0.187,14.329635999999999,16.99531,29.157417058944702,320,,3.385675,0.9999716000000001,18.344563988709666,0.11,4.183189e-08,1.8303592,12.104673,1.177945,13.34944,2.0641215,16.99531,16,6.5971589999999996
16,16.375254,19.035429999999998,18.475054,5.6818895,,16.416096,33.693855,-0.018,-0.18,14.269010999999999,16.99531,30.04336714744568,340,,3.3501937000000006,0.9999716000000001,18.156865178191534,0.11,6.5513393e-07,2.090589,14.056695000000001,1.1197312,13.399956,2.090589,16.99531,17,7.4338727
17,16.376015,19.985231,18.299608,5.822221,,16.38893,33.153145,-0.018,-0.178,14.211851999999999,16.99531,31.12997913360596,360,,3.4325788,0.9999716000000001,18.137170575306424,0.11,1.6692408999999998e-06,2.0950797,17.071175,1.1102906000000001,13.609242000000002,2.157332,16.99531,18,8.103574
18,16.384954,21.072096,18.283184,5.951282,,16.545866,32.682877000000005,-0.018,-0.176,14.157785,16.99531,31.983891010284424,380,,3.5407657999999995,0.9999716000000001,18.29667130756853,0.11,3.0106542e-06,2.0696073,15.129416,1.1090577,13.69389,2.1343832000000003,16.99531,19,8.561204
19,16.393524,22.382854000000002,18.463617000000003,5.9473970000000005,,16.556387,32.0112,-0.018,-0.178,14.106492000000001,16.99531,33.069430589675896,400,,3.7634705999999998,0.9999716000000001,18.313094937216814,0.11,1.7088079e-06,1.7177243000000002,14.865428,1.1191427999999999,13.756882000000001,1.9092535,16.99531,20,8.846812
20,16.408499,22.74533,17.885935,5.7553925999999995,,16.70801,30.787221999999996,-0.018,-0.18,14.057701999999999,16.99531,34.28453540802002,420,,3.9520035000000004,0.9999716000000001,18.467456870284487,0.11,7.0973186e-07,0.6450903,9.210001,1.0831110000000002,13.545197,1.703512,16.99531,21,8.751126
21,16.413849,21.03189,15.916697000000001,6.3387923,,16.526178,31.283323,-0.022,-0.213,14.011182000000002,16.99531,35.534102201461785,440,,3.317965,0.9999716000000001,18.27308685804028,0.11,3.489095e-13,1.255631,16.09422,0.955995,13.66426,2.8818064,16.99531,22,6.581817599999999
22,16.434013,78.154205,57.743526,76.91173,,16.87762,107.91888999999999,-0.031,-0.305,13.966729999999998,16.99531,36.65579342842103,460,,1.0161546000000001,0.9999716000000001,18.64562980819725,0.11,1.5452846999999996e-36,1.130409,15.789964999999999,3.3980087999999995,13.754038000000001,76.90334,16.99531,23,-10.018460000000001
23,16.454153,48.303047,34.15082,35.686237,,16.917379999999998,71.81917,-0.034,-0.331,13.924170499999999,16.99531,37.88909721374512,480,,1.3535483,0.9999716000000001,18.689066144687477,0.11,,16.522573,11.939599000000001,2.012627,13.701062,31.630552,16.99531,24,-15.383176
24,16.473760000000002,33.449734,22.688633,19.596575,,16.944304000000002,52.558815,-0.034,-0.33,13.883348000000002,16.99531,39.21180748939514,500,,1.7069173999999998,0.9999716000000001,18.71590602514124,0.11,,8.90563,15.080746,1.3379893,13.771889999999999,14.130431,16.99531,25,-13.905909
25,16.491964000000003,25.946270000000002,16.919529,14.003359,,16.947079000000002,44.436943,-0.034,-0.33,13.844128,16.99531,40.948323726654046,520,,1.8528605,0.9999716000000001,18.720230520968315,0.11,,1.9610331,11.18879,0.99793345,13.677245999999998,9.357172,16.99531,26,-12.826033
26,16.508670000000002,19.80751,12.434884,14.572410999999999,,16.943054,49.945293,-0.041,-0.385,13.806388,16.99531,41.65765380859375,540,,1.3592473,0.9999716000000001,18.71557641408895,0.11,,14.059161999999999,13.7532215,0.7336115,13.676207000000002,14.059161999999999,16.99531,27,-25.261824
27,16.531696,35.400127000000005,21.67095,33.293636,,17.153404000000002,70.06900999999999,-0.047,-0.442,13.77002,17.153404000000002,42.670340776443474,560,,1.0632701,0.9999716000000001,18.93363920368681,0.11,,33.239895000000004,8.908546000000001,1.2642902,13.493103,33.239895000000004,17.153404000000002,28,-38.473125
28,16.545248,12.523168,7.397824000000001,11.324588,,16.924679,53.932835,-0.052,-0.478,13.734928,17.153404000000002,43.82317543029785,580,,1.1058386999999998,0.9999716000000001,18.696866704262487,0.11,,0.95196164,11.30587,0.43183336,13.413372,11.28133,17.153404000000002,29,-45.88666
29,16.564941,23.689467999999998,13.530539000000001,17.409057999999998,,17.136039999999998,51.34793,-0.053,-0.488,13.701026999999998,17.153404000000002,45.47938108444214,600,,1.3607553,0.9999716000000001,18.914758101618585,0.11,,15.900457000000001,13.761610000000001,0.78964895,13.404570000000001,15.900457000000001,17.153404000000002,30,-46.397038
30,16.585577,76.40768,42.402412,75.01126,,17.204647,93.07307,-0.067,-0.585,13.668237,17.204647,47.03439426422119,620,,1.0186161,0.9999716000000001,18.986577624888252,0.11,,75.00183,13.748384,2.4647639,13.405242000000001,75.00183,17.204647,31,-69.173386
31,16.601845,43.639379999999996,23.398958,30.082363,,17.106161,58.9785,-0.067,-0.589,13.636488,17.204647,48.3799216747284,640,,1.4506633,0.9999716000000001,18.88501306965628,0.11,,19.840424,11.864174,1.3637306999999999,13.366142000000002,22.588959,17.204647,32,-67.443405
32,16.618769,42.771496,22.238186,24.614552,,17.160320000000002,51.941475,-0.07,-0.604,13.605717000000002,17.204647,49.749810218811035,660,,1.7376508999999998,0.9999783999999999,18.94140849493992,0.11,,16.910767,12.2136345,1.296106,13.333313,16.910767,17.204647,33,-68.92903000000001
33,16.635328,40.367092,20.377094,19.946747,,17.181751000000002,45.88129,-0.07,-0.603,13.575864000000001,17.204647,51.39430236816406,680,,2.0237432,0.9999896999999999,18.963743448873476,0.11,,9.347254,17.696385999999997,1.1872673999999999,13.46442,11.418797,17.204647,34,-65.92059
34,16.650436,39.89841,19.565178,17.445736,,17.16413,42.133575,-0.068,-0.594,13.546876000000001,17.204647,52.868218421936035,700,,2.2870007,0.9999965000000001,18.944907145089537,0.11,,7.3693233,12.077316999999999,1.1399546,13.426429999999998,8.324925,17.204647,35,-61.632940000000005
35,16.664438,40.6337,19.370287,15.981964999999999,,17.15456,39.67098,-0.066,-0.582,13.518704999999999,17.204647,54.01034307479858,720,,2.5424721000000003,0.9999965000000001,18.93318328574044,0.11,,6.476451,14.362210000000001,1.128714,13.453691500000001,6.8016276,17.204647,36,-56.709681999999994
36,16.677232999999998,39.975075,18.538027,14.45093,,17.137777,37.19639,-0.065,-0.572,13.491306,17.204647,55.328166007995605,740,,2.7662632,0.9999965000000001,18.91540681376211,0.11,,3.8254813999999997,10.605516,1.0804074,13.378179000000001,6.2978845,17.204647,37,-52.480846
37,16.688862,40.266655,18.177221,13.638623,,17.119137,35.659256,-0.065,-0.572,13.464638,17.204647,56.65402865409851,760,,2.9523987999999997,0.9999965000000001,18.8998209026682,0.11,,4.366421,19.051320999999998,1.0596489,13.528108999999999,5.483423999999999,17.204647,38,-50.75802
38,16.699053,40.38913,17.757181,13.215303,,17.086353,34.645237,-0.067,-0.585,13.438663,17.204647,58.34462571144104,780,,3.0562394,0.9999965000000001,18.865496595047773,0.11,,4.5869803,14.535715,1.0356187,13.554279999999999,4.7336884,17.204647,39,-51.741609999999994
39,16.709667,41.20925,17.661192,13.004634,,17.123635999999998,33.949290000000005,-0.068,-0.594,13.413344,17.204647,59.65489554405213,800,,3.168813,0.9999965000000001,18.9032561213521,0.11,,4.1662930000000005,16.731928,1.0302312,13.633594,4.876412,17.204647,40,-51.685974
