,DenMISELogFirst,IWMean,MISE,DenMISELogLast,URet,IWMin,ReturnLastEpisode,target_sum_log_mean,ReturnMin,ReturnAbsMax,Iteration,Bound,IWNorm2,ReturnMean,LQGsigma,ReturnStepMax,TimeElapsed,LQGmu01,DenMISEMeanLog,SqrtESSClassic,TimestepsSoFar,IWMax,IWLastEpisode,ReturnMax,IWNorm1,LQGmu1,IWFirstEpisode
0,17.102016,0.38999259999999997,6.101242500000001,17.102016,17.332240856619553,,15.644507999999998,16.160389000000002,,15.644507999999998,1,7.673575,0.38999259999999997,15.644507999999998,0.11,0.99262077,0.5577044486999512,-0.008,17.102016,1.0,20,0.38999259999999997,0.38999259999999997,15.644507999999998,0.38999259999999997,-0.082,0.38999259999999997
1,16.738167,0.79057235,11.96694,9.334407,16.706675541527947,,15.064745000000002,12.387022,,15.644507999999998,2,13.357059,1.3979101999999999,15.354626999999999,0.11,0.99262077,17.049180030822757,-0.007,13.036287,1.1310774,40,1.3839288,1.3839288,15.644507999999998,1.5811447,-0.074,0.19721594
2,16.426745999999998,1.0672708,16.351921,12.020274,17.078055177070848,,15.4134655,12.674309,,15.644507999999998,3,17.283392000000003,1.8967973000000002,15.374239999999999,0.11,0.99262077,17.642418146133426,-0.008,12.633952,1.6880096999999998,60,1.4104048999999999,0.94058204,15.644507999999998,3.2018123,-0.083,0.8508252000000001
3,16.388739,1.4863973,22.855536999999998,16.632818,16.834796682876398,,15.18685,13.983292,,15.644507999999998,4,23.674223,3.0957642000000005,15.327392999999999,0.11,0.99262077,18.380414962768555,-0.009,13.644842,1.9205561999999998,80,1.7806911,1.6399395,15.644507999999998,5.945589,-0.093,1.7806911
4,16.533825,1.3477914,20.694374,19.678816,16.927017237236754,,15.265035000000001,15.177623,,15.644507999999998,5,21.419863,3.1094152999999998,15.31492,0.11,0.99479264,19.345430850982662,-0.009,14.923262,2.1672747,100,1.6207472,1.3876821000000001,15.644507999999998,6.738957400000001,-0.094,1.6207472
5,16.632273,1.2466733,19.220892000000003,17.165627999999998,17.265453081693952,,15.588107,15.485909,,15.644507999999998,6,19.893812,3.201273,15.360451000000001,0.11,0.99510664,20.158986330032352,-0.01,15.342673999999999,2.3365831000000004,120,1.594406,1.5462681999999999,15.644507999999998,7.48004,-0.098,1.594406
6,16.713776,1.3772432999999999e-27,2.154457e-26,15.496495999999999,16.33493081927054,,14.732501999999998,-62.204519999999995,,15.644507999999998,7,0.5942857,2.6457514e-10,15.270744,0.11,0.99510664,20.82153272628784,-0.027,15.393020000000002,2.6457512000000003,140,9.513263999999999e-27,,15.644507999999998,7.000000000000001e-10,-0.264,9.513263999999999e-27
7,16.580244,1.3813858,23.222456,15.437939000000002,18.579582520464555,,16.810986,-66.34561,,16.810986,8,24.912024,11.051086,15.463275,0.11,0.9996655000000001,21.695925951004032,-0.029,15.281795,1.0,160,11.051086,11.051086,16.810986,11.051086,-0.287,1.1854371000000001e-32
8,16.462460999999998,1.6849332,28.555481,18.526188,18.773953858322304,,16.998756,-70.50133000000001,,16.998756,9,29.882475,11.778624,15.633884,0.11,0.9999853999999999,22.743852853775024,-0.032,15.633996,1.2874508,180,11.028682,11.028682,16.998756,15.164398,-0.31,
9,16.3571,0.0033685206,0.056677736,7.062233999999999,18.76478503693732,,16.993269,-12.87974,,16.998756,10,1.6362246,0.03114385,15.769823,0.11,0.9999984000000001,23.76837921142578,-0.021,14.7998,1.0816008,200,0.031041352,0.0001221774,16.998756,0.03368521,-0.203,3.8352845e-12
10,16.261789999999998,1.1337576999999999,19.09273,9.87824,18.607110077700085,,16.84036,-18.104181,,16.998756,11,20.749119,12.091380000000001,15.867142999999999,0.11,0.9999984000000001,24.765927076339718,-0.023,14.266046,1.0314235999999999,220,12.086686,12.086686,16.998756,12.471333999999999,-0.224,1.0529192599999999e-16
11,16.174778,0.9933645000000001,16.563253,12.552984,18.23238360955113,,16.477781,-18.330270000000002,,16.998756,12,17.69202,7.875799000000001,15.918029999999998,0.11,0.9999984000000001,25.95235919952393,-0.024,14.108185999999998,1.5135447,240,5.615677,5.4775863,16.998756,11.920374,-0.233,1.3766735e-18
12,16.094735999999997,0.44011518,7.336113,11.799265,18.67394073817898,,16.904482,-6.0288005,,16.998756,13,8.488764999999999,3.8601872999999998,15.993910999999999,0.11,0.9999984000000001,27.20554518699646,-0.02,13.920320000000002,1.4821813,260,2.7534575,0.25080929999999996,16.998756,5.7214975,-0.199,3.2076817e-11
13,16.020628,1.1547364,19.023642000000002,14.747656,18.218259831749386,,16.47032,1.4777557,,16.998756,14,20.694879999999998,15.814289000000002,16.02794,0.11,0.9999984000000001,28.904098987579346,-0.017,13.939269,1.0222596,280,15.812357999999998,15.812357999999998,16.998756,16.16631,-0.169,6.846616e-06
14,15.951635000000001,0.20022327,3.2815962,10.522532,18.220827394435187,,16.474757999999998,4.752951599999999,,16.998756,15,4.549556,2.2290082,16.057728,0.11,0.9999984000000001,30.89953351020813,-0.013,13.699159,1.3473926,300,2.1456366,2.1456366,16.998756,3.003349,-0.133,0.11717879
15,15.894878,1.3148853,21.441776,8.30395,17.949203670931393,,16.235441,4.989964,,16.998756,16,22.693073000000002,15.408807999999999,16.068835999999997,0.11,0.9999984000000001,32.25278258323669,-0.014,13.313333499999999,1.3653336999999999,320,14.582581,14.582581,16.998756,21.038164000000002,-0.142,0.018105
16,15.835385,1.0377039000000001,16.803349,12.82518,17.695428905828138,,15.983919,5.659439,,16.998756,17,17.7915,10.203436,16.063839,0.11,0.9999984000000001,33.72251653671265,-0.014,13.286979,1.7289241999999998,340,7.5213885,6.257915000000001,16.998756,17.640966,-0.138,0.049287766
17,15.781120999999999,1.0229865,16.820469,16.035475,17.723037565162173,,15.999556,3.8747034,,16.998756,18,17.867445,11.284436999999999,16.060268,0.11,0.9999984000000001,35.00848317146301,-0.017,13.435338,1.6317834,360,7.9726458,0.30197802,16.998756,18.413757,-0.169,9.324291e-06
18,15.727054999999998,0.76382005,12.766498,14.872603,18.161834444266013,,16.417295000000003,-8.033346,,16.998756,19,13.721748999999999,8.114524000000001,16.079060000000002,0.11,0.9999984000000001,36.402138710021966,-0.023,13.505495999999999,1.7884698,380,5.4105034000000005,0.0031804354,16.998756,14.512580999999999,-0.226,7.1174815e-17
19,15.675760999999998,,,14.131205,18.46546216443387,,16.700623,-313.748,,16.998756,20,0.38201866,4.4721363e-10,16.110138,0.11,0.9999984000000001,38.02522420883179,-0.166,13.522352,4.4721355,400,,,16.998756,2e-09,-0.933,
