,IWMin,DenMISELogFirst,LQGmu01,ReturnLastEpisode,URet,ReturnMin,IWMax,IWMean,SqrtESSClassic,Bound,ReturnMax,TimestepsSoFar,ReturnAbsMax,IWNorm2,ReturnMean,IWLastEpisode,IWNorm1,TimeElapsed,ReturnStepMax,Iteration,MISE,DenMISELogLast,IWFirstEpisode,target_sum_log_mean,LQGsigma,LQGmu1,DenMISEMeanLog
10,,18.333161999999998,0.073,15.366831,17.030708684779157,,,,3.3166248999999994,0.50177085,16.55844,220,16.55844,3.3166248e-10,15.700891500000001,,1.1e-09,25.973093509674072,0.99992186,11,,17.353918,,-769.5768,0.11,0.626,17.363756
11,,18.246151,0.073,8.670081,9.510758319747724,,1.611724e-19,1.34310326e-20,3.4641013,0.4804090999999999,16.55844,240,16.55844,3.4641017999999997e-10,15.114989999999999,1.611724e-19,1.2e-09,27.19918394088745,0.99992186,12,1.1644815e-19,-11.695247,,-710.02594,0.11,0.626,14.862411499999999
12,,18.166107,0.052,8.5678,9.41028682315734,,14.488194,1.1144763999999998,1.0,11.212796,16.55844,260,16.55844,14.488194,14.611360999999999,14.488194,14.488194,28.06305527687073,0.99992186,13,9.548611,9.375347999999999,,-530.6231700000001,0.11,0.475,14.366445
13,,18.092001,0.042,8.587109,9.433083748702046,,12.012784,1.1275488,1.2536938999999998,11.004605999999999,16.55844,280,16.55844,12.591336,14.181057999999998,12.012784,15.785682999999999,29.58331680297852,0.99992186,14,9.67718,14.881342000000002,,-422.48666,0.11,0.398,14.387896
14,,18.023006,0.04,8.602293,9.445508447930923,,7.9888344,0.9654594999999999,1.5268536,9.386406,16.55844,300,16.55844,9.484795,13.80914,7.9888344,14.481893,30.880958795547485,0.99992186,15,8.296461,16.044567,,-377.34857,0.11,0.381,14.491156
15,,17.958470000000002,0.022,8.605369999999999,9.452618254241038,,8.4458046e-17,5.641187000000001e-18,4.0,0.41604644,16.55844,320,16.55844,4.0000003e-10,13.483904,8.4458046e-17,1.6000001e-09,31.82696509361267,0.99992186,16,4.8543266e-17,14.537531,,-212.16863999999998,0.11,0.22,14.484248000000001
16,,17.897844,0.023,8.8174,9.684827464181694,,13.898933,0.81758434,1.0,8.873154,16.55844,340,16.55844,13.898933,13.209404000000001,13.898933,13.898933,32.87954545021057,0.99992186,17,7.2089677,13.237775,,-201.68227,0.11,0.224,14.353867999999999
17,,17.840685,0.022,8.802062,9.66628009719623,,10.905194999999999,0.9433068000000001,1.3602315,9.535795,16.55844,360,16.55844,12.482819000000001,12.964552000000001,6.074328400000001,16.979523,34.359931707382195,0.99992186,18,8.312338,16.056476999999997,,-182.94066999999998,0.11,0.214,14.42767
18,,17.786620000000003,0.039,8.83835,9.706639623090672,,6.4796076,0.79463625,1.7505342000000002,7.783454400000001,16.55844,380,16.55844,8.624846,12.747383000000001,3.3606459999999996e-19,15.098088,36.11458849906922,0.99992186,19,6.8327813,15.8543625,,-290.52466,0.11,0.368,14.49177
19,,17.735325,0.039,8.640956,9.487782048608246,,8.17844,1.1564965,2.0009080000000004,10.792205000000001,16.55844,400,16.55844,11.559718,12.542062,8.17844,23.129929999999998,37.45828914642335,0.99992186,20,9.960489,13.590042,,-279.27646,0.11,0.373,14.433347
20,,17.686535,-0.009,8.644524,9.494645746022034,,3.889261,0.87271297,2.6889404999999997,14.194985,16.55844,420,16.55844,6.8156857,12.356465,,18.326973000000002,38.63359832763672,0.99992186,21,13.576085,15.148060999999998,1.2729764,-570.83997,0.11,-0.092,14.469407
21,,17.698866,-0.011,14.643904000000001,16.244925222066335,,3.0559957000000004,1.0870808,3.1913195,17.550337,16.55844,440,16.55844,7.49401,12.46044,6.256673699999999e-15,23.915779999999998,40.02457737922669,0.99992186,22,17.028864000000002,-12.301383,3.0559957000000004,-589.91364,0.11,-0.106,13.245624
22,,17.784485,-0.034,15.669741,17.35629648986558,,8.484591400000001e-16,3.688953e-17,4.7958307,0.34700677,16.55844,460,16.55844,4.795834e-10,12.599975,,2.3000006e-09,41.688208341598504,0.99992186,23,6.1083305000000005e-16,7.393281,,-1129.593,0.11,-0.326,12.99357
23,,17.741926,-0.032,16.846035,18.61615264920384,,30.965443,1.2902268,1.0,23.428297,16.846035,480,16.846035,30.965443,12.776894,30.965443,30.965443,43.011556148529046,0.99992186,24,21.735207,5.118718,,-1055.1866,0.11,-0.31,12.624665
24,,17.701103,-0.027,16.938183,18.71093498299437,,8.249737,0.36954564,1.1119108999999998,7.760038400000001,16.938183,500,16.938183,8.308796000000001,12.943344999999999,0.98890406,9.238641000000001,44.58799386024475,0.99994284,25,6.229024,16.276611,9.511699e-28,-919.3431400000001,0.11,-0.26,12.7647
25,,17.661882000000002,-0.028,16.878315,18.64868402549137,,14.151010000000001,1.0060458,1.5210801,18.09378,16.938183,520,16.938183,17.196459,13.094689,14.151010000000001,26.157192000000002,46.554282665252686,0.99994284,26,16.974607000000002,14.34326,5.759823599999999e-32,-910.07166,0.11,-0.274,12.800162
26,,17.624144,-0.032,16.961792000000003,18.73578711008161,,9.766642,1.0859951,1.9163259999999998,19.24289,16.961792000000003,540,16.961792000000003,15.3010845,13.237915,3.9412959,29.321866999999997,48.09077501296997,0.99994284,27,18.35331,18.053139,,-931.4996,0.11,-0.307,12.98943
27,,17.587776,-0.033,17.044022000000002,18.82017836240593,,8.819606,1.0784941000000001,2.0812936,19.094114,17.044022000000002,560,17.044022000000002,14.509166,13.373848,8.269433,30.197834000000004,50.30917119979858,0.99994284,28,18.271074,14.755835000000001,,-909.8394,0.11,-0.315,13.051463
28,,17.552685,-0.03,16.956419,18.731833326536453,,6.488778,1.0786417,2.4190216,18.971375,17.044022000000002,580,17.044022000000002,12.931099,13.497385000000001,4.2904279999999995,31.280607,52.55991792678833,0.9999889000000001,29,18.26324,17.189327,,-849.4910000000001,0.11,-0.296,13.193518
29,,17.518782,-0.03,17.032339999999998,18.804253806512772,,5.867687999999999,1.0678953000000002,2.5745918999999997,18.763466,17.044022000000002,600,17.044022000000002,12.44347,13.615217000000001,5.5139914,32.036858,54.13975334167481,0.9999889000000001,30,18.098122,9.270658000000001,3.2036283999999996e-37,-812.84344,0.11,-0.291,13.06299
30,,17.485992,-0.028,16.94556,18.717196722017835,,7.752797599999999,1.0726111999999999,2.3972653999999998,18.899523000000002,17.044022000000002,620,17.044022000000002,13.870364000000002,13.722648000000001,6.319531400000001,33.250946,56.022854328155525,0.9999889000000001,31,18.184963,9.111476,6.4000853e-31,-755.8862,0.11,-0.271,12.935738
31,,17.454245,-0.027,16.944077,18.71601297655185,,6.7449455,0.96791506,2.5210974,17.089409,17.044022000000002,640,17.044022000000002,12.285635000000001,13.823317000000001,3.4809455999999996,30.973282,57.76523542404175,0.9999889000000001,32,16.409945999999998,13.474654999999998,4.9725838e-29,-722.2510000000001,0.11,-0.265,12.952592
32,,17.423471,-0.023,16.809559,18.57615634299721,,3.1943104,0.2976001,2.1124017000000004,5.845773,17.044022000000002,660,17.044022000000002,4.6491169999999995,13.913809,3.1943104,9.820803,59.593626499176025,0.9999889000000001,33,5.0348535000000005,15.55415,2.5963144999999998e-17,-631.6533,0.11,-0.224,13.028913000000001
33,,17.393620000000002,-0.022,16.832056,18.598079178486348,,30.463540999999996,1.0972269,1.2176278,19.892939000000002,17.044022000000002,680,17.044022000000002,30.638027,13.99964,30.463540999999996,37.305714,61.20566201210022,0.9999889000000001,34,18.486114999999998,15.642578,5.907629e-16,-603.43243,0.11,-0.218,13.085284
34,,17.364632,-0.028,16.770224,18.53387451989556,,5.320747,1.0875885,3.056606,18.959818,17.044022000000002,700,17.044022000000002,12.45355,14.0788,2.0918972,38.065598,63.06929039955139,0.9999889000000001,35,18.399397,16.317421,5.875513e-31,-668.05273,0.11,-0.271,13.173373000000002
35,,17.33646,-0.032,16.99231,18.764728524167683,,5.424944,0.9793613999999999,2.9801322999999997,17.174523999999998,17.044022000000002,720,17.044022000000002,11.830687,14.159730999999999,3.6789646,35.25701,65.37600088119507,0.9999889000000001,36,16.599722,13.308792,,-696.35455,0.11,-0.308,13.178335999999998
36,,17.309061,-0.038,17.096697,18.87516426472527,,35.366985,1.3070013999999999,1.3414541000000002,23.577347,17.096697,740,17.096697,36.049725,14.239107999999998,35.366985,48.35905,67.53634428977965,0.9999944,37,22.296436,12.167508,,-734.7658,0.11,-0.365,13.149478
37,,17.282394,-0.04,17.106522000000002,18.885515010212234,,35.833121999999996,1.7124249,1.530171,30.38503,17.106522000000002,760,17.106522000000002,42.52606,14.314566000000001,35.833121999999996,65.07214,69.72579693794249,0.9999944,38,29.26145,13.315767000000001,,-730.3016,0.11,-0.384,13.154345999999999
38,,17.256418,-0.021,17.039795,18.8139339588503,,19.918552,0.7767101,1.4091428999999998,14.286052,17.106522000000002,780,17.106522000000002,21.496538,14.384443,2.5549885e-05,30.291693,71.66114616394044,0.9999944,39,13.065969,15.610592,9.402284e-13,-505.13025,0.11,-0.206,13.225376
39,,17.2311,-0.03,16.684174,18.445247854166798,,4.1530437000000004,0.97051084,3.4611585,16.944744,17.106522000000002,800,17.106522000000002,11.216023,14.441937,0.07439761,38.820434999999996,73.76291704177856,0.9999944,40,16.448010999999997,14.584570000000001,5.186943e-38,-609.36615,0.11,-0.293,13.251161999999999
40,,17.206408,-0.024,16.507175,18.26481867578384,,10.247424,1.2391282,2.6279356,21.42331,17.106522000000002,820,17.106522000000002,19.332382,14.49231,8.705423,50.804256,75.51517105102539,0.9999944,41,20.769081,8.249089,6.8849234e-20,-520.0522,0.11,-0.234,13.127834
41,,17.18231,-0.022,16.887081,18.653149687733208,,11.439156,1.1187161,2.3064842,19.460438,17.106522000000002,840,17.106522000000002,20.371298,14.549328,2.225813,46.986076000000004,77.8191623687744,0.9999944,42,18.71503,11.620577,3.7946475e-15,-482.46494,0.11,-0.216,13.095597999999999
42,,17.15878,-0.022,16.641227999999998,18.39377778593442,,9.038388000000001,1.108158,2.6014624,19.192307,17.106522000000002,860,17.106522000000002,18.316925,14.597976999999998,7.101318400000001,47.65079,80.08860087394714,0.9999944,43,18.53142,14.924705,1.971681e-15,-472.4731,0.11,-0.217,13.138805
43,,17.13579,-0.015,16.705583999999998,18.46868755570314,,16.247995,0.43660623,1.1757604,8.648015,17.106522000000002,880,17.106522000000002,16.338936,14.645876999999999,0.0040249624,19.210673999999997,81.63121032714844,0.9999944,44,7.1857524,14.672382,0.009949696,-367.00275,0.11,-0.151,13.174539000000001
44,,17.113543,-0.015,16.516594,18.259037494442452,,25.981068,0.9737412,1.4952450000000002,17.176970999999998,17.106522000000002,900,17.106522000000002,29.305132,14.687448499999999,25.981068,43.81835,83.58110451698303,0.9999944,45,16.027147,7.745601700000001,0.028184071,-353.12766,0.11,-0.147,13.040385
45,,17.09219,-0.017,16.573822,18.326722065749756,,26.377176000000002,1.2557011,1.5957371,21.857676,17.106522000000002,920,17.106522000000002,36.19785,14.728456,26.377176000000002,57.76225,85.76068067550659,0.9999944,46,20.780262,14.602541,0.00018630290000000001,-368.3967,0.11,-0.164,13.070536
46,,17.070688,-0.017,16.247004,17.9805616032462,,20.904505,1.2892114,1.9071745,22.107414000000002,17.106522000000002,940,17.106522000000002,31.77105,14.760766,20.904505,60.592934,88.02891993522644,0.9999944,47,21.205938,3.8466968999999995,6.92981e-05,-364.29944,0.11,-0.166,12.875062
47,,17.049637,-0.017,16.141998,17.86785219891794,,16.785072,1.3123295,2.181701,22.275285999999998,17.106522000000002,960,17.106522000000002,28.8728,14.789539999999999,16.785072,62.991817000000005,90.48070788383484,0.9999944,48,21.487244,13.635403,1.2602693500000001e-05,-362.51993,0.11,-0.171,12.893344
48,,17.029018,0.414,16.339634,18.070683443127926,,5.3672824,0.15415171,1.3509641000000001,2.594467,17.106522000000002,980,17.106522000000002,5.591143,14.821176000000001,,7.5534334,92.75677514076231,0.9999944,49,1.3218424,14.877947,,-819.4281,0.11,1.0,12.93735
49,,17.008814,0.414,8.683644000000001,9.524207763798085,,4.936129,0.14234346,1.3751848999999998,2.470861,17.106522000000002,1000,17.106522000000002,5.17543,14.698425,1.6059871e-32,7.117172999999999,94.2825391292572,0.9999944,50,1.2206508,-13.122363,,-804.7662,0.11,1.0,12.399319
50,,16.989012,0.414,8.558327,9.400672478756,,6.30844,0.25622517,1.643947,3.240993,17.106522000000002,1020,17.106522000000002,7.948847,14.578032,6.30844,13.067483,95.62478852272034,0.9999944,51,2.1951745,8.077661500000001,,-788.7919999999999,0.11,1.0,12.297858999999999
51,,16.969595,0.414,8.541701,9.38301209277501,,8.158762,0.39120513,1.8564801,4.2737620000000005,17.106522000000002,1040,17.106522000000002,10.957654,14.461948000000001,8.158762,20.342667000000002,97.6849012374878,0.9999944,52,3.347671,10.305489999999999,,-773.3843400000001,0.11,1.0,12.245208
52,,16.950546,0.414,8.512075999999999,9.347935476105203,,8.972808,0.52117795,2.0679051999999998,5.2838655,17.106522000000002,1060,17.106522000000002,13.357689,14.349687,8.972808,27.622433,99.58498167991638,0.9999944,53,4.452458999999999,12.3793545,,-758.51715,0.11,1.0,12.236044999999999
53,,16.931854,0.414,8.53797,9.375280395805742,,7.8184557,0.59690326,2.3150587000000002,5.841835,17.106522000000002,1080,17.106522000000002,13.923092,14.242061999999999,7.105403,32.232777,101.29453301429749,0.9999944,54,5.099189,18.26302,,-744.09607,0.11,1.0,12.338422
54,,16.913505999999998,0.414,8.511022,9.349351546915354,,6.956094,0.66341317,2.5312374,6.342975,17.106522000000002,1100,17.106522000000002,14.414975,14.137862,6.9178885999999995,36.487724,103.40048956871031,0.9999944,55,5.663754,11.895067,,-730.31555,0.11,1.0,12.3226385
55,,16.895487,0.414,8.54147,9.383057165000203,,6.2873764,0.69936836,2.7389839,6.599203599999999,17.106522000000002,1120,17.106522000000002,14.298963,14.037926,5.474917400000001,39.164627,105.49190521240234,0.9999944,56,5.9715,13.419688,,-717.0042,0.11,1.0,12.335807
56,,16.877786999999998,0.414,8.567617,9.409009293020166,,5.753664,0.7054455,2.9224315,6.613906,17.106522000000002,1140,17.106522000000002,13.759226000000002,13.941956,3.7278624,40.210396,107.3448131084442,0.9999944,57,6.0256047,14.030154000000001,,-704.1560000000001,0.11,1.0,12.359876
57,,16.860395,0.414,8.550915,9.392597997620557,,5.317815,0.72833586,3.1025093,6.776275599999999,17.106522000000002,1160,17.106522000000002,13.615908,13.849007,4.4348397,42.24348,109.14688730239868,0.9999944,58,6.222121,13.5506935,,-691.75604,0.11,1.0,12.375003999999999
58,,16.8433,0.414,8.559266000000001,9.402781029534225,,4.955179,0.7418142,3.270501,6.8642449999999995,17.106522000000002,1180,17.106522000000002,13.382365,13.75935,3.8068190000000004,43.767036,110.97701025009157,0.9999944,59,6.338555,14.854754999999999,,-679.7569599999999,0.11,1.0,12.41213
59,,16.826492000000002,0.414,8.560321,9.399661575471935,,4.648736,0.7567351999999999,3.4301085,6.9684677,17.106522000000002,1200,17.106522000000002,13.236932000000001,13.672699,3.7729566,45.404114,112.77555871009828,0.9999944,60,6.4672384,15.061404000000001,,-668.15454,0.11,1.0,12.451713
60,,16.809963,0.414,8.472928999999999,9.307072407458461,,4.5937004,0.7864300999999999,3.5739572,7.196727,17.106522000000002,1220,17.106522000000002,13.422723000000001,13.587457999999998,4.5937004,47.972237,114.67493319511414,0.9999944,61,6.7156720000000005,14.873334,,-656.9324,0.11,1.0,12.487177
61,,16.793703,0.414,8.495455,9.331091068983081,,4.3420252999999995,0.8093621,3.71559,7.371427000000001,17.106522000000002,1240,17.106522000000002,13.505379000000001,13.505328,4.242987599999999,50.18045,116.5858736038208,0.9999944,62,6.908709,12.197654,,-646.1166400000001,0.11,1.0,12.478817999999999
62,,16.777701999999998,0.414,8.552377,9.394542488097015,,4.1232915,0.82059944,3.8556150000000002,7.451678299999999,17.106522000000002,1260,17.106522000000002,13.408435999999998,13.426708999999999,3.5258257000000004,51.697765000000004,117.92025113105774,0.9999944,63,7.005764999999999,18.940548,,-635.54016,0.11,1.0,12.578125
63,,16.761955,0.414,8.535332,9.373976782081217,,3.9314339999999994,0.83431494,3.9893029,7.553901700000001,17.106522000000002,1280,17.106522000000002,13.384834,13.350282,3.6202699999999997,53.396156000000005,119.82396626472472,0.9999944,64,7.1229315,14.849945000000002,,-625.35767,0.11,1.0,12.6105995
64,,16.74645,0.414,8.517519,9.352005507937355,,3.7617792999999997,0.84854656,4.117314,7.6610594,17.106522000000002,1300,17.106522000000002,13.395997,13.275931,3.6222453000000003,55.155525,122.04075694084169,0.9999944,65,7.243489,16.388203,,-615.4649,0.11,1.0,12.665962
65,,16.731182,0.414,8.511859,9.350996009536527,,3.6106915,0.860824,4.241483000000001,7.752503,17.106522000000002,1320,17.106522000000002,13.394934,13.203748999999998,3.4762812000000007,56.814384,124.49974036216736,0.9999944,66,7.3471565000000005,12.724093,,-605.92804,0.11,1.0,12.664352000000001
66,,16.716145,0.414,8.533461,9.370390665230447,,3.4752736000000004,0.8699326999999999,4.3626523,7.8190539999999995,17.106522000000002,1340,17.106522000000002,13.3601055,13.134043,3.2407386000000002,58.285492000000005,126.40515995025636,0.9999944,67,7.424966,10.334033,,-596.71246,0.11,1.0,12.627309
67,,16.70133,0.414,8.485689,9.318467837473902,,3.3532127999999997,0.88081664,4.4791203,7.8994155,17.106522000000002,1360,17.106522000000002,13.372164999999999,13.065684,3.322907,59.89553000000001,128.38344049453735,0.9999944,68,7.5155745,9.505352,,-587.77985,0.11,1.0,12.579309
68,,16.686730999999998,0.414,8.517441,9.354959235427362,,3.2426276,0.889336,4.59319,7.962014999999999,17.106522000000002,1380,17.106522000000002,13.359817499999998,12.999768,3.1413522,61.364180000000005,130.53945565223694,0.9999944,69,7.587706599999999,19.248371,,-578.9657599999999,0.11,1.0,12.674068
69,,16.672342,0.414,8.561958,9.401045843698789,,3.1419662999999995,0.8908228000000001,4.7044554000000005,7.9670897,17.106522000000002,1400,17.106522000000002,13.255009,12.936371000000001,2.6198639999999997,62.357597,132.8040964603424,0.9999944,70,7.601634,11.54763,,-570.51605,0.11,1.0,12.656239
70,,16.658157,0.414,8.523095,9.360662714214264,,3.0499513,0.89763343,4.813072,8.016649000000001,17.106522000000002,1420,17.106522000000002,13.241434,12.874211,2.9288022999999996,63.731976,134.76729488372806,0.9999944,71,7.659441,12.993462,,-562.2825,0.11,1.0,12.659303999999999
71,,16.644170000000003,0.414,8.508646,9.340173443922305,,2.96552,0.90457004,4.91886,8.067276,17.106522000000002,1440,17.106522000000002,13.240679,12.81358,2.908486,65.12904,136.86990737915042,0.9999944,72,7.7177496,13.359289000000002,,-554.2727,0.11,1.0,12.667465
72,,16.630379,0.414,8.567953,9.407547048295724,,2.8877653999999997,0.9042865,5.0219345,8.05894,17.106522000000002,1460,17.106522000000002,13.144917999999999,12.755419999999999,2.3574154,66.01292,138.71561908721924,0.9999944,73,7.716588000000001,13.896792999999999,,-546.4777,0.11,1.0,12.682868
73,,16.616774,0.414,8.523513000000001,9.362614656408878,,2.8159301,0.9097323,5.123493,8.098353,17.106522000000002,1480,17.106522000000002,13.139510000000001,12.698233,2.717805,67.32019,141.03771114349362,0.9999944,74,7.7627880000000005,16.26814,,-538.85956,0.11,1.0,12.729901
74,,16.60335,0.414,8.518523,9.354603485214398,,2.7493615,0.91499585,5.2228737,8.13645,17.106522000000002,1500,17.106522000000002,13.139257999999998,12.642503,2.6787791000000003,68.62469,143.2888140678406,0.9999944,75,7.807269,17.080029999999997,,-531.4339,0.11,1.0,12.786584
75,,16.590104999999998,0.414,8.504499000000001,9.340602401279527,,2.6875021,0.92009616,5.3202095,8.173049,17.106522000000002,1520,17.106522000000002,13.143713,12.588055,2.6432056,69.92730999999999,145.8278512954712,0.9999944,76,7.849889999999999,14.181442,,-524.242,0.11,1.0,12.803708
76,,16.577032,0.414,8.506158000000001,9.342590465561056,,2.6298668,0.92477345,5.415734,8.206472999999999,17.106522000000002,1540,17.106522000000002,13.148275,12.535044000000001,2.5895267000000004,71.20756,148.31405663490298,0.9999944,77,7.889015,18.136833,,-517.1857,0.11,1.0,12.871825999999999
77,,16.564129,0.414,8.513977,9.350297804553826,,2.5760386000000004,0.9288596,5.5096183,8.235451,17.106522000000002,1560,17.106522000000002,13.149920999999999,12.483491,2.5224557,72.45105,150.60805773735046,0.9999944,78,7.9234023,15.829429000000001,,-510.34033,0.11,1.0,12.908679
78,,16.551389999999998,0.414,8.54036,9.382854803310792,,2.5256524,0.9316634,5.6020856,8.254592,17.106522000000002,1580,17.106522000000002,13.138216,12.433578500000001,2.3992047000000003,73.60141,152.91872739791867,0.9999944,79,7.947694,20.421276000000002,,-503.61075,0.11,1.0,13.00278
79,,16.53881,0.414,8.528198,9.368350348824402,,2.478387,0.9346237,5.692901,8.274939999999999,17.106522000000002,1600,17.106522000000002,13.133882999999999,12.384761,2.3847537,74.7699,155.01686072349545,0.9999944,80,7.972937,11.895808,,-497.15607,0.11,1.0,12.987996
80,,16.526388,0.414,8.528208,9.368296507226523,,2.4339626,0.93737566,5.782214,8.293739,17.106522000000002,1620,17.106522000000002,13.131204,12.33715,2.3440742,75.92743,157.6965665817261,0.9999944,81,7.9964013,11.556539,,-490.86517000000003,0.11,1.0,12.969431
81,,16.514118,0.414,8.525534,9.365181642242263,,2.3921313,0.94019306,5.870042,8.313235,17.106522000000002,1640,17.106522000000002,13.133779999999998,12.290666,2.3265069,77.09583,160.0862991809845,0.9999944,82,8.020347000000001,19.028896,,-484.63662999999997,0.11,1.0,13.042479
82,,16.501997,0.414,8.515735000000001,9.351126829631736,,2.3526697,0.94306195,5.956449,8.333098,17.106522000000002,1660,17.106522000000002,13.141074,12.245185000000001,2.3101242,78.27414,163.03556418418884,0.9999944,83,8.044458,16.61767,,-478.58734000000004,0.11,1.0,13.084755
83,,16.49002,0.414,8.518981,9.355350764027962,,2.3153843999999997,0.9455764000000001,6.0416145,8.35023,17.106522000000002,1680,17.106522000000002,13.146887,12.200826,2.2616732,79.42841999999999,165.84012246131897,0.9999944,84,8.065659,10.852696,,-472.75097999999997,0.11,1.0,13.057428999999999
84,,16.478185999999997,0.414,8.510660000000001,9.350099968642676,,2.2801007999999996,0.948074,6.125507,8.367175999999999,17.106522000000002,1700,17.106522000000002,13.155856,12.157411999999999,2.241228,80.58629,168.2796823978424,0.9999944,85,8.086502000000001,15.481298,,-466.99755999999996,0.11,1.0,13.085234
85,,16.46649,0.414,8.486696,9.322269670858237,,2.2466595000000003,0.9507025,6.2081323,8.384794,17.106522000000002,1720,17.106522000000002,13.169889000000001,12.114728999999999,2.2348485,81.760414,170.79096603393558,0.9999944,86,8.107856,13.197120000000002,,-461.4045,0.11,1.0,13.085861
86,,16.454929999999997,0.414,8.504976,9.342231644840592,,2.2149205000000003,0.9529614,6.289701999999999,8.399925,17.106522000000002,1740,17.106522000000002,13.181489000000001,12.073238,2.1871252,82.90764,173.22480702400208,0.9999944,87,8.126578,14.711834,,-455.92294000000004,0.11,1.0,13.103918
87,,16.4435,0.414,8.550768,9.393612464682096,,2.184757,0.95385516,6.370329,8.404668,17.106522000000002,1760,17.106522000000002,13.176597000000001,12.03321,2.0507400000000002,83.939255,176.31670951843262,0.9999944,88,8.134781,17.696789000000003,,-450.5327,0.11,1.0,13.155512
88,,16.432201,0.414,8.540649,9.378854670137526,,2.156057,0.9552565999999999,6.4498887,8.413617,17.106522000000002,1780,17.106522000000002,13.181288,11.993967999999999,2.0738215,85.01784,180.6243946552277,0.9999944,89,8.147059,15.557354,,-445.28757,0.11,1.0,13.181920000000002
89,,16.421028,0.414,8.522662,9.361905319541806,,2.1287138,0.956976,6.5283737,8.424975,17.106522000000002,1800,17.106522000000002,13.192847,11.955399,2.0841234,86.12784,183.4515416622162,0.9999944,90,8.161622,17.586693,,-440.13638,0.11,1.0,13.230306
90,,16.409979,0.414,8.545417,9.38832152291559,,2.102634,0.95711595,6.6058636,8.423472,17.106522000000002,1820,17.106522000000002,13.184885000000001,11.917926,1.9247622,87.09755,187.81263661384583,0.9999944,91,8.163208000000001,-2.0914285,,-435.3155,0.11,1.0,13.061408
91,,16.39905,0.414,8.545767999999999,9.384156777641762,,2.0777311000000003,0.95823056,6.682512299999999,8.430392,17.106522000000002,1840,17.106522000000002,13.192225,11.881269999999999,1.9920328,88.15720999999999,190.61787152290344,0.9999944,92,8.173113,16.75226,,-430.39423,0.11,1.0,13.101006
