,URet,LQGmu1,DenMISELogFirst,TimestepsSoFar,IWMean,Bound,Iteration,IWMax,IWNorm1,IWFirstEpisode,IWNorm2,LQGmu01,ReturnMin,MISE,ReturnStepMax,IWMin,SqrtESSClassic,DenMISELogLast,LQGsigma,ReturnAbsMax,DenMISEMeanLog,ReturnMax,ReturnMean,target_sum_log_mean,TimeElapsed,ReturnLastEpisode,IWLastEpisode
0,17.332240856619553,-0.112,17.102016,20,0.6105851,40.84132,1,0.6105851,0.6105851,0.6105851,0.6105851,-0.011,,9.552303,0.99262077,,1.0,17.102016,0.11,15.644507999999998,17.102016,15.644507999999998,15.644507999999998,16.608679000000002,0.8254532814025879,15.644507999999998,0.6105851
1,17.31780129863831,-0.098,16.885468,40,1.0912302,39.383765999999994,2,1.2371101,2.1824603,1.2371101,1.5569612,-0.01,,17.062267000000002,0.9989526,,1.4017435,10.833662,0.11,15.644507999999998,13.859565,15.644507999999998,15.634469000000001,13.937854000000002,16.64168930053711,15.624429999999998,0.94535005
2,17.64176548884423,-0.11,16.961536,60,1.1868345,37.967506,3,1.6807327,3.5605032,0.811066,2.1505396,-0.011,,18.72146,0.9989526,,1.6556325,11.706076,0.11,15.93219,13.160962,15.93219,15.733707999999998,13.286387,17.371915340423588,15.93219,1.6807327
3,17.468762676550988,-0.121,16.91315,80,1.2993579,39.703365000000005,4,2.367236,5.1974316,0.3200389,3.1232292999999998,-0.012,,20.555492,0.9989526,,1.664121,16.455719000000002,0.11,15.93219,14.016104,15.93219,15.7427635,13.976435,18.002962827682495,15.769926000000002,1.9251108000000001
4,17.522061837025753,-0.109,16.766977,100,1.1104466,31.763275,5,1.1704059,5.5522327,1.0399585,2.4859720000000003,-0.011,,17.496230999999998,0.9994927,,2.2334254000000002,19.678349,0.11,15.93219,15.184289999999999,15.93219,15.757213,15.287857,18.64119362831116,15.815010999999998,1.1628003999999998
5,17.626179036133976,-0.177,16.773615,120,0.0014767745,25.157063,6,0.006873216999999999,0.008860648,1.966054e-07,0.0069889869999999995,-0.018,,0.023486597,0.9994927,,1.2678014,17.007565,0.11,15.93219,15.503335,15.93219,15.784644,6.264791000000001,19.373664379119877,15.921797,0.00029212228
6,17.6848678180219,-0.242,16.619464999999998,140,8.545906e-10,28.971163,7,5.956745e-09,6.6821344e-09,6.159066999999999e-21,6.0621663e-09,-0.025,,1.36451135e-08,0.9994927,,1.1022684999999999,11.748838000000001,0.11,15.966999,14.83506,15.966999,15.810695,-16.743845,20.170705318450924,15.966999,5.956745e-09
7,18.66076647760658,-0.246,16.485933,160,1.2981573,55.70893,8,10.385259,10.385259,7.13448e-22,10.385259,-0.025,,21.92708,0.99960625,,1.0,15.639793,0.11,16.890926,14.818812,16.890926,15.945723000000001,-13.967305999999999,21.20797681808472,16.890926,10.385259
8,18.69515162865689,-0.251,16.368149,180,1.4030904,47.70909,9,6.741517999999999,12.627813,4.7551065000000004e-23,8.949667,-0.026,,23.720806,0.99999714,,1.4109813999999998,18.907871,0.11,16.92351,15.260912,16.92351,16.054365,-11.807780000000001,22.129854440689087,16.92351,5.8862953000000005
9,18.632136695971376,-0.257,16.262789,200,1.5111822,45.159683,10,5.7137856,15.111822,1.6973159e-24,8.764117,-0.026,,25.530071,0.99999714,,1.7242834999999999,7.9498809999999995,0.11,16.92351,14.541214000000002,16.92351,16.135761,-11.52248,22.986290454864502,16.868322,4.6783047
10,18.6851330387549,-0.266,16.167479,220,1.5434726,43.48506,11,5.7440205,16.978199,5.8736426e-27,8.730210000000001,-0.027,,26.080883,0.99999714,,1.944764,15.124541,0.11,16.92351,14.618719,16.92351,16.206474,-11.833164,23.739222764968872,16.913593,2.8748012000000003
11,18.412490032097725,-0.27,16.080467000000002,240,1.3703646999999999,38.617012,12,4.535296400000001,16.444376000000002,7.999455e-28,7.5389333,-0.028,,23.099829,0.99999714,,2.1812603,13.463173000000001,0.11,16.92351,14.550697,16.92351,16.243448,-10.593152,25.33349418640137,16.650170000000003,2.7238662000000002
12,18.765978596644658,-0.28,16.000425,260,1.4753379999999998,39.82423,13,5.292139,19.179394,1.670461e-30,8.406181,-0.029,,24.928457,0.99999714,,2.2815819999999998,11.301405,0.11,16.992964,14.319582,16.992964,16.301104000000002,-11.465844,26.456066608428955,16.992964,5.292139
13,18.52713285375725,0.061,15.926317000000001,280,,9.083121,14,9.498778999999998e-38,1.4000000000000001e-09,9.498778999999998e-38,3.7416575e-10,0.006,,1.0614552e-37,0.99999714,,3.7416572999999995,15.51968,0.11,16.992964,14.429463,16.992964,16.334,-102.95270500000001,27.507517337799072,16.761646,
14,10.448643759308297,0.059,15.857323999999998,300,3.6912165e-10,27.284224,15,5.5368248e-09,7.036825e-09,5.736675e-37,5.6492295e-09,0.006,,3.5235854e-09,0.99999714,,1.2456256,-11.918389999999999,0.11,16.992964,12.608545,16.992964,15.881456,-96.60965,29.08497309684753,9.545865,5.5368248e-09
15,9.954236100047654,0.059,15.792785999999998,320,0.46874288,38.234406,16,7.499886,7.499886,6.414633e-37,7.499886,0.006,,4.2484794,0.99999714,,1.0,11.167624,0.11,16.992964,12.457983,16.992964,15.455338500000002,-89.70685999999999,30.454555749893192,9.0635605,7.499886
16,10.049158244094789,0.062,15.732160999999998,340,0.6909144,30.418108,17,6.4086576,11.745544,3.3438619999999994e-38,8.33986,0.006,,6.286585,0.99999714,,1.4083623,12.728649,0.11,16.992964,12.439459,16.992964,15.083931,-86.02456,31.630561590194702,9.141411999999999,5.3368874
17,9.953452858212332,0.066,15.675002,360,0.74354315,27.0247,18,5.805602599999999,13.383776999999998,,7.983619,0.007,,6.751597,0.99999714,,1.6764047,16.022495000000003,0.11,16.992964,12.617474000000001,16.992964,14.749393,-83.363075,33.185879945755005,9.062237,5.805602599999999
