,target_sum_log_mean,LQGsigma,ReturnAbsMax,ReturnMean,IWMean,IWNorm1,TimestepsSoFar,Bound,TimeElapsed,ReturnMax,IWNorm2,ReturnStepMax,DenMISELogFirst,IWLastEpisode,Iteration,IWMin,LQGmu01,ReturnLastEpisode,DenMISEMeanLog,ReturnMin,DenMISELogLast,LQGmu1,URet,IWFirstEpisode,SqrtESSClassic,MISE,IWMax
0,17.103004000000002,0.11,15.644507999999998,15.644507999999998,1.0009885,1.0009885,20,17.232306,0.7749598026275635,15.644507999999998,1.0009885,0.99262077,17.102016,1.0009885,1,,-0.01,15.644507999999998,17.102016,,17.102016,-0.099,17.332240856619553,1.0009885,1.0,15.659973,1.0009885
1,13.802001999999998,0.11,15.644507999999998,15.529888,1.0083095,2.016619,40,16.76558,25.356833934783936,15.644507999999998,1.4289623,0.9973267,17.102510000000002,1.0737216,2,,-0.01,15.415267000000002,13.7958355,,10.48916,-0.095,17.090341186850054,0.9428974,1.4112471000000002,15.651435999999999,1.0737216
2,-4.7476172,0.11,15.842189999999999,15.633988,4.4060699999999996e-05,0.00013218241000000002,60,1.5928745,26.7467577457428,15.842189999999999,0.00013218047,0.9973267,17.083292,0.00013218037,3,,-0.019,15.842189999999999,12.915099,,11.148568,-0.188,17.54553823391219,1.6873162e-09,1.0000147,0.0006980179,0.00013218037
3,-4.7575970000000005,0.11,16.399063,15.825257,0.61957353,2.4782941000000003,80,11.808591999999999,28.08773875236511,16.399063,2.4782927000000003,0.99990773,16.79561,2.4782927000000003,4,,-0.021,16.399063,12.949024,,13.913804999999998,-0.204,18.146685484586662,1.946321e-12,1.0000006,10.160425,2.4782927000000003
4,2.2399007999999996,0.11,16.576786,15.975563000000001,1.0594451,5.297226,100,18.64767,29.337894678115845,16.576786,3.7461226,0.9999911,16.572468,2.6888737999999996,5,,-0.02,16.576786,14.100622,,19.11743,-0.196,18.333021908264424,8.262592e-11,1.4140556999999998,17.469479,2.6888737999999996
5,10.6829605,0.11,16.703794,16.096933,1.2886021,7.7316127,120,21.83833,30.882194995880127,16.703794,6.7676954,0.9999911,16.390145999999998,3.0642645e-05,6,,-0.012,16.703794,14.510284,,16.62005,-0.119,18.463092173605627,0.66449773,1.1424291000000002,20.368834,6.72658
6,11.562385,0.11,16.703794,16.01651,0.60929835,4.2650885999999995,140,10.991043,32.58000016212464,16.703794,3.4797241999999997,0.9999911,16.34103,0.3634112,7,,-0.013,15.533968,14.648270000000002,,15.488874,-0.125,17.20137453462182,0.3094935,1.2256973,9.621378,3.4443242999999995
7,8.670630000000001,0.11,16.703794,16.052547,0.9163338,7.3306704,160,15.15869,34.80439066886902,16.703794,3.9836552000000003,0.9999911,16.250763,0.0013611942,8,,-0.009,16.304813,14.736432999999998,,15.773322,-0.094,18.03774787924748,2.1789289000000003,1.8401869999999998,14.246395000000001,2.5959630000000002
8,-65.06737,0.11,16.703794,16.032919,6.348541599999999e-29,8.999999599999999e-10,180,0.55959815,36.7077374458313,16.703794,3e-10,0.9999911,16.373857,1.4859250999999999e-31,9,,0.004,15.875882999999998,15.367576000000001,,20.547197,0.038,17.571666296659025,4.2457727e-28,3.0,9.894967e-28,4.2457727e-28
9,-30.742634000000002,0.11,16.703794,15.382095000000001,1.5507720999999998e-05,0.00015507822,200,1.6789323,38.679885625839226,16.703794,0.00015507732,0.9999911,16.268497,0.00015507721000000002,10,,8.52e-05,9.524669,14.041016,,3.0502152000000002,0.001,10.437624394756037,6.7026822e-15,1.0000058,0.00014770591,0.00015507721000000002
10,-33.174409999999995,0.11,16.703794,14.933895999999999,0.3385672,3.724239,220,5.0972815,40.538004398345954,16.703794,3.5008166,0.9999911,16.173187,3.4931834000000004,11,,0.001,10.45192,14.042156,,15.006657999999998,0.012,11.521501094483868,1.5994323000000002e-18,1.0638201,3.5192,3.4931834000000004
11,-40.887268,0.11,16.703794,14.481198000000001,1.6884327000000001,20.261192,240,17.75157,42.725575685501106,16.703794,20.153278,0.9999911,16.086176000000002,0.10612604,12,,0.003,9.501513000000001,13.838451000000001,,12.258247,0.03,10.449649404743447,1.1690239e-24,1.0053546,16.081717,20.153
12,-451.3162,0.11,16.703794,14.094382000000001,,1.3e-09,260,0.46561384,45.15379619598389,16.703794,3.6055514e-10,0.9999911,16.006132,,13,,-0.094,9.452592999999998,13.526295000000001,,9.746334,-0.738,10.381029463242246,,3.6055512000000003,,
13,-423.12435999999997,0.11,16.703794,14.278904999999998,2.544732e-21,1.4000000000000001e-09,280,0.4486767,47.4523491859436,16.703794,3.7416575e-10,0.9999928,15.932025,3.562625e-20,14,,-0.094,16.677681,11.64493,,-11.849397999999999,-0.738,18.44761530032918,,3.7416572999999995,4.244023e-20,3.562625e-20
14,-460.47835999999995,0.11,17.168997,14.471576,3.8367745e-07,5.7566617e-06,300,1.7251359,48.64677858352661,17.168997,5.7552616e-06,0.9999995999999999,15.863032,5.7551615e-06,15,,-0.167,17.168997,11.542423,,11.073229,-0.933,18.949781310204067,,1.0002433000000002,6.5873564e-06,5.7551615e-06
15,-434.1444,0.11,17.168997,14.635376999999998,0.9679207000000001,15.486732,320,18.269625,50.97877216339111,17.168997,15.486730999999999,0.9999995999999999,15.798492999999999,15.486730999999999,16,,-0.173,17.092385999999998,11.405471,,10.31927,-0.941,18.867680757711007,,1.0000001,16.544075,15.486730999999999
16,-394.25467000000003,0.11,17.168997,14.780334,0.7987639,13.578985999999999,340,14.983656,53.30908441543579,17.168997,10.440514,0.9999995999999999,15.737869,9.689038,17,,-0.149,17.099657,11.44888,,12.436451,-0.905,18.873635566079578,,1.3006052,13.656928,9.689038
17,-381.4529,0.11,17.168997,14.906101000000001,1.1214423999999998,20.185965,360,20.152561,54.93006300926209,17.168997,11.690607,0.9999995999999999,15.680710999999999,6.500726,18,,-0.167,17.04414,11.672839999999999,,15.794742999999999,-0.934,18.82113448793945,,1.7266823,19.153217,7.4623227
18,-364.06934,0.11,17.168997,15.024681,0.9349552,17.764149,380,16.860771,57.54059219360352,17.168997,8.970855,0.9999995999999999,15.626643,4.979894,19,,-0.175,17.159086,11.805122,,14.207316,-0.943,18.937324935061095,,1.980207,15.989373,5.1349945
19,-339.45068,0.11,17.168997,15.129864999999999,1.1181937,22.363874,400,19.897598000000002,60.2476897239685,17.168997,10.013491,0.9999995999999999,15.57535,4.3457246,20,,-0.162,17.12839,11.950507,,14.8486595,-0.927,18.907856705093355,,2.2333743999999998,19.124979,4.7839503
20,-262.97974,0.11,17.168997,15.225069,0.90917957,19.092772,420,17.332651000000002,62.52644562721253,17.168997,19.06462,0.9999995999999999,15.52656,1.0375564e-09,21,,-0.078,17.12913,11.721636,,7.111066,-0.654,18.900635577854064,,1.0014766,15.609647,19.064598
21,-241.76744,0.11,17.18088,15.313969,1.852373,40.752205,440,33.267309999999995,64.830242395401,17.18088,34.12513,0.9999995999999999,15.480039999999999,33.303129999999996,22,,-0.071,17.18088,11.774444,,13.212995999999999,-0.612,18.961676069955168,,1.1941993,31.821367,33.303129999999996
22,-212.3265,0.11,17.212566,15.396516,0.38871384,8.940418,460,8.211893,67.72876262664795,17.212566,7.9251323000000005,0.9999995999999999,15.435588000000001,0.27422953,23,,-0.058,17.212566,11.927581,,15.06107,-0.525,18.99506443368719,,1.1281097,6.678418,7.881415400000001
23,-215.67036000000002,0.11,17.212566,15.469687,1.2195566,29.269358,480,21.942287,69.97498655319214,17.212566,16.952236,0.9999995999999999,15.393028,11.516874000000001,24,,-0.067,17.152620000000002,11.962827,,13.412304,-0.587,18.93273341329766,,1.726578,20.940348,11.572033
24,-231.89858999999998,0.11,17.212566,15.536037,0.50656027,12.664006,500,9.808169,72.31052613258363,17.212566,8.059589,0.9999995999999999,15.352205999999999,0.32032898,25,,-0.093,17.128439999999998,12.090518,,15.108328,-0.733,18.90793989667072,,1.5712966999999998,8.707213000000001,6.675704
25,-210.45457000000002,0.11,17.212566,15.596801999999999,1.0874188,28.272888000000002,520,19.399828,77.00946283340456,17.212566,12.05809,0.9999995999999999,15.312985000000001,5.982499,26,,-0.079,17.115910999999997,12.008471,,10.476267,-0.66,18.895230143070513,,2.3447235,18.662031,6.598257
26,-195.097,0.11,17.212566,15.652538,1.1342788000000001,30.625526,540,20.173251999999998,80.49725198745729,17.212566,12.653812,0.9999995999999999,15.275246,0.763559,27,,-0.072,17.101692,12.114605000000001,,14.862409,-0.617,18.88080075537243,,2.420261,19.458482999999998,6.702446000000001
27,-188.68528999999998,0.11,17.21278,15.708261499999999,1.1053520000000001,30.949858000000003,560,19.616455,84.00736045837401,17.21278,11.532786999999999,0.9999995999999999,15.238878,4.490695,28,,-0.073,17.21278,12.037828,,9.909219,-0.623,18.994832948984413,,2.6836407,18.971826999999998,5.272754
28,-171.4551,0.11,17.21278,15.753248999999999,1.0094842,29.27504,580,18.024245999999998,87.4059190750122,17.21278,12.568254,0.9999995999999999,15.203787,7.475892,29,,-0.063,17.01292,12.023551,,11.577733,-0.559,18.78925147724476,,2.3292843999999997,17.281551,7.475892
29,-216.84987999999998,0.11,17.21278,15.800286999999999,0.76114154,22.834246,600,14.026892000000002,91.73895144462584,17.21278,13.197016,0.9999995999999999,15.169885,3.623151e-11,30,,-0.138,17.164348999999998,12.100647,,14.392564000000002,-0.882,18.94432055908736,,1.7302581999999997,13.02707,12.143542
30,-226.54915,0.11,17.21278,15.845448499999998,0.67436075,20.905184,620,12.270886,95.16745209693909,17.21278,8.847258,0.9999995999999999,15.137095,0.60862297,31,,-0.177,17.200289,12.155086500000001,,14.089698,-0.946,18.981168293216047,,2.3628998,11.538756,4.870649
31,-211.90726,0.11,17.21278,15.884895000000002,1.2058616000000002,38.58757,640,21.25749,99.44883275032043,17.21278,13.732157999999998,0.9999995999999999,15.105347,5.085761499999999,32,,-0.16,17.107765,12.194513,,13.764073999999999,-0.923,18.88468284301161,,2.810015,20.641853,5.9174690000000005
32,-200.76942,0.11,17.21278,15.922507000000001,1.1025181999999998,36.383102,660,19.521004,102.84799361228943,17.21278,13.372997,0.9999995999999999,15.074573999999998,1.0944761,33,,-0.149,17.126093,12.250159,,13.893201999999999,-0.906,18.903954820066946,,2.7206392000000004,18.885143,7.58338
33,-194.82613999999998,0.11,17.21278,15.959175,1.1098427,37.73465,680,19.591295000000002,107.500572681427,17.21278,12.613147999999999,0.9999995999999999,15.044722,4.545783999999999,34,,-0.151,17.16917,12.432847,,18.418135,-0.908,18.949722303896827,,2.9916918,19.013044,5.9094467
34,-201.3784,0.11,17.21278,15.993589000000002,0.5777833,20.222416,700,10.581987,110.55695533752441,17.21278,8.056517999999999,0.9999995999999999,15.015735000000001,1.2976319,35,,-0.185,17.163736,12.44053,,12.640766000000001,-0.953,18.943382495336145,,2.5100691000000004,9.892783,6.2556769999999995
35,-188.8696,0.11,17.21278,16.024525,1.104218,39.751846,720,19.418415,113.48824787139893,17.21278,11.764819000000001,0.9999995999999999,14.987563,4.259403,36,,-0.166,17.107267,12.511972,,15.445044000000001,-0.933,18.880406750213467,,3.3788742999999997,18.906425,4.259403
36,-180.52618,0.11,17.21278,16.054095999999998,1.1804173999999998,43.675446,740,20.700594,116.89892721176149,17.21278,12.233447,0.9999995999999999,14.960165,3.7092092000000005,37,,-0.158,17.118732,12.473351,,11.015194000000001,-0.921,18.893039494382414,,3.5701668,20.216038,4.0463905
37,-184.34153999999998,0.11,17.21278,16.081537,0.5298427,20.134022,760,9.665206,120.33586311340332,17.21278,6.922994,0.9999995999999999,14.933496,1.4831481000000002,38,,-0.185,17.09678,12.657585000000001,,19.33203,-0.953,18.875464677736534,,2.9082822999999998,9.070371000000002,4.974815400000001
38,-153.24,0.11,17.21278,16.10587,0.36813498,14.357264,780,7.0889378,121.76287341117859,17.21278,6.4570208,0.9999995999999999,14.907520000000002,1.9835754e-06,39,,-0.111,17.030518,12.672884,,13.727175,-0.805,18.804661129897333,,2.2235122000000005,6.310912,4.963702
39,-79.34678000000001,0.11,17.21278,16.13146,0.34076515,13.630606,800,6.9627595,125.5258402824402,17.21278,10.148684,0.9999995999999999,14.882203,8.694503000000001e-19,40,,-0.024,17.129482,12.734173,,15.756567,-0.232,18.908158998533487,7.033723999999999e-18,1.343091,5.6747236,9.670372
40,-77.84857,0.11,17.21278,16.151794,1.7800542000000001,72.98222,820,31.676603000000004,128.22869110107422,17.21278,64.9838,0.9999995999999999,14.857510999999999,64.68330999999999,41,,-0.024,16.965147,12.681934,,11.267389,-0.237,18.737974563028434,3.753422e-19,1.1230833999999998,30.136246000000003,64.68330999999999
41,-77.03135999999999,0.11,17.21278,16.16454,1.5229602,63.964330000000004,840,27.270403,131.64641761779785,17.21278,55.271840000000005,0.9999995999999999,14.833413,5.3887005,42,,-0.025,16.687056,12.740007,,14.970407999999999,-0.247,18.44813642818028,1.7640974000000003e-21,1.1572679,25.775547,54.933876
42,-76.05085,0.11,17.21278,16.178145999999998,1.8908255,81.3055,860,32.986603,136.05769181251526,17.21278,53.75145,0.9999995999999999,14.809882,39.58674,43,,-0.026,16.74965,12.440412,,-0.195968,-0.253,18.517252838861413,6.056083000000001e-23,1.5126196,31.842926000000002,39.58674
43,-75.134514,0.11,17.21278,16.195808,1.9329543000000002,85.04999000000001,880,33.601936,141.13888096809387,17.21278,49.207508000000004,0.9999995999999999,14.786893,16.896982,44,,-0.027,16.95526,12.399445,,10.23805,-0.26,18.726251544171067,7.8816680000000005e-25,1.7283945,32.601036,34.49501
44,-74.12483,0.11,17.21278,16.211208,2.1859919999999997,98.369644,900,37.767323,145.1582827568054,17.21278,50.168820000000004,0.9999995999999999,14.764420000000001,30.376537,45,,-0.027,16.88878,12.333036,,8.900485,-0.267,18.659555790047623,1.8654012e-26,1.9607724999999998,36.885044,30.376537
