,IWMax,LQGmu01,MISE,ReturnMean,ReturnMax,ReturnAbsMax,ReturnMin,IWMin,DenMISEMeanLog,Iteration,SqrtESSClassic,TimeElapsed,IWNorm1,IWMean,URet,DenMISELogLast,LQGsigma,IWFirstEpisode,IWNorm2,DenMISELogFirst,TimestepsSoFar,target_sum_log_mean,Bound,ReturnStepMax,LQGmu1,IWLastEpisode,ReturnLastEpisode
0,2.1999115999999998e-05,-0.004,0.00034416537000000005,15.644507999999998,15.644507999999998,15.644507999999998,,,17.102016,1,1.0,0.3722009658813477,2.1999216e-05,2.1999115999999998e-05,17.332240856619553,17.102016,0.11,2.1999115999999998e-05,2.1999216e-05,17.102016,20,6.3775086,1.5726764,0.99262077,-0.042,2.1999115999999998e-05,15.644507999999998
1,,-0.054,,14.645691000000001,15.644507999999998,15.644507999999998,,,11.242922,2,1.4142135,13.84057354927063,2e-10,,15.132617764281518,6.0769515,0.11,,1.4142136e-10,16.408892,40,-328.03766,1.1118069,0.99262077,-0.492,,13.646873000000001
2,3.1844487999999995e-06,-0.054,1.7793649e-05,15.351463,16.76301,16.76301,,,3.7886536,3,1.0000628,14.135467529296875,3.184749e-06,1.061483e-06,18.534884200898922,-10.308950999999999,0.11,,3.1845488999999997e-06,16.003426,60,-226.34672999999998,1.6846578,0.9998663000000001,-0.492,3.1844487999999995e-06,16.76301
3,2.8697063999999997,-0.06,12.288523,15.795746,17.128593,17.128593,,,6.5983524000000005,4,1.0000011999999998,14.692241907119751,2.8697097,0.71742743,18.908286036940666,15.890494,0.11,,2.8697063999999997,15.715744,80,-183.44228,14.010009,0.9999771999999999,-0.541,2.8697063999999997,17.128593
4,1.9543679,-0.058,12.362634,16.0602,17.128593,17.128593,,,9.179269999999999,5,1.4093906,15.190319538116455,3.6097932,0.72195864,18.898195111322003,19.854685,0.11,,2.561244,15.4926,100,-136.73619,13.584075,0.9999771999999999,-0.52,1.6554203999999997,17.118015
5,2.12776,-0.06,14.749494,16.244335,17.165007,17.165007,,,10.41843,6,1.6935734,15.591977834701538,5.162861299999999,0.8604769,18.945634691428662,16.909917999999998,0.11,,3.0485017000000005,15.310279000000001,120,-115.5633,15.768137,0.9999771999999999,-0.539,2.12776,17.165007
6,1.6419113999999997,-0.056,14.205442999999999,16.356855,17.165007,17.165007,,,10.936227,7,1.9890414,16.263602256774902,5.81295,0.83042145,18.808893070038234,14.214837,0.11,,2.9224882,15.156128,140,-90.52892,15.072770000000002,0.9999771999999999,-0.508,1.6419113999999997,17.031971
7,6.857785000000001,-0.071,19.967973999999998,16.462648,17.203201,17.203201,,,11.458707,8,1.3209866000000001,16.990128993988034,9.293888,1.161736,18.984637813803,15.296883,0.11,,7.035565400000001,15.022597,160,-95.14386999999999,21.276834,0.9999771999999999,-0.61,6.857785000000001,17.203201
8,15.759126,-0.086,35.303726,16.542182999999998,17.203201,17.203201,,,12.258479,9,1.1581256000000002,17.739044904708862,18.492604999999998,2.054734,18.960216790668266,18.692959,0.11,,15.967703,14.904814000000002,180,-95.31379,36.796646,0.99999654,-0.699,15.759126,17.178467
9,12.1981125,-0.093,33.902184000000005,16.604654,17.203201,17.203201,,,11.782848,10,1.4284261,18.596425771713253,19.741968,1.9741968,18.946705419157773,7.1691747,0.11,,13.820784,14.799454,200,-89.03239,35.1126,0.99999654,-0.732,12.1981125,17.166897
10,7.0353520000000005,-0.096,28.219261,16.656963,17.203201,17.203201,,,12.047176,11,1.7639281999999998,19.72724008560181,18.072289,1.6429353,18.960755353663412,14.24286,0.11,,10.245479,14.704144,220,-81.02027,29.199451,0.99999654,-0.745,7.0353520000000005,17.18006
11,4.041627399999999,-0.091,22.838936,16.684898,17.203201,17.203201,,,12.210006,12,2.1506076000000003,20.949214696884155,15.988928,1.3324107,18.768418272258387,13.634260000000001,0.11,,7.43461,14.617132000000002,240,-70.7435,23.642889,0.99999654,-0.724,3.1637235,16.992178
12,11.224591,-0.106,26.7882,16.722479999999997,17.203201,17.203201,,,12.174681,13,1.6455674999999998,22.310822010040283,20.284197,1.5603228999999998,18.951800560703983,11.539338,0.11,,12.326566,14.537089000000002,260,-71.0571,27.838894,0.99999654,-0.789,11.224591,17.173466
13,3.462167,-0.097,21.436870000000003,16.747808,17.203201,17.203201,,,12.405726,14,2.489968,23.35722017288208,17.508091,1.2505779,18.85527952641987,15.119229999999998,0.11,,7.031451700000001,14.462981,280,-61.127734999999994,22.131252,0.99999654,-0.751,2.58012,17.077085
14,2.7790391,-0.09,20.730497,16.775894,17.203201,17.203201,,,12.425522,15,2.7706885,24.11952757835388,18.148026,1.2098683000000001,18.949866941052424,12.5286875,0.11,,6.550005400000001,14.393989000000001,300,-53.20121999999999,21.354525,0.99999887,-0.717,2.72276,17.169082999999997
15,2.4712641,-0.093,20.430038,16.798914,17.203201,17.203201,,,12.425511,16,2.9612013999999998,24.76265501976013,19.072487,1.1920304,18.92444460673227,12.269627,0.11,,6.4407935,14.32945,320,-50.098763,21.013918,0.99999887,-0.73,2.4160209999999998,17.144217
16,2.513072,-0.088,20.029854,16.817733999999998,17.203201,17.203201,,,12.526274,17,3.0991244,26.08916044235229,19.873669,1.1690394,18.896279827627264,13.990661,0.11,,6.412672,14.268826,340,-44.450546,20.58775,0.99999887,-0.705,2.3981,17.118841
17,2.1413417000000003,-0.092,19.387495,16.831459,17.203201,17.203201,,,12.798077000000001,18,3.2933334999999997,26.89794921875,20.370878,1.1317153999999998,18.84348123148406,17.287022,0.11,,6.185489,14.211667000000002,360,-42.528366,19.91249,0.99999887,-0.727,1.8218589,17.064795999999998
18,2.0584738000000002,-0.093,19.313195999999998,16.849716,17.203201,17.203201,,,12.930716499999999,19,3.4364731,28.016108751297,21.414179999999998,1.1270622,18.958400257636374,15.214864000000002,0.11,,6.2314415,14.157599,380,-39.716236,19.816323999999998,0.99999887,-0.731,1.9448075,17.178303
19,2.0366893,-0.089,19.050783,16.864345999999998,17.203201,17.203201,,,13.042569,20,3.5846593,29.15545105934143,22.23601,1.1118004,18.923330147300177,15.065797,0.11,,6.2031026,14.106306,400,-35.782272,19.533113,0.99999887,-0.713,1.8076189999999999,17.14234
20,1.8527775000000002,-0.091,19.015933999999998,16.878726999999998,17.203201,17.203201,,,12.808614,21,3.7387292000000003,30.337045192718506,23.300816,1.1095626,18.943233293987888,8.038967999999999,0.11,,6.232282,14.057516,420,-34.22659,19.478388,0.99999887,-0.722,1.8527775000000002,17.166332
21,2.1131716,-0.087,18.990173000000002,16.892656,17.203201,17.203201,,,12.952115,22,3.799919,31.34777045249939,24.372799,1.1078545,18.966295373971004,15.874804000000001,0.11,,6.4140315,14.010995999999999,440,-30.693584,19.445179,0.99999887,-0.7,2.1131716,17.185204000000002
22,1.7793738999999997,-0.089,18.725958,16.906569,17.212645000000002,17.212645000000002,,,13.092367,23,4.0027046,32.47015500068665,25.120123,1.0921793,18.99509919552818,16.088333,0.11,,6.2757874000000005,13.966544,460,-29.380278000000004,19.15815,0.99999887,-0.714,1.5259844999999999,17.212645000000002
