,ReturnMean,ReturnStepMax,IWFirstEpisode,ReturnAbsMax,TimestepsSoFar,IWMin,IWNorm1,IWMean,DenMISELogFirst,IWLastEpisode,LQGmu01,URet,ReturnLastEpisode,target_sum_log_mean,Iteration,MISE,SqrtESSClassic,ReturnMin,ReturnMax,LQGsigma,LQGmu1,DenMISELogLast,IWMax,TimeElapsed,DenMISEMeanLog,IWNorm2,Bound
0,15.644507999999998,0.99262077,,15.644507999999998,20,,1e-10,,17.102016,,1.0,17.332240856619553,15.644507999999998,-1110.9623,1,,1.0,,15.644507999999998,0.11,1.0,17.102016,,0.20287466049194336,17.102016,1e-10,31.289016999999998
1,12.156475,0.99262077,,15.644507999999998,40,,2e-10,1.6411442e-31,16.408869,3.2822884e-31,1.0,9.507751597648364,8.668443,-595.5287,2,1.4226164999999999e-30,1.4142135,,15.644507999999998,0.11,1.0,-9.903487,3.2822884e-31,3.431952714920044,3.2526908,1.4142136e-10,22.124676
2,10.96384,0.99262077,,15.644507999999998,60,,1.5,0.5,16.003404999999997,1.5,1.0,9.422409868982331,8.578567999999999,-393.47278,3,4.289283999999999,1.0,,15.644507999999998,0.11,1.0,10.233627,1.5,3.514967441558838,5.30936,1.5,35.5783
3,10.361547999999999,0.99262077,,15.644507999999998,80,,2.6666653,0.6666663,15.715722,1.3333327,1.0,9.39539435135737,8.554674,-290.95867999999996,4,5.711077700000001,1.4142135,,15.644507999999998,0.11,1.0,16.295956,1.3333327,3.580193519592285,7.941613,1.8856171000000002,27.835753999999998
4,9.998026,0.99262077,,15.644507999999998,100,,3.7499976000000004,0.7499995,15.4925785,1.2499988000000002,1.0,9.38565713922478,8.543934,-228.7293,5,6.41929,1.7320508000000001,,15.644507999999998,0.11,1.0,19.965117000000003,1.25,3.6421077251434326,10.282872,2.1650622000000004,24.484013
5,9.75341,0.99262077,,15.644507999999998,120,,4.8,0.8,15.310257,1.2,1.0,9.368423600919428,8.530333,-187.69008,6,6.8415027,2.0,,15.644507999999998,0.11,1.0,17.323593,1.2,3.7033066749572754,11.415962,2.4,22.486012
6,9.568685,0.99262077,,15.644507999999998,140,,5.833332,0.83333313,15.156106,1.166667,1.0,9.292158092186963,8.460329,-158.87105,7,7.1113043000000005,2.2360682,,15.644507999999998,0.11,1.0,13.889041,1.166667,3.8132503032684326,11.741313,2.608745,21.104176000000002
7,9.444582,0.99262077,,15.644507999999998,160,,6.857144,0.857143,15.022575,1.1428573,1.0,9.416776407126124,8.575863,-137.09386,8,7.320530000000001,2.4494898,,15.644507999999998,0.11,1.0,15.21299,1.1428573,3.9449253082275386,12.154778,2.7994173,20.094217
8,9.347225,0.99262077,,15.644507999999998,180,,7.8749975999999995,0.87499976,14.904792,1.1249995000000002,1.0,9.41093806981763,8.568379,-119.58221999999999,9,7.476508,2.6457512000000003,,15.644507999999998,0.11,1.0,20.393068,1.1250006000000001,4.042250394821167,13.054469000000001,2.9764692999999998,19.302647
9,9.265125999999999,0.99262077,,15.644507999999998,200,,8.888885499999999,0.88888854,14.799432000000001,1.1111106000000002,1.0,9.365008787086587,8.526228999999999,-106.67966499999999,10,7.5931425,2.828427,,15.644507999999998,0.11,1.0,9.337937,1.1111116,4.227323532104491,12.670439,3.1426957000000004,18.655479999999997
10,9.198278,0.99262077,,15.644507999999998,220,,9.9,0.9,14.704122,1.1,1.0,9.369556973885944,8.529800999999999,-95.52005,11,7.6868114,3.0,,15.644507999999998,0.11,1.0,15.980732000000001,1.1,4.3245418071746835,12.961355000000001,3.3,18.116484
11,9.142864,0.99262077,,15.644507999999998,240,,10.909089999999999,0.9090908000000001,14.61711,1.090909,1.0,9.372613162150424,8.533317,-86.35074,12,7.763765299999999,3.1622777,,15.644507999999998,0.11,1.0,14.424725,1.090909,4.430630445480347,13.075025,3.449757,17.658222
12,9.097895,0.99262077,,15.644507999999998,260,,11.916666000000001,0.9166665999999999,14.537067,1.0833335,1.0,9.399888412199688,8.558255,-78.738976,13,7.829973,3.3166246,,15.644507999999998,0.11,1.0,12.522103999999999,1.0833343999999998,4.570382595062256,13.025538000000001,3.5930101999999997,17.263966
13,9.054275,0.99262077,,15.644507999999998,280,,12.923079,0.92307705,14.462959,1.0769233,1.0,9.32272670762826,8.487219,-71.99718,14,7.8805323000000005,3.4641016000000002,,15.644507999999998,0.11,1.0,15.572153,1.0769233,4.681375026702881,13.201514999999999,3.7305714999999995,16.912893
14,9.020916999999999,0.99262077,,15.644507999999998,300,,13.928567999999999,0.92857116,14.393967000000002,1.0714283000000002,1.0,9.39803445243334,8.553907,-66.32481999999999,15,7.928627499999999,3.6055512000000003,,15.644507999999998,0.11,1.0,13.019141000000001,1.0714283000000002,4.825753211975098,13.18425,3.8630898,16.60664
15,8.989179,0.99262077,,15.644507999999998,320,,14.933335999999999,0.9333334999999999,14.329428,1.0666671,1.0,9.347572604324338,8.513098,-61.362465,16,7.967594999999999,3.7416577000000006,,15.644507999999998,0.11,1.0,13.008314,1.0666671,4.9555227756500235,13.168806,3.9911017,16.329935
16,8.961766,0.99262077,,15.644507999999998,340,,15.937504,0.93750024,14.268804000000001,1.0625004999999998,1.0,9.364636960574991,8.523164999999999,-56.901814,17,8.002319,3.8729835,,15.644507999999998,0.11,1.0,14.407951999999998,1.0625004999999998,5.0803964138031015,13.237786999999999,4.1150455,16.081108
17,8.937026,0.99262077,,15.644507999999998,360,,16.941172,0.9411761999999999,14.211645,1.0588226,1.0,9.354285692891224,8.516451,-52.7651,18,8.032558,4.0,,15.644507999999998,0.11,1.0,17.501844000000002,1.0588236,5.2087109088897705,13.471217999999999,4.235293,15.854813
18,8.914764,0.99262077,,15.644507999999998,380,,17.944448,0.94444466,14.157577499999999,1.0555558999999999,1.0,9.350870392330243,8.514043,-49.15278,19,8.059311,4.123106,,15.644507999999998,0.11,1.0,15.814913,1.0555558999999999,5.322845220565796,13.591482000000001,4.3521676,15.648012
19,8.895643,0.99262077,,15.644507999999998,400,,18.947363,0.94736814,14.106284,1.0526316,1.0,9.370902328206594,8.532336,-45.924095,20,8.084204,4.242641000000001,,15.644507999999998,0.11,1.0,15.369588,1.0526316,5.433407068252564,13.677615,4.465936,15.459095000000001
20,8.879691000000001,0.99262077,,15.644507999999998,420,,19.949997,0.94999987,14.057494,1.0499998,1.0,9.400272217347553,8.56066,-43.328278000000005,21,8.1080265,4.3588986,,15.644507999999998,0.11,1.0,8.539377,1.0499998,5.6046197414398184,13.430437,4.5768433,15.286220000000002
21,8.864677,0.99262077,,15.644507999999998,440,,20.952385,0.95238113,14.010974,1.0476192,1.0,9.389018771829967,8.549387,-40.621340000000004,22,8.129046,4.4721364999999995,,15.644507999999998,0.11,1.0,16.177736,1.0476192,5.881101608276367,13.553045000000001,4.6850953,15.125483
22,8.851424,0.99262077,,15.644507999999998,460,,21.954544,0.9545454,13.966522,1.0454555,1.0,9.400169405550967,8.559844,-38.144172999999995,23,8.148626,4.582576,,15.644507999999998,0.11,1.0,16.309067000000002,1.0454555,6.037259817123412,13.670805999999999,4.790874,14.976448999999999
23,8.83925,0.99262077,,15.644507999999998,480,,22.956516,0.9565215,13.923963,1.0434783,1.0,9.399493943036985,8.559237,-35.899677000000004,24,8.166477,4.690416,,15.644507999999998,0.11,1.0,15.681204000000001,1.0434793,6.2092132568359375,13.752682,4.8943458,14.837318
