,ReturnMax,ReturnLastEpisode,TimestepsSoFar,IWFirstEpisode,LQGmu01,IWMean,ReturnMin,DenMISELogFirst,SqrtESSClassic,IWMax,LQGmu1,IWNorm2,URet,IWNorm1,IWMin,ReturnStepMax,MISE,ReturnMean,DenMISELogLast,Iteration,target_sum_log_mean,DenMISEMeanLog,IWLastEpisode,Bound,LQGsigma,TimeElapsed,ReturnAbsMax
17,16.77448,16.548122,360,,-0.791,0.9828546999999999,,15.711808999999999,3.7096758000000003,2.0189866999999997,-1.0,4.7689843000000005,18.263491347911526,17.691385,,0.9999559000000001,16.366276,16.551043,18.86378,18,-12.638278999999999,16.298462,0.54998195,16.820736,0.11,17.536622524261475,16.77448
18,16.77448,16.616879,380,,-0.79,0.97922266,,15.657742,3.8917084,1.8830981,-1.0,4.780736,18.334053954906143,18.60523,,0.9999559000000001,16.302616,16.554508,17.826729,19,-11.019483000000001,16.37765,1.1442313999999998,16.735819,0.11,18.20971894264221,16.77448
19,16.77448,16.670345,400,,-0.788,0.97542703,,15.606448,4.065499,1.7592961,-1.0,4.79856,18.38498719853852,19.508541,,0.9999559000000001,16.239544,16.560299,16.899103,20,-9.609601,16.402447,1.0716715,16.654228,0.11,18.729963779449466,16.77448
20,16.77448,16.614496,420,,-0.785,0.9701289000000001,,15.557657999999998,4.231104,1.6436363,-1.0,4.814986,18.3280679984514,20.372707000000002,,0.9999559000000001,16.148743,16.562881,17.004375,21,-8.331421,16.429775,0.97014874,16.547195000000002,0.11,19.393230199813843,16.77448
21,16.77448,16.710539999999998,440,,-0.785,0.99612236,,15.511138,4.342489700000001,1.6582013,-1.0,5.046573,18.434457635347425,21.914692000000002,,0.9999559000000001,16.585873,16.569592,12.981026,22,-7.3385296,16.271557,1.6582013,16.974106,0.11,20.106274843215946,16.77448
22,16.781715,16.781715,460,,-0.783,0.9800304,,15.466686,4.4828925,1.5646951,-1.0,5.0281595999999995,18.510362703781862,22.540699,,0.9999559000000001,16.321299,16.578815,8.354878999999999,23,-6.660183,15.92704,0.7616593,16.697535000000002,0.11,21.074935913085934,16.781715
23,16.781715,16.707016,480,,-0.781,0.99228334,,15.424126999999999,4.622799,1.486113,-1.0,5.1515975,18.427303270523588,23.8148,,0.9999559000000001,16.527718,16.584156,17.440517,24,-5.6357612999999995,15.989188,1.3370024,16.892567,0.11,21.618138074874878,16.781715
24,16.781715,16.528086,500,,-0.78,1.0033244000000001,,15.383304999999998,4.742293,1.4414537,-1.0,5.289237,18.240360934709184,25.08311,,0.9999559000000001,16.704294,16.581915,18.386711,25,-4.659824400000001,16.084698,1.357332,17.05995,0.11,22.096839427947998,16.781715
25,16.781715,16.625985999999997,520,,-0.779,1.0046102,,15.344084,4.866756400000001,1.3925607,-1.0,5.3669970000000005,18.343604243332187,26.119865,,0.9999872,16.724443,16.583609,16.800098000000002,26,-3.8260498,16.112254999999998,1.132887,17.071005,0.11,22.844753742218018,16.781715
26,16.781715,16.585183999999998,540,,-0.777,1.0037577,,15.306344000000001,4.9866867,1.3465200000000002,-1.0,5.4347625,18.295724687978872,27.101458,,0.9999872,16.707558,16.583668,20.419785,27,-2.9222763,16.271893,1.0607287,17.045784,0.11,23.585147857666016,16.781715
27,16.781715,16.721025,560,,-0.775,0.994389,,15.269976000000002,5.105437,1.276514,-1.0,5.4535766,18.441997565951805,27.842892,,0.9999872,16.553410999999997,16.588573,16.477474,28,-2.2313723999999997,16.27931,0.78804266,16.883770000000002,0.11,24.169344663619995,16.781715
28,16.781715,16.635391000000002,580,,-0.771,0.9933849,,15.234884,5.2299147,1.2211334999999999,-1.0,5.5083427,18.355335411028715,28.808163,,0.9999872,16.536089999999998,16.590187,19.162542000000002,29,-1.4870647,16.378504,0.93164927,16.858587,0.11,24.693013429641727,16.781715
29,16.781715,16.748571,600,,-0.768,0.99991304,,15.200982999999999,5.3463697,1.1904072,-1.0,5.610796,18.470633480775216,29.997390000000003,,0.9999872,16.648329999999998,16.595467000000003,10.854964,30,-1.0637033999999999,16.19414,1.1154773999999998,16.963801999999998,0.11,25.2817656993866,16.781715
30,16.781715,16.718708,620,,-0.765,1.0061849,,15.168192999999999,5.4527235,1.1614726999999998,-1.0,5.7203956,18.44347128605374,31.191734000000004,,0.9999872,16.755036999999998,16.599442,10.464398,31,-0.6816833999999999,16.009281,1.1296612,17.064356,0.11,25.542978048324585,16.781715
31,16.781715,16.593697,640,,-0.763,1.0102165,,15.136445000000002,5.5501585,1.146147,-1.0,5.8245053,18.30791935761639,32.326927000000005,,0.9999872,16.81995,16.599262,14.954945,32,-0.18636847,15.9765,1.1128156999999999,17.123838,0.11,25.814940452575684,16.781715
32,16.781715,16.581625,660,,-0.76,1.0113747,,15.105673000000001,5.644398000000001,1.1481841999999998,-1.0,5.913007299999999,18.298080002454935,33.375366,,0.9999872,16.836922,16.598728,17.424332,33,0.35100440000000005,16.020657,1.0377393,17.135735999999998,0.11,26.08627796173096,16.781715
33,16.781715,16.613373,680,,-0.758,1.0131856,,15.075820000000002,5.733578700000001,1.1700019,-1.0,6.0081690000000005,18.322867702489667,34.44831,,0.9999872,16.865849,16.59916,18.52615,34,0.8891328000000002,16.094654000000002,1.0681146000000001,17.160014999999998,0.11,26.84324622154236,16.781715
34,16.781715,16.668184,700,,-0.756,1.0148638,,15.046832,5.8194027,1.193638,-1.0,6.1037593,18.38730205110802,35.520233000000005,,0.9999872,16.894316,16.601129999999998,18.724897,35,1.4018058,16.170156,1.0799572,17.184143,0.11,27.72005271911621,16.781715
35,16.781715,16.713435999999998,720,,-0.755,1.0137311,,15.018661499999999,5.902906400000001,1.2072188,-1.0,6.182432,18.431562407089373,36.49432,,0.9999872,16.87719,16.604252,14.487691,36,1.7655106,16.12381,0.99081093,17.162917999999998,0.11,28.33863949775696,16.781715
36,16.781715,16.733320000000003,740,,-0.754,1.0152495000000001,,14.991261999999999,5.984724,1.2176448,-1.0,6.276685700000001,18.45732979900819,37.56423,,0.9999872,16.904885999999998,16.607738,13.389053,37,2.0821831000000004,16.050245,1.096983,17.186708,0.11,28.6750168800354,16.781715
37,16.781715,16.60344,760,,-0.752,1.0170056,,14.964594,6.0649195,1.2261924,-1.0,6.3720903,18.314651482934593,38.646214,,0.9999872,16.93264,16.607626,16.588947,38,2.4666245,16.064802,1.114209,17.210735,0.11,29.01466703414917,16.781715
38,16.781715,16.612335,780,,-0.751,1.018234,,14.938619000000001,6.143916,1.2332687,-1.0,6.463488,18.322499630072294,39.71113,,0.9999872,16.951961999999998,16.607748,17.532685999999998,39,2.8551264,16.102854,1.1012680000000001,17.22648,0.11,29.34963822364807,16.781715
39,16.781715,16.568012,800,,-0.749,1.019739,,14.913301,6.218135,1.2494518000000001,-1.0,6.5597744,18.285022173856607,40.789562,,0.9999872,16.97465,16.606754000000002,20.143079999999998,40,3.2891502,16.204294,1.1090695,17.245892,0.11,29.74124622344971,16.781715
40,16.781715,16.513199,820,,-0.748,1.0173844,,14.888608999999999,6.2933959999999995,1.25506,-1.0,6.6280212,18.229173445887614,41.712759999999996,,0.9999872,16.93226,16.604471,8.788364999999999,41,3.4218047,16.023874,0.9541857,17.20026,0.11,30.709679365158078,16.781715
41,16.781715,16.612935999999998,840,,-0.748,1.0130383,,14.864510999999998,6.372432,1.2461971,-1.0,6.676823599999999,18.324563904182593,42.547607,,0.9999872,16.859299,16.604671,14.765373,42,3.6891384,15.994304999999999,0.8887079,17.123974,0.11,31.54489326477051,16.781715
42,16.781715,16.590137,860,,-0.749,1.0136068999999999,,14.840981,6.4526043,1.2368919,-1.0,6.7546525,18.306579861985586,43.5851,,0.9999872,16.867455,16.604333999999998,16.65812,43,3.9927855,16.010029,1.0840041999999999,17.128841,0.11,32.42232728004456,16.781715
43,16.781715,16.554901,880,,-0.748,1.01423,,14.817991000000001,6.530402,1.2310162,-1.0,6.833595,18.263078835230477,44.62612,,0.9999872,16.875689,16.603212,16.184109,44,4.271708,16.014278,1.0873837,17.133960000000002,0.11,33.11003375053406,16.781715
44,16.781715,16.683321,900,,-0.75,1.0085381,,14.795518,6.608889,1.2107908,-1.0,6.8671474,18.40355348072764,45.384215999999995,,0.9999872,16.781848999999998,16.604992000000003,16.439821,45,4.538089,16.024036,0.80456233,17.037054,0.11,33.72424030303955,16.781715
45,16.781715,16.67334,920,,-0.751,1.0085104999999999,,14.773539999999999,6.6903844,1.1896479,-1.0,6.934053,18.38965987071211,46.39148,,0.9999872,16.782242,16.606478,17.286594,46,4.8170470000000005,16.051659,1.0242769,17.034338,0.11,34.4240345954895,16.781715
46,16.781715,16.74989,940,,-0.75,1.0053786,,14.752032999999999,6.7619762,1.1923888,-1.0,6.988014999999999,18.48254717377779,47.252792,,0.9999872,16.732191,16.60953,6.933646700000001,47,4.859436,15.857829999999998,0.90921444,16.981619,0.11,35.36108446121216,16.781715
47,16.781715,16.512653,960,,-0.751,1.0017948,,14.730979999999999,6.8356,1.1836229999999999,-1.0,7.034664,18.221831886586774,48.08615,,0.9999872,16.670206,16.607512,16.524826,48,5.09965,15.871829,0.86893106,16.916948,0.11,36.2852897644043,16.781715
48,16.781715,16.708145000000002,980,,-0.75,1.0035859,,14.710360999999999,6.9054985,1.1889957,-1.0,7.121239999999999,18.43082586994677,49.175713,,0.9999872,16.701586,16.609564000000002,17.127739000000002,49,5.346924,15.89749,1.1231128000000001,16.945829999999997,0.11,37.214272022247314,16.781715
49,16.781715,16.624589999999998,1000,,-0.749,1.0042881,,14.690157999999998,6.976783999999999,1.1886998,-1.0,7.197356,18.344295549692237,50.2144,,0.9999872,16.712915,16.609865,19.492281,50,5.630944,15.969449,1.0650346000000002,16.954664,0.11,38.10725855827332,16.781715
50,16.781715,16.581194,1020,,-0.75,1.0033716000000001,,14.670354999999999,7.0490284,1.1837313,-1.0,7.2594332999999995,18.29418079075853,51.17195,,0.9999872,16.69649,16.609303,9.931092999999999,51,5.7150669999999995,15.851128,0.9888173000000001,16.935760000000002,0.11,39.08638000488281,16.781715
51,16.781715,16.659751999999997,1040,,-0.749,1.0050914,,14.650936999999999,7.117085,1.1868241000000002,-1.0,7.3435619999999995,18.38137104321284,52.264755,,0.9999872,16.72556,16.610271,12.294983,52,5.843408599999999,15.7828,1.1233828000000001,16.962542000000003,0.11,39.438860893249505,16.781715
52,16.781715,16.526976,1060,,-0.749,1.005161,,14.631888,7.186435,1.1860456,-1.0,7.413068300000001,18.234610760678848,53.273537,,0.9999872,16.724504,16.6087,14.535554999999999,53,6.007943599999999,15.759356,1.0373493,16.9592,0.11,40.13747882843017,16.781715
53,16.781715,16.652382,1080,,-0.748,1.0052966,,14.613195999999999,7.254457,1.1867131000000002,-1.0,7.4831259999999995,18.368186328040395,54.28601999999999,,0.9999872,16.727048999999997,16.60951,20.184017,54,6.27095,15.841382999999999,1.0419638,16.959543,0.11,40.87948775291443,16.781715
54,16.781715,16.602835,1100,,-0.748,1.0033394,,14.594848,7.324448599999999,1.1800096000000002,-1.0,7.534174,18.31835102562037,55.18366999999999,,0.9999872,16.693851000000002,16.609388,13.904497000000001,55,6.408566,15.806257999999998,0.9300424999999999,16.924126,0.11,42.13135743141174,16.781715
55,16.781715,16.712526,1120,,-0.748,1.0041345,,14.576829,7.390261,1.1823876,-1.0,7.60887,18.434955597991504,56.231537,,0.9999872,16.708548,16.61123,15.051363,56,6.563809399999999,15.792831,1.0791378,16.936770000000003,0.11,43.062546253204346,16.781715
56,16.781715,16.576082,1140,,-0.747,1.0045385,,14.559129,7.454581299999999,1.1862843,-1.0,7.681008,18.289545976541746,57.258697999999995,,0.9999872,16.714157,16.610613,15.299263,57,6.7174788,15.784239999999999,1.0504254,16.94041,0.11,43.93399977684021,16.781715
57,16.781715,16.664524,1160,,-0.746,1.0051978000000001,,14.541738,7.516476600000001,1.1926025,-1.0,7.756489,18.37878354371237,58.30146800000001,,0.9999872,16.725676,16.611544,14.984810000000001,58,6.8604245,15.770529999999999,1.062303,16.950066,0.11,44.90003967285156,16.781715
58,16.781715,16.60813,1180,,-0.745,1.0065256,,14.524643,7.5734,1.2046669,-1.0,7.8412614000000005,18.325006161058976,59.38501,,0.9999872,16.747322,16.611485000000002,16.117912,59,7.017780999999999,15.776501000000001,1.0922602,16.970026,0.11,45.69783854484558,16.781715
59,16.781715,16.546385,1200,,-0.743,1.0062821,,14.507836,7.6298475,1.2238686,-1.0,7.9132543,18.26080431519992,60.376923,,0.9999872,16.741844,16.610401,16.393389000000003,60,7.173013,15.786883999999999,0.9935493000000001,16.9629,0.11,46.56564259529114,16.781715
60,16.781715,16.66572,1220,,-0.742,1.0086092,,14.491306,7.6821556,1.2502253,-1.0,8.008841,18.388888006861933,61.525158,,0.9999872,16.781221,16.611304999999998,16.264713,61,7.3230004,15.794815,1.1505145,17.000772,0.11,47.31978893280029,16.781715
61,16.781715,16.515587,1240,,-0.74,1.008961,,14.475045999999999,7.7333717,1.2941233,-1.0,8.089044,18.224579929808844,62.555580000000006,,0.9999872,16.785164,16.609762,13.613404000000001,62,7.423472,15.759764,1.0323428,17.003262,0.11,48.17168831825256,16.781715
62,16.781715,16.49559,1260,,-0.739,1.0077971,,14.459045000000001,7.7867355,1.3257352,-1.0,8.153766000000001,18.211445379197503,63.49122,,0.9999872,16.763765,16.60795,20.244370999999997,63,7.6249027,15.831082,0.95072955,16.980368,0.11,48.929367303848274,16.781715
63,16.781715,16.624891,1280,,-0.738,1.0071396000000001,,14.443297,7.844023700000001,1.3445413,-1.0,8.21733,18.336649214380763,64.45693,,0.9999872,16.752737,16.608214999999998,16.134691,64,7.75683,15.835941,0.99744934,16.967758,0.11,50.07978296279907,16.781715
64,16.781715,16.575699,1300,,-0.738,1.0000962,,14.4277935,7.9008923,1.331249,-1.0,8.227711,18.28160937269469,65.00625600000001,,0.9999872,16.634998,16.607716,18.194368,65,7.9097675999999995,15.872329999999998,0.59831065,16.848470000000002,0.11,51.50104951858521,16.781715
65,16.781715,16.611520000000002,1320,,-0.736,1.0054427,,14.412526000000002,7.933128,1.4070811,-1.0,8.364824,18.325204516505586,66.35922,,0.9999872,16.723665,16.607773,13.692951999999998,66,7.998779300000001,15.839304,1.4070811,16.93627,0.11,52.84447455406189,16.781715
66,16.781715,16.653828,1340,,-0.733,1.0137334,,14.397488000000001,7.925153999999999,1.5780277,-1.0,8.570197,18.37061315515306,67.920135,,0.9999872,16.862373,16.60846,11.217242,67,8.0459,15.770392999999999,1.4650835,17.075193,0.11,53.92144298553467,16.781715
67,16.781715,16.660566,1360,,-0.729,1.0171671999999998,,14.382673,7.9037857,1.7703977,-1.0,8.75117,18.3787584543666,69.16736999999999,,0.9999872,16.920298000000003,16.609228,10.676480999999999,68,8.077481,15.695675,1.0161905,17.133692,0.11,55.212014436721795,16.781715
68,16.781715,16.610714,1380,,-0.725,1.0157916999999999,,14.368073999999998,7.86483,1.9658117,-1.0,8.911778,18.33031936042696,70.08962,,0.9999872,16.897547,16.609247,20.670012,69,8.246250999999999,15.7680025,0.7213301999999999,17.111998,0.11,56.35300874710083,16.781715
69,16.781715,16.528316,1400,,-0.721,1.0140665,,14.353685,7.816503999999999,2.1631725,-1.0,9.081381,18.241780677409945,70.98465,,0.9999872,16.868082,16.608091,12.762637,70,8.295544,15.725279,0.7449278,17.08386,0.11,57.300278663635254,16.781715
70,16.781715,16.54624,1420,,-0.717,1.0137511000000001,,14.3395,7.7595077,2.3698810000000003,-1.0,9.275889,18.26054009314344,71.97633,,0.9999872,16.862164,16.607222,14.171899,71,8.363204,15.703581,0.88083375,17.079527,0.11,58.210084438323975,16.781715
71,16.781715,16.689268,1440,,-0.713,1.0133084,,14.325515,7.6891084,2.588954,-1.0,9.488513000000001,18.40348792014237,72.958206,,0.9999872,16.855944,16.60836,14.515526999999999,72,8.431547,15.687251000000002,0.8999351999999999,17.075295999999998,0.11,58.78224229812622,16.781715
72,16.781715,16.622698,1460,,-0.709,1.0184882,,14.311720999999999,7.581928,2.8694217,-1.0,9.806166000000001,18.337458918758568,74.34964000000001,,0.9999872,16.942423,16.608557,14.529732000000001,73,8.497328,15.671554,1.2866989,17.164877,0.11,59.343490839004524,16.781715
73,16.781715,16.42513,1480,,-0.703,1.0201962,,14.298116,7.4420557,3.1897502,-1.0,10.14431,18.132643105631686,75.49452,,0.9999872,16.968582,16.60608,17.267475,74,8.59029,15.693341,0.9978965,17.195217,0.11,60.08452129364014,16.781715
74,16.781715,16.623209,1500,,-0.696,1.0413527,,14.284692999999999,7.1610007,3.7205352999999994,-1.0,10.9065,18.33755141672836,78.101456,,0.9999872,17.321117,16.606306,17.357988,75,8.675046,15.715772,2.2555772999999997,17.556646,0.11,61.07642149925232,16.781715
75,16.781715,16.565931,1520,,-0.686,1.0642163,,14.271447,6.7810397,4.469818599999999,-1.0,11.927439999999999,18.281144491595647,80.88044000000001,,0.9999872,17.700888,16.605776000000002,14.561410999999998,76,8.698303,15.701078,1.9626758000000002,17.949614,0.11,62.11522483825684,16.781715
76,16.781715,16.549454,1540,,-0.675,1.0859678,,14.258375,6.3196010000000005,5.569032,-1.0,13.231770999999998,18.264119672215635,83.619514,,0.9999872,18.062374,16.605043,18.711828,77,8.744975,15.74094,1.5669648999999999,18.329262,0.11,63.07791781425476,16.781715
77,16.781715,16.608767,1560,,-0.661,1.1221633,,14.245472,5.830223999999999,6.963933,-1.0,15.012929000000002,18.325381828697115,87.52874,,0.9999872,18.665165,16.605091,15.878491,78,8.724586500000001,15.743706,2.5750194,18.954454000000002,0.11,63.975035429000854,16.781715
78,16.781715,16.606958,1580,,-0.648,1.1375017,,14.232732999999998,5.4345784,8.28577,-1.0,16.535345,18.333041463559233,89.86263000000001,,0.9999872,18.921105999999998,16.605116,20.840046,79,8.739023,15.809617000000001,1.6632726000000002,19.231457000000002,0.11,64.99366116523743,16.781715
79,16.781715,16.51734,1600,,-0.638,1.1255772,,14.220154,5.2315807,8.937101,-1.0,17.21204,18.230112724510104,90.04616999999999,,0.9999872,18.721905,16.604020000000002,12.683231,80,8.663992,15.772072,0.9724775,19.044298,0.11,66.18692660331726,16.781715
80,16.781715,16.590052,1620,,-0.632,1.1052932,,14.207730999999999,5.2239814,8.892267,-1.0,17.13803,18.305939819749423,89.52875,,0.9999872,18.38365,16.603846,12.038864,81,8.628053999999999,15.727337,1.4085083,18.706512,0.11,67.49955439567566,16.781715
81,16.781715,16.5573,1640,,-0.629,1.0894232,,14.195460999999998,5.348254,8.442559,-1.0,16.703152,18.26631838820453,89.3327,,0.9999872,18.117205,16.603277,19.15367,82,8.724033,15.770218,2.0538127,18.432564000000003,0.11,68.37012267112732,16.781715
82,16.781715,16.536528,1660,,-0.629,1.0697789,,14.18334,5.5482062999999995,7.766647,-1.0,16.003667999999998,18.25247793345491,88.79165,,0.9999872,17.787806,16.602472,16.97931,83,8.826653,15.785698000000002,1.6076928,18.0918,0.11,68.88966274261475,16.781715
83,16.781715,16.652998,1680,,-0.631,1.0533162,,14.171364,5.8119426,6.993396300000001,-1.0,15.2235775,18.38104160901335,88.47856,,0.9999872,17.513494,16.603073000000002,11.264778999999999,84,8.888803999999999,15.732564000000002,1.5273458999999998,17.803694,0.11,69.83459758758545,16.781715
84,16.781715,16.565989000000002,1700,,-0.633,1.0517108,,14.159529999999998,6.0819339999999995,6.333297,-1.0,14.698519000000001,18.28583908536864,89.395424,,0.9999872,17.484203,16.60264,15.397894,85,9.005778,15.729135999999999,2.4265924,17.76152,0.11,70.97571802139281,16.781715
85,16.781715,16.685361999999998,1720,,-0.636,1.0412204999999999,,14.147832999999999,6.3583419999999995,5.694433,-1.0,14.083069,18.40333492841492,89.54496999999999,,0.9999872,17.310036,16.603601,13.669047,86,9.105198,15.705682999999999,1.4282911,17.575298,0.11,72.22623825073242,16.781715
86,16.781715,16.66763,1740,,-0.639,1.0504315,,14.136272,6.619542,5.1485434,-1.0,13.805717999999999,18.38709497602521,91.387535,,0.9999872,17.463982,16.604338000000002,14.436979000000001,87,9.218,15.691489,2.881243,17.718777,0.11,73.00172209739684,16.781715
87,16.781715,16.616120000000002,1760,,-0.642,1.0410363999999999,,14.124844,6.849459599999999,4.7012849999999995,-1.0,13.374951999999999,18.327799019156853,91.6112,,0.9999872,17.307167,16.604470000000003,18.25238,88,9.355967999999999,15.721088,1.1711247999999999,17.55341,0.11,74.7535378932953,16.781715
88,16.781715,16.628864,1780,,-0.645,1.033123,,14.113544000000001,7.0773406,4.294354,-1.0,12.991878,18.34696945012032,91.94794499999999,,0.9999872,17.17524,16.604744,16.165155,89,9.468145,15.726476000000002,1.1470044,17.413553,0.11,76.28741717338563,16.781715
89,16.781715,16.554235000000002,1800,,-0.649,1.0217893,,14.102371,7.2918863,3.9117284,-1.0,12.611419999999999,18.268947643037496,91.96104,,0.9999872,16.985928,16.604185,18.758474,90,9.603141,15.760479,0.6781649000000001,17.217229999999997,0.11,77.88362526893616,16.781715
90,16.781715,16.598507,1820,,-0.65,1.0405761,,14.091320999999999,7.396136299999999,3.6874157999999997,-1.0,12.8029585,18.31607907655372,94.69243,,0.9999872,17.297058,16.604122,-2.6611933999999997,91,9.498045,15.558235,3.3599038,17.525098999999997,0.11,79.39180755615234,16.781715
91,16.781715,16.595833,1840,,-0.652,1.0331095,,14.080392000000002,7.552828999999999,3.4796777000000003,-1.0,12.584169000000001,18.308135562508152,95.046074,,0.9999872,17.17245,16.604032999999998,17.405756,92,9.600698,15.578711499999999,1.0355208,17.39576,0.11,80.1571819782257,16.781715
92,16.781715,16.547379,1860,,-0.653,1.0377421,,14.069581,7.696022500000001,3.315579,-1.0,12.540246,18.262049729102444,96.51002,,0.9999872,17.247623,16.603422,19.149372,93,9.723619,15.617422,2.0866132,17.46678,0.11,80.95243382453918,16.781715
93,16.781715,16.680487,1880,,-0.653,1.0443213,,14.058886,7.7792262999999995,3.2418082000000004,-1.0,12.619019,18.403946381113524,98.1662,,0.9999872,17.358355,16.604242000000003,14.283722000000001,94,9.779725,15.603595,2.2948806,17.575167,0.11,82.75572800636293,16.781715
94,16.781715,16.614046,1900,,-0.653,1.0426052,,14.048304000000002,7.880497999999999,3.1607317999999998,-1.0,12.568684,18.32966158528348,99.047485,,0.9999872,17.32961,16.604345000000002,19.987892000000002,95,9.892853,15.650175,1.5114173,17.543636,0.11,83.9416344165802,16.781715
