ReturnMean,TimestepsSoFar,LQGmu1_higher,LQGmu1_actor,Iteration,LQGsigma_higher,TimeElapsed
17.363157,1300,-0.65,-0.60666037,65,0.14999999,0.5471570491790771
17.363777,1320,-0.65,-0.8015326,66,0.14999999,0.5545430183410645
17.36365,1340,-0.65,-0.38475582,67,0.14999999,0.5623273849487305
17.362595,1360,-0.65,-0.4570774,68,0.14999999,0.5697801113128662
17.362026,1380,-0.65,-0.45770234,69,0.14999999,0.5768742561340332
17.361446,1400,-0.65,-0.67082906,70,0.14999999,0.5844473838806152
17.36161,1420,-0.65,-0.5456348,71,0.14999999,0.5924124717712402
17.362114,1440,-0.65,-0.7055545,72,0.14999999,0.6006841659545898
17.36245,1460,-0.65,-0.62913555,73,0.14999999,0.6086776256561279
17.36286,1480,-0.65,-0.4464037,74,0.14999999,0.6165716648101807
17.362835,1500,-0.65,-0.60180867,75,0.14999999,0.6241335868835449
17.36332,1520,-0.65,-0.6187726,76,0.14999999,0.6317496299743652
17.363705,1540,-0.65,-0.7662103,77,0.14999999,0.6397261619567871
17.363722,1560,-0.65,-0.6204219,78,0.14999999,0.6466729640960693
17.364296,1580,-0.65,-0.5797663,79,0.14999999,0.6541745662689209
17.364462,1600,-0.65,-0.96534145,80,0.14999999,0.6610453128814697
17.362799,1620,-0.65,-0.7105852,81,0.14999999,0.6696498394012451
17.363237,1640,-0.65,-0.44483536,82,0.14999999,0.6768331527709961
17.362593,1660,-0.65,-0.8944231,83,0.14999999,0.6846227645874023
17.361713,1680,-0.65,-0.5343899,84,0.14999999,0.6918110847473145
17.36168,1700,-0.65,-0.7193727,85,0.14999999,0.6995639801025391
17.361933,1720,-0.65,-0.73270655,86,0.14999999,0.7071127891540527
17.362164,1740,-0.65,-0.7659879,87,0.14999999,0.7144536972045898
17.362202,1760,-0.65,-0.81010675,88,0.14999999,0.7211954593658447
17.362013,1780,-0.65,-0.78058237,89,0.14999999,0.7282402515411377
17.361782,1800,-0.65,-0.41460156,90,0.14999999,0.736553430557251
17.361032,1820,-0.65,-0.5714711,91,0.14999999,0.7444565296173096
17.361395,1840,-0.65,-0.61569643,92,0.14999999,0.7514986991882324
17.361742,1860,-0.65,-0.38980186,93,0.14999999,0.7584950923919678
17.361374,1880,-0.65,-0.5773687,94,0.14999999,0.765963077545166
17.361746,1900,-0.65,-0.7538386,95,0.14999999,0.7744688987731934
17.361841,1920,-0.65,-0.49044254,96,0.14999999,0.7817785739898682
17.362234,1940,-0.65,-0.5879071,97,0.14999999,0.789787769317627
17.362282,1960,-0.65,-0.7562071,98,0.14999999,0.7972731590270996
17.362144,1980,-0.65,-0.5460574,99,0.14999999,0.8055455684661865
17.362461,2000,-0.65,-0.83031094,100,0.14999999,0.8136768341064453
17.362272,2020,-0.65,-0.8626268,101,0.14999999,0.8208847045898438
17.361753,2040,-0.65,-0.40937912,102,0.14999999,0.8283321857452393
17.361368,2060,-0.65,-0.6302418,103,0.14999999,0.8352241516113281
17.36162,2080,-0.65,-0.83713454,104,0.14999999,0.8458633422851562
17.361282,2100,-0.65,-0.85334176,105,0.14999999,0.853114128112793
17.360792,2120,-0.65,-0.7545133,106,0.14999999,0.8601508140563965
17.360878,2140,-0.65,-0.84237975,107,0.14999999,0.867518424987793
17.360476,2160,-0.65,-0.6812394,108,0.14999999,0.8785672187805176
17.360819,2180,-0.65,-0.7600609,109,0.14999999,0.8858633041381836
17.360933,2200,-0.65,-0.7473776,110,0.14999999,0.8929026126861572
17.361044,2220,-0.65,-0.64114815,111,0.14999999,0.9007866382598877
17.361454,2240,-0.65,-0.69244593,112,0.14999999,0.9083986282348633
17.361526,2260,-0.65,-0.5914018,113,0.14999999,0.9161901473999023
17.36199,2280,-0.65,-0.96744806,114,0.14999999,0.923234224319458
17.360857,2300,-0.65,-0.8287934,115,0.14999999,0.9305493831634521
17.360657,2320,-0.65,-0.5858851,116,0.14999999,0.937730073928833
17.36103,2340,-0.65,-0.5639091,117,0.14999999,0.9455394744873047
17.361324,2360,-0.65,-0.7393143,118,0.14999999,0.9528820514678955
17.36151,2380,-0.65,-0.18404886,119,0.14999999,0.960219144821167
17.355364,2400,-0.65,-0.53700864,120,0.14999999,0.9681234359741211
17.355606,2420,-0.65,-0.5266423,121,0.14999999,0.9759571552276611
17.355974,2440,-0.65,-0.50474095,122,0.14999999,0.9834842681884766
17.356148,2460,-0.65,-0.7996486,123,0.14999999,0.9913229942321777
17.356024,2480,-0.65,-0.84388673,124,0.14999999,0.9985473155975342
17.355667,2500,-0.65,-0.75969386,125,0.14999999,1.0057203769683838
17.355637,2520,-0.65,-0.56276983,126,0.14999999,1.013944387435913
17.355776,2540,-0.65,-0.80734456,127,0.14999999,1.0218355655670166
17.35566,2560,-0.65,-0.8764661,128,0.14999999,1.0288102626800537
17.355265,2580,-0.65,-0.65298754,129,0.14999999,1.035736322402954
17.35572,2600,-0.65,-0.5415889,130,0.14999999,1.04288649559021
17.355997,2620,-0.65,-0.81451964,131,0.14999999,1.0507304668426514
17.355747,2640,-0.65,-0.65210664,132,0.14999999,1.0584385395050049
17.355942,2660,-0.65,-0.9012649,133,0.14999999,1.0654091835021973
17.355404,2680,-0.65,-0.56875795,134,0.14999999,1.073023796081543
17.355808,2700,-0.65,-0.7497189,135,0.14999999,1.0802602767944336
17.356104,2720,-0.65,-0.62497526,136,0.14999999,1.0886354446411133
17.356335,2740,-0.65,-0.6058416,137,0.14999999,1.0957059860229492
17.356697,2760,-0.65,-0.56916386,138,0.14999999,1.1030638217926025
17.357023,2780,-0.65,-0.44602278,139,0.14999999,1.1105375289916992
17.35682,2800,-0.65,-0.5403878,140,0.14999999,1.1180071830749512
17.357212,2820,-0.65,-0.8059423,141,0.14999999,1.125810146331787
17.357113,2840,-0.65,-0.38862225,142,0.14999999,1.1332013607025146
17.3568,2860,-0.65,-0.5903529,143,0.14999999,1.140493392944336
17.356798,2880,-0.65,-0.52071,144,0.14999999,1.1480047702789307
17.357155,2900,-0.65,-0.65886,145,0.14999999,1.1562342643737793
17.357449,2920,-0.65,-0.7126084,146,0.14999999,1.1633095741271973
17.357714,2940,-0.65,-0.70403576,147,0.14999999,1.1715362071990967
17.357964,2960,-0.65,-0.834218,148,0.14999999,1.1791422367095947
17.357765,2980,-0.65,-0.59586495,149,0.14999999,1.186567783355713
17.358004,3000,-0.65,-0.6740489,150,0.14999999,1.194993257522583
17.358181,3020,-0.65,-0.8549392,151,0.14999999,1.2024283409118652
17.357925,3040,-0.65,-0.7485009,152,0.14999999,1.2094287872314453
17.357824,3060,-0.65,-0.75008094,153,0.14999999,1.2165756225585938
17.357958,3080,-0.65,-0.7238307,154,0.14999999,1.2247314453125
17.358027,3100,-0.65,-0.8587481,155,0.14999999,1.2325842380523682
17.357714,3120,-0.65,-0.41295636,156,0.14999999,1.2397687435150146
17.357214,3140,-0.65,-0.44286594,157,0.14999999,1.2469964027404785
17.357103,3160,-0.65,-0.32944375,158,0.14999999,1.2540092468261719
17.356049,3180,-0.65,-0.9135934,159,0.14999999,1.2619340419769287
17.355497,3200,-0.65,-0.6570661,160,0.14999999,1.2692444324493408
17.355732,3220,-0.65,-0.7385149,161,0.14999999,1.2760422229766846
17.355804,3240,-0.65,-0.60553867,162,0.14999999,1.2836649417877197
17.356161,3260,-0.65,-0.7807088,163,0.14999999,1.2915122509002686
17.356108,3280,-0.65,-0.77570426,164,0.14999999,1.2992544174194336
17.356125,3300,-0.65,-0.6023943,165,0.14999999,1.3064022064208984
17.356451,3320,-0.65,-0.7831383,166,0.14999999,1.3131601810455322
17.356485,3340,-0.65,-0.63709307,167,0.14999999,1.320850133895874
17.356739,3360,-0.65,-0.5719097,168,0.14999999,1.3287389278411865
17.35687,3380,-0.65,-0.7315768,169,0.14999999,1.3366045951843262
17.35685,3400,-0.65,-0.815635,170,0.14999999,1.34368896484375
17.356792,3420,-0.65,-0.5331794,171,0.14999999,1.3520166873931885
17.356842,3440,-0.65,-0.8468495,172,0.14999999,1.3593947887420654
17.356546,3460,-0.65,-0.43273503,173,0.14999999,1.3668560981750488
17.35665,3480,-0.65,-0.7087625,174,0.14999999,1.3746256828308105
17.356817,3500,-0.65,-0.5193338,175,0.14999999,1.3819901943206787
17.356743,3520,-0.65,-0.49950844,176,0.14999999,1.3892357349395752
17.356749,3540,-0.65,-0.87884593,177,0.14999999,1.3964056968688965
17.356462,3560,-0.65,-0.5630464,178,0.14999999,1.4043796062469482
17.356415,3580,-0.65,-0.59312487,179,0.14999999,1.4118573665618896
17.356606,3600,-0.65,-0.48351637,180,0.14999999,1.4192216396331787
17.356686,3620,-0.65,-0.7918351,181,0.14999999,1.4264633655548096
17.35656,3640,-0.65,-0.36905068,182,0.14999999,1.4341230392456055
17.35612,3660,-0.65,-0.75382125,183,0.14999999,1.442389965057373
17.35616,3680,-0.65,-0.5583128,184,0.14999999,1.4496703147888184
17.356161,3700,-0.65,-0.65332824,185,0.14999999,1.456665277481079
17.356209,3720,-0.65,-0.53532076,186,0.14999999,1.4638280868530273
17.356487,3740,-0.65,-0.6101049,187,0.14999999,1.4729928970336914
17.356634,3760,-0.65,-0.81783164,188,0.14999999,1.48008394241333
17.356468,3780,-0.65,-0.5966123,189,0.14999999,1.4871749877929688
17.35655,3800,-0.65,-0.6017637,190,0.14999999,1.494577169418335
17.356827,3820,-0.65,-0.5365187,191,0.14999999,1.502227544784546
17.35694,3840,-0.65,-0.83806163,192,0.14999999,1.511061191558838
17.356726,3860,-0.65,-0.6430635,193,0.14999999,1.5191633701324463
17.35679,3880,-0.65,-0.8100488,194,0.14999999,1.5274384021759033
17.356688,3900,-0.65,-0.5155067,195,0.14999999,1.5349040031433105
17.356894,3920,-0.65,-0.6357086,196,0.14999999,1.543186902999878
17.357073,3940,-0.65,-0.48029906,197,0.14999999,1.551004409790039
17.35716,3960,-0.65,-0.47541323,198,0.14999999,1.558340072631836
17.35726,3980,-0.65,-0.6258762,199,0.14999999,1.5655426979064941
17.357355,4000,-0.65,-0.4767974,200,0.14999999,1.573082685470581
17.357126,4020,-0.65,-0.48867598,201,0.14999999,1.5815410614013672
17.357168,4040,-0.65,-0.6096291,202,0.14999999,1.5888888835906982
17.357397,4060,-0.65,-0.86455315,203,0.14999999,1.5960724353790283
17.357195,4080,-0.65,-0.8957138,204,0.14999999,1.6033387184143066
17.356834,4100,-0.65,-0.6138664,205,0.14999999,1.6132335662841797
17.357035,4120,-0.65,-0.7422585,206,0.14999999,1.620729923248291
17.357174,4140,-0.65,-0.6559013,207,0.14999999,1.6280698776245117
17.357319,4160,-0.65,-0.55870616,208,0.14999999,1.6355664730072021
17.357426,4180,-0.65,-0.75860804,209,0.14999999,1.6460661888122559
17.357433,4200,-0.65,-0.68267393,210,0.14999999,1.653691053390503
17.35754,4220,-0.65,-0.48378828,211,0.14999999,1.6609218120574951
17.357615,4240,-0.65,-0.5428897,212,0.14999999,1.6686248779296875
17.357573,4260,-0.65,-0.48965594,213,0.14999999,1.6760902404785156
17.357676,4280,-0.65,-0.63389623,214,0.14999999,1.6839709281921387
17.357758,4300,-0.65,-0.4052453,215,0.14999999,1.6915233135223389
17.357458,4320,-0.65,-0.70851135,216,0.14999999,1.6995043754577637
17.357458,4340,-0.65,-0.8922336,217,0.14999999,1.7068557739257812
17.35716,4360,-0.65,-0.47259966,218,0.14999999,1.7147462368011475
17.35687,4380,-0.65,-0.7240125,219,0.14999999,1.7224416732788086
17.356932,4400,-0.65,-0.50399095,220,0.14999999,1.7291665077209473
17.35702,4420,-0.65,-0.6826032,221,0.14999999,1.7363739013671875
17.357143,4440,-0.65,-0.6532603,222,0.14999999,1.7438664436340332
17.357342,4460,-0.65,-0.6136806,223,0.14999999,1.752659559249878
17.357424,4480,-0.65,-0.74694186,224,0.14999999,1.7599120140075684
17.357428,4500,-0.65,-0.56669915,225,0.14999999,1.766798496246338
17.357607,4520,-0.65,-0.653418,226,0.14999999,1.77423095703125
17.357786,4540,-0.65,-0.57186264,227,0.14999999,1.7822368144989014
17.357925,4560,-0.65,-0.72045386,228,0.14999999,1.7900581359863281
17.358017,4580,-0.65,-0.7851703,229,0.14999999,1.7973313331604004
17.357986,4600,-0.65,-0.739789,230,0.14999999,1.8043324947357178
17.358051,4620,-0.65,-0.53572154,231,0.14999999,1.8122644424438477
17.358274,4640,-0.65,-0.8438116,232,0.14999999,1.8210082054138184
17.358133,4660,-0.65,-0.6142069,233,0.14999999,1.8287239074707031
17.358368,4680,-0.65,-0.5433632,234,0.14999999,1.835690975189209
17.358511,4700,-0.65,-0.67216885,235,0.14999999,1.843062400817871
17.358643,4720,-0.65,-0.34072015,236,0.14999999,1.8505640029907227
17.357962,4740,-0.65,-0.8143113,237,0.14999999,1.8596501350402832
17.357836,4760,-0.65,-0.69882596,238,0.14999999,1.866722583770752
17.357891,4780,-0.65,-0.8899659,239,0.14999999,1.8746654987335205
17.357603,4800,-0.65,-0.67825437,240,0.14999999,1.8828444480895996
17.357786,4820,-0.65,-0.7238466,241,0.14999999,1.8909142017364502
17.357876,4840,-0.65,-0.83034617,242,0.14999999,1.899061918258667
17.357718,4860,-0.65,-0.7770173,243,0.14999999,1.9062161445617676
17.357754,4880,-0.65,-0.56330657,244,0.14999999,1.913705587387085
17.357883,4900,-0.65,-0.6606162,245,0.14999999,1.9213330745697021
17.357937,4920,-0.65,-0.4166891,246,0.14999999,1.9290435314178467
17.35771,4940,-0.65,-0.58590555,247,0.14999999,1.9362351894378662
17.357807,4960,-0.65,-0.75177634,248,0.14999999,1.943589448928833
17.357872,4980,-0.65,-0.6385557,249,0.14999999,1.9509789943695068
17.358011,5000,-0.65,-0.6664491,250,0.14999999,1.9588556289672852
17.35819,5020,-0.65,-0.6361097,251,0.14999999,1.9668338298797607
17.358425,5040,-0.65,-0.59051454,252,0.14999999,1.9738540649414062
17.358505,5060,-0.65,-0.5287368,253,0.14999999,1.9815983772277832
17.358805,5080,-0.65,-0.5721033,254,0.14999999,1.9893662929534912
17.358912,5100,-0.65,-0.693204,255,0.14999999,1.997741460800171
17.359053,5120,-0.65,-0.78274906,256,0.14999999,2.00510835647583
17.359007,5140,-0.65,-0.5410374,257,0.14999999,2.0125229358673096
17.359049,5160,-0.65,-0.619851,258,0.14999999,2.019413471221924
17.359087,5180,-0.65,-0.6795427,259,0.14999999,2.0272881984710693
17.359154,5200,-0.65,-0.5601954,260,0.14999999,2.0350496768951416
17.359312,5220,-0.65,-0.76357967,261,0.14999999,2.0423226356506348
17.359331,5240,-0.65,-0.629871,262,0.14999999,2.049921751022339
17.359444,5260,-0.65,-0.7186675,263,0.14999999,2.0582435131073
17.359423,5280,-0.65,-0.785831,264,0.14999999,2.0659642219543457
17.35942,5300,-0.65,-0.82964367,265,0.14999999,2.073917865753174
17.359312,5320,-0.65,-0.7533364,266,0.14999999,2.081873893737793
17.359322,5340,-0.65,-0.6229515,267,0.14999999,2.0898592472076416
17.35943,5360,-0.65,-0.6524792,268,0.14999999,2.098337411880493
17.359629,5380,-0.65,-0.52584565,269,0.14999999,2.1063473224639893
17.359846,5400,-0.65,-0.65089405,270,0.14999999,2.1133971214294434
17.35992,5420,-0.65,-0.8853195,271,0.14999999,2.120861291885376
17.359665,5440,-0.65,-0.5497396,272,0.14999999,2.128175973892212
17.359716,5460,-0.65,-0.6482795,273,0.14999999,2.1371161937713623
17.359758,5480,-0.65,-0.40968516,274,0.14999999,2.1442971229553223
17.359556,5500,-0.65,-0.39392996,275,0.14999999,2.1511905193328857
17.359297,5520,-0.65,-0.48979437,276,0.14999999,2.1583127975463867
17.359354,5540,-0.65,-0.70751613,277,0.14999999,2.166126251220703
17.359413,5560,-0.65,-0.6769298,278,0.14999999,2.173865795135498
17.359543,5580,-0.65,-0.5689328,279,0.14999999,2.1812193393707275
17.359594,5600,-0.65,-0.54867125,280,0.14999999,2.1884636878967285
17.359644,5620,-0.65,-0.53489995,281,0.14999999,2.1958656311035156
17.359612,5640,-0.65,-0.55007696,282,0.14999999,2.2046585083007812
17.359745,5660,-0.65,-0.68907243,283,0.14999999,2.211995840072632
17.359823,5680,-0.65,-0.46314675,284,0.14999999,2.219271421432495
17.359602,5700,-0.65,-0.48821688,285,0.14999999,2.2272536754608154
17.3597,5720,-0.65,-0.8408933,286,0.14999999,2.2369155883789062
17.35958,5740,-0.65,-0.5745186,287,0.14999999,2.244234323501587
17.359613,5760,-0.65,-0.66851366,288,0.14999999,2.2519848346710205
17.359707,5780,-0.65,-0.7309533,289,0.14999999,2.259833574295044
17.359798,5800,-0.65,-0.77731115,290,0.14999999,2.2683093547821045
17.35978,5820,-0.65,-0.6915657,291,0.14999999,2.277273654937744
17.359793,5840,-0.65,-0.84244776,292,0.14999999,2.284463882446289
17.359655,5860,-0.65,-0.6468737,293,0.14999999,2.2918639183044434
17.359818,5880,-0.65,-0.49225134,294,0.14999999,2.299225330352783
17.359945,5900,-0.65,-0.8392042,295,0.14999999,2.3069863319396973
17.359842,5920,-0.65,-0.80680984,296,0.14999999,2.314906358718872
17.359833,5940,-0.65,-0.7118627,297,0.14999999,2.3222720623016357
17.359898,5960,-0.65,-0.53137016,298,0.14999999,2.3295607566833496
17.360071,5980,-0.65,-0.8431419,299,0.14999999,2.336862325668335
17.359957,6000,-0.65,-0.58640933,300,0.14999999,2.345515489578247
17.360113,6020,-0.65,-0.5932351,301,0.14999999,2.3526785373687744
17.36025,6040,-0.65,-0.36807457,302,0.14999999,2.3598551750183105
17.359936,6060,-0.65,-0.5720622,303,0.14999999,2.367002248764038
17.360107,6080,-0.65,-0.6052176,304,0.14999999,2.375094175338745
17.36027,6100,-0.65,-0.53771055,305,0.14999999,2.382920742034912
17.360348,6120,-0.65,-0.6200952,306,0.14999999,2.3905203342437744
17.360458,6140,-0.65,-0.5596396,307,0.14999999,2.397911787033081
17.360588,6160,-0.65,-0.6032635,308,0.14999999,2.405367612838745
17.36075,6180,-0.65,-0.44079977,309,0.14999999,2.4135162830352783
17.36058,6200,-0.65,-0.8114403,310,0.14999999,2.421370506286621
17.360533,6220,-0.65,-0.75267655,311,0.14999999,2.4286069869995117
17.360502,6240,-0.65,-0.4476167,312,0.14999999,2.43644642829895
17.36028,6260,-0.65,-0.76081616,313,0.14999999,2.4450111389160156
17.36028,6280,-0.65,-0.7161387,314,0.14999999,2.4529166221618652
17.360239,6300,-0.65,-0.45532918,315,0.14999999,2.4607601165771484
17.360336,6320,-0.65,-0.7509708,316,0.14999999,2.4680984020233154
17.360373,6340,-0.65,-0.5751911,317,0.14999999,2.4759466648101807
17.360508,6360,-0.65,-0.41350168,318,0.14999999,2.4849205017089844
17.360294,6380,-0.65,-0.8428117,319,0.14999999,2.4925503730773926
17.360195,6400,-0.65,-0.8972914,320,0.14999999,2.4997730255126953
17.35998,6420,-0.65,-0.6686739,321,0.14999999,2.507561206817627
17.360058,6440,-0.65,-0.74390715,322,0.14999999,2.5152697563171387
17.360031,6460,-0.65,-0.7240763,323,0.14999999,2.5232136249542236
17.360062,6480,-0.65,-0.8143036,324,0.14999999,2.53023362159729
17.360027,6500,-0.65,-0.7518212,325,0.14999999,2.537311315536499
17.360048,6520,-0.65,-0.432431,326,0.14999999,2.54459810256958
17.359941,6540,-0.65,-0.75353074,327,0.14999999,2.553605318069458
17.359955,6560,-0.65,-0.76211524,328,0.14999999,2.560750722885132
17.359976,6580,-0.65,-0.9679631,329,0.14999999,2.568650960922241
17.359577,6600,-0.65,-0.65286237,330,0.14999999,2.5761070251464844
17.359676,6620,-0.65,-0.5543855,331,0.14999999,2.584153413772583
17.359737,6640,-0.65,-0.6655356,332,0.14999999,2.593121290206909
17.359835,6660,-0.65,-0.66876876,333,0.14999999,2.600470542907715
17.359928,6680,-0.65,-0.513204,334,0.14999999,2.608330011367798
17.359806,6700,-0.65,-0.6853813,335,0.14999999,2.6158831119537354
17.35991,6720,-0.65,-0.51861334,336,0.14999999,2.6246790885925293
17.359978,6740,-0.65,-0.70709616,337,0.14999999,2.6323087215423584
17.360022,6760,-0.65,-0.8132247,338,0.14999999,2.6399085521698
17.359926,6780,-0.65,-0.50778663,339,0.14999999,2.6477181911468506
17.359957,6800,-0.65,-0.5053891,340,0.14999999,2.656198501586914
17.360037,6820,-0.65,-0.44513977,341,0.14999999,2.664271831512451
17.35994,6840,-0.65,-0.47322518,342,0.14999999,2.671311140060425
17.359991,6860,-0.65,-0.8457671,343,0.14999999,2.678657054901123
17.359886,6880,-0.65,-0.60428065,344,0.14999999,2.6859934329986572
17.35994,6900,-0.65,-0.52398926,345,0.14999999,2.694267988204956
17.360043,6920,-0.65,-0.6597548,346,0.14999999,2.701521396636963
17.360102,6940,-0.65,-0.7456933,347,0.14999999,2.708995819091797
17.360147,6960,-0.65,-0.738919,348,0.14999999,2.716320037841797
17.360233,6980,-0.65,-0.6199524,349,0.14999999,2.7241313457489014
17.360285,7000,-0.65,-0.51887006,350,0.14999999,2.732034921646118
17.360374,7020,-0.65,-0.40815514,351,0.14999999,2.7395026683807373
17.360157,7040,-0.65,-0.6619402,352,0.14999999,2.746952533721924
17.360235,7060,-0.65,-0.685099,353,0.14999999,2.7543673515319824
17.36025,7080,-0.65,-0.34749407,354,0.14999999,2.7627499103546143
17.360023,7100,-0.65,-1.0350382,355,0.14999999,2.769977331161499
17.359564,7120,-0.65,-0.49523175,356,0.14999999,2.7785966396331787
17.359512,7140,-0.65,-0.9050862,357,0.14999999,2.786022186279297
17.35931,7160,-0.65,-0.4862476,358,0.14999999,2.7946908473968506
17.359394,7180,-0.65,-1.0477651,359,0.14999999,2.8033838272094727
17.358965,7200,-0.65,-0.63785285,360,0.14999999,2.8106682300567627
17.35898,7220,-0.65,-0.7584496,361,0.14999999,2.81843638420105
17.358986,7240,-0.65,-0.68918794,362,0.14999999,2.8262317180633545
17.359026,7260,-0.65,-0.74474394,363,0.14999999,2.8345587253570557
17.359085,7280,-0.65,-0.6191722,364,0.14999999,2.842024803161621
17.359104,7300,-0.65,-0.55322766,365,0.14999999,2.8502159118652344
17.359165,7320,-0.65,-0.46256316,366,0.14999999,2.857625722885132
17.359007,7340,-0.65,-0.62673914,367,0.14999999,2.8651630878448486
17.35907,7360,-0.65,-0.52570176,368,0.14999999,2.872941493988037
17.359137,7380,-0.65,-0.8327531,369,0.14999999,2.8801891803741455
17.35905,7400,-0.65,-0.8774406,370,0.14999999,2.887467384338379
17.358889,7420,-0.65,-0.66147184,371,0.14999999,2.894672155380249
17.359083,7440,-0.65,-0.5443104,372,0.14999999,2.902967929840088
17.359129,7460,-0.65,-0.40943688,373,0.14999999,2.9102659225463867
17.35903,7480,-0.65,-0.5921772,374,0.14999999,2.9172797203063965
17.359135,7500,-0.65,-0.5443671,375,0.14999999,2.92438006401062
17.359144,7520,-0.65,-0.52896035,376,0.14999999,2.932626247406006
17.35929,7540,-0.65,-0.7285087,377,0.14999999,2.940899133682251
17.359377,7560,-0.65,-0.62801003,378,0.14999999,2.9479498863220215
17.359411,7580,-0.65,-1.0276971,379,0.14999999,2.955416202545166
