Iteration,LQGmu1_higher,LQGmu1_actor,TimeElapsed,TimestepsSoFar,LQGsigma_higher,ReturnMean
37,-0.67,-0.33720478,0.3380928039550781,740,0.14999999,17.371397
38,-0.67,-0.45347387,0.3456563949584961,760,0.14999999,17.367523
39,-0.67,-0.6249142,0.35312652587890625,780,0.14999999,17.366573
40,-0.67,-0.6221943,0.3608546257019043,800,0.14999999,17.367105
41,-0.67,-0.64771754,0.36802053451538086,820,0.14999999,17.367527
42,-0.67,-0.62993544,0.37498950958251953,840,0.14999999,17.368269
43,-0.67,-0.6010442,0.3824808597564697,860,0.14999999,17.3686
44,-0.67,-0.6823446,0.3903970718383789,880,0.14999999,17.369177
45,-0.67,-0.8763249,0.3994626998901367,900,0.14999999,17.36988
46,-0.67,-0.52500856,0.40757226943969727,920,0.14999999,17.36849
47,-0.67,-0.5333271,0.415743350982666,940,0.14999999,17.367807
48,-0.67,-0.7989425,0.4271862506866455,960,0.14999999,17.367197
49,-0.67,-0.94344246,0.45178914070129395,980,0.14999999,17.366634
50,-0.67,-0.7758614,0.46112585067749023,1000,0.14999999,17.364454
51,-0.67,-0.59454054,0.4686744213104248,1020,0.14999999,17.364218
52,-0.67,-0.59599096,0.47561025619506836,1040,0.14999999,17.36466
53,-0.67,-0.66740453,0.4830338954925537,1060,0.14999999,17.364878
54,-0.67,-0.70485455,0.49025821685791016,1080,0.14999999,17.365685
55,-0.67,-0.49135712,0.49808192253112793,1100,0.14999999,17.366058
56,-0.67,-0.9281936,0.5048003196716309,1120,0.14999999,17.365828
57,-0.67,-0.46611315,0.5125665664672852,1140,0.14999999,17.364027
58,-0.67,-0.60975486,0.5198900699615479,1160,0.14999999,17.364162
59,-0.67,-0.46713507,0.5271384716033936,1180,0.14999999,17.36414
60,-0.67,-0.63318825,0.5365328788757324,1200,0.14999999,17.364178
61,-0.67,-0.3961203,0.5437278747558594,1220,0.14999999,17.365005
62,-0.67,-0.8111237,0.5515775680541992,1240,0.14999999,17.363686
63,-0.67,-0.54203737,0.5586555004119873,1260,0.14999999,17.363293
64,-0.67,-0.616184,0.5660068988800049,1280,0.14999999,17.363903
65,-0.67,-0.6266604,0.573493242263794,1300,0.14999999,17.364445
66,-0.67,-0.82153267,0.5803911685943604,1320,0.14999999,17.365036
67,-0.67,-0.40475586,0.5874903202056885,1340,0.14999999,17.364727
68,-0.67,-0.47707745,0.5947299003601074,1360,0.14999999,17.363976
69,-0.67,-0.47770238,0.6025657653808594,1380,0.14999999,17.363573
70,-0.67,-0.6908291,0.6098418235778809,1400,0.14999999,17.363184
71,-0.67,-0.56563485,0.6168005466461182,1420,0.14999999,17.363274
72,-0.67,-0.7255546,0.6235313415527344,1440,0.14999999,17.363808
73,-0.67,-0.6491356,0.6312522888183594,1460,0.14999999,17.364042
74,-0.67,-0.46640375,0.6404342651367188,1480,0.14999999,17.36441
75,-0.67,-0.6218087,0.6476964950561523,1500,0.14999999,17.364534
76,-0.67,-0.63877267,0.6544475555419922,1520,0.14999999,17.364994
77,-0.67,-0.78621036,0.6615273952484131,1540,0.14999999,17.365353
78,-0.67,-0.6404219,0.672116756439209,1560,0.14999999,17.36524
79,-0.67,-0.5997664,0.67938232421875,1580,0.14999999,17.36577
80,-0.67,-0.98534155,0.6868917942047119,1600,0.14999999,17.365936
81,-0.67,-0.7305852,0.6948835849761963,1620,0.14999999,17.364023
82,-0.67,-0.4648354,0.7020368576049805,1640,0.14999999,17.364363
83,-0.67,-0.91442317,0.7102351188659668,1660,0.14999999,17.363888
84,-0.67,-0.55438995,0.7173819541931152,1680,0.14999999,17.362814
85,-0.67,-0.73937273,0.7245378494262695,1700,0.14999999,17.362848
86,-0.67,-0.7527066,0.7316470146179199,1720,0.14999999,17.363014
87,-0.67,-0.7859879,0.7390134334564209,1740,0.14999999,17.363146
88,-0.67,-0.8301068,0.7467176914215088,1760,0.14999999,17.363068
89,-0.67,-0.8005824,0.7540373802185059,1780,0.14999999,17.362743
90,-0.67,-0.4346016,0.7611382007598877,1800,0.14999999,17.36241
91,-0.67,-0.59147114,0.7687385082244873,1820,0.14999999,17.36186
92,-0.67,-0.6356965,0.7775022983551025,1840,0.14999999,17.362234
93,-0.67,-0.4098019,0.7847034931182861,1860,0.14999999,17.362568
94,-0.67,-0.5973687,0.7918617725372314,1880,0.14999999,17.362383
95,-0.67,-0.77383864,0.7988770008087158,1900,0.14999999,17.362762
96,-0.67,-0.5104426,0.809218168258667,1920,0.14999999,17.36276
97,-0.67,-0.6079071,0.8169314861297607,1940,0.14999999,17.363218
98,-0.67,-0.7762071,0.8239843845367432,1960,0.14999999,17.36328
99,-0.67,-0.56605744,0.8310494422912598,1980,0.14999999,17.363066
100,-0.67,-0.8503109,0.8383476734161377,2000,0.14999999,17.363405
101,-0.67,-0.88262683,0.8467938899993896,2020,0.14999999,17.363077
102,-0.67,-0.42937917,0.8548200130462646,2040,0.14999999,17.362427
103,-0.67,-0.65024185,0.8618392944335938,2060,0.14999999,17.3622
104,-0.67,-0.8571346,0.8697474002838135,2080,0.14999999,17.36243
105,-0.67,-0.8733418,0.8775901794433594,2100,0.14999999,17.361967
106,-0.67,-0.77451336,0.8855483531951904,2120,0.14999999,17.361351
107,-0.67,-0.8623798,0.8929445743560791,2140,0.14999999,17.361359
108,-0.67,-0.70123947,0.8998651504516602,2160,0.14999999,17.36084
109,-0.67,-0.78006095,0.9069559574127197,2180,0.14999999,17.361135
110,-0.67,-0.7673776,0.9152343273162842,2200,0.14999999,17.361162
111,-0.67,-0.6611482,0.9228160381317139,2220,0.14999999,17.3612
112,-0.67,-0.712446,0.9299321174621582,2240,0.14999999,17.361586
113,-0.67,-0.61140186,0.937164306640625,2260,0.14999999,17.361624
114,-0.67,-0.9874481,0.944190502166748,2280,0.14999999,17.36208
115,-0.67,-0.84879345,0.9524202346801758,2300,0.14999999,17.360785
116,-0.67,-0.60588515,0.9595217704772949,2320,0.14999999,17.360485
117,-0.67,-0.58390915,0.9665465354919434,2340,0.14999999,17.36086
118,-0.67,-0.75931436,0.9739348888397217,2360,0.14999999,17.361176
119,-0.67,-0.2040489,0.9817256927490234,2380,0.14999999,17.361292
120,-0.67,-0.5570086,0.9905633926391602,2400,0.14999999,17.356174
121,-0.67,-0.54664236,0.9974794387817383,2420,0.14999999,17.356451
122,-0.67,-0.52474105,1.0042316913604736,2440,0.14999999,17.356846
123,-0.67,-0.8196486,1.0119469165802002,2460,0.14999999,17.35707
124,-0.67,-0.8638868,1.0197641849517822,2480,0.14999999,17.356863
125,-0.67,-0.7796939,1.026881456375122,2500,0.14999999,17.356413
126,-0.67,-0.5827699,1.0346765518188477,2520,0.14999999,17.356318
127,-0.67,-0.8273446,1.0427525043487549,2540,0.14999999,17.356483
128,-0.67,-0.89646614,1.050222635269165,2560,0.14999999,17.356283
129,-0.67,-0.6729876,1.0580713748931885,2580,0.14999999,17.355776
130,-0.67,-0.56158894,1.0657920837402344,2600,0.14999999,17.356195
131,-0.67,-0.83451974,1.072718620300293,2620,0.14999999,17.356493
132,-0.67,-0.6721067,1.0801124572753906,2640,0.14999999,17.35617
133,-0.67,-0.92126495,1.0876638889312744,2660,0.14999999,17.356342
134,-0.67,-0.588758,1.0955557823181152,2680,0.14999999,17.355688
135,-0.67,-0.76971895,1.1027545928955078,2700,0.14999999,17.356098
136,-0.67,-0.6449753,1.1101489067077637,2720,0.14999999,17.35632
137,-0.67,-0.6258416,1.1174416542053223,2740,0.14999999,17.356539
138,-0.67,-0.5891639,1.125988483428955,2760,0.14999999,17.356895
139,-0.67,-0.46602282,1.133251428604126,2780,0.14999999,17.35723
140,-0.67,-0.56038785,1.1401417255401611,2800,0.14999999,17.357126
141,-0.67,-0.82594234,1.1472992897033691,2820,0.14999999,17.35754
142,-0.67,-0.4086223,1.1546001434326172,2840,0.14999999,17.357363
143,-0.67,-0.610353,1.1622445583343506,2860,0.14999999,17.35719
144,-0.67,-0.54071003,1.1694846153259277,2880,0.14999999,17.357204
145,-0.67,-0.67886007,1.1764779090881348,2900,0.14999999,17.35759
146,-0.67,-0.73260844,1.1839213371276855,2920,0.14999999,17.357857
147,-0.67,-0.7240358,1.1915130615234375,2940,0.14999999,17.358072
148,-0.67,-0.854218,1.19932222366333,2960,0.14999999,17.35828
149,-0.67,-0.615865,1.206364631652832,2980,0.14999999,17.358004
150,-0.67,-0.69404894,1.2159264087677002,3000,0.14999999,17.358236
151,-0.67,-0.8749392,1.2237467765808105,3020,0.14999999,17.358389
152,-0.67,-0.7685009,1.232151746749878,3040,0.14999999,17.358046
153,-0.67,-0.770081,1.239734411239624,3060,0.14999999,17.357906
154,-0.67,-0.74383074,1.2471473217010498,3080,0.14999999,17.35798
155,-0.67,-0.8787482,1.2538461685180664,3100,0.14999999,17.358011
156,-0.67,-0.4329564,1.262589454650879,3120,0.14999999,17.35761
157,-0.67,-0.46286598,1.2705309391021729,3140,0.14999999,17.357225
158,-0.67,-0.3494438,1.2777698040008545,3160,0.14999999,17.357197
159,-0.67,-0.9335934,1.284825325012207,3180,0.14999999,17.356354
160,-0.67,-0.67706615,1.292024850845337,3200,0.14999999,17.355703
161,-0.67,-0.75851494,1.300666332244873,3220,0.14999999,17.355913
162,-0.67,-0.6255387,1.307723045349121,3240,0.14999999,17.35594
163,-0.67,-0.80070883,1.3147642612457275,3260,0.14999999,17.356289
164,-0.67,-0.7957043,1.3218095302581787,3280,0.14999999,17.35618
165,-0.67,-0.6223943,1.3300786018371582,3300,0.14999999,17.356144
166,-0.67,-0.8031383,1.3376657962799072,3320,0.14999999,17.356462
167,-0.67,-0.6570931,1.345045804977417,3340,0.14999999,17.356436
168,-0.67,-0.59190977,1.35227632522583,3360,0.14999999,17.35668
169,-0.67,-0.7515769,1.3597667217254639,3380,0.14999999,17.356829
170,-0.67,-0.83563507,1.3675262928009033,3400,0.14999999,17.35678
171,-0.67,-0.55317944,1.3749768733978271,3420,0.14999999,17.356653
172,-0.67,-0.86684954,1.3820581436157227,3440,0.14999999,17.356737
173,-0.67,-0.45273507,1.3926260471343994,3460,0.14999999,17.356377
174,-0.67,-0.72876257,1.4031813144683838,3480,0.14999999,17.356548
175,-0.67,-0.5393338,1.411139726638794,3500,0.14999999,17.356684
176,-0.67,-0.5195085,1.4183542728424072,3520,0.14999999,17.356657
177,-0.67,-0.89884603,1.4254236221313477,3540,0.14999999,17.35671
178,-0.67,-0.58304644,1.4324216842651367,3560,0.14999999,17.356342
179,-0.67,-0.6131249,1.4405255317687988,3580,0.14999999,17.356323
180,-0.67,-0.50351644,1.447822093963623,3600,0.14999999,17.356514
181,-0.67,-0.81183517,1.4551305770874023,3620,0.14999999,17.35664
182,-0.67,-0.38905072,1.462141752243042,3640,0.14999999,17.356468
183,-0.67,-0.7738213,1.4704046249389648,3660,0.14999999,17.35616
184,-0.67,-0.5783129,1.478308916091919,3680,0.14999999,17.356155
185,-0.67,-0.6733283,1.4852335453033447,3700,0.14999999,17.356182
186,-0.67,-0.5553208,1.4923200607299805,3720,0.14999999,17.35622
187,-0.67,-0.63010496,1.4994444847106934,3740,0.14999999,17.356518
188,-0.67,-0.8378317,1.5066287517547607,3760,0.14999999,17.35666
189,-0.67,-0.6166123,1.514397144317627,3780,0.14999999,17.356443
190,-0.67,-0.6217637,1.521475076675415,3800,0.14999999,17.356531
191,-0.67,-0.55651873,1.528587818145752,3820,0.14999999,17.3568
192,-0.67,-0.8580617,1.5359270572662354,3840,0.14999999,17.356941
193,-0.67,-0.6630635,1.5448200702667236,3860,0.14999999,17.356668
194,-0.67,-0.8300489,1.5523200035095215,3880,0.14999999,17.356728
195,-0.67,-0.5355067,1.5590524673461914,3900,0.14999999,17.356575
196,-0.67,-0.6557086,1.5662975311279297,3920,0.14999999,17.35681
197,-0.67,-0.5002991,1.5752360820770264,3940,0.14999999,17.356974
198,-0.67,-0.49541327,1.5830180644989014,3960,0.14999999,17.357107
199,-0.67,-0.6458762,1.5907137393951416,3980,0.14999999,17.357252
200,-0.67,-0.49679744,1.5978477001190186,4000,0.14999999,17.357346
201,-0.67,-0.50867605,1.605314016342163,4020,0.14999999,17.357176
202,-0.67,-0.62962914,1.6139934062957764,4040,0.14999999,17.357265
203,-0.67,-0.8845532,1.6218512058258057,4060,0.14999999,17.357492
204,-0.67,-0.91571385,1.6292695999145508,4080,0.14999999,17.357222
205,-0.67,-0.6338664,1.6363813877105713,4100,0.14999999,17.356783
206,-0.67,-0.7622585,1.6433017253875732,4120,0.14999999,17.35698
207,-0.67,-0.67590135,1.6514313220977783,4140,0.14999999,17.357079
208,-0.67,-0.5787062,1.658724069595337,4160,0.14999999,17.35721
209,-0.67,-0.7786081,1.6665046215057373,4180,0.14999999,17.357336
210,-0.67,-0.702674,1.6738207340240479,4200,0.14999999,17.357307
211,-0.67,-0.50378835,1.6815557479858398,4220,0.14999999,17.357393
212,-0.67,-0.56288975,1.689215898513794,4240,0.14999999,17.357512
213,-0.67,-0.50965595,1.69624924659729,4260,0.14999999,17.3575
214,-0.67,-0.6538963,1.7082185745239258,4280,0.14999999,17.357635
215,-0.67,-0.42524534,1.7171320915222168,4300,0.14999999,17.357714
216,-0.67,-0.7285114,1.7250463962554932,4320,0.14999999,17.357508
217,-0.67,-0.91223365,1.7327587604522705,4340,0.14999999,17.357487
218,-0.67,-0.4925997,1.7401494979858398,4360,0.14999999,17.357122
219,-0.67,-0.74401253,1.7473080158233643,4380,0.14999999,17.356905
220,-0.67,-0.523991,1.7576444149017334,4400,0.14999999,17.356937
221,-0.67,-0.7026032,1.7647826671600342,4420,0.14999999,17.357056
222,-0.67,-0.67326033,1.7721285820007324,4440,0.14999999,17.35716
223,-0.67,-0.63368064,1.7791972160339355,4460,0.14999999,17.357346
224,-0.67,-0.7669419,1.78753662109375,4480,0.14999999,17.357426
225,-0.67,-0.5866992,1.7952866554260254,4500,0.14999999,17.357397
226,-0.67,-0.67341805,1.802428960800171,4520,0.14999999,17.357588
227,-0.67,-0.5918627,1.8094673156738281,4540,0.14999999,17.357756
228,-0.67,-0.7404539,1.8166618347167969,4560,0.14999999,17.357906
229,-0.67,-0.8051704,1.82798171043396,4580,0.14999999,17.35797
230,-0.67,-0.75978905,1.834897756576538,4600,0.14999999,17.357897
231,-0.67,-0.5557215,1.8420689105987549,4620,0.14999999,17.357933
232,-0.67,-0.8638116,1.849567174911499,4640,0.14999999,17.358171
233,-0.67,-0.63420695,1.8586208820343018,4660,0.14999999,17.357977
234,-0.67,-0.56336325,1.8658075332641602,4680,0.14999999,17.358204
235,-0.67,-0.69216883,1.8726277351379395,4700,0.14999999,17.358362
236,-0.67,-0.3607202,1.8798682689666748,4720,0.14999999,17.358477
237,-0.67,-0.83431137,1.8873615264892578,4740,0.14999999,17.35794
238,-0.67,-0.718826,1.8955600261688232,4760,0.14999999,17.357777
239,-0.67,-0.909966,1.9026978015899658,4780,0.14999999,17.357811
240,-0.67,-0.6982544,1.9099740982055664,4800,0.14999999,17.357466
241,-0.67,-0.74384665,1.9174635410308838,4820,0.14999999,17.357632
242,-0.67,-0.8503462,1.9251303672790527,4840,0.14999999,17.357697
243,-0.67,-0.79701734,1.9332687854766846,4860,0.14999999,17.357494
244,-0.67,-0.5833066,1.9402544498443604,4880,0.14999999,17.357494
245,-0.67,-0.68061626,1.9485142230987549,4900,0.14999999,17.357635
246,-0.67,-0.43668914,1.955941915512085,4920,0.14999999,17.357677
247,-0.67,-0.6059056,1.9639112949371338,4940,0.14999999,17.357525
248,-0.67,-0.7717764,1.971245527267456,4960,0.14999999,17.357628
249,-0.67,-0.65855575,1.978250503540039,4980,0.14999999,17.357662
250,-0.67,-0.68644917,1.9857614040374756,5000,0.14999999,17.357796
251,-0.67,-0.65610975,1.9937028884887695,5020,0.14999999,17.357954
252,-0.67,-0.6105146,2.001275062561035,5040,0.14999999,17.358173
253,-0.67,-0.54873693,2.0083141326904297,5060,0.14999999,17.358261
254,-0.67,-0.59210336,2.016685962677002,5080,0.14999999,17.358572
255,-0.67,-0.713204,2.023787498474121,5100,0.14999999,17.358686
256,-0.67,-0.80274916,2.032672882080078,5120,0.14999999,17.358807
257,-0.67,-0.5610374,2.0399396419525146,5140,0.14999999,17.358725
258,-0.67,-0.63985103,2.0476009845733643,5160,0.14999999,17.35879
259,-0.67,-0.69954276,2.055051803588867,5180,0.14999999,17.358828
260,-0.67,-0.5801954,2.062694549560547,5200,0.14999999,17.358881
261,-0.67,-0.7835797,2.0704994201660156,5220,0.14999999,17.359045
262,-0.67,-0.64987105,2.0777697563171387,5240,0.14999999,17.359032
263,-0.67,-0.73866755,2.0848891735076904,5260,0.14999999,17.359144
264,-0.67,-0.8058311,2.092047691345215,5280,0.14999999,17.359106
265,-0.67,-0.8496437,2.1009106636047363,5300,0.14999999,17.359072
266,-0.67,-0.77333647,2.1080996990203857,5320,0.14999999,17.35892
267,-0.67,-0.64295155,2.115772008895874,5340,0.14999999,17.358904
268,-0.67,-0.6724792,2.123004198074341,5360,0.14999999,17.359009
269,-0.67,-0.5458456,2.131674289703369,5380,0.14999999,17.359198
270,-0.67,-0.6708941,2.139615297317505,5400,0.14999999,17.359426
271,-0.67,-0.90531945,2.1466407775878906,5420,0.14999999,17.3595
272,-0.67,-0.56973964,2.1537070274353027,5440,0.14999999,17.359198
273,-0.67,-0.6682795,2.1613059043884277,5460,0.14999999,17.359266
274,-0.67,-0.4296852,2.170366048812866,5480,0.14999999,17.359304
275,-0.67,-0.41393,2.1776256561279297,5500,0.14999999,17.359169
276,-0.67,-0.5097944,2.184408187866211,5520,0.14999999,17.358986
277,-0.67,-0.7275162,2.191302537918091,5540,0.14999999,17.359072
278,-0.67,-0.6969298,2.1990182399749756,5560,0.14999999,17.359114
279,-0.67,-0.5889328,2.2071895599365234,5580,0.14999999,17.359226
280,-0.67,-0.5686712,2.214256763458252,5600,0.14999999,17.359287
281,-0.67,-0.5549,2.22131085395813,5620,0.14999999,17.359358
282,-0.67,-0.570077,2.228604316711426,5640,0.14999999,17.359346
283,-0.67,-0.7090725,2.2363131046295166,5660,0.14999999,17.359493
284,-0.67,-0.4831468,2.2444326877593994,5680,0.14999999,17.359556
285,-0.67,-0.5082169,2.2513320446014404,5700,0.14999999,17.359383
286,-0.67,-0.86089337,2.258420944213867,5720,0.14999999,17.359505
287,-0.67,-0.59451866,2.2655603885650635,5740,0.14999999,17.359344
288,-0.67,-0.6885137,2.273686647415161,5760,0.14999999,17.359388
289,-0.67,-0.7509533,2.2808327674865723,5780,0.14999999,17.35947
290,-0.67,-0.7973112,2.2878458499908447,5800,0.14999999,17.359535
291,-0.67,-0.71156573,2.2958528995513916,5820,0.14999999,17.359486
292,-0.67,-0.86244774,2.3035669326782227,5840,0.14999999,17.359488
293,-0.67,-0.66687375,2.310947895050049,5860,0.14999999,17.359308
294,-0.67,-0.5122514,2.3186025619506836,5880,0.14999999,17.35946
295,-0.67,-0.8592042,2.325559616088867,5900,0.14999999,17.359617
296,-0.67,-0.8268099,2.332434892654419,5920,0.14999999,17.359472
297,-0.67,-0.7318627,2.340134382247925,5940,0.14999999,17.359426
298,-0.67,-0.5513702,2.3479530811309814,5960,0.14999999,17.359472
299,-0.67,-0.86314195,2.354938507080078,5980,0.14999999,17.359655
300,-0.67,-0.6064094,2.361928701400757,6000,0.14999999,17.3595
301,-0.67,-0.6132351,2.3689868450164795,6020,0.14999999,17.359661
302,-0.67,-0.3880746,2.376429796218872,6040,0.14999999,17.3598
303,-0.67,-0.59206223,2.3840582370758057,6060,0.14999999,17.35957
304,-0.67,-0.6252176,2.391136884689331,6080,0.14999999,17.359747
305,-0.67,-0.5577105,2.3982226848602295,6100,0.14999999,17.35991
306,-0.67,-0.64009523,2.4055442810058594,6120,0.14999999,17.360004
307,-0.67,-0.5796396,2.4139866828918457,6140,0.14999999,17.360111
308,-0.67,-0.62326354,2.4211113452911377,6160,0.14999999,17.36025
309,-0.67,-0.4607998,2.4281070232391357,6180,0.14999999,17.36041
310,-0.67,-0.8314403,2.4355883598327637,6200,0.14999999,17.360289
311,-0.67,-0.7726766,2.4433324337005615,6220,0.14999999,17.360207
312,-0.67,-0.46761674,2.450953722000122,6240,0.14999999,17.360155
313,-0.67,-0.7808162,2.458303213119507,6260,0.14999999,17.359985
314,-0.67,-0.73613876,2.4653866291046143,6280,0.14999999,17.35996
315,-0.67,-0.47532922,2.4728283882141113,6300,0.14999999,17.35991
316,-0.67,-0.7709708,2.4807324409484863,6320,0.14999999,17.360037
317,-0.67,-0.5951911,2.4878647327423096,6340,0.14999999,17.360046
318,-0.67,-0.43350172,2.4959468841552734,6360,0.14999999,17.360186
319,-0.67,-0.86281174,2.503035306930542,6380,0.14999999,17.360027
320,-0.67,-0.9172914,2.510343551635742,6400,0.14999999,17.359888
321,-0.67,-0.6886739,2.518375873565674,6420,0.14999999,17.359623
322,-0.67,-0.7639072,2.5259389877319336,6440,0.14999999,17.35969
323,-0.67,-0.7440764,2.532775640487671,6460,0.14999999,17.359648
324,-0.67,-0.8343036,2.5402331352233887,6480,0.14999999,17.35966
325,-0.67,-0.77182126,2.5476417541503906,6500,0.14999999,17.35959
326,-0.67,-0.45243105,2.555447578430176,6520,0.14999999,17.359589
327,-0.67,-0.7735307,2.56251859664917,6540,0.14999999,17.35953
328,-0.67,-0.7821153,2.569528579711914,6560,0.14999999,17.359518
329,-0.67,-0.98796314,2.576694965362549,6580,0.14999999,17.359514
330,-0.67,-0.6728624,2.584155321121216,6600,0.14999999,17.359055
331,-0.67,-0.5743855,2.591777801513672,6620,0.14999999,17.359144
332,-0.67,-0.68553567,2.598707437515259,6640,0.14999999,17.359217
333,-0.67,-0.6887688,2.605634927749634,6660,0.14999999,17.359308
334,-0.67,-0.53320396,2.612895965576172,6680,0.14999999,17.359392
335,-0.67,-0.70538133,2.6207611560821533,6700,0.14999999,17.359303
336,-0.67,-0.53861344,2.6281681060791016,6720,0.14999999,17.35939
337,-0.67,-0.7270962,2.6351141929626465,6740,0.14999999,17.359476
338,-0.67,-0.8332247,2.64233136177063,6760,0.14999999,17.359509
339,-0.67,-0.5277866,2.6496613025665283,6780,0.14999999,17.359385
340,-0.67,-0.52538913,2.657766819000244,6800,0.14999999,17.359436
341,-0.67,-0.4651398,2.665186882019043,6820,0.14999999,17.359539
342,-0.67,-0.49322522,2.67285418510437,6840,0.14999999,17.35948
343,-0.67,-0.8657671,2.680800437927246,6860,0.14999999,17.359564
344,-0.67,-0.6242807,2.6885790824890137,6880,0.14999999,17.359423
345,-0.67,-0.5439893,2.6966588497161865,6900,0.14999999,17.35948
346,-0.67,-0.67975485,2.7039098739624023,6920,0.14999999,17.359596
347,-0.67,-0.76569337,2.7111799716949463,6940,0.14999999,17.359652
348,-0.67,-0.75891906,2.718043088912964,6960,0.14999999,17.359676
349,-0.67,-0.6399524,2.725264310836792,6980,0.14999999,17.35974
350,-0.67,-0.5388701,2.7327609062194824,7000,0.14999999,17.35979
351,-0.67,-0.42815518,2.7401509284973145,7020,0.14999999,17.359894
352,-0.67,-0.68194026,2.747410535812378,7040,0.14999999,17.359734
353,-0.67,-0.70509905,2.7544894218444824,7060,0.14999999,17.359806
354,-0.67,-0.3674941,2.7625198364257812,7080,0.14999999,17.359814
355,-0.67,-1.0550382,2.769833564758301,7100,0.14999999,17.359663
356,-0.67,-0.5152318,2.7768502235412598,7120,0.14999999,17.359205
357,-0.67,-0.92508626,2.7837581634521484,7140,0.14999999,17.359182
358,-0.67,-0.50624764,2.791374921798706,7160,0.14999999,17.358936
359,-0.67,-1.0677651,2.799572706222534,7180,0.14999999,17.359041
360,-0.67,-0.6578529,2.806464910507202,7200,0.14999999,17.358612
361,-0.67,-0.77844965,2.8137145042419434,7220,0.14999999,17.35863
362,-0.67,-0.709188,2.8207755088806152,7240,0.14999999,17.358612
363,-0.67,-0.76474404,2.8285419940948486,7260,0.14999999,17.358643
364,-0.67,-0.63917226,2.837085485458374,7280,0.14999999,17.35868
365,-0.67,-0.57322776,2.8444178104400635,7300,0.14999999,17.358706
366,-0.67,-0.4825632,2.8525140285491943,7320,0.14999999,17.35878
367,-0.67,-0.64673924,2.8594932556152344,7340,0.14999999,17.358662
368,-0.67,-0.5457018,2.8675174713134766,7360,0.14999999,17.358723
369,-0.67,-0.85275316,2.8756673336029053,7380,0.14999999,17.358803
370,-0.67,-0.8974406,2.882746696472168,7400,0.14999999,17.358685
371,-0.67,-0.6814719,2.8900866508483887,7420,0.14999999,17.358486
372,-0.67,-0.56431043,2.897155523300171,7440,0.14999999,17.358665
373,-0.67,-0.42943692,2.90480375289917,7460,0.14999999,17.358723
374,-0.67,-0.61217725,2.911994695663452,7480,0.14999999,17.35867
375,-0.67,-0.56436706,2.9192020893096924,7500,0.14999999,17.358776
376,-0.67,-0.5489604,2.9265122413635254,7520,0.14999999,17.358799
377,-0.67,-0.74850875,2.934800148010254,7540,0.14999999,17.358955
378,-0.67,-0.6480101,2.942542791366577,7560,0.14999999,17.359022
379,-0.67,-1.0476971,2.949653387069702,7580,0.14999999,17.359055
