ReturnMean,LQGsigma_higher,TimeElapsed,LQGmu1_higher,TimestepsSoFar,LQGmu1_actor,Iteration
17.352327,0.14999999,0.6799123287200928,-0.6,1620,-0.6605852,81
17.353045,0.14999999,0.6875662803649902,-0.6,1640,-0.3948354,82
17.351917,0.14999999,0.6952095031738281,-0.6,1660,-0.8444232,83
17.351562,0.14999999,0.702122688293457,-0.6,1680,-0.48438996,84
17.351347,0.14999999,0.7091715335845947,-0.6,1700,-0.66937274,85
17.351858,0.14999999,0.7171003818511963,-0.6,1720,-0.6827066,86
17.352365,0.14999999,0.7247810363769531,-0.6,1740,-0.7159879,87
17.352728,0.14999999,0.7323992252349854,-0.6,1760,-0.7601068,88
17.352915,0.14999999,0.7393615245819092,-0.6,1780,-0.7305824,89
17.352978,0.14999999,0.7465906143188477,-0.6,1800,-0.3646016,90
17.351654,0.14999999,0.7597894668579102,-0.6,1820,-0.52147114,91
17.351997,0.14999999,0.7669451236724854,-0.6,1840,-0.5656965,92
17.35241,0.14999999,0.7751891613006592,-0.6,1860,-0.3398019,93
17.351492,0.14999999,0.782888650894165,-0.6,1880,-0.5273687,94
17.35185,0.14999999,0.7915525436401367,-0.6,1900,-0.70383865,95
17.352222,0.14999999,0.7989730834960938,-0.6,1920,-0.4404426,96
17.352438,0.14999999,0.8064675331115723,-0.6,1940,-0.5379071,97
17.352459,0.14999999,0.813884973526001,-0.6,1960,-0.70620716,98
17.352537,0.14999999,0.8217089176177979,-0.6,1980,-0.49605745,99
17.352812,0.14999999,0.8289337158203125,-0.6,2000,-0.780311,100
17.352999,0.14999999,0.8358638286590576,-0.6,2020,-0.81262684,101
17.352839,0.14999999,0.8427839279174805,-0.6,2040,-0.35937917,102
17.351994,0.14999999,0.8497469425201416,-0.6,2060,-0.58024186,103
17.352318,0.14999999,0.8571627140045166,-0.6,2080,-0.7871346,104
17.352325,0.14999999,0.8641016483306885,-0.6,2100,-0.8033418,105
17.352169,0.14999999,0.8712422847747803,-0.6,2120,-0.7045134,106
17.35249,0.14999999,0.8784573078155518,-0.6,2140,-0.7923798,107
17.352404,0.14999999,0.8859803676605225,-0.6,2160,-0.6312395,108
17.352892,0.14999999,0.8930997848510742,-0.6,2180,-0.71006095,109
17.353254,0.14999999,0.8997488021850586,-0.6,2200,-0.6973776,110
17.353563,0.14999999,0.9067304134368896,-0.6,2220,-0.5911482,111
17.354055,0.14999999,0.9137165546417236,-0.6,2240,-0.642446,112
17.354235,0.14999999,0.9212486743927002,-0.6,2260,-0.54140186,113
17.354729,0.14999999,0.9281187057495117,-0.6,2280,-0.9174481,114
17.354025,0.14999999,0.9353654384613037,-0.6,2300,-0.77879345,115
17.354097,0.14999999,0.9425079822540283,-0.6,2320,-0.53588516,116
17.354465,0.14999999,0.9503281116485596,-0.6,2340,-0.51390916,117
17.35471,0.14999999,0.9579198360443115,-0.6,2360,-0.68931437,118
17.355087,0.14999999,0.9665968418121338,-0.6,2380,-0.13404891,119
17.345116,0.14999999,0.973996639251709,-0.6,2400,-0.48700866,120
17.345276,0.14999999,0.9823074340820312,-0.6,2420,-0.47664237,121
17.345587,0.14999999,0.9891712665557861,-0.6,2440,-0.45474103,122
17.345623,0.14999999,0.9964981079101562,-0.6,2460,-0.74964863,123
17.34575,0.14999999,1.0035994052886963,-0.6,2480,-0.7938868,124
17.345661,0.14999999,1.011164665222168,-0.6,2500,-0.7096939,125
17.34582,0.14999999,1.0183684825897217,-0.6,2520,-0.5127699,126
17.3459,0.14999999,1.0255277156829834,-0.6,2540,-0.7573446,127
17.34602,0.14999999,1.0327913761138916,-0.6,2560,-0.82646614,128
17.345934,0.14999999,1.040395736694336,-0.6,2580,-0.6029876,129
17.346498,0.14999999,1.0477113723754883,-0.6,2600,-0.49158895,130
17.346739,0.14999999,1.0551369190216064,-0.6,2620,-0.7645197,131
17.346706,0.14999999,1.0624618530273438,-0.6,2640,-0.6021067,132
17.346973,0.14999999,1.0693678855895996,-0.6,2660,-0.85126495,133
17.34675,0.14999999,1.0767905712127686,-0.6,2680,-0.518758,134
17.347162,0.14999999,1.0837550163269043,-0.6,2700,-0.69971895,135
17.347673,0.14999999,1.0908253192901611,-0.6,2720,-0.5749753,136
17.347948,0.14999999,1.098013162612915,-0.6,2740,-0.5558416,137
17.348347,0.14999999,1.1053524017333984,-0.6,2760,-0.5191639,138
17.348661,0.14999999,1.1126134395599365,-0.6,2780,-0.39602283,139
17.348175,0.14999999,1.1200017929077148,-0.6,2800,-0.49038786,140
17.348528,0.14999999,1.1273653507232666,-0.6,2820,-0.75594234,141
17.348637,0.14999999,1.1349902153015137,-0.6,2840,-0.3386223,142
17.347912,0.14999999,1.1430189609527588,-0.6,2860,-0.54035294,143
17.347887,0.14999999,1.1501457691192627,-0.6,2880,-0.47071004,144
17.348171,0.14999999,1.1576652526855469,-0.6,2900,-0.6088601,145
17.348558,0.14999999,1.165064811706543,-0.6,2920,-0.66260844,146
17.348972,0.14999999,1.1725282669067383,-0.6,2940,-0.6540358,147
17.349346,0.14999999,1.1796178817749023,-0.6,2960,-0.7842181,148
17.349367,0.14999999,1.1871068477630615,-0.6,2980,-0.545865,149
17.349632,0.14999999,1.1942031383514404,-0.6,3000,-0.62404895,150
17.349892,0.14999999,1.2018437385559082,-0.6,3020,-0.80493927,151
17.34988,0.14999999,1.2089898586273193,-0.6,3040,-0.69850093,152
17.349895,0.14999999,1.2163686752319336,-0.6,3060,-0.700081,153
17.350199,0.14999999,1.2235608100891113,-0.6,3080,-0.67383075,154
17.350382,0.14999999,1.231236457824707,-0.6,3100,-0.8087481,155
17.350304,0.14999999,1.238459587097168,-0.6,3120,-0.3629564,156
17.349487,0.14999999,1.245560884475708,-0.6,3140,-0.392866,157
17.349161,0.14999999,1.2537202835083008,-0.6,3160,-0.2794438,158
17.347464,0.14999999,1.2620327472686768,-0.6,3180,-0.86359346,159
17.347172,0.14999999,1.269531011581421,-0.6,3200,-0.60706615,160
17.347496,0.14999999,1.2768936157226562,-0.6,3220,-0.68851495,161
17.347702,0.14999999,1.2846362590789795,-0.6,3240,-0.5555387,162
17.348091,0.14999999,1.2918713092803955,-0.6,3260,-0.73070884,163
17.348192,0.14999999,1.299588918685913,-0.6,3280,-0.7257043,164
17.348372,0.14999999,1.3064889907836914,-0.6,3300,-0.55239433,165
17.348726,0.14999999,1.313744068145752,-0.6,3320,-0.7331383,166
17.348928,0.14999999,1.3228094577789307,-0.6,3340,-0.5870931,167
17.349222,0.14999999,1.3300457000732422,-0.6,3360,-0.5219098,168
17.349316,0.14999999,1.337695598602295,-0.6,3380,-0.68157685,169
17.349388,0.14999999,1.3449320793151855,-0.6,3400,-0.7656351,170
17.349516,0.14999999,1.3522510528564453,-0.6,3420,-0.48317945,171
17.34948,0.14999999,1.360264539718628,-0.6,3440,-0.79684955,172
17.349367,0.14999999,1.367440938949585,-0.6,3460,-0.38273507,173
17.349272,0.14999999,1.3750252723693848,-0.6,3480,-0.6587626,174
17.349539,0.14999999,1.3823485374450684,-0.6,3500,-0.46933383,175
17.349342,0.14999999,1.3899424076080322,-0.6,3520,-0.4495085,176
17.349222,0.14999999,1.397155523300171,-0.6,3540,-0.828846,177
17.349157,0.14999999,1.404097080230713,-0.6,3560,-0.51304644,178
17.349045,0.14999999,1.4112091064453125,-0.6,3580,-0.5431249,179
17.349243,0.14999999,1.4186630249023438,-0.6,3600,-0.4335164,180
17.349201,0.14999999,1.4258251190185547,-0.6,3620,-0.7418352,181
17.349209,0.14999999,1.4328875541687012,-0.6,3640,-0.31905073,182
17.348377,0.14999999,1.439861536026001,-0.6,3660,-0.7038213,183
17.348547,0.14999999,1.447307825088501,-0.6,3680,-0.5083128,184
17.348494,0.14999999,1.454439401626587,-0.6,3700,-0.6033283,185
17.348572,0.14999999,1.4614717960357666,-0.6,3720,-0.4853208,186
17.348808,0.14999999,1.4683194160461426,-0.6,3740,-0.56010497,187
17.348976,0.14999999,1.4753448963165283,-0.6,3760,-0.7678317,188
17.348955,0.14999999,1.4824464321136475,-0.6,3780,-0.5466123,189
17.349033,0.14999999,1.489617109298706,-0.6,3800,-0.5517638,190
17.349337,0.14999999,1.4969897270202637,-0.6,3820,-0.48651877,191
17.34938,0.14999999,1.5066120624542236,-0.6,3840,-0.7880617,192
17.349337,0.14999999,1.5140411853790283,-0.6,3860,-0.59306353,193
17.349422,0.14999999,1.521437644958496,-0.6,3880,-0.76004887,194
17.349466,0.14999999,1.5285406112670898,-0.6,3900,-0.46550673,195
17.349606,0.14999999,1.5360159873962402,-0.6,3920,-0.5857086,196
17.349823,0.14999999,1.543604850769043,-0.6,3940,-0.4302991,197
17.349789,0.14999999,1.5507335662841797,-0.6,3960,-0.42541328,198
17.349764,0.14999999,1.5580017566680908,-0.6,3980,-0.57587624,199
17.349878,0.14999999,1.5649962425231934,-0.6,4000,-0.42679745,200
17.349478,0.14999999,1.572310209274292,-0.6,4020,-0.43867603,201
17.349394,0.14999999,1.5792205333709717,-0.6,4040,-0.55962914,202
17.349644,0.14999999,1.5864708423614502,-0.6,4060,-0.8145532,203
17.349627,0.14999999,1.5935888290405273,-0.6,4080,-0.84571385,204
17.349474,0.14999999,1.600632905960083,-0.6,4100,-0.56386644,205
17.349703,0.14999999,1.6077508926391602,-0.6,4120,-0.69225854,206
17.34995,0.14999999,1.6147775650024414,-0.6,4140,-0.60590136,207
17.35014,0.14999999,1.621924638748169,-0.6,4160,-0.5087062,208
17.35021,0.14999999,1.6287226676940918,-0.6,4180,-0.7086081,209
17.35032,0.14999999,1.636054277420044,-0.6,4200,-0.632674,210
17.35049,0.14999999,1.6431427001953125,-0.6,4220,-0.43378833,211
17.35045,0.14999999,1.6507928371429443,-0.6,4240,-0.4928898,212
17.350328,0.14999999,1.6577098369598389,-0.6,4260,-0.439656,213
17.35034,0.14999999,1.6644783020019531,-0.6,4280,-0.5838963,214
17.350441,0.14999999,1.6718287467956543,-0.6,4300,-0.35524535,215
17.349873,0.14999999,1.6795527935028076,-0.6,4320,-0.6585114,216
17.349937,0.14999999,1.6871068477630615,-0.6,4340,-0.84223366,217
17.34982,0.14999999,1.694288730621338,-0.6,4360,-0.4225997,218
17.34933,0.14999999,1.7015845775604248,-0.6,4380,-0.67401254,219
17.349472,0.14999999,1.7092008590698242,-0.6,4400,-0.453991,220
17.349476,0.14999999,1.7167396545410156,-0.6,4420,-0.6326032,221
17.349657,0.14999999,1.7237498760223389,-0.6,4440,-0.60326034,222
17.349905,0.14999999,1.7310872077941895,-0.6,4460,-0.56368065,223
17.35,0.14999999,1.737978219985962,-0.6,4480,-0.6969419,224
17.350096,0.14999999,1.7451553344726562,-0.6,4500,-0.5166992,225
17.350254,0.14999999,1.7521944046020508,-0.6,4520,-0.60341805,226
17.35047,0.14999999,1.75950288772583,-0.6,4540,-0.5218627,227
17.350584,0.14999999,1.7664706707000732,-0.6,4560,-0.6704539,228
17.35076,0.14999999,1.773529291152954,-0.6,4580,-0.73517036,229
17.350847,0.14999999,1.7806122303009033,-0.6,4600,-0.68978906,230
17.351004,0.14999999,1.7877488136291504,-0.6,4620,-0.48572156,231
17.351181,0.14999999,1.7946865558624268,-0.6,4640,-0.7938116,232
17.351189,0.14999999,1.8017995357513428,-0.6,4660,-0.56420696,233
17.35145,0.14999999,1.8092494010925293,-0.6,4680,-0.49336326,234
17.351557,0.14999999,1.8162474632263184,-0.6,4700,-0.6221689,235
17.351738,0.14999999,1.823573112487793,-0.6,4720,-0.2907202,236
17.350609,0.14999999,1.8303112983703613,-0.6,4740,-0.7643114,237
17.350603,0.14999999,1.837203025817871,-0.6,4760,-0.648826,238
17.35072,0.14999999,1.8441121578216553,-0.6,4780,-0.83996594,239
17.350586,0.14999999,1.8510940074920654,-0.6,4800,-0.6282544,240
17.350824,0.14999999,1.8581798076629639,-0.6,4820,-0.67384666,241
17.35099,0.14999999,1.8667826652526855,-0.6,4840,-0.7803462,242
17.350948,0.14999999,1.873861312866211,-0.6,4860,-0.72701734,243
17.351093,0.14999999,1.880885362625122,-0.6,4880,-0.5133066,244
17.351204,0.14999999,1.8887975215911865,-0.6,4900,-0.61061627,245
17.351278,0.14999999,1.8958992958068848,-0.6,4920,-0.36668915,246
17.350843,0.14999999,1.9033737182617188,-0.6,4940,-0.5359056,247
17.350925,0.14999999,1.9107718467712402,-0.6,4960,-0.7017764,248
17.351084,0.14999999,1.9186856746673584,-0.6,4980,-0.58855575,249
17.351242,0.14999999,1.9261810779571533,-0.6,5000,-0.6164492,250
17.35148,0.14999999,1.9332115650177002,-0.6,5020,-0.58610976,251
17.351768,0.14999999,1.9408559799194336,-0.6,5040,-0.5405146,252
17.351837,0.14999999,1.9483308792114258,-0.6,5060,-0.4787369,253
17.352112,0.14999999,1.9567618370056152,-0.6,5080,-0.52210337,254
17.352203,0.14999999,1.9639561176300049,-0.6,5100,-0.64320403,255
17.35241,0.14999999,1.971557378768921,-0.6,5120,-0.7327491,256
17.352459,0.14999999,1.9787607192993164,-0.6,5140,-0.49103743,257
17.352451,0.14999999,1.9860243797302246,-0.6,5160,-0.56985104,258
17.352493,0.14999999,1.993103265762329,-0.6,5180,-0.62954277,259
17.352606,0.14999999,2.0004074573516846,-0.6,5200,-0.51019543,260
17.352745,0.14999999,2.007672071456909,-0.6,5220,-0.7135797,261
17.35285,0.14999999,2.0149245262145996,-0.6,5240,-0.57987106,262
17.352974,0.14999999,2.022226095199585,-0.6,5260,-0.66866755,263
17.35301,0.14999999,2.029340982437134,-0.6,5280,-0.735831,264
17.353107,0.14999999,2.0367844104766846,-0.6,5300,-0.7796437,265
17.353117,0.14999999,2.0447771549224854,-0.6,5320,-0.7033365,266
17.3532,0.14999999,2.0521743297576904,-0.6,5340,-0.57295156,267
17.353312,0.14999999,2.0590076446533203,-0.6,5360,-0.6024792,268
17.353552,0.14999999,2.066762685775757,-0.6,5380,-0.47584566,269
17.35373,0.14999999,2.074254274368286,-0.6,5400,-0.6008941,270
17.353825,0.14999999,2.081665515899658,-0.6,5420,-0.8353195,271
17.353695,0.14999999,2.0888798236846924,-0.6,5440,-0.49973965,272
17.353704,0.14999999,2.0963544845581055,-0.6,5460,-0.59827954,273
17.353765,0.14999999,2.1039209365844727,-0.6,5480,-0.3596852,274
17.353365,0.14999999,2.111102342605591,-0.6,5500,-0.34393,275
17.352882,0.14999999,2.1184515953063965,-0.6,5520,-0.43979442,276
17.352865,0.14999999,2.1254708766937256,-0.6,5540,-0.6575162,277
17.352982,0.14999999,2.1330745220184326,-0.6,5560,-0.6269298,278
17.353159,0.14999999,2.1401827335357666,-0.6,5580,-0.5189328,279
17.353191,0.14999999,2.147627830505371,-0.6,5600,-0.49867126,280
17.35319,0.14999999,2.1548287868499756,-0.6,5620,-0.4849,281
17.3531,0.14999999,2.1622371673583984,-0.6,5640,-0.500077,282
17.3532,0.14999999,2.169478416442871,-0.6,5660,-0.6390725,283
17.353327,0.14999999,2.176854133605957,-0.6,5680,-0.4131468,284
17.352974,0.14999999,2.1841883659362793,-0.6,5700,-0.43821692,285
17.353003,0.14999999,2.1911556720733643,-0.6,5720,-0.7908934,286
17.352993,0.14999999,2.1987130641937256,-0.6,5740,-0.52451867,287
17.353003,0.14999999,2.2056994438171387,-0.6,5760,-0.6185137,288
17.35313,0.14999999,2.2133922576904297,-0.6,5780,-0.6809533,289
17.353298,0.14999999,2.221067428588867,-0.6,5800,-0.7273112,290
17.353369,0.14999999,2.229710817337036,-0.6,5820,-0.64156574,291
17.353415,0.14999999,2.2368671894073486,-0.6,5840,-0.7924478,292
17.35339,0.14999999,2.2447495460510254,-0.6,5860,-0.59687376,293
17.353582,0.14999999,2.2517316341400146,-0.6,5880,-0.44225138,294
17.353645,0.14999999,2.2594118118286133,-0.6,5900,-0.78920424,295
17.353651,0.14999999,2.2668628692626953,-0.6,5920,-0.7568099,296
17.353748,0.14999999,2.274200439453125,-0.6,5940,-0.66186273,297
17.353868,0.14999999,2.2813470363616943,-0.6,5960,-0.48137024,298
17.354012,0.14999999,2.2885568141937256,-0.6,5980,-0.79314196,299
17.354015,0.14999999,2.296271800994873,-0.6,6000,-0.5364094,300
17.354168,0.14999999,2.303446054458618,-0.6,6020,-0.5432351,301
17.354307,0.14999999,2.310870885848999,-0.6,6040,-0.3180746,302
17.353735,0.14999999,2.317870855331421,-0.6,6060,-0.52206224,303
17.353897,0.14999999,2.3256218433380127,-0.6,6080,-0.5552176,304
17.354063,0.14999999,2.3328607082366943,-0.6,6100,-0.48771057,305
17.354103,0.14999999,2.3400278091430664,-0.6,6120,-0.57009524,306
17.354221,0.14999999,2.3472352027893066,-0.6,6140,-0.5096396,307
17.354326,0.14999999,2.3550498485565186,-0.6,6160,-0.55326355,308
17.354494,0.14999999,2.362274408340454,-0.6,6180,-0.39079982,309
17.354189,0.14999999,2.3694329261779785,-0.6,6200,-0.76144034,310
17.354239,0.14999999,2.3769912719726562,-0.6,6220,-0.7026766,311
17.354269,0.14999999,2.3844006061553955,-0.6,6240,-0.39761674,312
17.353893,0.14999999,2.3920092582702637,-0.6,6260,-0.7108162,313
17.35396,0.14999999,2.3989741802215576,-0.6,6280,-0.66613877,314
17.353962,0.14999999,2.409174919128418,-0.6,6300,-0.40532923,315
17.35398,0.14999999,2.4166860580444336,-0.6,6320,-0.7009708,316
17.354088,0.14999999,2.4242703914642334,-0.6,6340,-0.5251911,317
17.354223,0.14999999,2.431314468383789,-0.6,6360,-0.36350173,318
17.353844,0.14999999,2.4392056465148926,-0.6,6380,-0.79281175,319
17.353853,0.14999999,2.4467220306396484,-0.6,6400,-0.84729147,320
17.353777,0.14999999,2.4540939331054688,-0.6,6420,-0.6186739,321
17.353876,0.14999999,2.4610607624053955,-0.6,6440,-0.6939072,322
17.353909,0.14999999,2.4686295986175537,-0.6,6460,-0.6740763,323
17.353987,0.14999999,2.475695848464966,-0.6,6480,-0.7643036,324
17.354048,0.14999999,2.4829909801483154,-0.6,6500,-0.70182127,325
17.354132,0.14999999,2.4901163578033447,-0.6,6520,-0.38243106,326
17.353897,0.14999999,2.4973011016845703,-0.6,6540,-0.7035308,327
17.353977,0.14999999,2.5045158863067627,-0.6,6560,-0.7121153,328
17.354067,0.14999999,2.511733293533325,-0.6,6580,-0.91796315,329
17.353828,0.14999999,2.5193533897399902,-0.6,6600,-0.6028624,330
17.353954,0.14999999,2.526521682739258,-0.6,6620,-0.50438553,331
17.353981,0.14999999,2.5341458320617676,-0.6,6640,-0.6155357,332
17.354115,0.14999999,2.5410919189453125,-0.6,6660,-0.6187688,333
17.354235,0.14999999,2.5485894680023193,-0.6,6680,-0.463204,334
17.354029,0.14999999,2.5562469959259033,-0.6,6700,-0.63538134,335
17.354176,0.14999999,2.563709259033203,-0.6,6720,-0.46861342,336
17.3542,0.14999999,2.571302890777588,-0.6,6740,-0.6570962,337
17.35428,0.14999999,2.579054355621338,-0.6,6760,-0.7632247,338
17.35426,0.14999999,2.587212562561035,-0.6,6780,-0.45778665,339
17.354237,0.14999999,2.594665765762329,-0.6,6800,-0.45538914,340
17.354254,0.14999999,2.6019585132598877,-0.6,6820,-0.3951398,341
17.354044,0.14999999,2.6094634532928467,-0.6,6840,-0.42322522,342
17.354012,0.14999999,2.616581439971924,-0.6,6860,-0.7957671,343
17.353998,0.14999999,2.6238794326782227,-0.6,6880,-0.5542807,344
17.354048,0.14999999,2.63120174407959,-0.6,6900,-0.4739893,345
17.354116,0.14999999,2.638333320617676,-0.6,6920,-0.60975486,346
17.35419,0.14999999,2.6457772254943848,-0.6,6940,-0.6956934,347
17.3543,0.14999999,2.652869939804077,-0.6,6960,-0.68891907,348
17.35445,0.14999999,2.661273241043091,-0.6,6980,-0.5699524,349
17.354504,0.14999999,2.6688029766082764,-0.6,7000,-0.4688701,350
17.354559,0.14999999,2.677175998687744,-0.6,7020,-0.3581552,351
17.354176,0.14999999,2.684237003326416,-0.6,7040,-0.61194026,352
17.354277,0.14999999,2.693084478378296,-0.6,7060,-0.63509905,353
17.35432,0.14999999,2.7005932331085205,-0.6,7080,-0.2974941,354
17.353857,0.14999999,2.7088003158569336,-0.6,7100,-0.9850383,355
17.35346,0.14999999,2.716108798980713,-0.6,7120,-0.4452318,356
17.353334,0.14999999,2.725045680999756,-0.6,7140,-0.85508627,357
17.35325,0.14999999,2.7323617935180664,-0.6,7160,-0.43624765,358
17.353275,0.14999999,2.740567684173584,-0.6,7180,-0.9977652,359
17.35287,0.14999999,2.747619152069092,-0.6,7200,-0.5878529,360
17.35289,0.14999999,2.755589008331299,-0.6,7220,-0.70844966,361
17.35295,0.14999999,2.7633860111236572,-0.6,7240,-0.639188,362
17.353014,0.14999999,2.7714645862579346,-0.6,7260,-0.694744,363
17.353138,0.14999999,2.7789766788482666,-0.6,7280,-0.56917226,364
17.353146,0.14999999,2.786651372909546,-0.6,7300,-0.5032277,365
17.353176,0.14999999,2.7945382595062256,-0.6,7320,-0.4125632,366
17.35291,0.14999999,2.801950693130493,-0.6,7340,-0.5767392,367
17.352982,0.14999999,2.810023546218872,-0.6,7360,-0.4757018,368
17.353012,0.14999999,2.817135810852051,-0.6,7380,-0.78275317,369
17.353008,0.14999999,2.825068473815918,-0.6,7400,-0.8274406,370
17.352945,0.14999999,2.8324289321899414,-0.6,7420,-0.6114719,371
17.353186,0.14999999,2.8398616313934326,-0.6,7440,-0.49431044,372
17.3532,0.14999999,2.846611261367798,-0.6,7460,-0.35943693,373
17.352972,0.14999999,2.8542511463165283,-0.6,7480,-0.54217726,374
17.353073,0.14999999,2.861236572265625,-0.6,7500,-0.4943671,375
17.35305,0.14999999,2.8687098026275635,-0.6,7520,-0.4789604,376
17.353167,0.14999999,2.8756155967712402,-0.6,7540,-0.67850876,377
17.353315,0.14999999,2.8829588890075684,-0.6,7560,-0.5780101,378
17.353355,0.14999999,2.8899879455566406,-0.6,7580,-0.97769713,379
