LQGsigma_higher,Iteration,TimestepsSoFar,LQGmu1_actor,TimeElapsed,ReturnMean,LQGmu1_higher
0.14999999,87,1740,-0.7359879,0.6972832679748535,17.357641,-0.62
0.14999999,88,1760,-0.7801068,0.7046444416046143,17.357866,-0.62
0.14999999,89,1780,-0.7505824,0.7119495868682861,17.357897,-0.62
0.14999999,90,1800,-0.3846016,0.719822883605957,17.357834,-0.62
0.14999999,91,1820,-0.5414711,0.7271745204925537,17.356756,-0.62
0.14999999,92,1840,-0.58569646,0.7351949214935303,17.357103,-0.62
0.14999999,93,1860,-0.3598019,0.7424459457397461,17.357487,-0.62
0.14999999,94,1880,-0.5473687,0.7497003078460693,17.356804,-0.62
0.14999999,95,1900,-0.7238386,0.7569384574890137,17.357164,-0.62
0.14999999,96,1920,-0.46044257,0.764868974685669,17.35742,-0.62
0.14999999,97,1940,-0.5579071,0.7716870307922363,17.35771,-0.62
0.14999999,98,1960,-0.72620714,0.7785253524780273,17.35774,-0.62
0.14999999,99,1980,-0.51605743,0.785883903503418,17.357727,-0.62
0.14999999,100,2000,-0.80031097,0.7935595512390137,17.358017,-0.62
0.14999999,101,2020,-0.8326268,0.801889181137085,17.358047,-0.62
0.14999999,102,2040,-0.37937915,0.8091304302215576,17.357738,-0.62
0.14999999,103,2060,-0.60024184,0.8165798187255859,17.357088,-0.62
0.14999999,104,2080,-0.80713457,0.8235507011413574,17.35738,-0.62
0.14999999,105,2100,-0.8233418,0.8311386108398438,17.357243,-0.62
0.14999999,106,2120,-0.72451335,0.8381469249725342,17.356947,-0.62
0.14999999,107,2140,-0.8123798,0.8450868129730225,17.357168,-0.62
0.14999999,108,2160,-0.65123945,0.8524000644683838,17.35695,-0.62
0.14999999,109,2180,-0.73006094,0.8594417572021484,17.357378,-0.62
0.14999999,110,2200,-0.7173776,0.8673548698425293,17.357635,-0.62
0.14999999,111,2220,-0.6111482,0.8744018077850342,17.357859,-0.62
0.14999999,112,2240,-0.66244596,0.8833868503570557,17.358316,-0.62
0.14999999,113,2260,-0.56140184,0.8908946514129639,17.358448,-0.62
0.14999999,114,2280,-0.9374481,0.8992187976837158,17.358927,-0.62
0.14999999,115,2300,-0.79879344,0.9070255756378174,17.358047,-0.62
0.14999999,116,2320,-0.55588514,0.9140794277191162,17.358006,-0.62
0.14999999,117,2340,-0.53390914,0.9212520122528076,17.358374,-0.62
0.14999999,118,2360,-0.70931435,0.928663969039917,17.358639,-0.62
0.14999999,119,2380,-0.15404889,0.9366214275360107,17.358934,-0.62
0.14999999,120,2400,-0.5070087,0.9439125061035156,17.350777,-0.62
0.14999999,121,2420,-0.49664235,0.9509005546569824,17.350967,-0.62
0.14999999,122,2440,-0.474741,0.9577333927154541,17.3513,-0.62
0.14999999,123,2460,-0.7696486,0.9646320343017578,17.351389,-0.62
0.14999999,124,2480,-0.81388676,0.9726994037628174,17.351414,-0.62
0.14999999,125,2500,-0.7296939,0.9796528816223145,17.35121,-0.62
0.14999999,126,2520,-0.53276986,0.9868607521057129,17.351286,-0.62
0.14999999,127,2540,-0.7773446,0.9942095279693604,17.351385,-0.62
0.14999999,128,2560,-0.8464661,1.0020174980163574,17.351406,-0.62
0.14999999,129,2580,-0.62298757,1.0101206302642822,17.35119,-0.62
0.14999999,130,2600,-0.51158893,1.0172150135040283,17.351707,-0.62
0.14999999,131,2620,-0.7845197,1.0243251323699951,17.351957,-0.62
0.14999999,132,2640,-0.6221067,1.0316834449768066,17.351835,-0.62
0.14999999,133,2660,-0.87126493,1.0420608520507812,17.352068,-0.62
0.14999999,134,2680,-0.538758,1.0491206645965576,17.351711,-0.62
0.14999999,135,2700,-0.71971893,1.0562925338745117,17.352118,-0.62
0.14999999,136,2720,-0.5949753,1.0639019012451172,17.352537,-0.62
0.14999999,137,2740,-0.5758416,1.0723896026611328,17.35279,-0.62
0.14999999,138,2760,-0.5391639,1.0804882049560547,17.35317,-0.62
0.14999999,139,2780,-0.4160228,1.088059425354004,17.353487,-0.62
0.14999999,140,2800,-0.51038784,1.0953316688537598,17.353119,-0.62
0.14999999,141,2820,-0.7759423,1.1025629043579102,17.353487,-0.62
0.14999999,142,2840,-0.35862228,1.1105666160583496,17.353506,-0.62
0.14999999,143,2860,-0.5603529,1.117990493774414,17.352962,-0.62
0.14999999,144,2880,-0.49071002,1.1250264644622803,17.352943,-0.62
0.14999999,145,2900,-0.62886006,1.1320557594299316,17.353254,-0.62
0.14999999,146,2920,-0.6826084,1.1388299465179443,17.353601,-0.62
0.14999999,147,2940,-0.6740358,1.147496223449707,17.35395,-0.62
0.14999999,148,2960,-0.80421805,1.154561996459961,17.35427,-0.62
0.14999999,149,2980,-0.565865,1.1618139743804932,17.354198,-0.62
0.14999999,150,3000,-0.6440489,1.168713092803955,17.35445,-0.62
0.14999999,151,3020,-0.82493925,1.1762778759002686,17.354673,-0.62
0.14999999,152,3040,-0.7185009,1.1840624809265137,17.354559,-0.62
0.14999999,153,3060,-0.720081,1.1907167434692383,17.35452,-0.62
0.14999999,154,3080,-0.6938307,1.1975829601287842,17.354752,-0.62
0.14999999,155,3100,-0.8287481,1.2052679061889648,17.354887,-0.62
0.14999999,156,3120,-0.3829564,1.213456630706787,17.354712,-0.62
0.14999999,157,3140,-0.41286597,1.2211103439331055,17.354025,-0.62
0.14999999,158,3160,-0.29944378,1.2279348373413086,17.35379,-0.62
0.14999999,159,3180,-0.88359344,1.2348754405975342,17.352375,-0.62
0.14999999,160,3200,-0.62706614,1.2434544563293457,17.351974,-0.62
0.14999999,161,3220,-0.7085149,1.251114845275879,17.352257,-0.62
0.14999999,162,3240,-0.5755387,1.2581877708435059,17.352406,-0.62
0.14999999,163,3260,-0.7507088,1.2657842636108398,17.35278,-0.62
0.14999999,164,3280,-0.7457043,1.2730584144592285,17.352814,-0.62
0.14999999,165,3300,-0.5723943,1.2811243534088135,17.352924,-0.62
0.14999999,166,3320,-0.7531383,1.2889151573181152,17.353264,-0.62
0.14999999,167,3340,-0.6070931,1.2960591316223145,17.353395,-0.62
0.14999999,168,3360,-0.54190975,1.30344820022583,17.35367,-0.62
0.14999999,169,3380,-0.7015768,1.3108935356140137,17.353779,-0.62
0.14999999,170,3400,-0.78563505,1.3191237449645996,17.35381,-0.62
0.14999999,171,3420,-0.50317943,1.3261311054229736,17.353859,-0.62
0.14999999,172,3440,-0.8168495,1.3330941200256348,17.353857,-0.62
0.14999999,173,3460,-0.40273505,1.3404569625854492,17.353668,-0.62
0.14999999,174,3480,-0.67876256,1.3479998111724854,17.353657,-0.62
0.14999999,175,3500,-0.4893338,1.3558671474456787,17.35388,-0.62
0.14999999,176,3520,-0.46950847,1.3628833293914795,17.353731,-0.62
0.14999999,177,3540,-0.84884596,1.3698291778564453,17.353662,-0.62
0.14999999,178,3560,-0.5330464,1.3774123191833496,17.353508,-0.62
0.14999999,179,3580,-0.5631249,1.385240077972412,17.35342,-0.62
0.14999999,180,3600,-0.4535164,1.3926701545715332,17.353613,-0.62
0.14999999,181,3620,-0.76183516,1.3996572494506836,17.35362,-0.62
0.14999999,182,3640,-0.3390507,1.4070467948913574,17.353573,-0.62
0.14999999,183,3660,-0.7238213,1.4142217636108398,17.35291,-0.62
0.14999999,184,3680,-0.5283128,1.424011468887329,17.353024,-0.62
0.14999999,185,3700,-0.62332827,1.4311025142669678,17.352991,-0.62
0.14999999,186,3720,-0.5053208,1.4381930828094482,17.353054,-0.62
0.14999999,187,3740,-0.58010495,1.4458327293395996,17.353304,-0.62
0.14999999,188,3760,-0.78783166,1.4530539512634277,17.353462,-0.62
0.14999999,189,3780,-0.5666123,1.4620113372802734,17.353382,-0.62
0.14999999,190,3800,-0.57176375,1.4690330028533936,17.353458,-0.62
0.14999999,191,3820,-0.5065187,1.476003885269165,17.353746,-0.62
0.14999999,192,3840,-0.80806166,1.4831311702728271,17.353819,-0.62
0.14999999,193,3860,-0.6130635,1.4914867877960205,17.353704,-0.62
0.14999999,194,3880,-0.78004885,1.4992215633392334,17.35378,-0.62
0.14999999,195,3900,-0.4855067,1.506401538848877,17.353762,-0.62
0.14999999,196,3920,-0.6057086,1.5131306648254395,17.353928,-0.62
0.14999999,197,3940,-0.45029908,1.5204648971557617,17.354126,-0.62
0.14999999,198,3960,-0.44541326,1.5284650325775146,17.354141,-0.62
0.14999999,199,3980,-0.5958762,1.5354783535003662,17.354168,-0.62
0.14999999,200,4000,-0.44679743,1.5422179698944092,17.354273,-0.62
0.14999999,201,4020,-0.458676,1.5495877265930176,17.353943,-0.62
0.14999999,202,4040,-0.5796291,1.5565383434295654,17.353912,-0.62
0.14999999,203,4060,-0.8345532,1.5651068687438965,17.354153,-0.62
0.14999999,204,4080,-0.86571383,1.572235345840454,17.354057,-0.62
0.14999999,205,4100,-0.5838664,1.57914137840271,17.353819,-0.62
0.14999999,206,4120,-0.7122585,1.5866503715515137,17.354034,-0.62
0.14999999,207,4140,-0.62590134,1.594606876373291,17.354235,-0.62
0.14999999,208,4160,-0.5287062,1.6031110286712646,17.354404,-0.62
0.14999999,209,4180,-0.7286081,1.6097826957702637,17.35449,-0.62
0.14999999,210,4200,-0.65267396,1.6174635887145996,17.354555,-0.62
0.14999999,211,4220,-0.4537883,1.625074863433838,17.354698,-0.62
0.14999999,212,4240,-0.51288974,1.6331899166107178,17.354706,-0.62
0.14999999,213,4260,-0.45965597,1.6410181522369385,17.354616,-0.62
0.14999999,214,4280,-0.60389626,1.6482548713684082,17.354664,-0.62
0.14999999,215,4300,-0.37524533,1.6555309295654297,17.354755,-0.62
0.14999999,216,4320,-0.6785114,1.6626255512237549,17.354301,-0.62
0.14999999,217,4340,-0.86223364,1.670304298400879,17.354338,-0.62
0.14999999,218,4360,-0.44259968,1.6771225929260254,17.354145,-0.62
0.14999999,219,4380,-0.6940125,1.6837468147277832,17.35374,-0.62
0.14999999,220,4400,-0.47399098,1.6912767887115479,17.353848,-0.62
0.14999999,221,4420,-0.6526032,1.699052333831787,17.353884,-0.62
0.14999999,222,4440,-0.6232603,1.7069320678710938,17.354042,-0.62
0.14999999,223,4460,-0.5836806,1.7138214111328125,17.354267,-0.62
0.14999999,224,4480,-0.7169419,1.72098708152771,17.354357,-0.62
0.14999999,225,4500,-0.5366992,1.728010654449463,17.354412,-0.62
0.14999999,226,4520,-0.62341803,1.7358462810516357,17.354576,-0.62
0.14999999,227,4540,-0.54186267,1.7438714504241943,17.354776,-0.62
0.14999999,228,4560,-0.6904539,1.750870943069458,17.3549,-0.62
0.14999999,229,4580,-0.75517035,1.757857084274292,17.35504,-0.62
0.14999999,230,4600,-0.70978904,1.764939308166504,17.355078,-0.62
0.14999999,231,4620,-0.50572157,1.7738621234893799,17.355194,-0.62
0.14999999,232,4640,-0.8138116,1.7814202308654785,17.35539,-0.62
0.14999999,233,4660,-0.58420694,1.7890033721923828,17.355335,-0.62
0.14999999,234,4680,-0.51336324,1.7968218326568604,17.355583,-0.62
0.14999999,235,4700,-0.6421689,1.8050620555877686,17.355705,-0.62
0.14999999,236,4720,-0.31072018,1.8132853507995605,17.355865,-0.62
0.14999999,237,4740,-0.78431135,1.8204686641693115,17.354933,-0.62
0.14999999,238,4760,-0.668826,1.82773756980896,17.354874,-0.62
0.14999999,239,4780,-0.8599659,1.8347406387329102,17.354961,-0.62
0.14999999,240,4800,-0.6482544,1.8437435626983643,17.354765,-0.62
0.14999999,241,4820,-0.69384664,1.8511652946472168,17.354982,-0.62
0.14999999,242,4840,-0.8003462,1.858262538909912,17.355114,-0.62
0.14999999,243,4860,-0.7470173,1.8656895160675049,17.355022,-0.62
0.14999999,244,4880,-0.5333066,1.873185157775879,17.35512,-0.62
0.14999999,245,4900,-0.63061625,1.8809564113616943,17.355238,-0.62
0.14999999,246,4920,-0.38668913,1.887918472290039,17.355303,-0.62
0.14999999,247,4940,-0.5559056,1.8949322700500488,17.354956,-0.62
0.14999999,248,4960,-0.72177637,1.9022717475891113,17.355043,-0.62
0.14999999,249,4980,-0.60855573,1.9104409217834473,17.355164,-0.62
0.14999999,250,5000,-0.63644916,1.9178261756896973,17.35531,-0.62
0.14999999,251,5020,-0.60610974,1.924907922744751,17.355524,-0.62
0.14999999,252,5040,-0.56051457,1.9317481517791748,17.35579,-0.62
0.14999999,253,5060,-0.4987369,1.9390037059783936,17.355858,-0.62
0.14999999,254,5080,-0.54210335,1.9481005668640137,17.356146,-0.62
0.14999999,255,5100,-0.663204,1.955200433731079,17.356243,-0.62
0.14999999,256,5120,-0.7527491,1.9629571437835693,17.356419,-0.62
0.14999999,257,5140,-0.5110374,1.9719624519348145,17.356426,-0.62
0.14999999,258,5160,-0.589851,1.979626178741455,17.356441,-0.62
0.14999999,259,5180,-0.64954275,1.9874441623687744,17.35648,-0.62
0.14999999,260,5200,-0.5301954,1.9947099685668945,17.356571,-0.62
0.14999999,261,5220,-0.7335797,2.0016167163848877,17.356716,-0.62
0.14999999,262,5240,-0.59987104,2.008920431137085,17.356785,-0.62
0.14999999,263,5260,-0.68866754,2.016864061355591,17.356901,-0.62
0.14999999,264,5280,-0.755831,2.0242393016815186,17.356915,-0.62
0.14999999,265,5300,-0.7996437,2.0311026573181152,17.356968,-0.62
0.14999999,266,5320,-0.72333646,2.0385677814483643,17.35693,-0.62
0.14999999,267,5340,-0.59295154,2.0494461059570312,17.356981,-0.62
0.14999999,268,5360,-0.6224792,2.0570058822631836,17.35709,-0.62
0.14999999,269,5380,-0.49584565,2.063847303390503,17.357313,-0.62
0.14999999,270,5400,-0.6208941,2.071168899536133,17.357508,-0.62
0.14999999,271,5420,-0.8553195,2.0789148807525635,17.357594,-0.62
0.14999999,272,5440,-0.5197396,2.0873911380767822,17.357409,-0.62
0.14999999,273,5460,-0.6182795,2.094665288925171,17.357437,-0.62
0.14999999,274,5480,-0.3796852,2.1013755798339844,17.357487,-0.62
0.14999999,275,5500,-0.36393,2.1086597442626953,17.357172,-0.62
0.14999999,276,5520,-0.4597944,2.1168811321258545,17.356785,-0.62
0.14999999,277,5540,-0.67751616,2.124647378921509,17.356798,-0.62
0.14999999,278,5560,-0.6469298,2.131680965423584,17.356892,-0.62
0.14999999,279,5580,-0.5389328,2.138637065887451,17.357046,-0.62
0.14999999,280,5600,-0.5186713,2.148664712905884,17.357084,-0.62
0.14999999,281,5620,-0.5049,2.155972957611084,17.357105,-0.62
0.14999999,282,5640,-0.520077,2.163997173309326,17.357037,-0.62
0.14999999,283,5660,-0.65907246,2.1711065769195557,17.357153,-0.62
0.14999999,284,5680,-0.43314677,2.1784844398498535,17.357256,-0.62
0.14999999,285,5700,-0.4582169,2.187054395675659,17.356958,-0.62
0.14999999,286,5720,-0.81089336,2.1942546367645264,17.357018,-0.62
0.14999999,287,5740,-0.54451865,2.2011892795562744,17.35696,-0.62
0.14999999,288,5760,-0.6385137,2.208512544631958,17.35698,-0.62
0.14999999,289,5780,-0.7009533,2.2164440155029297,17.357092,-0.62
0.14999999,290,5800,-0.7473112,2.224607229232788,17.357227,-0.62
0.14999999,291,5820,-0.6615657,2.232109546661377,17.357258,-0.62
0.14999999,292,5840,-0.8124478,2.239651679992676,17.357292,-0.62
0.14999999,293,5860,-0.61687374,2.247143507003784,17.357218,-0.62
0.14999999,294,5880,-0.46225137,2.256716251373291,17.357397,-0.62
0.14999999,295,5900,-0.8092042,2.268113613128662,17.357489,-0.62
0.14999999,296,5920,-0.7768099,2.279778480529785,17.357449,-0.62
0.14999999,297,5940,-0.6818627,2.2933528423309326,17.3575,-0.62
0.14999999,298,5960,-0.5013702,2.3014028072357178,17.357595,-0.62
0.14999999,299,5980,-0.81314194,2.3089656829833984,17.357752,-0.62
0.14999999,300,6000,-0.55640936,2.317298173904419,17.357704,-0.62
0.14999999,301,6020,-0.5632351,2.3293802738189697,17.357859,-0.62
0.14999999,302,6040,-0.3380746,2.3409199714660645,17.357996,-0.62
0.14999999,303,6060,-0.5420622,2.3531339168548584,17.357534,-0.62
0.14999999,304,6080,-0.5752176,2.365100860595703,17.357702,-0.62
0.14999999,305,6100,-0.5077106,2.376915693283081,17.357864,-0.62
0.14999999,306,6120,-0.5900952,2.3893959522247314,17.35792,-0.62
0.14999999,307,6140,-0.5296396,2.401376962661743,17.358036,-0.62
0.14999999,308,6160,-0.5732635,2.4098474979400635,17.35815,-0.62
0.14999999,309,6180,-0.4107998,2.417633533477783,17.358315,-0.62
0.14999999,310,6200,-0.7814403,2.4296061992645264,17.358068,-0.62
0.14999999,311,6220,-0.7226766,2.4374139308929443,17.358074,-0.62
0.14999999,312,6240,-0.41761672,2.4455575942993164,17.35808,-0.62
0.14999999,313,6260,-0.7308162,2.4532177448272705,17.357769,-0.62
0.14999999,314,6280,-0.68613875,2.465088129043579,17.357807,-0.62
0.14999999,315,6300,-0.4253292,2.4732139110565186,17.35779,-0.62
0.14999999,316,6320,-0.7209708,2.482820987701416,17.357841,-0.62
0.14999999,317,6340,-0.5451911,2.490467071533203,17.357918,-0.62
0.14999999,318,6360,-0.3835017,2.5140748023986816,17.358053,-0.62
0.14999999,319,6380,-0.81281173,2.521494150161743,17.357744,-0.62
0.14999999,320,6400,-0.86729145,2.5287864208221436,17.357708,-0.62
0.14999999,321,6420,-0.6386739,2.536330461502075,17.357574,-0.62
0.14999999,322,6440,-0.7139072,2.5435798168182373,17.357664,-0.62
0.14999999,323,6460,-0.6940763,2.5505428314208984,17.35767,-0.62
0.14999999,324,6480,-0.7843036,2.5575802326202393,17.357729,-0.62
0.14999999,325,6500,-0.72182125,2.5663719177246094,17.357752,-0.62
0.14999999,326,6520,-0.40243104,2.573533058166504,17.357807,-0.62
0.14999999,327,6540,-0.72353077,2.5805373191833496,17.357626,-0.62
0.14999999,328,6560,-0.73211527,2.587688684463501,17.357677,-0.62
0.14999999,329,6580,-0.9379631,2.5954861640930176,17.35774,-0.62
0.14999999,330,6600,-0.6228624,2.6032543182373047,17.357435,-0.62
0.14999999,331,6620,-0.5243855,2.6105682849884033,17.35755,-0.62
0.14999999,332,6640,-0.63553566,2.617680549621582,17.35759,-0.62
0.14999999,333,6660,-0.6387688,2.6249232292175293,17.357706,-0.62
0.14999999,334,6680,-0.48320398,2.632939338684082,17.357813,-0.62
0.14999999,335,6700,-0.6553813,2.640920877456665,17.357643,-0.62
0.14999999,336,6720,-0.4886134,2.6479055881500244,17.357773,-0.62
0.14999999,337,6740,-0.6770962,2.655276298522949,17.357813,-0.62
0.14999999,338,6760,-0.7832247,2.6624667644500732,17.35788,-0.62
0.14999999,339,6780,-0.47778663,2.6705775260925293,17.357828,-0.62
0.14999999,340,6800,-0.47538912,2.677732229232788,17.357826,-0.62
0.14999999,341,6820,-0.4151398,2.684864044189453,17.357868,-0.62
0.14999999,342,6840,-0.4432252,2.6927006244659424,17.357708,-0.62
0.14999999,343,6860,-0.8157671,2.700606346130371,17.35771,-0.62
0.14999999,344,6880,-0.5742807,2.7084062099456787,17.357658,-0.62
0.14999999,345,6900,-0.4939893,2.715719223022461,17.357708,-0.62
0.14999999,346,6920,-0.62975484,2.7225234508514404,17.357788,-0.62
0.14999999,347,6940,-0.71569335,2.729717254638672,17.357859,-0.62
0.14999999,348,6960,-0.70891905,2.737414836883545,17.357939,-0.62
0.14999999,349,6980,-0.5899524,2.7448527812957764,17.358063,-0.62
0.14999999,350,7000,-0.48887008,2.752129077911377,17.358114,-0.62
0.14999999,351,7020,-0.37815517,2.7596163749694824,17.358181,-0.62
0.14999999,352,7040,-0.63194025,2.7666525840759277,17.357872,-0.62
0.14999999,353,7060,-0.65509903,2.7749202251434326,17.357962,-0.62
0.14999999,354,7080,-0.3174941,2.782010555267334,17.357992,-0.62
0.14999999,355,7100,-1.0050383,2.7891361713409424,17.357632,-0.62
0.14999999,356,7120,-0.46523178,2.7962934970855713,17.357178,-0.62
0.14999999,357,7140,-0.87508625,2.8041491508483887,17.357086,-0.62
0.14999999,358,7160,-0.45624763,2.8123397827148438,17.35695,-0.62
0.14999999,359,7180,-1.0177652,2.819255828857422,17.357,-0.62
0.14999999,360,7200,-0.6078529,2.825979709625244,17.356579,-0.62
0.14999999,361,7220,-0.72844964,2.8332905769348145,17.356596,-0.62
0.14999999,362,7240,-0.659188,2.8409552574157715,17.356632,-0.62
0.14999999,363,7260,-0.714744,2.848428964614868,17.356686,-0.62
0.14999999,364,7280,-0.58917224,2.8550865650177,17.356783,-0.62
0.14999999,365,7300,-0.5232277,2.8625357151031494,17.356796,-0.62
0.14999999,366,7320,-0.4325632,2.8709802627563477,17.356838,-0.62
0.14999999,367,7340,-0.5967392,2.8790712356567383,17.356617,-0.62
0.14999999,368,7360,-0.4957018,2.8865346908569336,17.356684,-0.62
0.14999999,369,7380,-0.80275315,2.8936803340911865,17.356731,-0.62
0.14999999,370,7400,-0.8474406,2.9010002613067627,17.356691,-0.62
0.14999999,371,7420,-0.6314719,2.9093098640441895,17.356588,-0.62
0.14999999,372,7440,-0.5143104,2.917175531387329,17.356808,-0.62
0.14999999,373,7460,-0.3794369,2.9246208667755127,17.356836,-0.62
0.14999999,374,7480,-0.56217724,2.9319050312042236,17.356663,-0.62
0.14999999,375,7500,-0.5143671,2.9389162063598633,17.356764,-0.62
0.14999999,376,7520,-0.49896038,2.9468088150024414,17.356752,-0.62
0.14999999,377,7540,-0.69850874,2.954145669937134,17.35688,-0.62
