ReturnLastEpisode,Regret/t,Regret,LQGsigma_higher,LQGmu1_higher,LQGmu1_actor,ReturnMean
17.19882056277413,0.15117943722587057,0.15117943722587057,0.14999999,-1.0,-1.0270102,17.19882056277413
17.298696477551385,0.10124147983724363,0.20248295967448726,0.14999999,-0.97979796,-0.87270397,17.24875852016276
17.268423071962083,0.09468662923746862,0.28405988771240587,0.14999999,-0.959596,-0.92934656,17.255313370762533
17.201354083981784,0.10817645093265593,0.43270580373062373,0.14999999,-0.93939394,-1.0660734,17.241823549067348
17.21780608650794,0.1129799434445367,0.5648997172226835,0.14999999,-0.9191919,-0.97884804,17.23702005655547
17.331884093133983,0.09716927068145036,0.5830156240887021,0.14999999,-0.8989899,-0.8383131,17.252830729318553
17.21252207018364,0.10292765055786646,0.7204935539050652,0.14999999,-0.8787879,-0.990498,17.24707234944214
17.262043905775055,0.10105620601625143,0.8084496481300114,0.14999999,-0.85858583,-0.927676,17.248943793983752
17.291061568590628,0.09637645328215388,0.8673880795393849,0.14999999,-0.83838385,-0.8774134,17.25362354671785
17.418631821184295,0.07987562583550911,0.7987562583550911,0.14999999,-0.8181818,-0.60686696,17.270124374164496
17.286063997217738,0.07842656919430495,0.8626922611373544,0.14999999,-0.7979798,-0.90375674,17.2715734308057
17.34922856687981,0.07195530785479558,0.8634636942575469,0.14999999,-0.7777778,-0.8066016,17.278044692145208
17.358657528341684,0.06575432045506648,0.8548061659158641,0.14999999,-0.75757575,-0.7859937,17.284245679544938
17.295393106524614,0.0649580756708037,0.9094130593912517,0.14999999,-0.7373737,-0.8873067,17.2850419243292
17.369254680970826,0.05934389189469513,0.890158378420427,0.14999999,-0.7171717,-0.71553016,17.290656108105306
17.370837952098466,0.05433252664512267,0.8693204263219627,0.14999999,-0.6969697,-0.5903591,17.29566747335488
17.36929570139685,0.0500014544073596,0.8500247249251132,0.14999999,-0.67676765,-0.75936896,17.299998545592643
17.397087472310716,0.04460762514524438,0.8029372526143987,0.14999999,-0.65656567,-0.68870825,17.30539237485476
17.34710143129771,0.042412411648246905,0.8058358213166912,0.14999999,-0.6363636,-0.4686849,17.307587588351755
17.336718702052167,0.04095585596322628,0.8191171192645257,0.14999999,-0.61616164,-0.40272233,17.309044144036775
17.404969559150576,0.03638797905304529,0.7641475601139511,0.14999999,-0.5959596,-0.5757984,17.313612020946955
17.36426574875365,0.034085536880013804,0.7498818113603036,0.14999999,-0.57575756,-0.4631447,17.315914463119988
17.399636733757763,0.030445438156632258,0.700245077602542,0.14999999,-0.5555556,-0.5151147,17.31955456184337
17.378470794882077,0.02799059511335278,0.6717742827204667,0.14999999,-0.53535354,-0.47727966,17.322009404886646
17.357920827432153,0.026554138211532602,0.6638534552883151,0.14999999,-0.5151515,-0.49885562,17.323445861788468
17.372599200206537,0.024663625195453065,0.6412542550817797,0.14999999,-0.4949495,-0.5367932,17.325336374804547
17.41928578340774,0.0211840174694089,0.5719684716740403,0.14999999,-0.47474748,-0.56167287,17.328815982530593
17.290958222912693,0.022536080312905327,0.6310102487613491,0.14999999,-0.45454547,-0.36823314,17.327463919687098
17.374789207392954,0.02090417384028953,0.6062210413683964,0.14999999,-0.43434343,-0.4811541,17.329095826159712
17.374354630737102,0.019395547021043194,0.5818664106312958,0.14999999,-0.41414142,-0.4538188,17.330604452978957
17.232795333337673,0.022550679912697547,0.6990710772936239,0.14999999,-0.3939394,-0.3340716,17.327449320087304
12.3071772518011,0.1794341820466414,5.741893825492525,0.14999999,-0.37373737,-0.021864682,17.17056581795336
14.335487548950296,0.265345644743704,8.756406276542231,0.14999999,-0.35353535,-0.059948057,17.084654355256298
16.503929446664554,0.28242578911404936,9.602476829877679,0.14999999,-0.33333334,-0.14400515,17.06757421088595
16.212512999066725,0.3068561094517416,10.739963830810956,0.14999999,-0.3131313,-0.141291,17.043143890548258
17.36393503909391,0.2979452442143624,10.726028791717047,0.14999999,-0.2929293,-0.4464199,17.052054755785637
16.941565251866486,0.3009314470229882,11.134463539850563,0.14999999,-0.27272728,-0.21515852,17.04906855297701
9.045989366605037,0.511538794032777,19.438474173245528,0.14999999,-0.25252524,0.08026999,16.83846120596722
11.15861500508345,0.6571758761067199,25.629859168162078,0.14999999,-0.23232323,-0.015797079,16.692824123893278
16.550121310115212,0.6607434464511717,26.429737858046867,0.14999999,-0.21212122,-0.16703543,16.689256553548823
16.256185990603505,0.6713061431083747,27.523551867443363,0.14999999,-0.1919192,-0.14411348,16.678693856891623
16.386815509905603,0.6782556275604229,28.48673635753776,0.14999999,-0.17171717,-0.14943472,16.671744372439576
15.809778593869755,0.6983013433411165,30.02695776366801,0.14999999,-0.15151516,-0.11145059,16.65169865665888
14.700903251538636,0.742637602548395,32.676054512129376,0.14999999,-0.13131313,-0.062357306,16.607362397451602
16.265887342551057,0.7502259371017406,33.760167169578324,0.14999999,-0.11111111,-0.123455726,16.59977406289826
17.151337020327368,0.7382354380271947,33.95883014925096,0.14999999,-0.09090909,-0.29723394,16.6117645619728
9.05441211166591,0.8990301710124479,42.25441803758505,0.14999999,-0.07070707,0.074284375,16.45096982898755
9.037051926479151,1.0534867939813728,50.5673661111059,0.14999999,-0.05050505,0.086167894,16.296513206018627
16.289539199870752,1.053629120637452,51.62782691123515,0.14999999,-0.030303031,-0.15924552,16.29637087936255
17.105925866129223,1.0374380209021186,51.87190104510593,0.14999999,-0.01010101,-0.28354344,16.312561979097882
15.53493868134963,1.0526855365442411,53.6869623637563,0.14999999,0.01010101,-0.09576035,16.29731446345576
9.002811092576684,1.192964447522685,62.03415127117962,0.14999999,0.030303031,0.10576253,16.157035552477318
8.963496729727114,1.3286915951217455,70.4206545414525,0.14999999,0.05050505,0.12451411,16.02130840487826
9.055731423920676,1.4576837614357747,78.71492311753184,0.14999999,0.07070707,0.073302545,15.892316238564227
9.076045262486598,1.5816159610008227,86.98887785504525,0.14999999,0.09090909,0.056054562,15.768384038999178
8.34025027632524,1.7142612067628573,95.99862757872,0.14999999,0.11111111,0.289754,15.635738793237143
16.11306126058291,1.7058871283883703,97.2355663181371,0.14999999,0.13131313,-0.12688048,15.64411287161163
7.954638942971266,1.8384642650890661,106.63092737516584,0.14999999,0.15151516,0.35540202,15.511535734910936
8.614763299708176,1.95535871314335,115.36616407545766,0.14999999,0.17171717,0.23196235,15.394641286856652
7.685651928192455,2.0838418691210867,125.0305121472652,0.14999999,0.1919192,0.39478412,15.266158130878916
8.540459323902788,2.1940992266124986,133.8400528233624,0.14999999,0.21212122,0.24893299,15.155900773387504
6.771663943495458,2.3293288529010803,144.41838887986697,0.14999999,0.23232323,0.50620294,15.020671147098923
8.991661609037685,2.42502741699729,152.77672727082927,0.14999999,0.25252524,0.11140154,14.924972583002713
7.642878812978085,2.538810132153925,162.4838484578512,0.14999999,0.27272728,0.40068996,14.811189867846078
8.00997981788488,2.643444132922559,171.82386863996632,0.14999999,0.2929293,0.34674528,14.706555867077444
7.947711279040536,2.745850869104936,181.22615736092578,0.14999999,0.3131313,0.35647088,14.604149130895067
8.803730799024695,2.8324242770433,189.77242656190109,0.14999999,0.33333334,0.18180068,14.517575722956703
5.618589611006793,2.9632917198660924,201.50383695089428,0.14999999,0.35353535,0.61877954,14.38670828013391
6.18111738020786,3.0822133271113974,212.6727195706864,0.14999999,0.37373737,0.5666599,14.267786672888604
5.97562142234503,3.200672830690591,224.04709814834138,0.14999999,0.3939394,0.5862371,14.14932716930941
7.696212512455682,3.2915617695195167,233.7008856358857,0.14999999,0.41414142,0.39331234,14.058438230480485
6.462419188257671,3.3970620339948336,244.58846644762804,0.14999999,0.43434343,0.5387086,13.952937966005168
7.655249142559473,3.483331743905049,254.28321730506858,0.14999999,0.45454547,0.39899093,13.866668256094952
6.868266330952902,3.577904742893455,264.76495097411566,0.14999999,0.47474748,0.49561194,13.772095257106546
4.66189040455964,3.699374140927414,277.45306056955604,0.14999999,0.4949495,0.69854575,13.650625859072587
6.21524482557715,3.7972081018944595,288.5878157439789,0.14999999,0.5151515,0.5633428,13.552791898105541
6.181932852560628,3.8929335440443937,299.7558828914183,0.14999999,0.53535354,0.5665809,13.457066455955605
7.347234605653475,3.9712647216123695,309.7586482857648,0.14999999,0.5555556,0.4393452,13.37873527838763
5.768423672974528,4.067597779908738,321.3402246127903,0.14999999,0.57575756,0.60533565,13.28240222009126
5.063885679425272,4.170329236667063,333.626338933365,0.14999999,0.5959596,0.66619325,13.179670763332936
8.280747950016956,4.230809765226519,342.69559098334804,0.14999999,0.61616164,0.30082014,13.11919023477348
6.086271285051147,4.316577069491426,353.9593196982969,0.14999999,0.6363636,0.5757784,13.033422930508575
2.343728262349002,4.445368571517444,368.9655914359479,0.14999999,0.65656567,0.8617303,12.904631428482556
7.402795303432724,4.510866620625181,378.91279613251515,0.14999999,0.67676765,0.4323445,12.83913337937482
3.0929794797364396,4.625527254738573,393.1698166527787,0.14999999,0.6969697,0.81257975,12.724472745261426
5.283944036789597,4.712045030418478,405.23587261598914,0.14999999,0.7171717,0.647799,12.637954969581521
5.202498370836239,4.7975100487948605,417.3833742451529,0.14999999,0.7373737,0.65466714,12.552489951205139
5.356859472745774,4.879278576959172,429.3765147724071,0.14999999,0.75757575,0.64158785,12.470721423040828
5.631068804101116,4.956128606385461,441.095445968306,0.14999999,0.7777778,0.617671,12.393871393614539
5.049265240552536,5.037735341419483,453.3961807277535,0.14999999,0.7979798,0.6673974,12.312264658580517
,5.173034953052237,470.74618072775354,0.14999999,0.8181818,1.0535803,12.176965046947764
1.4501075466657942,5.289631230229214,486.64607318108773,0.14999999,0.83838385,0.91691273,12.060368769770786
1.8459552572438864,5.399463633589718,502.1501179238438,0.14999999,0.85858583,0.8928894,11.950536366410283
,5.526596999189828,519.5001179238438,0.14999999,0.8787879,1.138986,11.823403000810172
0.5094254988129214,5.6456914992108524,536.340692425031,0.14999999,0.8989899,0.9716212,11.70430850078915
3.0518709673237434,5.735821056851116,550.6388214577072,0.14999999,0.9191919,0.8153533,11.614178943148886
,5.855554860388734,567.9888214577072,0.14999999,0.93939394,1.0989513,11.494445139611269
,5.97284511691538,585.3388214577072,0.14999999,0.959596,1.0216888,11.377154883084623
2.156337550350782,6.065984685932893,600.5324839073564,0.14999999,0.97979796,0.8735908,11.28401531406711
