LQGmu1_higher,Regret/t,Iteration,ReturnLastEpisode,TimeElapsed,Regret,ReturnMean,LQGsigma_higher,LQGmu1_actor
-0.1919192,0.009036789941401089,41,0.9555568614642522,0.5718505382537842,0.37050838759744464,0.956083210058599,0.01831564,-0.18608192
-0.17171717,0.009050932908838119,42,0.9554892054262436,0.5859658718109131,0.380139182171201,0.956069067091162,0.01831564,-0.16899638
-0.15151516,0.009120706562862494,43,0.9530687999681138,0.5995919704437256,0.3921903822030872,0.9559992934371376,0.01831564,-0.1466231
-0.13131313,0.009125999995942123,44,0.9557663823816338,0.6136386394500732,0.4015439998214534,0.955994000004058,0.01831564,-0.12289333
-0.11111111,0.0091175511788826,45,0.9563741967717364,0.6264486312866211,0.41028980304971696,0.9560024488211174,0.01831564,-0.11261844
-0.09090909,0.00912324784831634,46,0.9557404020271653,0.6395723819732666,0.4196694010225517,0.9559967521516838,0.01831564,-0.11610224
-0.07070707,0.009336359617181732,47,0.9459804990150102,0.6531190872192383,0.4388089020075414,0.9557836403828183,0.01831564,-0.053002995
-0.05050505,0.009680995149779409,48,0.9392411348181298,0.6661136150360107,0.4646877671894116,0.9554390048502207,0.01831564,-0.0338167
-0.030303031,0.009864393826937769,49,0.946452469669461,0.6800792217254639,0.48335529751995066,0.9552556061730623,0.01831564,-0.04604746
-0.01010101,0.009902051759559247,50,0.9533727095419883,0.6931838989257812,0.49510258797796236,0.9552179482404408,0.01831564,-0.043489493
0.01010101,0.00997511180627622,51,0.9514918858578751,0.7076942920684814,0.5087307021200872,0.9551448881937239,0.01831564,-0.0028251149
0.030303031,0.0100751133544482,52,0.9499448076887808,0.7207937240600586,0.5239058944313064,0.9550448866455519,0.01831564,0.039516956
0.05050505,0.010986347387431194,53,0.9067494828974532,0.7356069087982178,0.5822764115338532,0.9541336526125689,0.01831564,0.059541874
0.07070707,0.01109268470770295,54,0.9483914373178939,0.7488319873809814,0.5990049742159593,0.9540273152922971,0.01831564,0.071023986
0.09090909,0.011131707664495508,55,0.9518810526687064,0.762413501739502,0.6122439215472529,0.9539882923355045,0.01831564,0.0866532
0.11111111,0.014101270514019621,56,0.7876927727621541,0.7767820358276367,0.7896711487850988,0.9510187294859804,0.01831564,0.13292417
0.13131313,0.014876713362608726,57,0.9068184871164015,0.7896409034729004,0.8479726616686973,0.9502432866373913,0.01831564,0.09978659
0.15151516,0.017811972662118203,58,0.7799982472658415,0.803133487701416,1.0330944144028558,0.9473080273378819,0.01831564,0.17641062
0.17171717,0.02255183286100885,59,0.6676562756033336,0.8162157535552979,1.330558138799522,0.9425681671389913,0.01831564,0.17907336
0.1919192,0.025856558089124616,60,0.7442846534520452,0.8302690982818604,1.551393485347477,0.9392634419108756,0.01831564,0.21668987
0.21212122,0.029151262291507468,61,0.7382864855655213,0.8432598114013672,1.7782269997819555,0.9359687377084928,0.01831564,0.2166161
0.23232323,0.03377351323252744,62,0.6493891793652542,0.856694221496582,2.0939578204167013,0.9313464867674728,0.01831564,0.2657651
0.25252524,0.03790352525006753,63,0.6711557296624471,0.8700127601623535,2.3879220907542544,0.9272164747499326,0.01831564,0.23529343
0.27272728,0.042156230846584763,64,0.6550433165728294,0.8829958438873291,2.697998774181425,0.9229637691534154,0.01831564,0.28835207
0.2929293,0.04643110019029513,65,0.6450972618122414,0.8971414566040039,3.0180215123691836,0.918688899809705,0.01831564,0.29950047
0.3131313,0.050403258013910185,66,0.6565264834511114,0.9134767055511475,3.3266150289180723,0.9147167419860899,0.01831564,0.31842324
0.33333334,0.05429513251374983,67,0.6539611504968337,0.9356973171234131,3.6377738784212386,0.9108248674862502,0.01831564,0.31483057
0.35353535,0.0588992436225449,68,0.5977453120881854,0.9497294425964355,4.0051485663330535,0.9062207563774551,0.01831564,0.3859228
0.37373737,0.06379684085289401,69,0.5682865474833669,0.9638242721557617,4.4019820188496865,0.9013231591471061,0.01831564,0.39729404
0.3939394,0.06888724212015096,70,0.5449950704391198,0.9782552719116211,4.822106948410567,0.8962327578798491,0.01831564,0.41741976
0.41414142,0.07359110288867188,71,0.5622586433148634,0.9912314414978027,5.224968305095703,0.8915288971113282,0.01831564,0.4115981
0.43434343,0.07824687735414487,72,0.5563131355972729,1.005317211151123,5.63377516949843,0.8868731226458553,0.01831564,0.44708687
0.45454547,0.08284082561447165,73,0.5515148996420001,1.0263159275054932,6.04738026985643,0.8822791743855284,0.01831564,0.447762
0.47474748,0.08759580343428448,74,0.5304108157193781,1.0496151447296143,6.482089454137052,0.8775241965657156,0.01831564,0.47729513
0.4949495,0.09233781872067638,75,0.5218730500863228,1.0647873878479004,6.925336404050729,0.8727821812793237,0.01831564,0.5198095
0.5151515,0.09708370377234794,76,0.5120949173522843,1.0789213180541992,7.378361486698444,0.8680362962276521,0.01831564,0.52103585
0.53535354,0.10196761603479214,77,0.49197505201944963,1.0918033123016357,7.851506434678995,0.863152383965208,0.01831564,0.5391665
0.5555556,0.10662932232311079,78,0.49953929347635384,1.1052637100219727,8.317087141202641,0.8584906776768895,0.01831564,0.5413658
0.57575756,0.11133147995772998,79,0.48702022454197347,1.1182775497436523,8.795186916660668,0.8537885200422703,0.01831564,0.5793692
0.5959596,0.11632396217333643,80,0.45438994279375466,1.132293701171875,9.305916973866914,0.8487960378266639,0.01831564,0.60453546
0.61616164,0.12071670307413132,81,0.4929840248622773,1.1453628540039062,9.778052949004637,0.844403296925869,0.01831564,0.5776571
0.6363636,0.12545921764645296,82,0.455517101995494,1.1591463088989258,10.287655847009143,0.8396607823535474,0.01831564,0.6289659
0.65656567,0.13079693621554522,83,0.3966301411188887,1.172405481338501,10.856145705890254,0.8343230637844552,0.01831564,0.68161714
0.67676765,0.13544073552626879,84,0.44424392168367677,1.186004638671875,11.377021784206578,0.8296792644737316,0.01831564,0.6469225
0.6969697,0.1408037523637651,85,0.37382283328654314,1.199904441833496,11.968318950920034,0.8243162476362352,0.01831564,0.71108615
