Regret,LQGmu1_higher,LQGmu1_actor,ReturnLastEpisode,Regret/t,ReturnMean,Iteration,LQGsigma_higher,TimeElapsed
182.431206979404,0.57894737,0.5558138,6.291962023627582,5.067533527205667,0.704843261054721,36,0.022607496,10.25148606300354
195.05763018665175,0.68421054,0.6928871,4.73357679275227,5.271827842882479,0.6931291374493991,37,0.022607496,10.51574420928955
209.73158500305132,0.7894737,0.8396315,2.6860451836004233,5.519252236922403,0.6789419588920641,38,0.022607496,10.75614047050476
225.81708649768737,0.8947368,0.9273709,1.274498505363942,5.790181705068907,0.6634070123240305,39,0.022607496,11.071999311447144
243.17708649768736,1.0,1.0067952,,6.079427162442184,0.6468218370159298,40,0.022607496,11.308385372161865
243.32719529252793,-1.0,-0.9911065,17.20989120515943,5.934809641281169,0.6551141260733275,41,0.027905058,11.577320098876953
243.39136121555794,-0.8947368,-0.89059156,17.29583407697,5.795032409894237,0.663128875579459,42,0.027905058,11.796254873275757
243.39989987834716,-0.7894737,-0.78202033,17.35146133721078,5.660462787868538,0.6708450236313912,43,0.027905058,12.01230001449585
243.36991717682758,-0.68421054,-0.6713824,17.389982701519568,5.531134481291536,0.6782606375406229,44,0.027905058,12.191550254821777
243.31865804929424,-0.57894737,-0.5812439,17.41125912753335,5.407081289984316,0.6853737792440187,45,0.027905058,12.393315553665161
243.29172727760508,-0.47368422,-0.5120676,17.386930771689165,5.288950592991415,0.6921473283835199,46,0.027905058,12.593379259109497
243.5226682946348,-0.36842105,-0.34144774,17.129058982970278,5.181333367970953,0.6983180408273537,47,0.027905058,12.76970624923706
244.11516456903476,-0.2631579,-0.23773213,16.767503725600026,5.085732595188224,0.7037997365144367,48,0.027905058,12.963537693023682
244.9683713884874,-0.15789473,-0.18188238,16.506793180547362,4.999354518132396,0.7087526079052526,49,0.027905058,13.301818609237671
246.6408511479283,-0.05263158,-0.1035011,15.687520240559113,4.932817022958566,0.7125678312523759,50,0.027905058,13.502336740493774
254.88688691587433,0.05263158,0.032937795,9.113964232053947,4.997782096389693,0.708842769702426,51,0.027905058,13.677808284759521
263.41137524272574,0.15789473,0.17193274,8.835511673148574,5.065603370052418,0.7049539352034165,52,0.027905058,13.885936498641968
272.3649403528844,0.2631579,0.2769261,8.406434889841334,5.138961138733667,0.7007476411276568,53,0.027905058,14.101975202560425
281.8593403065499,0.36842105,0.3689039,7.8656000463345155,5.219617413084257,0.6961228547543432,54,0.027905058,14.30814266204834
292.10201384844646,0.47368422,0.4672001,7.1173264581034195,5.31094570633539,0.6908861406917782,55,0.027905058,14.515501499176025
303.7694707292911,0.57894737,0.61218095,5.692543119155399,5.424454834451626,0.6843775897676821,56,0.027905058,14.720471382141113
315.7096732268296,0.68421054,0.63617784,5.419797502461474,5.538766196961922,0.6778230391650275,57,0.027905058,14.918014526367188
330.19803492189436,0.7894737,0.82740355,2.8716383049352348,5.693069567618869,0.6689753688291934,58,0.027905058,15.114184379577637
345.92589270863925,0.8947368,0.90594447,1.6321422132551113,5.863150723875242,0.6592230089521078,59,0.027905058,15.381777286529541
363.28589270863927,1.0,1.0377398,,6.054764878477321,0.648235958802906,60,0.027905058,15.55960488319397
363.43738814633605,-1.0,-0.99154705,17.208504562303204,5.957989969612067,0.6537849788066477,61,0.03444398,15.75250506401062
363.46505621927906,-0.8947368,-0.8318468,17.33233192705697,5.862339616439985,0.6592695174059642,62,0.03444398,15.948246240615845
363.49151668511934,-0.7894737,-0.82187945,17.333539534159712,5.769706614049514,0.6645810427723903,63,0.03444398,16.152682304382324
363.4467205648369,-0.68421054,-0.65482694,17.404796120282477,5.678855008825576,0.669790423805873,64,0.03444398,16.356476306915283
363.4112412933653,-0.57894737,-0.5665898,17.395479271471537,5.590942173744082,0.6748312973770595,65,0.03444398,16.581923484802246
363.4030180947384,-0.47368422,-0.4637323,17.368223198626936,5.506106334768764,0.6796957376852772,66,0.03444398,16.782002210617065
363.4301271676858,-0.36842105,-0.40321696,17.33289092705259,5.424330256234116,0.6843847330140987,67,0.03444398,16.985523223876953
364.00263019557855,-0.2631579,-0.20225081,16.787496972107213,5.352979855817331,0.6884759256985474,68,0.03444398,17.18554139137268
365.5560914598922,-0.15789473,-0.11359459,15.80653873568637,5.297914368983944,0.6916333504022967,69,0.03444398,17.44968891143799
373.0865031552036,-0.05263158,-0.008474939,9.829588304688574,5.32980718793148,0.6898046337195252,70,0.03444398,17.64566135406494
381.3400895707665,0.05263158,0.04784867,9.1064135844371,5.370987177053049,0.6874433958111783,71,0.03444398,17.85057497024536
389.89655434668134,0.15789473,0.18185975,8.803535224085175,5.415229921481686,0.6849065411994446,72,0.03444398,18.061349868774414
398.7227694926229,0.2631579,0.2504011,8.53378485405845,5.4619557464742865,0.6822273081150065,73,0.03444398,18.259133338928223
408.24627845551055,0.36842105,0.37321207,7.8364910371123475,5.516841600750142,0.6790801834432257,74,0.03444398,18.452016592025757
418.9676473651069,0.47368422,0.52043533,6.638631090403593,5.586235298201426,0.6751011870297348,75,0.03444398,18.62748432159424
430.39246779739835,0.57894737,0.5900134,5.9351795677085954,5.6630587868078734,0.6706961704811999,76,0.03444398,18.82168936729431
442.99991082719004,0.68421054,0.69138116,4.752556970208316,5.753245595158313,0.6655249085345004,77,0.03444398,19.01675510406494
456.55276935716904,0.7894737,0.7627887,3.8071414700210235,5.853240632784218,0.659791248120171,78,0.03444398,19.22473454475403
472.2079606936026,0.8947368,0.9015288,1.7048086635664248,5.9773159581468684,0.6526768372622208,79,0.03444398,19.504708290100098
489.56796069360263,1.0,1.0161275,,6.119599508670033,0.6445183767964431,80,0.03444398,19.684067964553833
489.7324413111166,-1.0,-1.0893786,17.195519382486022,6.046079522359464,0.6487339723417739,81,0.042515147,19.88701820373535
489.80722568939353,-0.8947368,-0.91190875,17.285215621723058,5.9732588498706525,0.6529094696175084,82,0.042515147,20.07802152633667
489.8065001111544,-0.7894737,-0.731323,17.36072557823914,5.90128313386933,0.6570365175533641,83,0.042515147,20.278183460235596
489.79822686856403,-0.68421054,-0.7534884,17.368273242590373,5.8309312722448094,0.6610704545731186,84,0.042515147,20.4578640460968
489.79511600471784,-0.57894737,-0.54617953,17.363110863846167,5.762295482408446,0.6650059929811671,85,0.042515147,20.657259702682495
489.7796601796135,-0.47368422,-0.49334684,17.37545582510437,5.695112327669924,0.6688582380923208,86,0.042515147,20.856999158859253
489.83335890102626,-0.36842105,-0.39186293,17.306301278587203,5.630268493115245,0.6725763478718323,87,0.042515147,21.056715965270996
490.0010209974445,-0.2631579,-0.29603285,17.19233790358175,5.568193420425506,0.6761356983700971,88,0.042515147,21.26821780204773
490.52302642565877,-0.15789473,-0.20327449,16.837994571785774,5.511494678939986,0.6793867729965605,89,0.042515147,21.514873027801514
492.20692615679235,-0.05263158,-0.08964312,15.676100268866428,5.468965846186582,0.681825352856274,90,0.042515147,21.750067949295044
500.59196698163305,0.05263158,0.11935157,8.97495917515932,5.501010626171792,0.6799879228112505,91,0.042515147,21.92678999900818
509.14280474715537,0.15789473,0.18015252,8.809162234477702,5.534160921164732,0.6780871031442242,92,0.042515147,22.123326778411865
518.0761194078701,0.2631579,0.2728807,8.426685339285266,5.570710961374948,0.6759913439578585,93,0.042515147,22.32553482055664
528.1115574026961,0.36842105,0.44217014,7.324562005173984,5.61820805747549,0.6732678866126439,94,0.042515147,22.52530813217163
538.5912005595368,0.47368422,0.4942704,6.880356843159311,5.66938105852144,0.6703336549012936,95,0.042515147,22.701212644577026
549.5958594495099,0.57894737,0.54951596,6.355341110026829,5.724956869265728,0.6671469685054054,96,0.042515147,22.87630605697632
562.6955632671968,0.68421054,0.7294346,4.260296182313138,5.800985188321617,0.6627875465411917,97,0.042515147,23.075355291366577
576.881379121135,0.7894737,0.807073,3.1741841460618083,5.88654468490954,0.6578816121038107,98,0.042515147,23.27734375
591.9432929384338,0.8947368,0.8646341,2.2980861827011214,5.979225181196301,0.6525673634635147,99,0.042515147,23.54725742340088
609.3032929384339,1.0,1.0294609,,6.093032929384338,0.6460416898288796,100,0.042515147,23.74721908569336
609.4658238200723,-1.0,-1.063082,17.19746911836163,6.034315087327448,0.6494085385706737,101,0.052477624,23.923964977264404
609.5953451719303,-0.8947368,-0.9691245,17.230478648141965,5.976424952665983,0.652727927026033,102,0.052477624,24.123175382614136
609.5687022732977,-0.7894737,-0.7052923,17.38664289863249,5.918142740517454,0.6560697969886781,103,0.052477624,24.322815418243408
609.5462078486048,-0.68421054,-0.6772981,17.382494424692897,5.861021229313508,0.6593451129980786,104,0.052477624,24.524948596954346
609.5089644643546,-0.57894737,-0.6444166,17.397243384250196,5.804847280612901,0.6625660962951317,105,0.052477624,24.776423454284668
609.501600926538,-0.47368422,-0.5448235,17.36736353781659,5.750015103080547,0.665710143171987,106,0.052477624,24.955291271209717
609.5363205625537,-0.36842105,-0.40498513,17.325280363984294,5.696601126752838,0.6687728711724289,107,0.052477624,25.1391818523407
609.6685909289542,-0.2631579,-0.33046213,17.227729633599473,5.645079545638465,0.6717270902730237,108,0.052477624,25.360199213027954
610.4087027483065,-0.15789473,-0.16882387,16.619888180647745,5.600079841727583,0.6743073485247945,109,0.052477624,25.670845985412598
611.9178022636356,-0.05263158,-0.09113649,15.850900484670895,5.562889111487596,0.6764398445247937,110,0.052477624,25.875470876693726
620.1288446200114,0.05263158,0.018563937,9.148957643624259,5.58674634792803,0.675071883719723,111,0.052477624,26.07598638534546
628.6201684397099,0.15789473,0.16099155,8.868676180301495,5.612680075354553,0.6735848580645325,112,0.052477624,26.252033233642578
637.4368803555157,0.2631579,0.24830815,8.543288084194257,5.641034339429342,0.6719590401703359,113,0.052477624,26.4506413936615
647.0693977188587,0.36842105,0.38892168,7.727482636657001,5.676047348411041,0.6699514135085413,114,0.052477624,26.690595388412476
656.5219764220273,0.47368422,0.36262473,7.907421296831397,5.708886751495889,0.6680684202123917,115,0.052477624,26.89014768600464
667.2052172995606,0.57894737,0.51639634,6.676759122466738,5.751769114651384,0.6656095691140261,116,0.052477624,27.09297275543213
680.0068978891612,0.68421054,0.7066412,4.558319410399284,5.812024768283429,0.6621545431030144,117,0.052477624,27.291629314422607
694.3781327080592,0.7894737,0.81959265,2.9887651811020284,5.884560446678468,0.6579953872317392,118,0.052477624,27.48307156562805
709.4220469887779,0.8947368,0.8634901,2.316085719281315,5.961529806628386,0.653582006500666,119,0.052477624,27.773963451385498
726.7820469887779,1.0,1.1630133,,6.056517058239816,0.6481354897798272,120,0.052477624,27.993573665618896
726.895241865716,-1.0,-0.95120686,17.246805123061918,6.007398693105091,0.6509519097990201,121,0.06477457,28.196890592575073
726.9242193613685,-0.8947368,-0.84146726,17.331022504347455,5.958395240666955,0.6537617407874453,122,0.06477457,28.426835775375366
726.9037560314297,-0.7894737,-0.72674644,17.38046332993887,5.9097866344018675,0.6565489315136545,123,0.06477457,28.634295225143433
726.901987886484,-0.68421054,-0.74883336,17.361768144945657,5.862112805536161,0.6592825226183394,124,0.06477457,28.842191457748413
726.8945282198301,-0.57894737,-0.6626736,17.36745966665383,5.815156225758641,0.6619749870551237,125,0.06477457,29.06119394302368
726.9026749858338,-0.47368422,-0.5210534,17.35185323399637,5.769068849093919,0.6646176118638808,126,0.06477457,29.283719778060913
727.103542878689,-0.36842105,-0.3307524,17.15913210714466,5.725224747076291,0.6671316085392034,127,0.06477457,29.532124042510986
727.3223037752821,-0.2631579,-0.3311041,17.141239103406992,5.682205498244391,0.6695983085869041,128,0.06477457,29.750911951065063
727.6532224469619,-0.15789473,-0.2556897,17.02908132832018,5.640722654627611,0.6719769120052974,129,0.06477457,30.08400058746338
730.6158724690687,-0.05263158,-0.0539217,14.397349977893255,5.620122095915913,0.673158136702069,130,0.06477457,30.32337760925293
738.9612612931664,0.05263158,0.09944678,9.01461117590227,5.640925658726461,0.6719652718620146,131,0.06477457,30.501705646514893
747.2852840346719,0.15789473,0.08685011,9.035977258494485,5.661252151777817,0.6707997619393451,132,0.06477457,30.722055196762085
756.1667953501623,0.2631579,0.2622482,8.478488684509614,5.68546462669295,0.6694114319556792,133,0.06477457,30.982123613357544
765.0372248315825,0.36842105,0.2599172,8.489570518579752,5.709233021131213,0.6680485653021091,134,0.06477457,31.174501657485962
775.6492553530068,0.47368422,0.508767,6.747969478575748,5.745550039651902,0.6659661674511521,135,0.06477457,31.405659675598145
786.5192171035635,0.57894737,0.5358857,6.4900382494432876,5.783229537526203,0.6638056457840477,136,0.06477457,31.59797430038452
799.1725539514156,0.68421054,0.695017,4.706663152147936,5.833376306214713,0.6609302576711744,137,0.06477457,31.88888716697693
813.3799881182853,0.7894737,0.80854267,3.1525658331303523,5.894057884915111,0.6574508093511975,138,0.06477457,32.06412363052368
829.5039277596957,0.8947368,0.92964435,1.2360603585896466,5.967654156544573,0.6532308396476733,139,0.06477457,32.31295895576477
846.8639277596957,1.0,1.0880836,,6.0490280554263975,0.6485649050787613,140,0.06477457,32.54165744781494
846.9676098525582,-1.0,-0.9415745,17.256317907137515,6.006862481223817,0.6509826558931295,141,0.07995305,32.75539827346802
847.1034258606182,-0.8947368,-0.97785723,17.224183991939924,5.965517083525481,0.6533533782382176,142,0.07995305,32.97848558425903
847.058749931124,-0.7894737,-0.65015405,17.40467592949425,5.923487761756112,0.6557633164130668,143,0.07995305,33.25855016708374
847.0581264122733,-0.68421054,-0.6524174,17.360623518850666,5.882348100085231,0.6581222419675897,144,0.07995305,33.47579765319824
847.0129715923117,-0.57894737,-0.5100332,17.405154819961606,5.84146876960215,0.6604662402751059,145,0.07995305,33.69735527038574
846.9928408482258,-0.47368422,-0.4784068,17.38013074408591,5.801320827727574,0.6627683011624096,146,0.07995305,33.91889810562134
847.0116988728686,-0.36842105,-0.4017926,17.341141975357164,5.761984346073936,0.6650238333673201,147,0.07995305,34.17319393157959
847.2182760476702,-0.2631579,-0.29196006,17.153422825198415,5.724447811132907,0.6671761576185258,148,0.07995305,34.376023292541504
847.6012144585848,-0.15789473,-0.2560867,16.97706158908542,5.688598754755603,0.6692317227777749,149,0.07995305,34.657506465911865
852.3021347166048,-0.05263158,-0.023776513,12.659079741980001,5.682014231444032,0.6696092757199522,150,0.07995305,34.86352777481079
860.5719131736473,0.05263158,0.039813027,9.090221542957426,5.699151742871837,0.6686266202481744,151,0.07995305,35.0724892616272
868.8488161980246,0.15789473,0.048657954,9.083096975622725,5.71611063288174,0.6676542068301753,152,0.07995305,35.297643184661865
877.5081864910908,0.2631579,0.2106549,8.700629706933732,5.735347624124777,0.6665511683414692,153,0.07995305,35.520466804504395
886.6673776681764,0.36842105,0.31507584,8.20080882291433,5.757580374468678,0.665276354674961,154,0.07995305,35.8402624130249
896.6402569557465,0.47368422,0.43433094,7.38712071242987,5.784775851327397,0.6637169810018693,155,0.07995305,36.16700983047485
906.8870183942938,0.57894737,0.46768036,7.113238561452665,5.813378323040345,0.6620769310183287,156,0.07995305,36.493210792541504
921.1241853275222,0.68421054,0.81055963,3.1228330667715425,5.867033027563836,0.6590003997956515,157,0.07995305,36.79197382926941
936.752341466627,0.7894737,0.8998804,1.731843860895285,5.928812287763462,0.6554580110227372,158,0.07995305,37.08735370635986
954.112341466627,0.8947368,1.0655998,,6.000706550104572,0.6513356335949212,159,0.07995305,37.34004616737366
969.0936516653023,1.0,0.85949934,2.3786898013245823,6.05683532290814,0.6481172406589368,160,0.07995305,37.54212498664856
969.256568860435,-1.0,-1.0046489,17.1970828048673,6.020227135779099,0.6502163339576202,161,0.098688245,37.74924659729004
969.3755746733887,-0.8947368,-0.9529727,17.240994187046276,5.983799843662893,0.6523050548358431,162,0.098688245,37.948407888412476
969.3582596414027,-0.7894737,-0.76022166,17.37731503198597,5.946983187984066,0.654416101606418,163,0.098688245,38.12351703643799
969.3668001329116,-0.68421054,-0.7702067,17.351459508491082,5.910773171542144,0.6564923640170787,164,0.098688245,38.32339358329773
969.3347308631148,-0.57894737,-0.66165096,17.392069269796792,5.874755944624939,0.6585575719825147,165,0.098688245,38.50363731384277
969.3296707340854,-0.47368422,-0.4423634,17.36506012902942,5.839335365867984,0.6605885684708722,166,0.098688245,38.706053256988525
969.3334957657803,-0.36842105,-0.45601562,17.356174968305154,5.804392190214253,0.6625921909280815,167,0.098688245,38.884899377822876
969.7111067255469,-0.2631579,-0.25466615,16.982389040233393,5.772089920985398,0.6644443852645985,168,0.098688245,39.08529233932495
971.1099842418444,-0.15789473,-0.10651746,15.961122483702498,5.7462129245079545,0.6659281579983969,169,0.098688245,39.35759973526001
972.8390591766523,-0.05263158,-0.10630275,15.63092506519209,5.722582701039132,0.6672831020046367,170,0.098688245,39.55627799034119
976.0181097077499,0.05263158,-0.056343324,14.180949468902414,5.70770824390497,0.668135995188935,171,0.098688245,39.757786989212036
984.7752068722904,0.15789473,0.23475352,8.602902835459489,5.725437249257502,0.6671194237811062,172,0.098688245,39.937543630599976
993.1931750933102,0.2631579,0.13364634,8.942031778980196,5.7410010121000585,0.666227006186923,173,0.098688245,40.1157546043396
1003.8293294839061,0.36842105,0.51136434,6.723845609404041,5.769134077493713,0.664613871703342,174,0.098688245,40.327014207839966
1013.8076870889562,0.47368422,0.43502307,7.38164239494996,5.7931867833654636,0.6632347027886774,175,0.098688245,40.536325216293335
1026.088316058519,0.57894737,0.6649155,5.079371030437082,5.830047250332495,0.6611211439029531,176,0.098688245,40.737797021865845
1039.9287941455318,0.68421054,0.7832222,3.519521912987315,5.875303921726168,0.6585261512771691,177,0.098688245,40.92553997039795
1051.9007266855099,0.7894737,0.638911,5.388067460022006,5.909554644300617,0.656562233698359,178,0.098688245,41.13418173789978
1068.406712079347,0.8947368,0.9519455,0.8540146061629125,5.968752581448866,0.6531678565682989,179,0.098688245,41.408132791519165
1085.766712079347,1.0,1.0374193,,6.032037289329705,0.6495391462540305,180,0.098688245,41.61006951332092
1085.8159894818182,-1.0,-0.8648002,17.310722597528848,5.998983367302863,0.6514344399482302,181,0.1218136,41.808995723724365
1085.9788663037953,-0.8947368,-1.0099199,17.197123178022863,5.966916847823051,0.6532731165239075,182,0.1218136,42.03016662597656
1085.9422647218435,-0.7894737,-0.5613174,17.396601581951707,5.934110736184937,0.6551542009068269,183,0.1218136,42.209376096725464
1085.944547331786,-0.68421054,-0.76852286,17.357717390057502,5.901872539846663,0.6570027213390673,184,0.1218136,42.41519594192505
1085.9679465887348,-0.57894737,-0.50448906,17.336600743051147,5.870097008587756,0.658824712810335,185,0.1218136,42.61536383628845
1086.0104368900509,-0.47368422,-0.47638705,17.317509698683875,5.838765789731457,0.6606212276530126,186,0.1218136,42.82232618331909
1086.2335334274503,-0.36842105,-0.27529112,17.136903462600554,5.808735472874066,0.6623431494911657,187,0.1218136,43.030123233795166
1086.645804114712,-0.2631579,-0.23075949,16.947729312738197,5.780030872950596,0.6639890554500802,188,0.1218136,43.20662593841553
1086.928062604577,-0.15789473,-0.29418927,17.07774151013516,5.750942130182947,0.6656569879482253,189,0.1218136,43.45645022392273
1092.894884004292,-0.05263158,-0.009275902,11.393178600284996,5.752078336864694,0.6655918384825287,190,0.1218136,43.656920194625854
1101.2269643650432,0.05263158,0.09180382,9.027919639248886,5.7655862008641,0.6648173049963243,191,0.1218136,43.85734272003174
1110.0515878836327,0.15789473,0.2500518,8.535376481410463,5.781518686893921,0.6639037450175502,192,0.1218136,44.05596566200256
1118.4179736430374,0.2631579,0.11043477,8.9936142405954,5.794911780533872,0.6631357924005805,193,0.1218136,44.25644826889038
1127.9472114734122,0.36842105,0.3740541,7.830762169625211,5.814160883883567,0.6620320594103457,194,0.1218136,44.433085441589355
1137.2781508232763,0.47368422,0.34371,8.029060650135905,5.8321956452475705,0.6609979561211254,195,0.1218136,44.63350486755371
1149.845236950219,0.57894737,0.6881681,4.792913873057165,5.866557331378669,0.6590276759530578,196,0.1218136,44.80787897109985
1162.5086976213604,0.68421054,0.69581646,4.696539328858555,5.901059378788632,0.6570493475465232,197,0.1218136,45.00661611557007
1178.5927699078065,0.7894737,0.92728627,1.2759277135537919,5.952488736908114,0.6541004164616905,198,0.1218136,45.20762228965759
1195.9527699078064,0.8947368,1.0365171,,6.00981291410958,0.6508134796955514,199,0.1218136,45.47230124473572
1213.3127699078063,1.0,1.0195907,,6.0665638495390315,0.6475594122970736,200,0.1218136,45.67032790184021
1213.3565552889122,-1.0,-0.8263842,17.31621461889409,6.036599777556777,0.6492775356905516,201,0.15035789,45.8508722782135
1213.3409781723894,-0.8947368,-0.73302794,17.375577116522663,6.006638505803908,0.6509954985204178,202,0.15035789,46.05166220664978
1213.3243441631632,-0.7894737,-0.7490065,17.376634009226144,5.97696721262642,0.6526968341383931,203,0.15035789,46.227587938308716
1213.393102995142,-0.68421054,-0.89927566,17.29124116802122,5.948005406838932,0.6543574881399693,204,0.15035789,46.42885780334473
1213.4223412925633,-0.57894737,-0.82524747,17.3307617025788,5.9191333721588455,0.6560129947156623,205,0.15035789,46.64634132385254
1213.432352417885,-0.47368422,-0.43746445,17.349988874678207,5.89044831270818,0.6576577802346225,206,0.15035789,46.850257396698
1213.4237236897827,-0.36842105,-0.46089968,17.368628728102465,5.861950355989289,0.6592918373859352,207,0.15035789,47.06830620765686
1213.7190001973133,-0.2631579,-0.2690733,17.064723492469437,5.835187500948622,0.6608264047621202,208,0.15035789,47.26694416999817
1216.5891260539606,-0.15789473,-0.066383116,14.48987414335265,5.821000603128998,0.6616398736737958,209,0.15035789,47.54889392852783
1217.504199393324,-0.05263158,-0.16149877,16.444926660636806,5.797639044730114,0.6629794125728145,210,0.15035789,47.72575807571411
1225.5686701870904,0.05263158,0.01987965,9.295529206233459,5.808382323161566,0.6623633989012861,211,0.15035789,47.92548370361328
1234.7827570703987,0.15789473,0.324503,8.145913116691677,5.824446967313201,0.6614422610485547,212,0.15035789,48.12502074241638
1244.2880617989995,0.2631579,0.3705237,7.854695271399193,5.841727989666664,0.6604513767392965,213,0.15035789,48.30508780479431
1255.0926861415116,0.36842105,0.5291476,6.555375657487816,5.864919094119213,0.659121611575733,214,0.15035789,48.47988152503967
1265.5325113858523,0.47368422,0.48982638,6.920174755659278,5.886197727376057,0.6579015064577947,215,0.15035789,48.659385442733765
1279.9739919003646,0.57894737,0.82428604,2.918519485487718,5.925805518057244,0.6556304175425891,216,0.15035789,48.853437423706055
1291.7922151013825,0.68421054,0.62555957,5.5417767989821565,5.952959516596232,0.6540734222135186,217,0.15035789,49.05433106422424
1302.768391448904,0.7894737,0.5466621,6.383823652478443,5.976001795637174,0.6527521906171343,218,0.15035789,49.230660915374756
1320.1283914489038,0.8947368,1.0725604,,6.027983522597735,0.6497715870070104,219,0.15035789,49.5095477104187
1336.1875721817096,1.0,0.92581093,1.3008192671941383,6.073579873553226,0.6471571173421313,220,0.15035789,49.71415424346924
1336.2087872277723,-1.0,-0.819347,17.338784953937306,6.046193607365486,0.6487274307703274,221,0.1855909,49.913737297058105
1336.3088356168334,-0.8947368,-0.9350759,17.25995161093883,6.019409169445196,0.6502632356969494,222,0.1855909,50.114890813827515
1336.3128401473205,-0.7894737,-0.79350764,17.355995469513005,5.992434260750316,0.6518099621129403,223,0.1855909,50.31617784500122
1336.2974561257859,-0.68421054,-0.6392736,17.375384021534646,5.965613643418687,0.6533478415470934,224,0.1855909,50.51908564567566
