LQGmu1_actor,LQGsigma_higher,Regret,LQGmu1_higher
-0.14411348,0.14999999,27.523551867443363,-0.1919192
-0.14943472,0.14999999,28.48673635753776,-0.17171717
-0.11145059,0.14999999,30.02695776366801,-0.15151516
-0.062357306,0.14999999,32.676054512129376,-0.13131313
-0.123455726,0.14999999,33.760167169578324,-0.11111111
-0.29723394,0.14999999,33.95883014925096,-0.09090909
0.074284375,0.14999999,42.25441803758505,-0.07070707
0.086167894,0.14999999,50.5673661111059,-0.05050505
-0.15924552,0.14999999,51.62782691123515,-0.030303031
-0.28354344,0.14999999,51.87190104510593,-0.01010101
-0.09576035,0.14999999,53.6869623637563,0.01010101
0.10576253,0.14999999,62.03415127117962,0.030303031
0.12451411,0.14999999,70.4206545414525,0.05050505
0.073302545,0.14999999,78.71492311753184,0.07070707
0.056054562,0.14999999,86.98887785504525,0.09090909
0.289754,0.14999999,95.99862757872,0.11111111
-0.12688048,0.14999999,97.2355663181371,0.13131313
0.35540202,0.14999999,106.63092737516584,0.15151516
0.23196235,0.14999999,115.36616407545766,0.17171717
0.39478412,0.14999999,125.0305121472652,0.1919192
0.24893299,0.14999999,133.8400528233624,0.21212122
0.50620294,0.14999999,144.41838887986697,0.23232323
0.11140154,0.14999999,152.77672727082927,0.25252524
0.40068996,0.14999999,162.4838484578512,0.27272728
0.34674528,0.14999999,171.82386863996632,0.2929293
0.35647088,0.14999999,181.22615736092578,0.3131313
0.18180068,0.14999999,189.77242656190109,0.33333334
0.61877954,0.14999999,201.50383695089428,0.35353535
0.5666599,0.14999999,212.6727195706864,0.37373737
0.5862371,0.14999999,224.04709814834138,0.3939394
0.39331234,0.14999999,233.7008856358857,0.41414142
0.5387086,0.14999999,244.58846644762804,0.43434343
0.39899093,0.14999999,254.28321730506858,0.45454547
0.49561194,0.14999999,264.76495097411566,0.47474748
0.69854575,0.14999999,277.45306056955604,0.4949495
0.5633428,0.14999999,288.5878157439789,0.5151515
0.5665809,0.14999999,299.7558828914183,0.53535354
0.4393452,0.14999999,309.7586482857648,0.5555556
0.60533565,0.14999999,321.3402246127903,0.57575756
0.66619325,0.14999999,333.626338933365,0.5959596
0.30082014,0.14999999,342.69559098334804,0.61616164
0.5757784,0.14999999,353.9593196982969,0.6363636
0.8617303,0.14999999,368.9655914359479,0.65656567
0.4323445,0.14999999,378.91279613251515,0.67676765
0.81257975,0.14999999,393.1698166527787,0.6969697
0.647799,0.14999999,405.23587261598914,0.7171717
0.65466714,0.14999999,417.3833742451529,0.7373737
0.64158785,0.14999999,429.3765147724071,0.75757575
0.617671,0.14999999,441.095445968306,0.7777778
0.6673974,0.14999999,453.3961807277535,0.7979798
1.0535803,0.14999999,470.74618072775354,0.8181818
0.91691273,0.14999999,486.64607318108773,0.83838385
0.8928894,0.14999999,502.1501179238438,0.85858583
1.138986,0.14999999,519.5001179238438,0.8787879
0.9716212,0.14999999,536.340692425031,0.8989899
0.8153533,0.14999999,550.6388214577072,0.9191919
1.0989513,0.14999999,567.9888214577072,0.93939394
1.0216888,0.14999999,585.3388214577072,0.959596
0.8735908,0.14999999,600.5324839073564,0.97979796
1.1039425,0.14999999,617.8824839073565,1.0
-0.6550584,0.14999999,617.8160404995837,-0.47474748
-1.0308086,0.14999999,617.9642070062991,-0.8181818
-0.35533875,0.14999999,618.0541053842609,-0.5959596
-0.5357974,0.14999999,618.0263745751619,-0.5555556
-0.84370023,0.14999999,618.0542342253347,-0.65656567
-0.7386953,0.14999999,618.0431653414131,-0.53535354
-0.5388568,0.14999999,617.9994677690553,-0.43434343
-0.6065212,0.14999999,617.9616816362685,-0.41414142
-0.5261889,0.14999999,617.9151269030249,-0.4949495
-0.8070306,0.14999999,617.914966391479,-0.6969697
-0.77414525,0.14999999,617.902410108592,-0.67676765
-0.7083199,0.14999999,617.8588598513322,-0.7171717
-0.6182035,0.14999999,617.8349442322752,-0.57575756
-0.23433113,0.14999999,618.1428750987634,-0.2929293
-1.0750239,0.14999999,618.2925408680309,-0.75757575
-0.69394493,0.14999999,618.2528940516202,-0.5151515
-0.7136629,0.14999999,618.2162284743288,-0.7777778
-0.55027276,0.14999999,618.1730069091311,-0.6363636
-0.705476,0.14999999,618.1278963887113,-0.61616164
-0.4330388,0.14999999,618.1778153059015,-0.8989899
-0.8668066,0.14999999,618.2163349547271,-0.97979796
-0.61401606,0.14999999,618.1580996318118,-0.7373737
-0.6931249,0.14999999,618.1186388325284,-0.83838385
-0.60419405,0.14999999,618.0843205000298,-0.45454547
-0.9918665,0.14999999,618.2274087845866,-0.7979798
-1.0692899,0.14999999,618.3825097078326,-0.959596
-0.7713557,0.14999999,618.3767754637192,-0.85858583
-0.55128396,0.14999999,618.3575592253017,-0.3939394
-1.145658,0.14999999,618.508286390942,-0.9191919
-0.88177544,0.14999999,618.5514534946767,-0.8787879
-0.83098286,0.14999999,618.571107259384,-0.93939394
-1.1645197,0.14999999,618.7248478981593,-1.0
-0.09301575,0.14999999,620.3897318351414,-0.09090909
-0.26136595,0.14999999,620.762194410807,-0.01010101
-0.19148529,0.14999999,621.2622267181589,-0.27272728
-0.31184018,0.14999999,621.3252848292209,-0.21212122
-0.30830863,0.14999999,621.5072539205825,-0.33333334
-0.43058908,0.14999999,621.5088201573571,-0.47474748
-0.4747195,0.14999999,621.4838004012564,-0.5555556
-0.2909723,0.14999999,621.7406335298532,-0.4949495
-0.3247313,0.14999999,621.8477999195794,-0.43434343
-0.87311405,0.14999999,621.8924244082644,-0.7171717
-0.1527637,0.14999999,622.7832296494963,-0.41414142
-0.45550445,0.14999999,622.8362828952968,-0.5151515
-0.50707364,0.14999999,622.7820832690721,-0.6363636
-0.5442136,0.14999999,622.7319313535796,-0.53535354
-0.638366,0.14999999,622.6688572411234,-0.57575756
-0.8318136,0.14999999,622.6797344808219,-0.7777778
-0.86098564,0.14999999,622.7166299057269,-0.67676765
-0.5620266,0.14999999,622.6752207514978,-0.61616164
-0.7210186,0.14999999,622.6503914939758,-0.6969697
-0.8615049,0.14999999,622.6851922715848,-0.65656567
-0.8358746,0.14999999,622.7249763390527,-0.7373737
-0.9384648,0.14999999,622.8186084342296,-0.83838385
-0.52837616,0.14999999,622.8042925370543,-0.45454547
-0.80470777,0.14999999,622.8138400658903,-0.5959596
0.06532647,0.14999999,631.0980414836936,-0.17171717
-0.6918559,0.14999999,631.0646483490427,-0.8989899
-0.4976256,0.14999999,631.0554553620859,-0.8181818
-1.1221793,0.14999999,631.2138490960579,-0.85858583
-0.9868641,0.14999999,631.3540010839405,-0.97979796
-0.4824543,0.14999999,631.3441708570896,-0.3939394
-0.71311444,0.14999999,631.2990277509407,-0.75757575
-1.0701027,0.14999999,631.4531997544823,-0.93939394
-1.0044922,0.14999999,631.6058124074316,-0.8787879
-0.7503741,0.14999999,631.578906372409,-0.7979798
-1.0927343,0.14999999,631.7324769628093,-0.959596
-0.017396102,0.14999999,638.8854622434009,-0.030303031
-0.84110165,0.14999999,638.9143496729544,-0.9191919
-0.19268796,0.14999999,639.6480384924731,-0.11111111
-0.45856434,0.14999999,639.636494831657,-0.2929293
-0.8831794,0.14999999,639.693412400703,-1.0
-0.38876873,0.14999999,639.8010783934102,-0.1919192
-0.09586635,0.14999999,641.4592680805837,-0.3131313
0.072550565,0.14999999,649.7525380713265,0.13131313
0.12056518,0.14999999,658.1302298562849,-0.01010101
-0.32425594,0.14999999,658.3135236662849,-0.47474748
-0.78440154,0.14999999,658.302316081668,-0.5555556
-0.48880398,0.14999999,658.3364322587952,-0.57575756
-0.5794885,0.14999999,658.2966326802946,-0.6363636
-0.36886993,0.14999999,658.3682064594251,-0.53535354
-0.7579968,0.14999999,658.372205083824,-0.61616164
-0.4160204,0.14999999,658.3956482200831,-0.6969697
-0.88159907,0.14999999,658.4502102604866,-0.7777778
-0.6254846,0.14999999,658.4340409875721,-0.7171717
-0.6800959,0.14999999,658.4210954957503,-0.67676765
-0.40047228,0.14999999,658.4338923444942,-0.5151515
-0.41465038,0.14999999,658.4723148409712,-0.45454547
-0.8243973,0.14999999,658.5002504613959,-0.65656567
-0.15873349,0.14999999,659.3563674235912,-0.21212122
-0.85075366,0.14999999,659.3835292959251,-0.8989899
-0.6238924,0.14999999,659.3422311673282,-0.7373737
-0.62240505,0.14999999,659.3123146328385,-0.43434343
-0.5890231,0.14999999,659.2967421294242,-0.5959596
-0.9782307,0.14999999,659.424913054038,-0.8181818
-0.25944608,0.14999999,659.6921137647315,-0.3939394
-0.74328434,0.14999999,659.6746902718586,-0.75757575
-0.10302636,0.14999999,661.0543952350571,-0.27272728
-0.66379714,0.14999999,661.0032623154209,-0.83838385
-0.773856,0.14999999,661.0071233865319,-0.7979798
-0.32174695,0.14999999,661.2463588908171,-0.4949495
-0.81847394,0.14999999,661.2579369456769,-0.97979796
-0.81821495,0.14999999,661.2632247313592,-0.85858583
-0.54788655,0.14999999,661.2174130238631,-0.33333334
-0.5386431,0.14999999,661.1593013254387,-0.2929293
-0.8830583,0.14999999,661.2148859675632,-0.9191919
-1.0316525,0.14999999,661.3648101566467,-0.93939394
-0.8846892,0.14999999,661.4203099850179,-0.8787879
-0.9087062,0.14999999,661.4928598677357,-1.0
-1.068204,0.14999999,661.642135223326,-0.959596
-0.18418913,0.14999999,662.2630334536756,-0.15151516
-0.025707498,0.14999999,666.8882725085485,-0.1919192
-0.52925336,0.14999999,666.8949887805309,-0.6363636
-0.39521155,0.14999999,666.9286902305615,-0.5555556
-0.6000579,0.14999999,666.9046102298566,-0.61616164
-0.3310029,0.14999999,667.0693090405447,-0.57575756
-0.7756831,0.14999999,667.0804519786986,-0.7171717
-0.9392033,0.14999999,667.1739043110127,-0.6969697
-0.35795322,0.14999999,667.3838657735757,-0.53535354
-0.75078017,0.14999999,667.3719694798148,-0.67676765
-0.5913647,0.14999999,667.3266729189922,-0.7373737
-0.46694663,0.14999999,667.3309790039141,-0.43434343
-0.5184118,0.14999999,667.2902653065789,-0.5151515
-0.5596402,0.14999999,667.2697755206856,-0.5959596
-0.8747197,0.14999999,667.3221985900713,-0.7777778
-0.57326484,0.14999999,667.2732041737158,-0.65656567
-0.45796347,0.14999999,667.2749455931234,-0.45454547
-0.39661014,0.14999999,667.3364847746886,-0.47474748
-0.9694438,0.14999999,667.4566071052362,-0.8989899
-0.97355425,0.14999999,667.583953802813,-0.83838385
-0.8473648,0.14999999,667.6106664886288,-0.75757575
-0.29986295,0.14999999,667.781315047692,-0.41414142
-0.99179137,0.14999999,667.9241142614828,-0.7979798
-0.78238875,0.14999999,667.9095122393985,-0.8181818
-0.18629253,0.14999999,668.4775653479472,-0.2929293
-1.0019668,0.14999999,668.6289219249143,-0.97979796
-0.54930604,0.14999999,668.5981263531085,-0.85858583
-0.4976447,0.14999999,668.6104158785517,-0.33333334
-0.44276538,0.14999999,668.6353685688654,-0.3939394
-1.1591579,0.14999999,668.7875421660091,-0.9191919
-0.90704226,0.14999999,668.8490695308396,-0.8787879
-0.56879616,0.14999999,668.8085041990973,-0.4949495
-1.1803461,0.14999999,668.9629522546073,-1.0
-1.0664113,0.14999999,669.1101037194658,-0.93939394
-0.8729026,0.14999999,669.156650588491,-0.959596
-0.64697987,0.14999999,669.1357192642909,-0.6363636
0.24341188,0.14999999,677.9205108791758,0.01010101
-0.5520672,0.14999999,677.8946328752805,-0.61616164
-0.65733194,0.14999999,677.8453157195562,-0.5555556
-0.72592944,0.14999999,677.8184457771301,-0.7373737
-0.7336209,0.14999999,677.7859316439187,-0.7171717
-0.50126123,0.14999999,677.7177889299901,-0.5151515
-0.6172822,0.14999999,677.6873369759982,-0.67676765
-0.5353025,0.14999999,677.6016753346205,-0.65656567
-0.51806295,0.14999999,677.5777094843719,-0.5959596
-0.4775474,0.14999999,677.5467057214618,-0.43434343
-0.5872946,0.14999999,677.5132429683829,-0.45454547
-0.5880071,0.14999999,677.4834106426596,-0.6969697
-0.7476288,0.14999999,677.4834754770424,-0.7777778
-0.6053003,0.14999999,677.4521181366707,-0.57575756
-0.66777116,0.14999999,677.40548757694,-0.75757575
-0.58832717,0.14999999,677.3640331009099,-0.47474748
-0.87886095,0.14999999,677.4108215313254,-0.8989899
-0.88684934,0.14999999,677.4793416427649,-0.8181818
-0.9742149,0.14999999,677.6012393935977,-0.83838385
-0.71499723,0.14999999,677.572165815766,-0.53535354
-0.21444759,0.14999999,678.1807329959838,-0.11111111
-0.83153737,0.14999999,678.201706447733,-0.85858583
-0.09338829,0.14999999,679.8607700438512,-0.09090909
-0.6738254,0.14999999,679.7975577214704,-0.7979798
-0.3342274,0.14999999,679.9933796694944,-0.33333334
-0.6494609,0.14999999,679.9738756305977,-0.41414142
-0.29367906,0.14999999,680.1980232564363,-0.3939394
-0.493229,0.14999999,680.2093698691151,-0.4949495
-0.7394831,0.14999999,680.1907181777218,-0.97979796
-0.62271786,0.14999999,680.1492411444543,-0.8787879
-0.7589863,0.14999999,680.13236473793,-0.9191919
-0.6938798,0.14999999,680.1031803084103,-0.6363636
-0.5824854,0.14999999,680.050442011933,-0.5555556
-0.53509444,0.14999999,680.0334431278494,-0.61616164
-0.55523694,0.14999999,680.0077829551968,-0.65656567
-0.40005147,0.14999999,680.1003013380068,-0.5151515
-0.85967296,0.14999999,680.1353259956197,-0.959596
-1.0390724,0.14999999,680.2897359440393,-1.0
-0.5505205,0.14999999,680.2982120525868,-0.7373737
-0.5553886,0.14999999,680.2434237121201,-0.7171717
-0.867661,0.14999999,680.2845915337987,-0.67676765
-0.8639126,0.14999999,680.3320050230114,-0.93939394
-0.4528571,0.14999999,680.3442379823399,-0.43434343
-0.6769129,0.14999999,680.2916895601172,-0.5959596
-0.58185667,0.14999999,680.2483531204614,-0.45454547
-0.25368693,0.14999999,680.6449679055652,-0.21212122
-0.8894174,0.14999999,680.7057832657329,-0.6969697
-0.7544495,0.14999999,680.6780392818736,-0.75757575
-0.41800892,0.14999999,680.6732736645556,-0.57575756
-0.66395164,0.14999999,680.6294064665235,-0.47474748
-0.93458766,0.14999999,680.7143526897829,-0.7777778
-0.354792,0.14999999,680.8348242617518,-0.2929293
-0.41672376,0.14999999,680.8237714845837,-0.53535354
-1.0921319,0.14999999,680.9760700010708,-0.8989899
-0.7949952,0.14999999,680.9686557236671,-0.85858583
-0.7614169,0.14999999,680.9501741284034,-0.8181818
-0.5160544,0.14999999,680.9184516375742,-0.7979798
-0.7604461,0.14999999,680.8917442483387,-0.83838385
-0.93501556,0.14999999,680.9784761803611,-0.97979796
-0.30185196,0.14999999,681.1704920249604,-0.41414142
-0.46504468,0.14999999,681.1686081438588,-0.4949495
-0.7884275,0.14999999,681.1595806576867,-0.8787879
-0.10477869,0.14999999,682.5790226103833,-0.15151516
-0.34635538,0.14999999,682.7302685500345,-0.5555556
-0.79780394,0.14999999,682.7275226596228,-0.6363636
-0.7188382,0.14999999,682.71650185947,-0.61616164
-0.7168086,0.14999999,682.7058277388066,-0.9191919
-0.76738185,0.14999999,682.6979709311565,-0.65656567
-0.7833105,0.14999999,682.7186408970639,-0.7171717
-0.5427029,0.14999999,682.6507890458101,-0.7373737
-0.6969304,0.14999999,682.611192441158,-0.5959596
-0.37973657,0.14999999,682.6466220432686,-0.45454547
-0.1574411,0.14999999,683.5597350502601,-0.3939394
-0.8695794,0.14999999,683.5985426700854,-0.67676765
-0.68163484,0.14999999,683.5413444024422,-0.43434343
-0.5338254,0.14999999,683.5214695753392,-0.5151515
-1.0535032,0.14999999,683.6750800327322,-0.959596
-0.40740967,0.14999999,683.7498155015614,-0.33333334
-0.6390511,0.14999999,683.6905073880033,-0.47474748
-0.859397,0.14999999,683.7272988265929,-0.75757575
-0.721825,0.14999999,683.7052642939688,-0.93939394
-0.67928827,0.14999999,683.669169354962,-0.57575756
-0.80908495,0.14999999,683.6739421618294,-0.6969697
-1.3179631,0.14999999,683.843618151888,-1.0
-0.53821594,0.14999999,683.8032639835021,-0.53535354
-0.6821633,0.14999999,683.7699915590953,-0.7777778
-0.8741215,0.14999999,683.8160594991613,-0.85858583
-0.81674856,0.14999999,683.8250143729587,-0.7979798
-0.68138576,0.14999999,683.822279326968,-0.8181818
-0.8737652,0.14999999,683.865290746015,-0.83838385
-0.16154268,0.14999999,684.5517475068299,-0.2929293
-0.9560861,0.14999999,684.6596751705845,-0.8989899
-0.6581742,0.14999999,684.6415347414332,-0.4949495
-0.73657453,0.14999999,684.6277640779614,-0.8787879
-0.49175274,0.14999999,684.5963459185988,-0.6363636
-0.41130143,0.14999999,684.6477564216297,-0.61616164
-0.80302316,0.14999999,684.6397852038539,-0.97979796
-0.9331408,0.14999999,684.7261395623744,-0.7373737
-0.61084634,0.14999999,684.69712139769,-0.65656567
-0.4699489,0.14999999,684.6714620337713,-0.5959596
-0.92894673,0.14999999,684.7587939348099,-0.9191919
-0.8128651,0.14999999,684.762479234672,-0.7171717
-0.5232625,0.14999999,684.6987446165593,-0.43434343
-0.44469985,0.14999999,684.7341364093966,-0.47474748
-0.42442566,0.14999999,684.7362889591207,-0.5555556
-0.030882448,0.14999999,688.9787085825465,-0.27272728
-0.52709174,0.14999999,688.9557918915966,-0.5151515
-0.48964447,0.14999999,688.9721030144234,-0.45454547
-0.27325165,0.14999999,689.1910926332253,-0.57575756
-1.061806,0.14999999,689.3453828313615,-0.67676765
-0.2593732,0.14999999,689.7096024486456,-0.41414142
-1.1944802,0.14999999,689.8603045383059,-0.93939394
-0.5938234,0.14999999,689.7989150301173,-0.75757575
-1.0947348,0.14999999,689.9444047472509,-0.6969697
-0.5232064,0.14999999,689.9534849155935,-0.53535354
-0.8862274,0.14999999,690.0090143887186,-0.7777778
-0.37252128,0.14999999,690.1489954267715,-0.33333334
-0.30686522,0.14999999,690.2729251760699,-0.21212122
-0.9287682,0.14999999,690.3668139757867,-0.959596
-0.72140956,0.14999999,690.3415035530229,-0.8181818
-0.61054295,0.14999999,690.3305597959252,-0.7979798
-0.835325,0.14999999,690.3608465716245,-0.85858583
0.01318711,0.14999999,698.5224222255418,-0.11111111
-1.021137,0.14999999,698.6740666014862,-0.83838385
-0.8638042,0.14999999,698.7159739990692,-0.6363636
-1.0114719,0.14999999,698.8724920155238,-1.0
-0.3892599,0.14999999,698.9417136983863,-0.4949495
-0.6382248,0.14999999,698.8945321834524,-0.8787879
-0.5987429,0.14999999,698.8462847828264,-0.65656567
-0.49032667,0.14999999,698.8541603408281,-0.5959596
-0.3133038,0.14999999,698.9718639602431,-0.43434343
-1.0583067,0.14999999,699.1242265023391,-0.97979796
-0.5941717,0.14999999,699.1035356861125,-0.61616164
-1.0948689,0.14999999,699.2541972403436,-0.7171717
-0.8218764,0.14999999,699.2686575060798,-0.8989899
-0.87252903,0.14999999,699.3268340636643,-0.7373737
-0.6110836,0.14999999,699.281457777908,-0.5151515
0.01297003,0.14999999,707.274361630161,-0.5555556
-0.6072829,0.14999999,707.2377640707459,-0.47474748
-0.58522433,0.14999999,707.2162093120216,-0.75757575
-1.0363982,0.14999999,707.3664426015483,-0.9191919
-0.48865393,0.14999999,707.3594904745223,-0.45454547
-0.7239271,0.14999999,707.3284753169786,-0.53535354
-0.6472257,0.14999999,707.2762911484842,-0.67676765
-0.7915782,0.14999999,707.2829171928761,-0.7777778
-0.90440494,0.14999999,707.3456589913025,-0.8181818
-0.78996074,0.14999999,707.341032303494,-0.7979798
-0.6208322,0.14999999,707.2983380547706,-0.57575756
-0.5787807,0.14999999,707.2500865926671,-0.6969697
-0.83332545,0.14999999,707.2712920764598,-0.93939394
-0.7523844,0.14999999,707.235677440897,-0.85858583
-0.8498473,0.14999999,707.2594141010986,-0.8787879
