InvPendulum_std0_higher,ReturnAbsMax,Regret,ActionIn1,IWMean,InvPendulum_mu0_higher,IWLastEpisode,Regret/t,TimestepsSoFar,InvPendulum_std1_higher,ReturnLastEpisode,IWMin,TimeElapsed,DenMISELogLast,InvPendulum_mu2_higher,Delta,InvPendulum_std2_higher,NumTrainableParams,MinEpLen,InvPendulum_mu1_higher,NumTrajectories,ReturnMax,DenMISELogFirst,Bound,Iteration,IWMax,IWFirstEpisode,AvgEpLen,GridSize,BoundBonus,InvPendulum_mu3_higher,BoundMISE,ReturnMean,DenMISEMeanLog,ReturnMin,ReturnStepMax,InvPendulum_std3_higher
0.0009999999,499.83582,56458.805,0.134055,,-0.2,,149.36192,25249,0.0009999999,-109.3051,,487.8711769580841,17.022747,0.2,3.3110423e-09,0.0009999999,,11,0.06666667,378,,17.11827,inf,378,,,66.79629629629629,256,inf,0.06666667,,-144.36192,16.72042,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,56578.695,0.27007288,,-0.2,,149.28415,25269,0.0009999999,-114.89183,,489.8698923587799,17.487856,0.2,3.2935932e-09,0.0009999999,,11,0.06666667,379,,17.11563,inf,379,,,66.67282321899737,256,inf,0.2,,-144.28415,16.719809,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,56708.367,-0.39672562,,-0.06666667,,149.23254,25303,0.0009999999,-124.67421,,491.9504075050354,14.690557,-0.2,3.2762808e-09,0.0009999999,,11,0.06666667,380,,17.112995,inf,380,,,66.58684210526316,256,inf,-0.2,,-144.23254,16.711842,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,56820.96,-0.26824892,,-0.06666667,,149.13638,25317,0.0009999999,-107.59403,,494.14543747901917,15.613639,-0.2,3.2591059e-09,0.0009999999,,11,0.06666667,381,,17.110367,inf,381,,,66.44881889763779,256,inf,-0.06666667,,-144.13638,16.706339,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,56937.664,-0.13299064,,-0.06666667,,149.05148,25339,0.0009999999,-111.70349,,496.3572325706482,17.654505,-0.2,3.2420646e-09,0.0009999999,,11,0.06666667,382,,17.107744,inf,382,,,66.33246073298429,256,inf,0.06666667,,-144.05148,16.706207,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,57056.773,-0.0013611466,,-0.06666667,,148.9733,25359,0.0009999999,-114.103455,,498.61786556243896,16.939295,-0.2,3.2251568e-09,0.0009999999,,11,0.06666667,383,,17.105131,inf,383,,,66.21148825065274,256,inf,0.2,,-143.9733,16.704206,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,57176.254,-0.26790306,,-0.06666667,,148.8965,25378,0.0009999999,-114.48302,,500.75744366645813,17.01199,-0.06666667,3.2083811e-09,0.0009999999,,11,0.06666667,384,,17.102524,inf,384,,,66.08854166666667,256,inf,-0.2,,-143.8965,16.70241,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,57299.543,-0.13354646,,-0.06666667,,148.82999,25440,0.0009999999,-118.2899,,503.0392792224884,15.690863,-0.06666667,3.1917358e-09,0.0009999999,,11,0.06666667,385,,17.099922,inf,385,,,66.07792207792208,256,inf,-0.06666667,,-143.82999,16.697186,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,57432.562,0.0027533695,,-0.06666667,,148.78902,25477,0.0009999999,-128.02045,,505.1871998310089,15.452013,-0.06666667,3.1752196e-09,0.0009999999,,11,0.06666667,386,,17.097328,inf,386,,,66.00259067357513,256,inf,0.06666667,,-143.78902,16.691374,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,57553.36,0.13158028,,-0.06666667,,148.71669,25498,0.0009999999,-115.796295,,507.26973390579224,16.800182,-0.06666667,3.1588312e-09,0.0009999999,,11,0.06666667,387,,17.09474,inf,387,,,65.88630490956072,256,inf,0.2,,-143.71669,16.689075,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,57717.016,-0.13530508,,-0.06666667,,148.75519,25562,0.0009999999,-158.6575,,509.565447807312,16.516176,0.06666667,3.1425695e-09,0.0009999999,,11,0.06666667,388,,17.09216,inf,388,,,65.88144329896907,256,inf,-0.2,,-143.75519,16.686056,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,57826.758,-0.00081795454,,-0.06666667,,148.6549,25584,0.0009999999,-104.7411,,511.7492563724518,16.742647,0.06666667,3.1264333e-09,0.0009999999,,11,0.06666667,389,,17.089586,inf,389,,,65.76863753213368,256,inf,-0.06666667,,-143.6549,16.683634,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,57957.484,0.12991852,,-0.06666667,,148.60893,25626,0.0009999999,-125.728294,,513.9723131656647,17.464499,0.06666667,3.1104208e-09,0.0009999999,,11,0.06666667,390,,17.087019,inf,390,,,65.70769230769231,256,inf,0.06666667,,-143.60893,16.683073,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,58088.64,0.2637399,,-0.06666667,,148.5643,25662,0.0009999999,-126.151474,,516.2208428382874,16.485031,0.06666667,3.094531e-09,0.0009999999,,11,0.06666667,391,,17.084457,inf,391,,,65.63171355498721,256,inf,0.2,,-143.5643,16.680014,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,58247.312,0.0006824136,,-0.06666667,,148.59009,25719,0.0009999999,-153.67271,,518.6769821643829,14.130318,0.2,3.0787626e-09,0.0009999999,,11,0.06666667,392,,17.081903,inf,392,,,65.60969387755102,256,inf,-0.2,,-143.59009,16.670961,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,58358.08,0.1327382,,-0.06666667,,148.49384,25733,0.0009999999,-105.76463,,520.8185324668884,16.926397,0.2,3.0631144e-09,0.0009999999,,11,0.06666667,393,,17.079355,inf,393,,,65.47837150127226,256,inf,-0.06666667,,-143.49384,16.66907,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,58482.266,0.26883826,,-0.06666667,,148.43214,25760,0.0009999999,-119.19073,,522.9129467010498,17.209707,0.2,3.0475853e-09,0.0009999999,,11,0.06666667,394,,17.076815,inf,394,,,65.38071065989848,256,inf,0.06666667,,-143.43214,16.667908,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,58601.703,0.4007332,,-0.06666667,,148.35875,25778,0.0009999999,-114.43312,,525.1160705089569,14.7753105,0.2,3.0321747e-09,0.0009999999,,11,0.06666667,395,,17.07428,inf,395,,,65.26075949367089,256,inf,0.2,,-143.35875,16.66059,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,58729.35,-0.266509,,0.06666667,,148.30644,25808,0.0009999999,-122.64855,,527.4221005439758,17.015495,-0.2,3.0168799e-09,0.0009999999,,11,0.06666667,396,,17.07175,inf,396,,,65.17171717171718,256,inf,-0.2,,-143.30644,16.658962,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,58842.8,-0.13334967,,0.06666667,,148.21864,25823,0.0009999999,-108.451294,,529.7698726654053,17.59497,-0.2,3.0017004e-09,0.0009999999,,11,0.06666667,397,,17.06923,inf,397,,,65.04534005037783,256,inf,-0.06666667,,-143.21864,16.658804,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,58950.492,-0.002913013,,0.06666667,,148.11682,25834,0.0009999999,-102.69167,,532.1553952693939,17.110155,-0.2,2.9866356e-09,0.0009999999,,11,0.06666667,398,,17.066713,inf,398,,,64.90954773869346,256,inf,0.06666667,,-143.11682,16.657429,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,59060.61,0.13385326,,0.06666667,,148.02158,25846,0.0009999999,-105.1168,,534.3860554695129,14.979608,-0.2,2.9716838e-09,0.0009999999,,11,0.06666667,399,,17.064203,inf,399,,,64.77694235588973,256,inf,0.2,,-143.02158,16.65072,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,59194.633,-0.13292307,,0.06666667,,147.98659,25888,0.0009999999,-129.02783,,536.9668142795563,17.481695,-0.06666667,2.9568439e-09,0.0009999999,,11,0.06666667,400,,17.0617,inf,400,,,64.72,256,inf,-0.2,,-142.98659,16.650301,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,59308.062,-0.00059461594,,0.06666667,,147.9004,25905,0.0009999999,-108.428406,,539.3795609474182,17.473532,-0.06666667,2.9421148e-09,0.0009999999,,11,0.06666667,401,,17.059204,inf,401,,,64.60099750623442,256,inf,-0.06666667,,-142.9004,16.649864,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,59435.797,0.1349167,,0.06666667,,147.85023,25949,0.0009999999,-122.73013,,541.8198065757751,16.855492,-0.06666667,2.9274956e-09,0.0009999999,,11,0.06666667,402,,17.056713,inf,402,,,64.54975124378109,256,inf,0.06666667,,-142.85023,16.647888,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,59567.953,0.2678398,,0.06666667,,147.8113,25979,0.0009999999,-127.15781,,544.3081393241882,16.927425,-0.06666667,2.912985e-09,0.0009999999,,11,0.06666667,403,,17.05423,inf,403,,,64.46401985111663,256,inf,0.2,,-142.8113,16.646105,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,59709.29,0.0012254417,,0.06666667,,147.79527,26018,0.0009999999,-136.33855,,546.7213010787964,17.034767,0.06666667,2.8985823e-09,0.0009999999,,11,0.06666667,404,,17.05175,inf,404,,,64.4009900990099,256,inf,-0.2,,-142.79527,16.644594,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,59834.22,0.13115236,,0.06666667,,147.73882,26044,0.0009999999,-119.93023,,548.9145369529724,15.925556,0.06666667,2.884286e-09,0.0009999999,,11,0.06666667,405,,17.049278,inf,405,,,64.30617283950617,256,inf,-0.06666667,,-142.73882,16.640352,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,59967.184,0.2660734,,0.06666667,,147.70242,26078,0.0009999999,-127.96228,,551.4776980876923,16.545694,0.06666667,2.870095e-09,0.0009999999,,11,0.06666667,406,,17.046812,inf,406,,,64.23152709359606,256,inf,0.06666667,,-142.70242,16.637661,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,60089.043,0.4018011,,0.06666667,,147.63893,26103,0.0009999999,-116.85922,,553.9138340950012,17.161152,0.06666667,2.8560085e-09,0.0009999999,,11,0.06666667,407,,17.044352,inf,407,,,64.13513513513513,256,inf,0.2,,-142.63893,16.636494,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,60202.434,0.1293505,,0.06666667,,147.55498,26118,0.0009999999,-108.3903,,556.4156701564789,15.15258,0.2,2.8420255e-09,0.0009999999,,11,0.06666667,408,,17.041899,inf,408,,,64.01470588235294,256,inf,-0.2,,-142.55498,16.630407,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,60321.14,0.26823336,,0.06666667,,147.48445,26154,0.0009999999,-113.70999,,559.0196013450623,15.396558,0.2,2.8281457e-09,0.0009999999,,11,0.06666667,409,,17.03945,inf,409,,,63.946210268948654,256,inf,-0.06666667,,-142.48445,16.624949,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,60432.082,0.3993035,,0.06666667,,147.39532,26170,0.0009999999,-105.94005,,561.4266393184662,15.942261,0.2,2.8143667e-09,0.0009999999,,11,0.06666667,410,,17.037008,inf,410,,,63.829268292682926,256,inf,0.06666667,,-142.39532,16.620848,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,60548.133,0.53406936,,0.06666667,,147.31906,26194,0.0009999999,-111.04774,,563.9817655086517,16.209581,0.2,2.8006881e-09,0.0009999999,,11,0.06666667,411,,17.034573,inf,411,,,63.7323600973236,256,inf,0.2,,-142.31906,16.617416,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,60670.496,-0.1329724,,0.2,,147.25848,26216,0.0009999999,-117.36566,,566.5953366756439,15.410878,-0.2,2.7871092e-09,0.0009999999,,11,0.06666667,412,,17.032143,inf,412,,,63.63106796116505,256,inf,-0.2,,-142.25848,16.612064,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,60784.227,-0.00011524558,,0.2,,147.1773,26231,0.0009999999,-108.734116,,568.8297891616821,16.7427,-0.2,2.7736284e-09,0.0009999999,,11,0.06666667,413,,17.029718,inf,413,,,63.51331719128329,256,inf,-0.06666667,,-142.1773,16.609962,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,60899.047,0.12915604,,0.2,,147.09915,26246,0.0009999999,-109.81731,,571.2077779769897,17.003378,-0.2,2.7602454e-09,0.0009999999,,11,0.06666667,414,,17.0273,inf,414,,,63.39613526570049,256,inf,0.06666667,,-142.09915,16.6085,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,61013.31,0.2626945,,0.2,,147.02002,26260,0.0009999999,-109.25971,,572.8141055107117,15.29138,-0.2,2.7469589e-09,0.0009999999,,11,0.06666667,415,,17.024887,inf,415,,,63.27710843373494,256,inf,0.2,,-142.02002,16.60292,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,61144.734,0.00026789308,,0.2,,146.98253,26294,0.0009999999,-126.42424,,574.8811497688293,12.88451,-0.06666667,2.7337683e-09,0.0009999999,,11,0.06666667,416,,17.02248,inf,416,,,63.20673076923077,256,inf,-0.2,,-141.98253,16.591581,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,61256.336,0.1324183,,0.2,,146.89769,26322,0.0009999999,-106.60726,,577.2102854251862,16.550879,-0.06666667,2.7206724e-09,0.0009999999,,11,0.06666667,417,,17.020079,inf,417,,,63.12230215827338,256,inf,-0.06666667,,-141.89769,16.589087,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,61388.57,0.26470435,,0.2,,146.86261,26360,0.0009999999,-127.23462,,579.9269363880157,15.508653,-0.06666667,2.7076705e-09,0.0009999999,,11,0.06666667,418,,17.017685,inf,418,,,63.0622009569378,256,inf,0.06666667,,-141.86261,16.584112,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,61510.586,0.40086508,,0.2,,146.80331,26379,0.0009999999,-117.01568,,582.4235672950745,15.090247,-0.06666667,2.6947615e-09,0.0009999999,,11,0.06666667,419,,17.015295,inf,419,,,62.957040572792366,256,inf,0.2,,-141.80331,16.578163,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,61624.92,0.13383913,,0.2,,146.726,26394,0.0009999999,-109.3355,,584.9233582019806,16.991385,0.06666667,2.6819444e-09,0.0009999999,,11,0.06666667,420,,17.01291,inf,420,,,62.84285714285714,256,inf,-0.2,,-141.726,16.576769,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,61736.72,0.26471958,,0.2,,146.64304,26415,0.0009999999,-106.7903,,587.3646605014801,17.258274,0.06666667,2.6692186e-09,0.0009999999,,11,0.06666667,421,,17.010532,inf,421,,,62.74346793349169,256,inf,-0.06666667,,-141.64304,16.576015,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,61862.957,0.39821586,,0.2,,146.59468,26466,0.0009999999,-121.24085,,589.0574624538422,16.327333,0.06666667,2.6565832e-09,0.0009999999,,11,0.06666667,422,,17.00816,inf,422,,,62.71563981042654,256,inf,0.06666667,,-141.59468,16.57306,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,61976.75,0.5344342,,0.2,,146.51714,26479,0.0009999999,-108.79331,,590.8564784526825,15.427642,0.06666667,2.6440379e-09,0.0009999999,,11,0.06666667,423,,17.005793,inf,423,,,62.59810874704492,256,inf,0.2,,-141.51714,16.56799,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,62109.41,0.2620729,,0.2,,146.48445,26510,0.0009999999,-127.65983,,592.5532822608948,16.759956,0.2,2.6315807e-09,0.0009999999,,11,0.06666667,424,,17.003431,inf,424,,,62.52358490566038,256,inf,-0.2,,-141.48445,16.566088,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,62222.04,0.40385294,,0.2,,146.4048,26523,0.0009999999,-107.62722,,594.2554750442505,13.703622,0.2,2.6192115e-09,0.0009999999,,11,0.06666667,425,,17.001076,inf,425,,,62.40705882352941,256,inf,-0.06666667,,-141.4048,16.557003,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,62334.22,0.53319657,,0.2,,146.32446,26541,0.0009999999,-107.18333,,595.9809288978577,13.371519,0.2,2.606929e-09,0.0009999999,,11,0.06666667,426,,16.998726,inf,426,,,62.30281690140845,256,inf,0.06666667,,-141.32446,16.547178,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,62455.016,0.665135,,0.2,,146.26468,26563,0.0009999999,-115.79673,,597.7508039474487,16.641075,0.2,2.5947327e-09,0.0009999999,,11,0.06666667,427,,16.996382,inf,427,,,62.20843091334895,256,inf,0.2,,-141.26468,16.545061,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,62569.875,-0.26725972,,-0.2,,146.1913,26577,0.0009999999,-109.8618,,599.4016509056091,15.531552,-0.2,2.582622e-09,0.0009999999,,11,0.2,428,,16.994041,inf,428,,,62.095794392523366,256,inf,-0.06666667,,-141.1913,16.540358,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,62684.39,-0.13134177,,-0.2,,146.11746,26593,0.0009999999,-109.51191,,601.0433828830719,15.030764,-0.2,2.5705957e-09,0.0009999999,,11,0.2,429,,16.991709,inf,429,,,61.98834498834499,256,inf,0.06666667,,-141.11746,16.534512,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,62806.97,-0.2661009,,-0.2,,146.06271,26615,0.0009999999,-117.57976,,602.6706113815308,15.683651,-0.06666667,2.5586533e-09,0.0009999999,,11,0.2,430,,16.98938,inf,430,,,61.895348837209305,256,inf,-0.2,,-141.06271,16.53021,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,62920.08,-0.13491192,,-0.2,,145.98627,26630,0.0009999999,-108.10686,,604.4582045078278,16.456917,-0.06666667,2.546794e-09,0.0009999999,,11,0.2,431,,16.987057,inf,431,,,61.78654292343388,256,inf,-0.06666667,,-140.98627,16.527725,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,63039.477,-0.005197294,,-0.2,,145.92471,26665,0.0009999999,-114.396904,,606.7083556652069,15.587325,-0.06666667,2.5350169e-09,0.0009999999,,11,0.2,432,,16.98474,inf,432,,,61.72453703703704,256,inf,0.06666667,,-140.92471,16.523235,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,63163.39,0.13279772,,-0.2,,145.87389,26690,0.0009999999,-118.91999,,608.3408441543579,13.118635,-0.06666667,2.5233213e-09,0.0009999999,,11,0.2,433,,16.982428,inf,433,,,61.63972286374134,256,inf,0.2,,-140.87389,16.513063,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,63290.68,-0.13318172,,-0.2,,145.83105,26715,0.0009999999,-122.28447,,610.2685256004333,16.009893,0.06666667,2.5117064e-09,0.0009999999,,11,0.2,434,,16.980122,inf,434,,,61.555299539170505,256,inf,-0.2,,-140.83105,16.509604,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,63401.312,0.0023273602,,-0.2,,145.75014,26736,0.0009999999,-105.634834,,612.1011028289795,17.697931,0.06666667,2.5001716e-09,0.0009999999,,11,0.2,435,,16.97782,inf,435,,,61.46206896551724,256,inf,-0.06666667,,-140.75014,16.510038,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,63510.656,0.13248008,,-0.2,,145.66664,26752,0.0009999999,-104.34117,,613.8786611557007,16.084032,0.06666667,2.4887166e-09,0.0009999999,,11,0.2,436,,16.975523,inf,436,,,61.357798165137616,256,inf,0.06666667,,-140.66664,16.506771,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,63639.438,0.26591495,,-0.2,,145.628,26779,0.0009999999,-123.782776,,615.5941834449768,14.932148,0.06666667,2.4773394e-09,0.0009999999,,11,0.2,437,,16.973232,inf,437,,,61.279176201373,256,inf,0.2,,-140.628,16.500881,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,63760.438,0.13184753,,-0.2,,145.57178,26799,0.0009999999,-116.00212,,617.3072576522827,15.005492,0.2,2.4660403e-09,0.0009999999,,11,0.2,438,,16.970947,inf,438,,,61.18493150684932,256,inf,-0.06666667,,-140.57178,16.495188,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,63872.56,0.26613957,,-0.2,,145.49557,26815,0.0009999999,-107.12031,,619.0787196159363,15.924995,0.2,2.4548183e-09,0.0009999999,,11,0.2,439,,16.968666,inf,439,,,61.08200455580866,256,inf,0.06666667,,-140.49557,16.491613,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,63986.28,-0.26817423,,-0.06666667,,145.42337,26831,0.0009999999,-108.720024,,620.9222066402435,17.19892,-0.2,2.4436726e-09,0.0009999999,,11,0.2,440,,16.96639,inf,440,,,60.97954545454545,256,inf,-0.2,,-140.42337,16.49095,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,64096.33,-0.13387708,,-0.06666667,,145.34315,26846,0.0009999999,-105.04882,,622.7150053977966,16.444462,-0.2,2.4326028e-09,0.0009999999,,11,0.2,441,,16.96412,inf,441,,,60.87528344671202,256,inf,-0.06666667,,-140.34315,16.488579,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,64204.86,0.0048290044,,-0.06666667,,145.25986,26857,0.0009999999,-103.53355,,624.3111689090729,15.327476,-0.2,2.421608e-09,0.0009999999,,11,0.2,442,,16.961855,inf,442,,,60.762443438914026,256,inf,0.06666667,,-140.25986,16.483694,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,64315.11,0.13199565,,-0.06666667,,145.18083,26872,0.0009999999,-105.24884,,626.0956966876984,14.279689,-0.2,2.4106874e-09,0.0009999999,,11,0.2,443,,16.959597,inf,443,,,60.659142212189614,256,inf,0.2,,-140.18083,16.476463,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,64433.688,-0.12794527,,-0.06666667,,145.12091,26893,0.0009999999,-113.58127,,628.1969814300537,16.326761,-0.06666667,2.3998408e-09,0.0009999999,,11,0.2,444,,16.95734,inf,444,,,60.56981981981982,256,inf,-0.2,,-140.12091,16.473877,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,64548.914,0.0033707842,,-0.06666667,,145.05374,26909,0.0009999999,-110.226395,,629.8135466575623,10.937359,-0.06666667,2.389067e-09,0.0009999999,,11,0.2,445,,16.955091,inf,445,,,60.469662921348316,256,inf,-0.06666667,,-140.05374,16.45919,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,64675.336,0.13311416,,-0.06666667,,145.01196,26939,0.0009999999,-121.41917,,631.5250706672668,16.177801,-0.06666667,2.3783657e-09,0.0009999999,,11,0.2,446,,16.952847,inf,446,,,60.40134529147982,256,inf,0.06666667,,-140.01196,16.456318,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,64818.21,0.26885244,,-0.06666667,,145.00719,26985,0.0009999999,-137.87524,,633.3603658676147,17.798248,-0.06666667,2.3677362e-09,0.0009999999,,11,0.2,447,,16.950607,inf,447,,,60.369127516778526,256,inf,0.2,,-140.00719,16.457088,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,64954.89,0.0020045638,,-0.06666667,,144.9886,27021,0.0009999999,-131.68047,,635.0969624519348,16.75272,0.06666667,2.3571776e-09,0.0009999999,,11,0.2,448,,16.948372,inf,448,,,60.314732142857146,256,inf,-0.2,,-139.9886,16.455517,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,65069.938,0.13215798,,-0.06666667,,144.9219,27038,0.0009999999,-110.04584,,636.946958065033,16.274128,0.06666667,2.3466895e-09,0.0009999999,,11,0.2,449,,16.946142,inf,449,,,60.21826280623608,256,inf,-0.06666667,,-139.9219,16.452888,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,65181.055,0.27100515,,-0.06666667,,144.84679,27051,0.0009999999,-106.11683,,638.8397581577301,16.544176,0.06666667,2.3362718e-09,0.0009999999,,11,0.2,450,,16.943918,inf,450,,,60.11333333333334,256,inf,0.06666667,,-139.84679,16.45087,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,65315.16,0.40010524,,-0.06666667,,144.82297,27086,0.0009999999,-129.10605,,640.4541499614716,15.359842,0.06666667,2.325923e-09,0.0009999999,,11,0.2,451,,16.941698,inf,451,,,60.05764966740576,256,inf,0.2,,-139.82297,16.446238,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,65440.82,0.13156633,,-0.06666667,,144.78058,27109,0.0009999999,-120.66102,,642.3297657966614,16.13759,0.2,2.3156426e-09,0.0009999999,,11,0.2,452,,16.939484,inf,452,,,59.97566371681416,256,inf,-0.2,,-139.78058,16.443344,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,65556.14,0.26789817,,-0.06666667,,144.71555,27124,0.0009999999,-110.323975,,643.9719054698944,17.30112,0.2,2.3054303e-09,0.0009999999,,11,0.2,453,,16.937273,inf,453,,,59.87637969094923,256,inf,-0.06666667,,-139.71555,16.443033,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,65666.66,0.39901453,,-0.06666667,,144.64021,27137,0.0009999999,-105.509186,,646.077544927597,13.006411,0.2,2.2952855e-09,0.0009999999,,11,0.2,454,,16.935068,inf,454,,,59.77312775330397,256,inf,0.06666667,,-139.64021,16.433262,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,65778.016,0.52951515,,-0.06666667,,144.56706,27151,0.0009999999,-106.36304,,647.461480140686,16.008045,0.2,2.2852071e-09,0.0009999999,,11,0.2,455,,16.932869,inf,455,,,59.67252747252747,256,inf,0.2,,-139.56706,16.430132,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,65895.625,-0.133145,,0.06666667,,144.50797,27168,0.0009999999,-112.61263,,649.2440595626831,15.800302,-0.2,2.2751954e-09,0.0009999999,,11,0.2,456,,16.930674,inf,456,,,59.578947368421055,256,inf,-0.2,,-139.50797,16.426561,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,66009.96,-0.003354758,,0.06666667,,144.44193,27198,0.0009999999,-109.33222,,651.0013525485992,17.601866,-0.2,2.265249e-09,0.0009999999,,11,0.2,457,,16.928482,inf,457,,,59.51422319474836,256,inf,-0.06666667,,-139.44193,16.426949,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,66121.59,0.13676372,,0.06666667,,144.37029,27212,0.0009999999,-106.63154,,653.0493330955505,16.372402,-0.2,2.255368e-09,0.0009999999,,11,0.2,458,,16.926296,inf,458,,,59.414847161572055,256,inf,0.06666667,,-139.37029,16.424646,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,66243.91,0.26712376,,0.06666667,,144.32222,27236,0.0009999999,-117.30913,,655.0209271907806,15.409869,-0.2,2.2455515e-09,0.0009999999,,11,0.2,459,,16.924116,inf,459,,,59.33769063180828,256,inf,0.2,,-139.32222,16.42026,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,66378.24,0.00405322,,0.06666667,,144.30052,27274,0.0009999999,-129.33653,,656.9426031112671,16.7793,-0.06666667,2.2357987e-09,0.0009999999,,11,0.2,460,,16.92194,inf,460,,,59.291304347826085,256,inf,-0.2,,-139.30052,16.41887,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,66490.516,0.13139963,,0.06666667,,144.23105,27288,0.0009999999,-107.27396,,658.7106268405914,15.231459,-0.06666667,2.2261093e-09,0.0009999999,,11,0.2,461,,16.919767,inf,461,,,59.19305856832972,256,inf,-0.06666667,,-139.23105,16.414125,-499.83582,499.83582,0.0009999999
0.0009999999,499.83582,66605.59,0.2690526,,0.06666667,,144.16795,27308,0.0009999999,-110.077866,,660.7716279029846,16.63484,-0.06666667,2.216483e-09,0.0009999999,,11,0.2,462,,16.9176,inf,462,,,59.108225108225106,256,inf,0.06666667,,-139.16795,16.412443,-499.83582,499.83582,0.0009999999
