InitialBound,UncReturnMin,EpLenMean,MaxIWNorm,PlainReturnMax,StdIWNorm,InitialReturnMax,Bound,PlainReturnMin,Iteration,UncReturnMax,ReturnMeanIw,EpRewMean,InitialReturnStd,TimestepsSoFar,UncReturnStd,Weights,ReturnMean,TimeElapsed,UndEpRewMean,MeanIW,NumTrajectories,EpThisIter,ESSClassic,D2,MinIW,MinIWNorm,UncReturnMean,PlainReturnStd,BatchSize,InitialReturnMean,MaxIW,MeanIWNorm,InitialReturnMin,PlainReturnMean,ESSRenyi,StdIW,IterType
76.43444,-7.772673670920106,512.17,0.034615744,98.9588088414913,0.0046791146,98.9588088414913,78.54929,-7.772673670920106,10,98.9588088414913,94.82324,91.55065203720352,24.004837359530356,790870,24.004837359530356,[-0.2002372  8.58595  ],61.16882620051565,352.5619926452637,91.55065203720352,0.99620175,1100,100,82.03842749812779,0.14759634,0.33399305,0.0033526646,91.55065203720352,24.004837359530356,100,91.55065203720352,3.4484267,0.01,-7.772673670920106,91.55065203720352,86.27792850065218,0.46613422,1
81.55952,-0.13751635527014328,508.18,0.012271932,99.0327755675321,0.0008616356,99.0327755675321,81.642334,-0.13751635527014328,11,99.0327755675321,96.83231,96.68702481357026,9.770109720937937,841688,9.770109720937937,[-0.17671776  9.112044  ],64.12867608493686,375.73997712135315,96.68702481357026,0.99922556,1200,100,99.26307620962346,0.008242741,0.8199275,0.00820563,96.68702481357026,9.770109720937937,100,96.68702481357026,1.2262428,0.01,-0.13751635527014328,96.68702481357026,99.1791123214258,0.08609683,1
78.58273,-1.4895952929089917,468.99,0.014435033,99.16001734178724,0.0019616785,99.16001734178724,79.09496,-1.4895952929089917,12,99.16001734178724,94.51594,93.729675636512,19.356505118837127,888587,19.356505118837127,[-0.17800727  9.247617  ],66.40567605044265,397.09072160720825,93.729675636512,1.0037991,1300,100,96.29439976639193,0.035859622,0.52434516,0.0052236062,93.729675636512,19.356505118837127,100,93.729675636512,1.4489874,0.010000002,-1.4895952929089917,93.729675636512,96.4775703031635,0.19691312,1
82.3831,92.41864919138922,465.01,0.0110067,98.97678306073549,0.0004007399,98.97678306073549,82.39915,92.41864919138922,13,98.97678306073549,97.53375,97.5020564335855,0.9607986190226171,935088,0.9607986190226171,[-0.18211347  9.528683  ],68.62684607781,417.9870138168335,97.5020564335855,0.99489784,1400,100,99.83967174054587,0.0020699431,0.8933927,0.008979743,97.5020564335855,0.9607986190226171,100,97.5020564335855,1.0950541,0.01,92.41864919138922,97.5020564335855,99.79321888320115,0.03986953,1
80.52159,-2.248166437720462,454.2,0.011495132,99.03082025729447,0.0005593557,99.03082025729447,80.54683,-2.248166437720462,14,99.03082025729447,95.699585,95.64880212884174,13.885084950034486,980508,13.885084950034486,[-0.17552896  9.510744  ],70.42830981454544,438.0866780281067,95.64880212884174,0.9926411,1500,100,99.68810527109977,0.0033754196,0.86634946,0.008727721,95.64880212884174,13.885084950034486,100,95.64880212884174,1.141054,0.01,-2.248166437720462,95.64880212884174,99.6630260458305,0.055523943,1
82.21253,93.11832733228192,468.58,0.011658157,99.22806157159907,0.00066064106,99.22806157159907,82.24611,93.11832733228192,15,99.22806157159907,97.43538,97.36986967284719,1.157091770038879,1027366,1.157091770038879,[-0.17271082  9.593209  ],72.11215730568931,458.95352029800415,97.36986967284719,0.9892014,1600,100,99.56547738491113,0.0042088632,0.8232238,0.008322105,97.36986967284719,1.157091770038879,100,97.36986967284719,1.1532266,0.01,93.11832733228192,97.36986967284719,99.5799970773941,0.065350704,1
81.492485,-1.989133953601671,458.93,0.014123219,98.99666657993934,0.0011613449,98.99666657993934,81.61497,-1.989133953601671,16,98.99666657993934,96.82887,96.61447579322393,9.945532732690864,1073259,9.945532732690864,[-0.16417299  9.546514  ],73.55347015789724,479.1934983730316,96.61447579322393,1.026717,1700,100,98.66924682463474,0.012120083,0.77770054,0.0075746346,96.61447579322393,9.945532732690864,100,96.61447579322393,1.4500548,0.01,-1.989133953601671,96.61447579322393,98.79530984771102,0.11923725,1
80.40802,-3.726945427085552,448.57,0.014065604,98.948854010608,0.0014573227,98.948854010608,80.5782,-3.726945427085552,17,98.948854010608,95.84478,95.52270793539483,14.008347324712235,1118116,14.008347324712235,[-0.15629023  9.691622  ],74.7739833677582,499.3619387149811,95.52270793539483,1.0040584,1800,100,97.92034877994212,0.01999847,0.6981733,0.006953513,95.52270793539483,14.008347324712235,100,95.52270793539483,1.4122688,0.010000002,-3.726945427085552,95.52270793539483,98.02001763017209,0.14632371,1
80.23362,-2.2625918637951905,452.8,0.010983063,99.11306046080054,0.00039243922,99.11306046080054,80.24552,-2.2625918637951905,18,99.11306046080054,95.3961,95.37338609397551,13.97893269101978,1163396,13.97893269101978,[-0.14561343  9.874917  ],75.85816245861174,518.9720554351807,95.37338609397551,0.99610573,1900,100,99.84623868080945,0.0014278834,0.8774817,0.008809122,95.37338609397551,13.97893269101978,100,95.37338609397551,1.0940292,0.01,-2.2625918637951905,95.37338609397551,99.85730772641699,0.039091095,1
82.49255,92.84436176754294,426.56,0.011006308,99.07452922170822,0.00041930858,99.07452922170822,82.50783,92.84436176754294,19,99.07452922170822,97.65627,97.6264348128604,0.9944782247791882,1206052,0.9944782247791882,[-0.15067239  9.849355  ],76.94657607632419,537.8987989425659,97.6264348128604,0.9935458,2000,100,99.82448694018807,0.0019235049,0.86384356,0.008694552,97.6264348128604,0.9944782247791882,100,97.6264348128604,1.0935271,0.01,92.84436176754294,97.6264348128604,99.80783506106481,0.041660223,1
81.72962,-0.15228801279183254,459.25,0.010963972,99.05620261624625,0.00041315143,99.05620261624625,81.74163,-0.15228801279183254,20,99.05620261624625,96.885376,96.86070893354591,9.785149821276166,1251977,9.785149821276166,[-0.14446549  9.827553  ],77.89486811714426,558.2552633285522,96.86070893354591,1.0032125,2100,100,99.82959691684805,0.0016726967,0.89981514,0.008969338,96.86070893354591,9.785149821276166,100,96.86070893354591,1.0999193,0.010000002,-0.15228801279183254,96.86070893354591,99.83287417268669,0.041447867,1
80.68213,-8.615118941958627,454.48,0.013698881,99.28596836550982,0.0013411678,99.28596836550982,80.90899,-8.615118941958627,21,99.28596836550982,96.23336,95.84831423316544,14.365779842942484,1297425,14.365779842942484,[-0.14476156  9.766276  ],78.71093384969069,578.190318107605,95.84831423316544,0.96369636,2200,100,98.23307935529593,0.020752989,0.60616493,0.006289999,95.84831423316544,14.365779842942484,100,95.84831423316544,1.3201561,0.009999999,-8.615118941958627,95.84831423316544,97.94608358487508,0.12924786,1
82.5125,94.20311777798528,445.82,0.010999979,99.1465418599207,0.00032857,99.1465418599207,82.52078,94.20311777798528,22,99.1465418599207,97.673836,97.65737660897501,0.8561551122412557,1342007,0.8561551122412557,[-0.16511716  9.838797  ],79.53469223052912,598.0449168682098,97.65737660897501,1.0034643,2300,100,99.89215054663177,0.0010781679,0.93063736,0.009274244,97.65737660897501,0.8561551122412557,100,97.65737660897501,1.1038088,0.010000002,94.20311777798528,97.65737660897501,99.89224375322783,0.03297083,1
81.47287,-1.6449768375921185,449.93,0.011276868,99.00852459270762,0.0005907923,99.00852459270762,81.50156,-1.6449768375921185,23,99.00852459270762,96.65513,96.59667301425584,9.921433136945426,1387000,9.921433136945426,[-0.16086836  9.813884  ],80.24560809651774,618.514988899231,96.59667301425584,1.0023277,2400,100,99.65218100913084,0.0039325966,0.8831014,0.008810505,96.59667301425584,9.921433136945426,100,96.59667301425584,1.1303117,0.01,-1.6449768375921185,96.59667301425584,99.60751215140195,0.05921675,1
79.3732,-1.7111476701630945,437.51,0.015905151,99.00282833249257,0.0021188676,99.00282833249257,79.944954,-1.7111476701630945,24,99.00282833249257,95.43977,94.49613060728804,16.795531085116156,1430751,16.795531085116156,[-0.15223649  9.776502  ],80.81562899694855,637.7606375217438,94.49613060728804,0.9946705,2500,100,95.70329310624543,0.048586756,0.580517,0.0058362745,94.49613060728804,16.795531085116156,100,94.49613060728804,1.5820385,0.010000002,-1.7111476701630945,94.49613060728804,95.25746893086237,0.21075751,1
79.341545,-8.656080989181271,439.26,0.013606783,98.8600566095363,0.0013706803,98.8600566095363,79.54287,-8.656080989181271,25,98.8600566095363,94.803185,94.44266783625842,17.5831028203074,1474677,17.5831028203074,[-0.15956143 10.098922  ],81.33974587538354,657.204313993454,94.44266783625842,1.0163798,2600,100,98.1558664699472,0.020973079,0.75427705,0.0074212123,94.44266783625842,17.5831028203074,100,94.44266783625842,1.382966,0.010000002,-8.656080989181271,94.44266783625842,97.92453096697201,0.13931319,1
80.36387,-1.6766744226595998,434.09,0.0142433895,98.97751514563961,0.0014168507,98.97751514563961,80.5074,-1.6766744226595998,26,98.97751514563961,95.75208,95.48293588036256,13.87459877007468,1518086,13.87459877007468,[-0.15831792 10.315797  ],81.86356772741982,676.2717611789703,95.48293588036256,0.99435973,2700,100,98.0320397142012,0.016548304,0.6712171,0.006750244,95.48293588036256,13.87459877007468,100,95.48293588036256,1.4163053,0.01,-1.6766744226595998,95.48293588036256,98.35878891914011,0.14088593,1
82.24243,94.30348530743052,412.6,0.011314283,98.68615219823485,0.00043534604,98.68615219823485,82.258644,94.30348530743052,27,98.68615219823485,97.34913,97.31698935712485,1.0397732078499637,1559346,1.0397732078499637,[-0.15839382 10.508756  ],82.41547564276642,694.6265215873718,97.31698935712485,0.9906295,2800,100,99.81083348285267,0.0021122156,0.9066445,0.009152206,97.31698935712485,1.0397732078499637,100,97.31698935712485,1.1208262,0.01,94.30348530743052,97.31698935712485,99.78900461496643,0.04312666,1
82.37157,94.571428030046,408.62,0.01091596,98.98660316624107,0.00038526522,98.98660316624107,82.38211,94.571428030046,28,98.98660316624107,97.512886,97.49201967055103,0.850675302508693,1600208,0.850675302508693,[-0.15201317 10.482656  ],82.93535647131073,713.0611836910248,97.49201967055103,0.9966507,2900,100,99.85179125934715,0.0013644383,0.8850616,0.008880359,97.49201967055103,0.850675302508693,100,97.49201967055103,1.08794,0.009999999,94.571428030046,97.49201967055103,99.863643863581,0.038397495,1
81.48613,-1.885516954800021,431.5,0.011034697,98.81136874574861,0.00030474915,98.81136874574861,81.49332,-1.885516954800021,29,98.81136874574861,96.59392,96.57982053981516,9.940676124564222,1643358,9.940676124564222,[-0.1473305 10.453037 ],83.39017194026087,732.2060387134552,96.57982053981516,1.0050933,3000,100,99.90719204361523,0.0009163374,0.9424596,0.009376836,96.57982053981516,9.940676124564222,100,96.57982053981516,1.1090901,0.01,-1.885516954800021,96.57982053981516,99.9084120168198,0.030630136,1
82.43668,94.77581264323499,376.14,0.010670737,98.86424957558727,0.00024593843,98.86424957558727,82.442955,94.77581264323499,30,98.86424957558727,97.55095,97.53845253932268,0.7977837714939849,1680972,0.7977837714939849,[-0.14316775 10.471173  ],83.8465680886177,748.869549036026,97.53845253932268,0.995945,3100,100,99.93952897342237,0.00082457415,0.9189425,0.00922684,97.53845253932268,0.7977837714939849,100,97.53845253932268,1.0627468,0.010000002,94.77581264323499,97.53845253932268,99.91757516620753,0.024494113,1
82.352066,93.81739930641298,433.98,0.010972828,99.07130680668143,0.00038416113,99.07130680668143,82.36481,93.81739930641298,31,99.07130680668143,97.51056,97.48545460948121,0.964810292878412,1724370,0.964810292878412,[-0.14005198 10.441433  ],84.27278329239466,768.0352756977081,97.48545460948121,1.000198,3200,100,99.85263977984914,0.0016329868,0.90711623,0.009069366,97.48545460948121,0.964810292878412,100,97.48545460948121,1.0975,0.01,93.81739930641298,97.48545460948121,99.83683074123117,0.038423717,1
81.428276,-1.010993210463877,406.03,0.012714349,98.89011489521701,0.0008291824,98.89011489521701,81.49629,-1.010993210463877,32,98.89011489521701,96.66318,96.5339849144944,9.844778988930113,1764973,9.844778988930113,[-0.13451427 10.416783  ],84.64433485670074,786.0906822681427,96.5339849144944,1.0056555,3300,100,99.3171560478043,0.008082539,0.78935784,0.007849188,96.5339849144944,9.844778988930113,100,96.5339849144944,1.2786255,0.01,-1.010993210463877,96.5339849144944,99.19500362080456,0.08338717,1
82.44453,94.56821680334475,408.39,0.0107942615,98.84174690976269,0.00040792688,98.84174690976269,82.45808,94.56821680334475,33,98.84174690976269,97.569595,97.54285755320306,0.9343739071505035,1805812,0.9343739071505035,[-0.12741356 10.531429  ],85.02370317130375,804.2762365341187,97.54285755320306,0.998519,3400,100,99.8338956902229,0.0017472173,0.8905964,0.008919173,97.54285755320306,0.9343739071505035,100,97.54285755320306,1.0778275,0.01,94.56821680334475,97.54285755320306,99.82542526856781,0.040732272,1
81.6262,-0.30070312508871117,424.92,0.010883045,98.90484147516706,0.0002904237,98.90484147516706,81.631584,-0.30070312508871117,34,98.90484147516706,96.74503,96.73416341364782,9.789882286288355,1848304,9.789882286288355,[-0.12149407 10.51076   ],85.35828774965643,823.167186498642,96.73416341364782,1.0013369,3500,100,99.91571629750909,0.0007263574,0.9384123,0.0093715945,96.73416341364782,9.789882286288355,100,96.73416341364782,1.0897595,0.010000002,-0.30070312508871117,96.73416341364782,99.92739469162876,0.0290812,1
81.56102,-1.566084779923048,416.01,0.0118976375,98.94481334770545,0.00081404357,98.94481334770545,81.63497,-1.566084779923048,35,98.94481334770545,96.81014,96.6750945963175,9.901177976102778,1889905,9.901177976102778,[-0.12028408 10.549334  ],85.67264349539703,841.593163728714,96.6750945963175,0.996066,3600,100,99.3417108170252,0.008068778,0.79356617,0.007967004,96.6750945963175,9.901177976102778,100,96.6750945963175,1.1850832,0.01,-1.566084779923048,96.6750945963175,99.19636429341075,0.08108411,1
81.311844,-1.4734250763969174,436.09,0.010547493,98.76800089942044,0.00021501513,98.76800089942044,81.31477,-1.4734250763969174,36,98.76800089942044,96.404755,96.3989066160015,9.906430366622095,1933514,9.906430366622095,[-0.13335782 10.581929  ],85.96254249865662,860.9244132041931,96.3989066160015,0.99999374,3700,100,99.95378923126917,0.00038667096,0.93443084,0.009344366,96.3989066160015,9.906430366622095,100,96.3989066160015,1.0547427,0.01,-1.4734250763969174,96.3989066160015,99.96134345553281,0.02150138,1
82.47893,94.84590579352631,398.81,0.010838363,98.75661022918864,0.00037518842,98.75661022918864,82.48954,94.84590579352631,37,98.75661022918864,97.585236,97.56424779109985,0.7883172645366969,1973395,0.7883172645366969,[-0.13041769 10.58429   ],86.26785053266826,878.4914844036102,97.56424779109985,1.0019606,3800,100,99.85941785647132,0.0013754098,0.9203707,0.009185697,97.56424779109985,0.7883172645366969,100,97.56424779109985,1.0859613,0.01,94.84590579352631,97.56424779109985,99.86255013896174,0.037592407,1
82.40007,93.5684218676256,388.87,0.010924216,98.9113980225964,0.00039934416,98.9113980225964,82.41164,93.5684218676256,38,98.9113980225964,97.53064,97.50903985745883,0.9113750158141798,2012282,0.9113750158141798,[-0.12517811 10.5655985 ],86.55608615638086,896.0856735706329,97.50903985745883,0.9985445,3900,100,99.84075962786137,0.0013277243,0.909965,0.009112913,97.50903985745883,0.9113750158141798,100,97.50903985745883,1.0908316,0.010000002,93.5684218676256,97.50903985745883,99.8673175270749,0.039876297,1
82.43768,94.67396396831637,418.75,0.010632474,99.06355386139438,0.00024289636,99.06355386139438,82.444084,94.67396396831637,39,99.06355386139438,97.58122,97.5698893799329,0.7888674484539738,2054157,0.7888674484539738,[-0.12047057 10.537827  ],86.83143123696964,914.5909509658813,97.5698893799329,1.0005224,4000,100,99.94103590802114,0.00065205386,0.9505514,0.009500551,97.5698893799329,0.7888674484539738,100,97.5698893799329,1.0638028,0.01,94.67396396831637,97.5698893799329,99.93481120027448,0.024302324,1
81.395355,-0.25949185385314577,399.33,0.011398709,99.1034761378858,0.0005140654,99.1034761378858,81.415955,-0.25949185385314577,40,99.1034761378858,96.573616,96.53366551257332,9.762270458496582,2094090,9.762270458496582,[-0.11789606 10.509466  ],87.06807109735023,932.4367625713348,96.53366551257332,0.9997404,4100,100,99.73644599233029,0.0025556548,0.88926625,0.008894972,96.53366551257332,9.762270458496582,100,96.53366551257332,1.1395751,0.01,-0.25949185385314577,96.53366551257332,99.74475848845087,0.051393203,1
81.21037,-0.84017203763674,415.63,0.011888639,99.0864376752067,0.0007080364,99.0864376752067,81.24501,-0.84017203763674,41,99.0864376752067,96.41713,96.34608044458645,9.823973711120761,2135653,9.823973711120761,[-0.12540832 10.519801  ],87.28897608180822,950.9096534252167,96.34608044458645,0.9830818,4200,100,99.50121211107285,0.004805726,0.845959,0.008605174,96.34608044458645,9.823973711120761,100,96.34608044458645,1.1687505,0.01,-0.84017203763674,96.34608044458645,99.5205847229179,0.069605775,1
82.24987,93.14442664941033,435.77,0.01076453,98.81008900408848,0.00035651008,98.81008900408848,82.25933,93.14442664941033,42,98.81008900408848,97.36192,97.34335593240775,0.9548634405299918,2179230,0.9548634405299918,[-0.12271419 10.419367  ],87.52279886903148,970.5394203662872,97.34335593240775,0.9962768,4300,100,99.87308010119568,0.0012058355,0.90192443,0.009052951,97.34335593240775,0.9548634405299918,100,97.34335593240775,1.0724452,0.01,93.14442664941033,97.34335593240775,99.87949367100664,0.035518274,1
82.48283,95.47782502136573,408.52,0.0109657915,98.87110724378712,0.00035123466,98.87110724378712,82.491234,95.47782502136573,43,98.87110724378712,97.60246,97.58563846872057,0.8025795712780054,2220082,0.8025795712780054,[-0.11821189 10.393174  ],87.75149976902442,988.5283048152924,97.58563846872057,1.0026565,4400,100,99.87681096157064,0.0011144789,0.9089458,0.009065376,97.58563846872057,0.8025795712780054,100,97.58563846872057,1.0994922,0.01,95.47782502136573,97.58563846872057,99.88861583322239,0.03521677,1
81.46064,-1.8000613943413204,422.9,0.013197231,99.25792021635648,0.001139785,99.25792021635648,81.583664,-1.8000613943413204,44,99.25792021635648,96.85251,96.62254316604378,9.930280364184632,2262372,9.930280364184632,[-0.11512331 10.353758  ],87.94863406673593,1007.3760807514191,96.62254316604378,1.0054935,4500,100,98.71756824480369,0.014058133,0.747617,0.0074353237,96.62254316604378,9.930280364184632,100,96.62254316604378,1.3269731,0.01,-1.8000613943413204,96.62254316604378,98.60402199551942,0.11460466,1
82.40189,94.59494124266952,417.46,0.011162592,99.05877727970262,0.0005038602,99.05877727970262,82.41945,94.59494124266952,45,99.05877727970262,97.567955,97.5333688098207,0.9325772706469213,2304118,0.9325772706469213,[-0.11943859 10.181222  ],88.15699786549865,1025.9778399467468,97.5333688098207,0.991515,4600,100,99.74676898810104,0.002249292,0.8718699,0.008793311,97.5333688098207,0.9325772706469213,100,97.5333688098207,1.1067877,0.01,94.59494124266952,97.5333688098207,99.77531960162227,0.049958497,1
79.49343,-9.092187433189505,469.98,0.016044766,98.92385438105129,0.0019086187,98.92385438105129,79.87809,-9.092187433189505,46,98.92385438105129,95.288414,94.604309892565,17.531590655017208,2351116,17.531590655017208,[-0.11256549 10.162866  ],88.29417471713838,1046.7011585235596,94.604309892565,0.9941749,4700,100,96.48521602077543,0.039247077,0.6816447,0.006856386,94.604309892565,17.531590655017208,100,94.604309892565,1.5951303,0.01,-9.092187433189505,94.604309892565,96.15131478653731,0.18975009,1
80.51555,-3.7351882301515955,425.98,0.015801497,98.81573269418261,0.0017504998,98.81573269418261,80.76509,-3.7351882301515955,47,98.81573269418261,96.062775,95.6099007133878,14.059005053803629,2393714,14.059005053803629,[-0.11322664 10.459955  ],88.44658567539355,1065.5566039085388,95.6099007133878,1.0056607,4800,100,97.02685971690522,0.026761642,0.62291884,0.006194126,95.6099007133878,14.059005053803629,100,95.6099007133878,1.5890944,0.01,-3.7351882301515955,95.6099007133878,97.3593255070837,0.17604089,1
82.38068,93.90312786153973,402.2,0.010970775,99.05351610881111,0.00035304355,99.05351610881111,82.39183,93.90312786153973,48,99.05351610881111,97.531746,97.51135282937804,0.9155873559063891,2433934,0.9155873559063891,[-0.09876963 10.658231  ],88.63158092343406,1083.304182767868,97.51135282937804,0.9976202,4900,100,99.87552554759189,0.0012209346,0.9007125,0.009028611,97.51135282937804,0.9155873559063891,100,97.51135282937804,1.0944667,0.009999999,93.90312786153973,97.51135282937804,99.87798338249875,0.035220336,1
80.60003,-1.815704807190297,408.14,0.013858598,98.93137364214478,0.0011523971,98.93137364214478,80.7321,-1.815704807190297,49,98.93137364214478,95.94803,95.71205327037957,13.900814256876632,2474748,13.900814256876632,[-0.09457659 10.626783  ],88.77319037037297,1101.1668932437897,95.71205327037957,1.0054889,5000,100,98.6893696111681,0.013705028,0.7409156,0.0073687104,95.71205327037957,13.900814256876632,100,95.71205327037957,1.3934665,0.01,-1.815704807190297,95.71205327037957,98.63884033213058,0.11587224,1
